iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
45,1.7400803565979004,-538.6412267388533,4.5669681849311985,-529.7623589402549,-557.6559872520464,0.0,0.5613962635148197,0.1,0.11649584770202637,1.1851048469543457,0.050006766,0.16314025,-540.652748797728,-0.13616513647870374,-2.484494811769955,0.0,1677,0.5037515163421631,9.644417846156825e-05,8.749932008956581e-05,-537.9352290798082,0.0
46,2.022052764892578,-539.0855263438607,4.5062103183323465,-530.1730614702159,-561.0206989892043,0.0,0.5561131681722077,0.1,0.12160944938659668,0.832240104675293,0.051413044,0.1714846,-540.4960265523413,-0.13435544745348343,-2.4866466999337806,0.0,1728,0.5502426624298096,0.00011308429896632796,9.734977790521539e-05,-537.945630490512,0.0
47,1.9983165264129639,-538.7500281320878,3.6080751457010196,-530.403951751975,-547.517779379287,0.0,0.5348818446356364,0.1,0.10138225555419922,0.8528168201446533,0.049464524,0.19026834,-540.3214267103159,-0.13788913296528085,-2.4849762704705767,0.0,1701,0.6284928321838379,9.209911640579765e-05,8.25041192236376e-05,-537.5374745683891,0.0
48,2.042239189147949,-540.1595538109374,4.734942827998474,-531.1100641924204,-560.0871163613494,0.0,0.5425585567702976,0.1,0.16490697860717773,1.1532502174377441,0.050669692,0.16315281,-540.305239420378,-0.13622117646922982,-2.492055023642519,0.0,1768,0.5421240329742432,9.76182474925924e-05,8.702882178746412e-05,-538.5620068051152,0.0
49,1.9883241653442383,-539.077527215771,4.946499668098952,-530.1422623931061,-561.4204101076377,0.0,0.5398765481870386,0.1,0.17024445533752441,1.3269236087799072,0.0507503,0.18818098,-540.1824681999174,-0.13723459713099356,-2.4866180769986137,0.0,1702,0.5221126079559326,9.845765724710953e-05,8.791138267205831e-05,-539.0010291980274,0.0
50,1.603212833404541,-538.1293741926196,3.999982047631412,-530.4125730620307,-551.4896444097716,0.0,0.5360113146387296,0.1,0.18509125709533691,0.4154024124145508,0.050134756,0.19038536,-539.9771587991876,-0.1346476628538535,-2.4820164545970766,0.0,1671,0.5243790149688721,9.919264965778046e-05,8.924501544205587e-05,-538.4660863955268,0.0
51,2.0157198905944824,-539.4537492497017,3.868704274887521,-530.4012268133304,-557.2633797152627,0.0,0.56303594335087,0.1,0.13248658180236816,0.953681468963623,0.04953671,0.16991529,-539.924817844239,-0.13510836044800253,-2.488531440183864,0.0,1760,0.6422266960144043,8.282564620963477e-05,7.377487870947767e-05,-538.3300561530791,0.0
52,1.7900755405426025,-538.8209916768436,3.8058681563385703,-531.425735049205,-553.0059126213616,0.0,0.533864589385338,0.1,0.046268463134765625,1.1739938259124756,0.049825035,0.18461984,-539.8144352274994,-0.13531724804330816,-2.485401585414372,0.0,1721,0.49018335342407227,9.042930355716043e-05,8.299224374744087e-05,-538.3878705616265,0.0
53,2.1240298748016357,-539.4061419546189,3.7267947036929248,-530.5149806594134,-551.8188881844844,0.0,0.547862902926475,0.1,0.17106938362121582,1.8553366661071777,0.0504325,0.17274642,-539.7736059002114,-0.1345627376505998,-2.4883108264150207,0.0,1759,0.5744569301605225,7.70116586666458e-05,7.227537512841453e-05,-536.7671737070323,0.0
54,2.1193623542785645,-538.6889129628986,4.4064502594228045,-530.1583348980782,-555.6908947656309,0.0,0.5411106548706628,0.1,0.1350395679473877,1.0256166458129883,0.050326888,0.17067778,-539.66513660648,-0.1356806307792073,-2.4847702533067375,0.0,1704,0.5574321746826172,9.378705702161219e-05,8.628993456762786e-05,-537.8322357366079,0.0
55,2.1625168323516846,-539.5799525263001,4.710728393776546,-529.325497749944,-554.20386897468,0.0,0.5785796401898535,0.1,0.1713254451751709,1.5399501323699951,0.050679132,0.16578396,-539.6566181984621,-0.13520860963905704,-2.4891699787440973,0.0,1782,0.6734485626220703,8.79953815558655e-05,8.34303132954979e-05,-538.3063161108378,0.0
56,1.9559295177459717,-539.5620977511848,3.8703723049321312,-531.937412989759,-554.6312657401965,0.0,0.5544309415006153,0.1,0.13517999649047852,1.5515339374542236,0.05006454,0.16787314,-539.6471661537344,-0.13524462720579508,-2.4889998423569337,0.0,1779,0.5010733604431152,8.525800607481755e-05,7.212127150505196e-05,-538.4419921954171,0.0
57,1.9054348468780518,-539.1189527756886,3.50603214230029,-531.5935787578194,-551.5507261868268,0.0,0.59662438523932,0.1,0.13675570487976074,1.7669143676757812,0.049861997,0.17107423,-539.5943448159297,-0.13362068414545034,-2.4869016862002975,0.0,1777,0.7658843994140625,7.339574215071532e-05,6.856024541194866e-05,-537.8996025464094,0.0
58,1.8359758853912354,-539.0311363835984,3.6647504709787015,-530.3757483042355,-546.8310118208531,0.0,0.5909449942018707,0.1,0.2032618522644043,1.795710802078247,0.05083098,0.17612289,-539.5380239726966,-0.13679435284909203,-2.486332607289074,0.0,1745,0.5551350116729736,7.70994244554106e-05,7.062998821359688e-05,-535.820207433034,0.0
59,2.0896825790405273,-539.7725101659538,3.949161638691932,-530.4853443336198,-556.7997368943431,0.0,0.5652217733573055,0.1,0.13069605827331543,1.3604319095611572,0.05093283,0.17164285,-539.5614725920223,-0.1347023069409367,-2.4901031022641003,0.0,1804,0.504237174987793,7.105014530899173e-05,6.595088535802553e-05,-535.8202782885334,0.0
60,1.8319661617279053,-538.885549289348,3.1156205699743484,-531.1411545434751,-546.6250099303206,0.0,0.574466453970737,0.1,0.14968538284301758,1.904479742050171,0.05086443,0.16821237,-539.4938802617548,-0.13427618094149782,-2.4856486380096077,0.0,1749,0.5461025238037109,8.679358739744945e-05,7.942322388656684e-05,-536.8196975973293,0.0
61,1.7201299667358398,-539.3145398179064,4.29674535859026,-529.0365780287433,-555.4098565688314,0.0,0.5488538777953239,0.1,0.1558375358581543,0.7083423137664795,0.0499441,0.18473026,-539.4759462173699,-0.13453033190895305,-2.487861663472317,0.0,1788,0.6513233184814453,6.805422534411787e-05,6.206266473576244e-05,-536.8980493175362,0.0
62,1.9216411113739014,-538.6876233616132,3.5334801092172534,-530.9404550218271,-549.672648055178,0.0,0.5678399453216237,0.1,0.12009811401367188,1.2777187824249268,0.05020748,0.16328155,-539.3971139317943,-0.13427722094270242,-2.484755838727325,0.0,1757,0.6814746856689453,6.902824363845437e-05,6.0485190049690836e-05,-536.3128362377723,0.0
63,1.9394052028656006,-538.4771913782693,3.1805605655406137,-529.2499161462035,-546.5683579162974,0.0,0.6007389345388517,0.1,0.1816556453704834,0.865530252456665,0.04941734,0.16671695,-539.3051216764418,-0.1353975474867455,-2.4835971928669793,0.0,1753,0.4446065425872803,7.164006084801467e-05,6.407857218123179e-05,-535.8450793720802,0.0
64,1.705655813217163,-538.9103152085705,3.1824217000245563,-528.7373253080996,-545.0797551838383,0.0,0.5651760896023198,0.1,0.2055981159210205,0.9188847541809082,0.05043965,0.17503536,-539.2656410296547,-0.13330847866141673,-2.4857406726108393,0.0,1776,0.8045921325683594,8.072563431759558e-05,5.998453077489584e-05,-535.8396547976489,0.0
65,1.737581729888916,-539.0490539275743,3.4897970357599215,-530.0676539326339,-553.2188436680701,0.0,0.5758176727793005,0.1,0.18185997009277344,1.8392541408538818,0.050484817,0.17051576,-539.2439823194467,-0.13522798351568502,-2.4865502532522625,0.0,1781,0.5386676788330078,7.774143400692361e-05,6.768634203365696e-05,-537.7113437680391,0.0
66,1.7157375812530518,-539.0095127337952,4.112770285064841,-530.1338054682142,-554.4643155808412,0.0,0.5916859504782394,0.1,0.14629864692687988,1.9409174919128418,0.050946295,0.16872421,-539.2205353608815,-0.13357599395839748,-2.486368319433372,0.0,1774,0.6010532379150391,7.562004131698428e-05,7.141054074935043e-05,-537.3678640972653,0.0
67,1.7015995979309082,-539.2160128132376,3.9329538010192877,-530.2271041333632,-553.4479839324378,0.0,0.5781945302717024,0.1,0.058212995529174805,0.7152464389801025,0.05133603,0.17630263,-539.2200831061172,-0.13518995590485475,-2.487340734231731,0.0,1795,0.7725203037261963,6.659075608517618e-05,6.13147355563937e-05,-536.2405486469492,0.0
68,1.7937302589416504,-539.471661144228,3.4495533396496536,-531.2524544347967,-547.6862563188705,0.0,0.5953306006593586,0.1,0.1239473819732666,0.5288033485412598,0.050438553,0.1585883,-539.2452409099283,-0.13327171368054713,-2.488533325351547,0.0,1817,0.6411817073822021,6.945411864178299e-05,6.288191699738759e-05,-536.1711077945578,0.0
69,1.890289545059204,-538.7475938297935,3.701306417080546,-530.4977676430871,-551.0312620014673,0.0,0.5705919795763493,0.1,0.13762688636779785,0.9231939315795898,0.05034448,0.17468308,-539.1954762019149,-0.13171036914676407,-2.4850717240887716,0.0,1790,0.44856905937194824,6.538245925893105e-05,6.321440415079408e-05,-536.016042668484,0.0
70,2.241861581802368,-539.1020840703532,3.934220234203448,-530.755364841344,-551.2161958994157,0.0,0.6018123467795654,0.1,0.13695931434631348,1.4094445705413818,0.05095657,0.15977795,-539.1861369887587,-0.1330849962072518,-2.4867262256524794,0.0,1801,0.6178958415985107,6.415289661870942e-05,5.951044436343673e-05,-537.5359997906728,0.0
71,1.7015619277954102,-539.6783890121159,3.494711622623071,-530.6684187689658,-547.8867830064085,0.0,0.6096367471787231,0.1,0.15210819244384766,0.8678328990936279,0.05086981,0.1529352,-539.2353621910944,-0.13319554795563393,-2.4897121311381967,0.0,1838,0.5208737850189209,6.822343453469733e-05,6.0584072110841124e-05,-537.281877523059,0.0
72,1.7391643524169922,-539.3047170083286,3.9745644792967805,-531.4185444970641,-553.1076172505379,0.0,0.6615261119470314,0.1,0.025768756866455078,1.04738450050354,0.050526507,0.14594238,-539.2422976728178,-0.13093443770634905,-2.487832755096821,0.0,1816,0.5314469337463379,6.434621153533536e-05,5.988001611350504e-05,-537.1775334352113,0.0
73,1.948235034942627,-539.3518862590148,3.618580323124975,-530.5755640450396,-547.9370274512685,0.0,0.5989852788815921,0.1,0.05950665473937988,0.6744647026062012,0.050053228,0.15851025,-539.2532565314375,-0.1310617968604922,-2.487926622465464,0.0,1831,0.4755892753601074,6.103393212421932e-05,5.7245874895896424e-05,-537.5285288984273,0.0
74,1.8869669437408447,-539.4325818643659,3.6888895443428855,-532.0049185765693,-550.4443906586465,0.0,0.6264747134151094,0.1,0.12036705017089844,1.9029982089996338,0.050291233,0.15727101,-539.2711890647304,-0.13446083804419454,-2.4883751744916154,0.0,1815,0.5948495864868164,6.600266815702833e-05,5.9219661099319693e-05,-536.7337270879214,0.0
75,1.8407063484191895,-539.2491488803271,3.8663397593812006,-529.5331100755252,-550.9502964466703,0.0,0.6310038843490988,0.1,0.1576371192932129,1.8606681823730469,0.049387354,0.15630332,-539.26898504629,-0.13184532462863885,-2.487485287565317,0.0,1814,0.6900968551635742,6.104216058479137e-05,5.645159714357917e-05,-536.462916853653,0.0
76,2.1833043098449707,-539.2162597382178,3.8285454692338474,-530.7059018422112,-555.5553903195103,0.0,0.5869036943694871,0.1,0.10663962364196777,0.9615137577056885,0.050796755,0.16787177,-539.2637125154828,-0.13517209001678052,-2.48724369254799,0.0,1798,0.485107421875,6.12044082070214e-05,5.59707450910965e-05,-536.8668837711256,0.0
77,1.8509490489959717,-539.505718364896,3.507391844479483,-529.0739899340817,-550.2772143446161,0.0,0.6054132735065161,0.1,0.1411116123199463,1.0298161506652832,0.050053988,0.15944178,-539.2879131004241,-0.13431245859727006,-2.4886060927545763,0.0,1825,0.5630326271057129,5.0996676075292786e-05,4.700107629285278e-05,-536.6463396967351,0.0
78,1.9996929168701172,-539.9715959518904,3.996505874406653,-529.6902186807133,-548.8326846830807,0.0,0.636189441006704,0.1,0.155914306640625,1.584989070892334,0.050416447,0.15482903,-539.3562813855708,-0.1328557404929837,-2.4911337049342155,0.0,1855,0.5680630207061768,4.7629478641984e-05,4.223799891289425e-05,-536.177935222988,0.0
79,2.086700439453125,-540.3582030768563,3.6671303001363094,-532.7056836207207,-556.3174017961534,0.0,0.6008091791738985,0.1,0.11163091659545898,1.197011947631836,0.0501475,0.16979034,-539.4564735546993,-0.1313419189716022,-2.4930121771485023,0.0,1887,0.9899289608001709,3.964376228840126e-05,3.587382326112636e-05,-536.0928021483136,0.0
