rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/critic_loss,train/n_updates
-2.9175335300000005,16300,33527,243041,7,13.22,0.00073,-13.491251945495605,0.00045290199341252446,2.345168352127075,0.007103352807462215,240040
-2.9381369299999993,16310,33547,243177,7,13.28,0.00073,-14.028928756713867,0.0004449322877917439,2.338127374649048,0.005993543192744255,240176
-2.9494301099999998,16320,33568,243315,7,13.34,0.00073,-7.0058698654174805,0.00045106830657459795,2.4088339805603027,0.0055340793915092945,240314
-2.99095325,16330,33589,243458,7,13.47,0.00073,-7.776782989501953,0.0004548489523585886,2.343297004699707,0.007111900486052036,240457
-3.0303907499999996,16340,33610,243605,7,13.6,0.00073,-13.052826881408691,0.0004501405346672982,2.351079225540161,0.007215672172605991,240604
-3.0750792900000006,16350,33632,243751,7,13.75,0.00073,-2.4583990573883057,0.00044014956802129745,2.3278732299804688,0.007112580817192793,240750
-3.1064012299999995,16360,33653,243891,7,13.82,0.00073,-8.035806655883789,0.00045125678298063576,2.368809938430786,0.006973619572818279,240890
-3.14032403,16370,33675,244035,7,13.93,0.00073,-2.0292320251464844,0.00045900081750005484,2.396395444869995,0.005545143969357014,241034
-3.1672763600000002,16380,33697,244178,7,14.04,0.00073,-15.320773124694824,0.00046008810750208795,2.399909019470215,0.007415518164634705,241177
-3.18849147,16390,33719,244317,7,14.09,0.00073,-23.497085571289062,0.0004470971180126071,2.3924973011016846,0.007349792867898941,241316
-3.2171034899999995,16400,33740,244457,7,14.16,0.00073,-14.138708114624023,0.0004371285031083971,2.3005783557891846,0.006221411749720573,241456
-3.23880381,16410,33762,244599,7,14.22,0.00073,7.5119171142578125,0.00043516981531865895,2.4132275581359863,0.00752381794154644,241598
-3.2613914400000006,16420,33783,244735,7,14.2,0.00073,-3.9790568351745605,0.0004334992845542729,2.291924476623535,0.006648907903581858,241734
-3.2531464299999997,16430,33804,244871,7,14.13,0.00073,16.313594818115234,0.00043428095523267984,2.286130905151367,0.010118475183844566,241870
-3.22358181,16440,33825,245010,7,14.05,0.00073,4.991336822509766,0.00044507256825454533,2.356940984725952,0.005620124284178019,242009
-3.19760713,16450,33845,245147,7,13.96,0.00073,-6.342328071594238,0.0004569855227600783,2.361178398132324,0.007686348166316748,242146
-3.1720711300000004,16460,33866,245289,7,13.98,0.00073,-7.095376968383789,0.00045847691944800317,2.328641414642334,0.004850872326642275,242288
-3.15262989,16470,33885,245427,7,13.92,0.00073,2.5170178413391113,0.00044523196993395686,2.383114814758301,0.009857377037405968,242426
-3.4360145699999998,16480,33914,245622,7,14.44,0.00073,-14.711678504943848,0.000496180378831923,2.349499464035034,0.009040653705596924,242621
-3.72737779,16490,33943,245835,7,15.18,0.00073,-11.657127380371094,0.0005232972907833755,2.2891833782196045,0.005991081241518259,242834
-3.9865628500000008,16500,33974,246048,7,15.91,0.00073,-6.38944673538208,0.0005002868711017072,2.3103485107421875,0.00978744588792324,243047
-4.078871690000001,16510,34000,246223,7,16.24,0.00073,-0.9561907052993774,0.00048702649655751884,2.3931708335876465,0.007157394662499428,243222
-4.12081161,16520,34027,246397,7,16.62,0.00073,-0.9550313949584961,0.0004774410044774413,2.3827567100524902,0.006169050466269255,243396
-4.183967399999999,16530,34052,246577,7,17.06,0.00073,5.844221115112305,0.0004897775943391025,2.4543800354003906,0.008196539245545864,243576
-4.2778097399999995,16540,34079,246753,7,17.43,0.00073,15.398338317871094,0.0004912539734505117,2.4476158618927,0.007904608733952045,243752
-4.3672305499999995,16550,34104,246926,7,17.79,0.00073,-12.84070110321045,0.0004996860516257584,2.4188778400421143,0.005198323167860508,243925
-4.4862501,16560,34130,247105,7,18.16,0.00073,-3.559629440307617,0.000495978572871536,2.3437671661376953,0.005719383247196674,244104
-4.570756169999999,16570,34155,247282,7,18.55,0.00073,-7.2506585121154785,0.0004943136009387672,2.3695693016052246,0.006149684078991413,244281
-4.2874479,16580,34177,247431,7,18.09,0.00073,-17.165184020996094,0.00046061474131420255,2.3991544246673584,0.007193452678620815,244430
-3.9740453099999997,16590,34196,247568,7,17.33,0.00073,14.015600204467773,0.00044405460357666016,2.390315532684326,0.0074959974735975266,244567
-3.69815799,16600,34215,247704,7,16.56,0.00073,-18.318817138671875,0.00044341434841044247,2.394367218017578,0.006170024164021015,244703
-3.5746052099999996,16610,34234,247837,7,16.14,0.00073,-8.065935134887695,0.0004450920969247818,2.3425426483154297,0.007670581340789795,244836
-3.5271667399999997,16620,34252,247971,7,15.74,0.00073,-15.53190803527832,0.000444946315838024,2.264374256134033,0.006059726700186729,244970
-3.4319403700000004,16630,34271,248105,7,15.28,0.00073,22.987525939941406,0.0004329400835558772,2.4402754306793213,0.008426814340054989,245104
-3.3378570400000003,16640,34290,248243,7,14.9,0.00073,3.2785425186157227,0.00042423538980074227,2.4623680114746094,0.0067845555022358894,245242
-3.23936872,16650,34310,248379,7,14.53,0.00073,-10.473722457885742,0.0004393276176415384,2.290860652923584,0.006538772024214268,245378
-3.1138224399999994,16660,34330,248516,7,14.11,0.00073,-16.87850570678711,0.00043442053720355034,2.357558250427246,0.006803711876273155,245515
-3.02058898,16670,34349,248651,7,13.69,0.00073,-25.790184020996094,0.00043460101005621254,2.315713405609131,0.00544443354010582,245650
-3.0048773800000004,16680,34369,248785,7,13.54,0.00073,-5.101595878601074,0.0004415677103679627,2.408342123031616,0.006364661734551191,245784
-3.0068926899999995,16690,34387,248920,7,13.52,0.00073,17.414464950561523,0.00044041703222319484,2.3602333068847656,0.00716796051710844,245919
-2.9949498599999993,16700,34407,249057,7,13.53,0.00073,-14.564512252807617,0.00043834850657731295,2.389132261276245,0.006880993023514748,246056
-2.9917412999999997,16710,34427,249192,7,13.55,0.00073,5.908580303192139,0.0004314352700021118,2.3797078132629395,0.008082965388894081,246191
-2.9744635300000004,16720,34446,249330,7,13.59,0.00073,3.567112445831299,0.00042438917444087565,2.368988513946533,0.006954796612262726,246329
-2.98329003,16730,34466,249465,7,13.6,0.00073,0.8999683856964111,0.0004202316340524703,2.3043646812438965,0.006529351696372032,246464
-2.9644408900000006,16740,34485,249597,7,13.54,0.00073,-13.600959777832031,0.0004260757705196738,2.2418365478515625,0.0056602973490953445,246596
-2.9322459,16750,34504,249727,7,13.48,0.00073,-7.809696197509766,0.0004246654862072319,2.2976653575897217,0.006188433151692152,246726
-2.9166506599999997,16760,34522,249858,7,13.42,0.00073,-2.8181114196777344,0.00042878344538621604,2.341480016708374,0.0064875283278524876,246857
-2.9122538599999994,16770,34541,249992,7,13.41,0.00073,6.327899932861328,0.0004355281125754118,2.3824753761291504,0.005290806293487549,246991
-2.8986735000000006,16780,34561,250126,7,13.41,0.00073,40.373878479003906,0.00042032264173030853,2.507524251937866,0.007986440323293209,247125
-2.8787005899999993,16790,34580,250258,7,13.38,0.00073,-9.07791519165039,0.0004237047105561942,2.3670449256896973,0.006908486597239971,247257
-2.879065249999999,16800,34599,250391,7,13.34,0.00073,-4.4691972732543945,0.0004242064605932683,2.3331029415130615,0.0051126377657055855,247390
-2.8906800000000006,16810,34618,250527,7,13.35,0.00073,14.665249824523926,0.00042781111551448703,2.4176368713378906,0.008222170174121857,247526
-2.89148785,16820,34638,250659,7,13.29,0.00073,13.31954574584961,0.00042614201083779335,2.377471685409546,0.007220974192023277,247658
-2.8862153,16830,34657,250791,7,13.26,0.00073,-2.9798216819763184,0.00042780968942679465,2.351022243499756,0.006844796240329742,247790
-2.88909516,16840,34677,250924,7,13.27,0.00073,-26.32855796813965,0.00042505384772084653,2.33160400390625,0.005978102795779705,247923
-2.9178786900000007,16850,34696,251058,7,13.31,0.00073,-4.649277687072754,0.00042349082650616765,2.3176047801971436,0.010005027987062931,248057
-2.93937177,16860,34716,251192,7,13.34,0.00073,4.984557151794434,0.0004289554199203849,2.3933348655700684,0.00725469971075654,248191
-2.93550913,16870,34736,251328,7,13.36,0.00073,-10.123297691345215,0.00043788537732325494,2.3741023540496826,0.005662689916789532,248327
-2.95469736,16880,34755,251463,7,13.37,0.00073,6.480348587036133,0.0004403760831337422,2.3824591636657715,0.008185947313904762,248462
-2.97965355,16890,34776,251598,7,13.4,0.00073,0.3951449394226074,0.0004248048353474587,2.329077959060669,0.0072333598509430885,248597
-2.99431979,16900,34796,251732,7,13.41,0.00073,9.630182266235352,0.00042420547106303275,2.3978352546691895,0.007624621503055096,248731
-2.9801878700000004,16910,34815,251865,7,13.38,0.00073,-4.183085918426514,0.00043029277003370225,2.3856849670410156,0.005954149179160595,248864
-3.0034321299999998,16920,34836,252004,7,13.45,0.00073,-26.79176139831543,0.00044199134572409093,2.316915512084961,0.004757063463330269,249003
-3.0234148299999997,16930,34857,252138,7,13.47,0.00073,-4.930375576019287,0.00044975048513151705,2.3975956439971924,0.006785924080759287,249137
-3.02057578,16940,34876,252270,7,13.46,0.00073,-0.3917818069458008,0.00044163467828184366,2.3817362785339355,0.007400428876280785,249269
-3.01614209,16950,34896,252403,7,13.45,0.00073,-1.8405365943908691,0.0004358289297670126,2.4314045906066895,0.00791037455201149,249402
-3.02319627,16960,34917,252537,7,13.45,0.00073,-16.899568557739258,0.00042792680324055254,2.310256004333496,0.00572871882468462,249536
-3.01830006,16970,34937,252670,7,13.42,0.00073,-4.901275634765625,0.00042301492067053914,2.310181140899658,0.0069687385112047195,249669
-3.0097783900000006,16980,34957,252804,7,13.41,0.00073,2.2644505500793457,0.0004272068908903748,2.3545031547546387,0.004754135850816965,249803
-2.9935850500000005,16990,34978,252936,7,13.38,0.00073,-18.957130432128906,0.00043326165177859366,2.2838926315307617,0.005449752788990736,249935
-2.98034087,17000,34998,253069,7,13.37,0.00073,-14.706916809082031,0.0004375378484837711,2.289860725402832,0.006845560856163502,250068
-2.9771323800000005,17010,35017,253199,7,13.34,0.00073,8.148664474487305,0.00044728798093274236,2.335047721862793,0.0058013517409563065,250198
-2.9465202300000004,17020,35037,253330,7,13.26,0.00073,-9.394619941711426,0.00044791994150727987,2.3530242443084717,0.006708643399178982,250329
-2.9276278299999996,17030,35057,253462,7,13.24,0.00073,9.891481399536133,0.0004369034431874752,2.3959555625915527,0.008074325509369373,250461
-2.9310436500000003,17040,35078,253596,7,13.26,0.00073,-10.114463806152344,0.00043117860332131386,2.2775821685791016,0.0055173165164887905,250595
-2.92977763,17050,35099,253728,7,13.25,0.00073,25.637645721435547,0.00043285524589009583,2.4218921661376953,0.0069916220381855965,250727
-2.90506554,17060,35119,253859,7,13.22,0.00073,-10.680353164672852,0.0004432684800121933,2.3654751777648926,0.005008405074477196,250858
-2.89789093,17070,35139,253989,7,13.19,0.00073,10.488157272338867,0.00043896178249269724,2.34252667427063,0.006977779325097799,250988
-2.8968467199999997,17080,35159,254123,7,13.19,0.00073,-15.690180778503418,0.0004428518586792052,2.3460652828216553,0.006049786694347858,251122
-2.90265703,17090,35180,254257,7,13.21,0.00073,-36.50882339477539,0.00043365146848373115,2.2938339710235596,0.0053062885999679565,251256
-2.91825492,17100,35202,254395,7,13.26,0.00073,-7.870644569396973,0.0004284625465516001,2.287627696990967,0.005827016197144985,251394
-2.9353673500000004,17110,35222,254530,7,13.31,0.00073,41.63613510131836,0.00042927442700602114,2.427856922149658,0.0073074703104794025,251529
-2.9474501800000006,17120,35243,254664,7,13.34,0.00073,-10.247218132019043,0.00043003595783375204,2.272305965423584,0.00600171834230423,251663
-2.97126743,17130,35263,254800,7,13.38,0.00073,-0.10847330093383789,0.00042911377386189997,2.3485703468322754,0.00665235985070467,251799
-2.9664582399999997,17140,35284,254933,7,13.37,0.00073,-9.318984985351562,0.0004225699813105166,2.3436551094055176,0.006751035340130329,251932
-2.961174250000001,17150,35305,255064,7,13.36,0.00073,-8.482675552368164,0.000417587929405272,2.369872808456421,0.006667366251349449,252063
-2.9601344,17160,35328,255194,7,13.35,0.00073,-2.5798439979553223,0.0004210741026327014,2.2944540977478027,0.006804226897656918,252193
-2.97290276,17170,35352,255326,7,13.37,0.00073,15.865730285644531,0.00042615868733264506,2.4612622261047363,0.0065149241127073765,252325
-2.9613827399999995,17180,35374,255457,7,13.34,0.00073,-0.826866626739502,0.00041744380723685026,2.326046943664551,0.00876810122281313,252456
-2.9614351699999992,17190,35394,255589,7,13.32,0.00073,33.890098571777344,0.00041490071453154087,2.443711280822754,0.00672623235732317,252588
-2.9422927999999997,17200,35417,255720,7,13.25,0.00073,-22.681337356567383,0.00041904725367203355,2.289652109146118,0.005025830119848251,252719
-2.92256456,17210,35438,255850,7,13.2,0.00073,-11.70915412902832,0.0004146418359596282,2.380155086517334,0.006829557009041309,252849
-2.91711299,17220,35460,255984,7,13.2,0.00073,1.4166858196258545,0.00041076113120652735,2.329990863800049,0.007274111732840538,252983
-2.8868530800000003,17230,35482,256115,7,13.15,0.00073,7.210297584533691,0.0004009503754787147,2.3513832092285156,0.006803601980209351,253114
-2.8965691299999996,17240,35503,256249,7,13.16,0.00073,12.126626968383789,0.0004093006136827171,2.389267683029175,0.005153508856892586,253248
-2.9094560900000004,17250,35523,256385,7,13.21,0.00073,-15.86953353881836,0.00041742846951819956,2.382697105407715,0.0064240712672472,253384
-2.9242828700000003,17260,35545,256519,7,13.25,0.00073,18.417797088623047,0.00041738071013242006,2.404796600341797,0.005919687915593386,253518
-2.9331887499999993,17270,35565,256651,7,13.25,0.00073,24.779518127441406,0.0004326486960053444,2.4458043575286865,0.006449533626437187,253650
-2.9427361100000007,17280,35586,256783,7,13.26,0.00073,6.234773635864258,0.00043612392619252205,2.315600872039795,0.007614303845912218,253782
-2.9568889799999987,17290,35606,256915,7,13.26,0.00073,0.007853671908378601,0.0004162863187957555,2.3272156715393066,0.006559303030371666,253914
-2.95686831,17300,35626,257049,7,13.29,0.00073,-22.261486053466797,0.00041896713082678616,2.265894651412964,0.007373508997261524,254048
-2.9663887900000003,17310,35646,257183,7,13.33,0.00073,-16.493619918823242,0.00041609242907725275,2.3707480430603027,0.004790067672729492,254182
-2.97864425,17320,35667,257319,7,13.35,0.00073,-3.3167669773101807,0.00042235886212438345,2.2981128692626953,0.007173157297074795,254318
-2.98333442,17330,35688,257450,7,13.35,0.00073,-13.750102996826172,0.0004321707529015839,2.3433516025543213,0.006475375033915043,254449
-2.9669518399999997,17340,35709,257584,7,13.35,0.00073,16.742799758911133,0.0004190220788586885,2.485680103302002,0.00662388326600194,254583
-2.9551624800000003,17350,35729,257717,7,13.32,0.00073,-14.936483383178711,0.00041734628030098975,2.3346211910247803,0.005962212570011616,254716
-2.9455839,17360,35749,257850,7,13.31,0.00073,2.0996289253234863,0.00041594880167394876,2.359245777130127,0.009006867185235023,254849
-2.9471997300000004,17370,35770,257985,7,13.34,0.00073,-10.825298309326172,0.00042756658513098955,2.344642162322998,0.006080967374145985,254984
-2.9414442000000007,17380,35790,258118,7,13.35,0.00073,-3.3935790061950684,0.00042360127554275095,2.3066964149475098,0.007042707875370979,255117
-2.93730537,17390,35810,258250,7,13.35,0.00073,-13.782432556152344,0.00041869812412187457,2.3063926696777344,0.005247033666819334,255249
-2.9367006799999995,17400,35830,258383,7,13.34,0.00073,1.7076762914657593,0.0004216617962811142,2.3466179370880127,0.007162945345044136,255382
-2.9374333399999997,17410,35851,258515,7,13.32,0.00073,-4.326921463012695,0.00042918702820315957,2.35166335105896,0.007411631755530834,255514
-2.90919502,17420,35871,258646,7,13.27,0.00073,-4.933069229125977,0.00042857209336943924,2.331281900405884,0.005506792105734348,255645
-2.90067577,17430,35892,258777,7,13.27,0.00073,-10.778684616088867,0.000416047201724723,2.325467586517334,0.007276060059666634,255776
-2.89618717,17440,35912,258909,7,13.25,0.00073,2.3984532356262207,0.00043745545553974807,2.2793004512786865,0.009431194514036179,255908
-2.8907443699999997,17450,35934,259043,7,13.26,0.00073,21.870922088623047,0.0004471621650736779,2.4337007999420166,0.0066312081180512905,256042
-2.89302567,17460,35956,259176,7,13.26,0.00073,18.17739486694336,0.00044024360249750316,2.4411423206329346,0.007349520921707153,256175
-2.8827994600000006,17470,35976,259313,7,13.28,0.00073,0.7308143377304077,0.0004410056571941823,2.356016159057617,0.007638326846063137,256312
-2.89196039,17480,35997,259450,7,13.32,0.00073,-24.350038528442383,0.00044965161941945553,2.270972967147827,0.0068273902870714664,256449
-2.88242446,17490,36018,259585,7,13.35,0.00073,14.249589920043945,0.0004522537055891007,2.4022300243377686,0.0075998734682798386,256584
-2.8851911299999995,17500,36038,259717,7,13.34,0.00073,-1.8445770740509033,0.0004442007339093834,2.310131549835205,0.006845179945230484,256716
-2.8771431100000004,17510,36058,259848,7,13.33,0.00073,13.179614067077637,0.00044041138608008623,2.383927822113037,0.005692513659596443,256847
-2.90867242,17520,36078,259979,7,13.33,0.00073,-30.93859100341797,0.00044039919157512486,2.1792914867401123,0.005697757937014103,256978
-2.9323059999999996,17530,36098,260111,7,13.34,0.00073,3.0246925354003906,0.00042336079059168696,2.3240694999694824,0.006412781774997711,257110
-3.00829269,17540,36121,260255,7,13.46,0.00073,13.540021896362305,0.00043141201604157686,2.2720091342926025,0.006098248064517975,257254
-3.24890381,17550,36152,260460,7,14.17,0.00073,5.8181047439575195,0.0004745733749587089,2.355868101119995,0.0074287112802267075,257459
-3.3681889799999998,17560,36180,260644,7,14.68,0.00073,-18.475727081298828,0.0004616407095454633,2.2897868156433105,0.00862058810889721,257643
-3.54528428,17570,36210,260838,7,15.25,0.00073,9.256553649902344,0.0004685588937718421,2.3775179386138916,0.005692807957530022,257837
-3.62327675,17580,36236,261001,7,15.51,0.00073,-4.898100852966309,0.00048037522356025875,2.375218629837036,0.008072537370026112,258000
-3.6761649000000007,17590,36259,261155,7,15.7,0.00073,-12.702573776245117,0.00046702002873644233,2.4009432792663574,0.006954502314329147,258154
-3.6932409199999996,17600,36280,261290,7,15.73,0.00073,24.252721786499023,0.00042539570131339133,2.390840530395508,0.00640517845749855,258289
-3.6923923100000007,17610,36301,261424,7,15.76,0.00073,-0.9552475214004517,0.0004187693994026631,2.3478050231933594,0.007036346942186356,258423
-3.6576431400000002,17620,36322,261559,7,15.8,0.00073,8.195812225341797,0.00041682401206344366,2.387582778930664,0.007156278472393751,258558
-3.6704718699999996,17630,36343,261697,7,15.86,0.00073,-4.194482803344727,0.00042648171074688435,2.3160979747772217,0.006330797448754311,258696
-3.6101847300000003,17640,36363,261828,7,15.73,0.00073,-2.477069854736328,0.0004266281321179122,2.290217399597168,0.007909747771918774,258827
-3.37387829,17650,36384,261959,7,14.99,0.00073,-10.507611274719238,0.0004211690684314817,2.334385395050049,0.005961857736110687,258958
-3.25022372,17660,36403,262090,7,14.46,0.00073,-32.71825408935547,0.00041241009603254497,2.199364423751831,0.009846029803156853,259089
-3.0881221899999995,17670,36425,262228,7,13.9,0.00073,-4.159870624542236,0.0004080402140971273,2.2907392978668213,0.006517922505736351,259227
-3.01389006,17680,36445,262365,7,13.64,0.00073,-4.070333480834961,0.000417464500060305,2.2860493659973145,0.0074287899769842625,259364
-2.9757866699999993,17690,36468,262507,7,13.52,0.00073,10.17234992980957,0.00042494238005019724,2.327308177947998,0.007646196521818638,259506
-2.9712677000000003,17700,36490,262646,7,13.56,0.00073,-3.541506052017212,0.000428405764978379,2.2397334575653076,0.005620313808321953,259645
-2.9893881199999996,17710,36511,262786,7,13.62,0.00073,-14.74716567993164,0.00042358250357210636,2.2746052742004395,0.006951703689992428,259785
-3.0182238100000003,17720,36533,262924,7,13.65,0.00073,7.728625774383545,0.0004077918129041791,2.272845983505249,0.008679494261741638,259923
-2.99031031,17730,36554,263064,7,13.67,0.00073,-11.015729904174805,0.0004121427482459694,2.287940740585327,0.0069991471245884895,260063
-2.9823487900000005,17740,36576,263208,7,13.8,0.00073,6.658114433288574,0.0004035728343296796,2.4024131298065186,0.006784338038414717,260207
-2.99386344,17750,36598,263347,7,13.88,0.00073,12.98648738861084,0.0004097026539966464,2.369318962097168,0.008093323558568954,260346
-3.0055336899999996,17760,36619,263482,7,13.92,0.00073,-6.5938897132873535,0.0004178191884420812,2.348710298538208,0.006582190282642841,260481
-2.98643585,17770,36641,263618,7,13.9,0.00073,2.6682775020599365,0.00041424520895816386,2.3671674728393555,0.006281831301748753,260617
-2.99041254,17780,36662,263756,7,13.91,0.00073,-6.920735836029053,0.0004178919189143926,2.324385643005371,0.006119123660027981,260755
-2.9765666799999995,17790,36684,263893,7,13.86,0.00073,11.465496063232422,0.0004230748163536191,2.3754959106445312,0.008410681039094925,260892
-2.9733470700000004,17800,36705,264032,7,13.86,0.00073,6.255185127258301,0.00042121828300878406,2.359998941421509,0.006409329362213612,261031
-2.97878044,17810,36727,264169,7,13.83,0.00073,7.097379684448242,0.00042527177720330656,2.285468339920044,0.007149044424295425,261168
-2.9605907199999995,17820,36748,264304,7,13.8,0.00073,-7.6031975746154785,0.0004217154928483069,2.313847064971924,0.006291806697845459,261303
-2.968924630000001,17830,36769,264442,7,13.78,0.00073,-0.5590215921401978,0.0004193616914562881,2.3605072498321533,0.007620911579579115,261441
-2.9900813200000003,17840,36790,264578,7,13.7,0.00073,5.317714691162109,0.0004188598832115531,2.3530194759368896,0.006393112242221832,261577
-2.9748629000000006,17850,36810,264712,7,13.65,0.00073,-6.13107967376709,0.00042193051194772124,2.3044798374176025,0.007386491633951664,261711
-2.98371343,17860,36831,264849,7,13.67,0.00073,-6.731303691864014,0.0004161057295277715,2.3163270950317383,0.006478424184024334,261848
-2.9834742099999993,17870,36851,264983,7,13.65,0.00073,23.16801643371582,0.00040113605791702867,2.362257242202759,0.006237885914742947,261982
-2.9766465000000006,17880,36872,265120,7,13.64,0.00073,2.81674861907959,0.00041303710895590484,2.331911563873291,0.009380772709846497,262119
-2.9780599299999992,17890,36894,265256,7,13.63,0.00073,-3.4499175548553467,0.00041117833461612463,2.257713794708252,0.00897002313286066,262255
-2.9671295799999995,17900,36914,265389,7,13.57,0.00073,-0.8097882270812988,0.0004050782008562237,2.2942323684692383,0.00882873684167862,262388
-2.9543464700000004,17910,36935,265523,7,13.54,0.00073,-3.134075164794922,0.0004167477018199861,2.3647730350494385,0.006598650477826595,262522
-2.9644028099999997,17920,36955,265657,7,13.53,0.00073,-20.266300201416016,0.000425220699980855,2.348414421081543,0.006733679678291082,262656
-2.9612374600000004,17930,36975,265788,7,13.46,0.00073,-13.933155059814453,0.0004254109226167202,2.266507148742676,0.00872453860938549,262787
-2.950660579999999,17940,36995,265922,7,13.44,0.00073,-13.50316047668457,0.0004119495861232281,2.2990612983703613,0.005558129400014877,262921
-2.9809587699999995,17950,37016,266059,7,13.47,0.00073,-20.618669509887695,0.00041672782390378416,2.2368669509887695,0.008146405220031738,263058
-2.9856886100000004,17960,37037,266198,7,13.49,0.00073,-13.213825225830078,0.0004238576802890748,2.224724769592285,0.0062619526870548725,263197
-3.02097568,17970,37058,266339,7,13.56,0.00073,9.042613983154297,0.0004137877840548754,2.31758189201355,0.00729623157531023,263338
-3.1320880200000003,17980,37081,266491,7,13.71,0.00073,3.515110492706299,0.0004305195470806211,2.2392351627349854,0.008173404261469841,263490
-3.29967592,17990,37103,266636,7,13.8,0.00073,26.308917999267578,0.0004382120387163013,2.3997364044189453,0.007458963431417942,263635
-3.48121731,18000,37127,266792,7,14.03,0.00073,11.204747200012207,0.0004469035775400698,2.3322854042053223,0.007987898774445057,263791
-3.5603060300000005,18010,37150,266940,7,14.17,0.00073,6.51878547668457,0.0004529199213720858,2.321617364883423,0.0068787941709160805,263939
-3.6273425699999997,18020,37173,267098,7,14.41,0.00073,-4.173278331756592,0.00045315062743611634,2.3727822303771973,0.008363073691725731,264097
-3.68369217,18030,37197,267251,7,14.63,0.00073,-15.06154727935791,0.0004416814190335572,2.301356554031372,0.006765770725905895,264250
-3.7650977099999996,18040,37220,267405,7,14.83,0.00073,2.465334415435791,0.00044937062193639576,2.3750159740448,0.006481005344539881,264404
-3.75415322,18050,37240,267537,7,14.78,0.00073,-25.090160369873047,0.00044496540795080364,2.264854669570923,0.006210939027369022,264536
-3.74943991,18060,37261,267669,7,14.71,0.00073,-5.4374918937683105,0.00042646299698390067,2.3376946449279785,0.0064135100692510605,264668
-3.7155402799999995,18070,37282,267801,7,14.62,0.00073,-0.732050895690918,0.0004219695401843637,2.4244627952575684,0.005318101495504379,264800
-3.60376097,18080,37303,267937,7,14.46,0.00073,-10.868120193481445,0.00043087091762572527,2.316999912261963,0.006638665683567524,264936
-3.4214556500000004,18090,37323,268067,7,14.31,0.00073,-17.438899993896484,0.00043007900239899755,2.3012611865997314,0.005355051718652248,265066
-3.2497355199999998,18100,37344,268201,7,14.09,0.00073,3.7139525413513184,0.00043878183350898325,2.322873592376709,0.007394153159111738,265200
-3.16811066,18110,37365,268334,7,13.94,0.00073,4.568771839141846,0.0004326598427724093,2.3277149200439453,0.008061768487095833,265333
-3.1066944199999993,18120,37386,268466,7,13.68,0.00073,-18.922733306884766,0.00043035493581555784,2.314802885055542,0.005749072413891554,265465
-3.06805658,18130,37406,268598,7,13.47,0.00073,-9.351106643676758,0.0004231722850818187,2.281515121459961,0.005958580411970615,265597
-2.98337377,18140,37427,268729,7,13.24,0.00073,-3.9151771068573,0.00043610812281258404,2.344642162322998,0.008668608963489532,265728
-2.973910379999999,18150,37447,268863,7,13.26,0.00073,-20.36262321472168,0.0004226001910865307,2.2774970531463623,0.005788317881524563,265862
-2.9670643299999995,18160,37468,268995,7,13.26,0.00073,14.42156982421875,0.0004186196601949632,2.3860747814178467,0.0061888545751571655,265994
-2.9778998000000008,18170,37488,269126,7,13.25,0.00073,13.321565628051758,0.0004188458842691034,2.432356834411621,0.007662114221602678,266125
-2.9812311200000003,18180,37509,269257,7,13.2,0.00073,-16.100801467895508,0.0004244344891048968,2.2736167907714844,0.00794513151049614,266256
-2.9986511399999993,18190,37529,269388,7,13.21,0.00073,26.140697479248047,0.00043357021058909595,2.4373414516448975,0.007756303064525127,266387
-2.994456330000001,18200,37550,269520,7,13.19,0.00073,1.6837610006332397,0.0004292294033803046,2.365269184112549,0.007766271010041237,266519
-2.9960342899999994,18210,37570,269651,7,13.17,0.00073,-9.633429527282715,0.00043749340693466365,2.299100160598755,0.005184571258723736,266650
-2.9950256799999995,18220,37590,269783,7,13.17,0.00073,-0.8361692428588867,0.0004313782847020775,2.376852035522461,0.00661202147603035,266782
-2.9692387499999997,18230,37610,269913,7,13.15,0.00073,-7.744892120361328,0.0004280867869965732,2.340346097946167,0.007035433314740658,266912
-2.9717998999999997,18240,37630,270046,7,13.17,0.00073,-6.022243499755859,0.000436518806964159,2.3155734539031982,0.005906572565436363,267045
-2.9826108000000007,18250,37650,270178,7,13.15,0.00073,2.565438985824585,0.0004490296123549342,2.308774471282959,0.008956516161561012,267177
-2.98061008,18260,37669,270310,7,13.15,0.00073,20.35576629638672,0.0004409009707160294,2.3772010803222656,0.007973937317728996,267309
-2.9904122500000003,18270,37689,270442,7,13.16,0.00073,24.30514907836914,0.0004434820148162544,2.424851417541504,0.007483908906579018,267441
-2.9867118900000005,18280,37709,270576,7,13.19,0.00073,-8.594650268554688,0.00044889046694152057,2.3374266624450684,0.008607485331594944,267575
-2.9868205800000003,18290,37729,270706,7,13.18,0.00073,-5.854864120483398,0.000446345831733197,2.3748741149902344,0.007404975593090057,267705
-2.994444400000001,18300,37750,270842,7,13.22,0.00073,20.01704216003418,0.0004351415846031159,2.4109859466552734,0.0070193796418607235,267841
-2.9970176200000007,18310,37772,270974,7,13.23,0.00073,-7.314451694488525,0.00041888223495334387,2.4293172359466553,0.010229846462607384,267973
-2.995660449999999,18320,37794,271111,7,13.28,0.00073,-3.8104054927825928,0.00040576737956143916,2.3115079402923584,0.005796890705823898,268110
