rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,train/ent_coef,train/actor_loss,train/n_updates,train/critic_loss,train/ent_coef_loss,train/learning_rate
755.11792914,370000,53308,3700,100.0,6,0.03939215466380119,-377.15252685546875,366999,0.5577862858772278,1.2402565479278564,0.00073
754.4281371599999,371000,53453,3710,100.0,6,0.04014267399907112,-377.8650207519531,367999,0.6158276200294495,-0.5757362246513367,0.00073
753.29616893,372000,53601,3720,100.0,6,0.03714652359485626,-377.4076232910156,368999,0.4350537657737732,-0.2799625098705292,0.00073
753.45970255,373000,53750,3730,100.0,6,0.03935466334223747,-378.0329895019531,369999,0.6966789960861206,-0.35748258233070374,0.00073
754.12453664,374000,53900,3740,100.0,6,0.03880318999290466,-377.51336669921875,370999,0.6311323046684265,0.15383470058441162,0.00073
755.13637828,375000,54046,3750,100.0,6,0.038999009877443314,-378.3232116699219,371999,0.46140754222869873,-0.05117965489625931,0.00073
754.1223837500002,376000,54196,3760,100.0,6,0.03826979920268059,-378.6296691894531,372999,0.473916232585907,0.2782532274723053,0.00073
754.9294669,377000,54343,3770,100.0,6,0.038062240928411484,-378.31201171875,373999,0.4465460777282715,-0.7944682240486145,0.00073
755.7002662099999,378000,54493,3780,100.0,6,0.038731254637241364,-377.98211669921875,374999,0.915904700756073,-0.07609114050865173,0.00073
754.1990638899999,379000,54646,3790,100.0,6,0.03874249383807182,-377.99566650390625,375999,0.28492099046707153,0.17065851390361786,0.00073
754.2670925699999,380000,54794,3800,100.0,6,0.039285141974687576,-377.5184020996094,376999,0.6826781034469604,0.7032639980316162,0.00073
754.7529268399999,381000,54942,3810,100.0,6,0.038097839802503586,-379.027587890625,377999,0.3549286127090454,-1.5843232870101929,0.00073
755.6372094199999,382000,55090,3820,100.0,6,0.03898828104138374,-378.32904052734375,378999,0.41424867510795593,-0.11962051689624786,0.00073
754.3462265599999,383000,55237,3830,100.0,6,0.03685682266950607,-378.5772705078125,379999,0.39120304584503174,0.47601795196533203,0.00073
755.6630932499997,384000,55385,3840,100.0,6,0.03860817104578018,-378.38006591796875,380999,0.7801648378372192,-0.4570273458957672,0.00073
753.5925843300001,385000,55534,3850,100.0,6,0.037830501794815063,-377.64190673828125,381999,0.43087172508239746,-0.016224727034568787,0.00073
754.59407396,386000,55682,3860,100.0,6,0.038187142461538315,-377.7055358886719,382999,0.5675230026245117,0.3661133944988251,0.00073
751.73970299,387000,55831,3870,100.0,6,0.038162942975759506,-378.2699279785156,383999,0.5523815155029297,0.07315823435783386,0.00073
751.45278798,388000,55979,3880,100.0,6,0.03662680834531784,-378.264404296875,384999,0.5209566354751587,-0.41942888498306274,0.00073
752.99656759,389000,56128,3890,100.0,6,0.037522803992033005,-378.1292724609375,385999,0.5441448092460632,-0.8085997104644775,0.00073
752.8734987600001,390000,56279,3900,100.0,6,0.037910569459199905,-378.1972961425781,386999,0.5895876884460449,-0.13986417651176453,0.00073
752.8763143299999,391000,56427,3910,100.0,6,0.0372346006333828,-379.22296142578125,387999,0.36864128708839417,0.26719069480895996,0.00073
752.8486236399999,392000,56576,3920,100.0,6,0.0363784022629261,-378.6944885253906,388999,0.5590628385543823,0.6615294814109802,0.00073
754.16111862,393000,56725,3930,100.0,6,0.03640366718173027,-378.6825866699219,389999,0.4961663782596588,1.6517174243927002,0.00073
753.14788887,394000,56874,3940,100.0,6,0.035462815314531326,-378.902099609375,390999,0.5032335519790649,0.3602215647697449,0.00073
750.9602389799999,395000,57022,3950,100.0,6,0.036833833903074265,-378.7569580078125,391999,0.45445746183395386,0.9463119506835938,0.00073
750.5530212999998,396000,57170,3960,100.0,6,0.03672735020518303,-379.9727783203125,392999,0.43438801169395447,-2.2129225730895996,0.00073
753.21810765,397000,57318,3970,100.0,6,0.036213263869285583,-380.2335510253906,393999,0.5230193138122559,-0.7535122632980347,0.00073
752.85806989,398000,57466,3980,100.0,6,0.03680930659174919,-379.0722351074219,394999,0.46110233664512634,0.5094166994094849,0.00073
752.0280088100001,399000,57614,3990,100.0,6,0.035684145987033844,-378.90887451171875,395999,0.47645509243011475,0.38106024265289307,0.00073
748.0900642400001,400000,57766,4000,100.0,6,0.038212068378925323,-378.968017578125,396999,0.5740188360214233,-0.18507082760334015,0.00073
747.12497881,401000,57912,4010,100.0,6,0.03813387081027031,-379.48822021484375,397999,0.3102877140045166,0.2633422017097473,0.00073
746.3297430099999,402000,58062,4020,100.0,6,0.03566666692495346,-378.7275390625,398999,0.7307919263839722,0.7329627871513367,0.00073
746.5589808,403000,58212,4030,100.0,6,0.037400878965854645,-379.7022705078125,399999,0.3573963940143585,-0.1611028015613556,0.00073
747.06072111,404000,58361,4040,100.0,6,0.036393068730831146,-379.9000244140625,400999,0.682716965675354,0.44854557514190674,0.00073
751.43811361,405000,58512,4050,100.0,6,0.03505437448620796,-379.0245361328125,401999,0.6522649526596069,0.5655817985534668,0.00073
752.1281009199998,406000,58663,4060,100.0,6,0.0346217006444931,-379.5629577636719,402999,0.36426371335983276,0.15134985744953156,0.00073
751.5417846900001,407000,58814,4070,100.0,6,0.03446149826049805,-379.59039306640625,403999,0.6224339604377747,0.3120307922363281,0.00073
751.4831349400001,408000,58964,4080,100.0,6,0.035058245062828064,-379.21319580078125,404999,0.548764169216156,0.25155264139175415,0.00073
751.70464363,409000,59117,4090,100.0,6,0.033564697951078415,-379.0242004394531,405999,0.9333635568618774,0.4286692440509796,0.00073
756.3990022099999,410000,59267,4100,100.0,6,0.03345975652337074,-380.40765380859375,406999,0.617883563041687,-1.5712963342666626,0.00073
756.6273637400003,411000,59415,4110,100.0,6,0.035392336547374725,-380.6849060058594,407999,0.42935386300086975,-0.41357892751693726,0.00073
753.24570452,412000,59565,4120,100.0,6,0.03442525863647461,-379.0421142578125,408999,0.5046026706695557,0.20368334650993347,0.00073
752.6076528099999,413000,59715,4130,100.0,6,0.0338498055934906,-380.2934265136719,409999,0.3959929943084717,-0.6664658784866333,0.00073
749.2689342799998,414000,59867,4140,100.0,6,0.03420253098011017,-379.43548583984375,410999,0.4939958453178406,-1.1882121562957764,0.00073
746.99796376,415000,60016,4150,100.0,6,0.03200680390000343,-379.3198547363281,411999,0.5749461650848389,2.1106035709381104,0.00073
746.96774494,416000,60166,4160,100.0,6,0.03384529426693916,-379.82720947265625,412999,0.614757776260376,-1.3410375118255615,0.00073
745.7698062500001,417000,60317,4170,100.0,6,0.0336623415350914,-379.588623046875,413999,0.4785657823085785,0.2758294343948364,0.00073
745.7981641299999,418000,60467,4180,100.0,6,0.03324829414486885,-380.1119384765625,414999,0.30319875478744507,0.4443097710609436,0.00073
746.5043854,419000,60617,4190,100.0,6,0.034615445882081985,-380.5770568847656,415999,0.5141239166259766,-0.36513978242874146,0.00073
745.81243728,420000,60766,4200,100.0,6,0.034790270030498505,-379.4507751464844,416999,0.3829512596130371,0.5840643048286438,0.00073
745.8189754500002,421000,60916,4210,100.0,6,0.035404253751039505,-380.7966003417969,417999,0.48814302682876587,-0.07909947633743286,0.00073
750.5153930800001,422000,61065,4220,100.0,6,0.0350651741027832,-379.4762878417969,418999,0.5472804307937622,-0.2808457911014557,0.00073
750.3497026099999,423000,61215,4230,100.0,6,0.03392372280359268,-380.2156677246094,419999,0.28047001361846924,0.4749619960784912,0.00073
753.3658421599998,424000,61365,4240,100.0,6,0.0332796573638916,-380.3123779296875,420999,0.37711966037750244,0.048302650451660156,0.00073
755.3242151000002,425000,61517,4250,100.0,6,0.032527677714824677,-379.75347900390625,421999,0.8393644094467163,-0.17046776413917542,0.00073
755.1733859599999,426000,61666,4260,100.0,6,0.033487074077129364,-380.78472900390625,422999,0.2342115044593811,-0.9354537725448608,0.00073
756.2764165099999,427000,61817,4270,100.0,6,0.03269805386662483,-380.3929138183594,423999,0.6624062657356262,-0.58269202709198,0.00073
756.1678945800002,428000,61969,4280,100.0,6,0.03388214856386185,-380.3990173339844,424999,0.5510891675949097,-0.5400925874710083,0.00073
755.2571012000001,429000,62122,4290,100.0,6,0.033179741352796555,-380.2966003417969,425999,0.6888173818588257,1.2901736497879028,0.00073
755.5099763400001,430000,62277,4300,100.0,6,0.031924858689308167,-380.9766845703125,426999,0.501001238822937,-1.128937840461731,0.00073
756.5068465899998,431000,62427,4310,100.0,6,0.03175222873687744,-379.7977294921875,427999,0.5125775337219238,0.28632429242134094,0.00073
755.8079300500001,432000,62576,4320,100.0,6,0.031791072338819504,-381.3259582519531,428999,0.3633289635181427,0.4763624370098114,0.00073
756.5165505700002,433000,62727,4330,100.0,6,0.0318581685423851,-381.0291442871094,429999,0.44839537143707275,0.2668066620826721,0.00073
756.4897559700001,434000,62876,4340,100.0,6,0.031537070870399475,-380.6470031738281,430999,0.3816336989402771,-0.3905753493309021,0.00073
756.08995548,435000,63026,4350,100.0,6,0.032605476677417755,-380.8639221191406,431999,0.589540958404541,-0.3358144164085388,0.00073
756.1075863,436000,63176,4360,100.0,6,0.030383821576833725,-380.98760986328125,432999,0.5187496542930603,0.25020739436149597,0.00073
756.6350424799998,437000,63328,4370,100.0,6,0.03108079545199871,-380.7625732421875,433999,0.5199036598205566,0.4079829454421997,0.00073
755.45220753,438000,63477,4380,100.0,6,0.03140708804130554,-380.90216064453125,434999,0.5553760528564453,0.5255534052848816,0.00073
755.67065037,439000,63626,4390,100.0,6,0.02979276515543461,-381.8599548339844,435999,0.34487754106521606,-0.41073405742645264,0.00073
754.74995068,440000,63773,4400,100.0,6,0.03297562524676323,-381.18426513671875,436999,0.28474318981170654,-1.4117451906204224,0.00073
754.5983626700003,441000,63923,4410,100.0,6,0.030084431171417236,-381.82958984375,437999,0.3963853716850281,-1.4920169115066528,0.00073
755.17369574,442000,64072,4420,100.0,6,0.03087889403104782,-381.113525390625,438999,0.3872438073158264,-0.7328935265541077,0.00073
754.9853041400003,443000,64220,4430,100.0,6,0.028709646314382553,-381.3946228027344,439999,0.36969590187072754,0.3257932960987091,0.00073
754.7565102499998,444000,64377,4440,100.0,6,0.028796523809432983,-381.0628967285156,440999,0.6788976192474365,-1.0811221599578857,0.00073
755.1471691799999,445000,64527,4450,100.0,6,0.030319077894091606,-381.8740539550781,441999,0.330754816532135,-0.09619550406932831,0.00073
755.2486660800001,446000,64676,4460,100.0,6,0.0300833061337471,-382.61712646484375,442999,0.34202951192855835,0.3791765570640564,0.00073
755.2085843399999,447000,64824,4470,100.0,6,0.030030012130737305,-382.1960144042969,443999,0.20177042484283447,-0.3666897714138031,0.00073
755.8565948900001,448000,64974,4480,100.0,6,0.030489014461636543,-382.5163879394531,444999,0.2094622552394867,-0.3745858669281006,0.00073
755.84736093,449000,65124,4490,100.0,6,0.02873462811112404,-381.8330078125,445999,0.47025004029273987,-0.15499183535575867,0.00073
756.55964935,450000,65275,4500,100.0,6,0.030986109748482704,-381.92486572265625,446999,0.4326266646385193,1.761021614074707,0.00073
756.3121288799999,451000,65427,4510,100.0,6,0.02820110321044922,-381.704345703125,447999,0.35787296295166016,0.2452230155467987,0.00073
755.94091989,452000,65587,4520,100.0,6,0.02989385649561882,-382.79302978515625,448999,0.32307934761047363,-0.6451981663703918,0.00073
756.12294298,453000,65737,4530,100.0,6,0.028280101716518402,-382.2868957519531,449999,0.4305049180984497,0.08601480722427368,0.00073
756.1593573400002,454000,65888,4540,100.0,6,0.028342897072434425,-381.5352478027344,450999,0.41926610469818115,-0.16500228643417358,0.00073
756.6857871100001,455000,66041,4550,100.0,6,0.030213644728064537,-381.6043395996094,451999,0.35646897554397583,0.15929488837718964,0.00073
753.69768029,456000,66192,4560,100.0,6,0.028839431703090668,-381.8951416015625,452999,0.31502270698547363,0.20609524846076965,0.00073
753.5538420799999,457000,66343,4570,100.0,6,0.029563022777438164,-381.75872802734375,453999,0.31161898374557495,-0.1602296084165573,0.00073
754.10962424,458000,66494,4580,100.0,6,0.029864201322197914,-382.0887451171875,454999,0.5933992862701416,-0.2544100284576416,0.00073
753.76950472,459000,66645,4590,100.0,6,0.028596259653568268,-381.5810546875,455999,0.638964056968689,0.25180768966674805,0.00073
754.4922539400001,460000,66796,4600,100.0,6,0.03002157062292099,-382.7206115722656,456999,0.4551481306552887,0.40084463357925415,0.00073
749.33138368,461000,66946,4610,100.0,6,0.030645322054624557,-381.9404602050781,457999,0.22682377696037292,-0.9699726104736328,0.00073
749.3256135899999,462000,67097,4620,100.0,6,0.03035946935415268,-381.944580078125,458999,0.44312334060668945,0.6919877529144287,0.00073
749.01063296,463000,67249,4630,100.0,6,0.0288696326315403,-381.92132568359375,459999,0.4501751959323883,0.1321491301059723,0.00073
749.64512721,464000,67402,4640,100.0,6,0.027790885418653488,-382.03759765625,460999,0.49075740575790405,-0.35713475942611694,0.00073
749.4899680999999,465000,67552,4650,100.0,6,0.02853103168308735,-382.17236328125,461999,0.6923494935035706,0.3069547712802887,0.00073
752.6529166400001,466000,67704,4660,100.0,6,0.03056005761027336,-382.5369873046875,462999,0.3230289816856384,-1.2090246677398682,0.00073
752.4706183500001,467000,67856,4670,100.0,6,0.02880377508699894,-382.65264892578125,463999,0.36409592628479004,-1.5849075317382812,0.00073
751.13019063,468000,68007,4680,100.0,6,0.027632035315036774,-382.1451416015625,464999,0.37476950883865356,0.5118908882141113,0.00073
750.7992234900001,469000,68159,4690,100.0,6,0.02852298691868782,-382.7518615722656,465999,0.438742995262146,0.04318651556968689,0.00073
750.75275084,470000,68308,4700,100.0,6,0.02813364379107952,-381.54180908203125,466999,0.42895570397377014,-0.9465402364730835,0.00073
755.8717758400002,471000,68459,4710,100.0,6,0.027761185541749,-382.4988098144531,467999,0.6911269426345825,0.290088951587677,0.00073
756.0206696900001,472000,68612,4720,100.0,6,0.02914486825466156,-381.64532470703125,468999,0.6039658784866333,-0.3844016492366791,0.00073
755.08273169,473000,68763,4730,100.0,6,0.030183937400579453,-382.54522705078125,469999,0.4280228912830353,0.6621776819229126,0.00073
754.5165626300001,474000,68915,4740,100.0,6,0.03122062049806118,-381.61181640625,470999,0.385428786277771,-0.5228112936019897,0.00073
754.54189266,475000,69065,4750,100.0,6,0.029131820425391197,-381.6358947753906,471999,0.4125480055809021,-0.33036255836486816,0.00073
754.0735401800001,476000,69216,4760,100.0,6,0.02891979180276394,-381.0578918457031,472999,0.5482907891273499,-0.11993017792701721,0.00073
754.6210507799999,477000,69367,4770,100.0,6,0.02941262722015381,-381.23516845703125,473999,0.8348767757415771,1.196414589881897,0.00073
756.6341368000001,478000,69517,4780,100.0,6,0.029152046889066696,-382.65234375,474999,0.3020612895488739,-0.18938586115837097,0.00073
757.07480432,479000,69669,4790,100.0,6,0.027444416657090187,-381.1795959472656,475999,0.8007869720458984,-0.03165663778781891,0.00073
757.4037355099998,480000,69820,4800,100.0,6,0.02783540077507496,-382.72283935546875,476999,0.40167236328125,-0.05720166116952896,0.00073
758.0060072800001,481000,69973,4810,100.0,6,0.027138549834489822,-383.0977783203125,477999,0.44163233041763306,0.16242873668670654,0.00073
757.40761302,482000,70125,4820,100.0,6,0.02914903685450554,-382.7987060546875,478999,0.4418238699436188,-0.08959819376468658,0.00073
758.5708774499998,483000,70275,4830,100.0,6,0.02840394340455532,-382.7188720703125,479999,0.2544035017490387,0.1430756151676178,0.00073
759.380649,484000,70427,4840,100.0,6,0.027573183178901672,-383.03826904296875,480999,0.1916661411523819,0.19703342020511627,0.00073
759.9219772300002,485000,70577,4850,100.0,6,0.028461508452892303,-382.1201171875,481999,0.6828558444976807,-0.27979034185409546,0.00073
759.8812554099999,486000,70729,4860,100.0,6,0.028511537238955498,-382.1899719238281,482999,0.3792513310909271,0.6789448261260986,0.00073
759.7588103200001,487000,70882,4870,100.0,6,0.02720482088625431,-382.5601501464844,483999,0.2781214118003845,-1.388268232345581,0.00073
759.00772555,488000,71034,4880,100.0,6,0.026592666283249855,-384.03704833984375,484999,0.20753976702690125,-0.8369169235229492,0.00073
759.26259238,489000,71187,4890,100.0,6,0.02769991010427475,-383.033203125,485999,0.23331543803215027,-0.7483845949172974,0.00073
758.3318106,490000,71339,4900,100.0,6,0.027739543467760086,-383.2303771972656,486999,0.2605908215045929,0.18230390548706055,0.00073
757.9999347399998,491000,71492,4910,100.0,6,0.02803042344748974,-382.99639892578125,487999,0.29894816875457764,0.08914101123809814,0.00073
758.6023349899999,492000,71646,4920,100.0,6,0.026568781584501266,-382.48553466796875,488999,0.3642364740371704,-0.5655256509780884,0.00073
758.27052094,493000,71800,4930,100.0,6,0.02651889994740486,-382.6907043457031,489999,0.35453054308891296,1.3142597675323486,0.00073
757.4370967799998,494000,71954,4940,100.0,6,0.027059977874159813,-382.423583984375,490999,0.42953696846961975,0.44872546195983887,0.00073
752.8943017500003,495000,72109,4950,100.0,6,0.026087235659360886,-383.54815673828125,491999,0.21673817932605743,0.44123488664627075,0.00073
753.4604287500001,496000,72264,4960,100.0,6,0.02885742485523224,-383.015380859375,492999,0.3146907091140747,-0.4957680404186249,0.00073
753.4834546100001,497000,72419,4970,100.0,6,0.027789587154984474,-383.449951171875,493999,0.323448121547699,-0.32912957668304443,0.00073
753.0470066500001,498000,72574,4980,100.0,6,0.028337545692920685,-382.93841552734375,494999,0.8805771470069885,-0.9000013470649719,0.00073
753.5264682,499000,72728,4990,100.0,6,0.02649794891476631,-382.4405517578125,495999,0.34423691034317017,0.34755054116249084,0.00073
754.42552715,500000,72883,5000,100.0,6,0.026533883064985275,-383.15380859375,496999,0.2670731842517853,-0.12728261947631836,0.00073
754.6788742699998,501000,73038,5010,100.0,6,0.026289690285921097,-382.3601989746094,497999,0.417061984539032,0.8507043123245239,0.00073
751.65372946,502000,73192,5020,100.0,6,0.026682035997509956,-382.6432800292969,498999,0.22417020797729492,-0.3892703950405121,0.00073
752.1058519499999,503000,73345,5030,100.0,6,0.026586011052131653,-382.1512145996094,499999,0.967725396156311,0.689082682132721,0.00073
751.76483461,504000,73497,5040,100.0,6,0.028569504618644714,-382.9558410644531,500999,0.5207396745681763,0.16602450609207153,0.00073
756.1376453400001,505000,73651,5050,100.0,6,0.027458738535642624,-383.2113342285156,501999,0.42469096183776855,-0.8839154839515686,0.00073
755.72252359,506000,73807,5060,100.0,6,0.028521735221147537,-383.21441650390625,502999,0.3193363547325134,0.15372341871261597,0.00073
755.6677351899999,507000,73961,5070,100.0,6,0.02756907418370247,-383.1735534667969,503999,0.40003615617752075,-0.15592998266220093,0.00073
754.4920960000002,508000,74117,5080,100.0,6,0.0268713291734457,-383.0129699707031,504999,0.3542332053184509,-0.1847086250782013,0.00073
754.3191445200001,509000,74272,5090,100.0,6,0.025920720770955086,-382.272705078125,505999,0.3284521698951721,1.4254462718963623,0.00073
753.29268035,510000,74426,5100,100.0,6,0.027389103546738625,-383.9087829589844,506999,0.3431510329246521,0.3533475995063782,0.00073
752.48623232,511000,74578,5110,100.0,6,0.026332780718803406,-383.04351806640625,507999,0.5416704416275024,0.3561787009239197,0.00073
755.01918775,512000,74731,5120,100.0,6,0.026910655200481415,-383.4578857421875,508999,0.3980337679386139,-1.0862361192703247,0.00073
755.12335485,513000,74885,5130,100.0,6,0.026773320510983467,-382.85455322265625,509999,0.29954344034194946,0.4933100938796997,0.00073
755.72457429,514000,75037,5140,100.0,6,0.026828477159142494,-383.92474365234375,510999,0.2790719270706177,0.004698354750871658,0.00073
755.88495397,515000,75191,5150,100.0,6,0.027295531705021858,-383.4245300292969,511999,0.1942370980978012,-0.9096924066543579,0.00073
755.8017636100001,516000,75346,5160,100.0,6,0.026817917823791504,-382.54132080078125,512999,0.3856211304664612,-1.3297215700149536,0.00073
755.4173086300001,517000,75499,5170,100.0,6,0.0279475636780262,-382.81793212890625,513999,0.4190273582935333,-0.08571476489305496,0.00073
756.2631324800002,518000,75653,5180,100.0,6,0.028373809531331062,-383.6650085449219,514999,0.23950181901454926,0.6378394365310669,0.00073
756.09058843,519000,75808,5190,100.0,6,0.026636285707354546,-382.9776306152344,515999,0.29004478454589844,0.6071972250938416,0.00073
756.6887584900002,520000,75962,5200,100.0,6,0.026941880583763123,-383.4476623535156,516999,0.39378464221954346,2.519998788833618,0.00073
757.2960058099999,521000,76114,5210,100.0,6,0.027198374271392822,-383.6033935546875,517999,0.35413992404937744,0.5230528712272644,0.00073
757.8800967499999,522000,76266,5220,100.0,6,0.02575640007853508,-383.499267578125,518999,0.4071827530860901,-0.011019393801689148,0.00073
757.4785255000002,523000,76423,5230,100.0,6,0.024411950260400772,-383.30133056640625,519999,0.28630414605140686,-0.6649217009544373,0.00073
757.2198132399999,524000,76576,5240,100.0,6,0.025814421474933624,-383.2016296386719,520999,0.22060073912143707,0.02521689236164093,0.00073
756.32485723,525000,76729,5250,100.0,6,0.025171950459480286,-383.24334716796875,521999,0.32067710161209106,0.5840217471122742,0.00073
756.40762741,526000,76885,5260,100.0,6,0.025201627984642982,-383.23126220703125,522999,0.3330337107181549,0.7775163054466248,0.00073
754.1590783700001,527000,77041,5270,100.0,6,0.026389652863144875,-383.5621337890625,523999,0.3096780478954315,-0.2429608553647995,0.00073
755.16021797,528000,77197,5280,100.0,6,0.025862909853458405,-384.04193115234375,524999,0.3029470443725586,-0.8994062542915344,0.00073
755.3420398399999,529000,77353,5290,100.0,6,0.025175347924232483,-384.21405029296875,525999,0.3695318102836609,-0.056175291538238525,0.00073
754.57212568,530000,77509,5300,100.0,6,0.025760766118764877,-383.5311584472656,526999,0.4459036588668823,0.14018599689006805,0.00073
754.27341303,531000,77666,5310,100.0,6,0.02453232929110527,-383.24560546875,527999,0.5479882955551147,0.5628954768180847,0.00073
753.8586158400003,532000,77824,5320,100.0,6,0.02510962449014187,-383.6469421386719,528999,0.19898532330989838,-0.29104113578796387,0.00073
754.48963587,533000,77982,5330,100.0,6,0.02615644596517086,-383.9261169433594,529999,0.37370020151138306,-0.4904421865940094,0.00073
753.2431229599999,534000,78138,5340,100.0,6,0.024575533345341682,-383.60980224609375,530999,0.41569557785987854,0.344340980052948,0.00073
754.22909729,535000,78293,5350,100.0,6,0.0253461804240942,-383.8488464355469,531999,0.3203953802585602,-0.7470963597297668,0.00073
754.32700097,536000,78448,5360,100.0,6,0.026850931346416473,-383.4007568359375,532999,0.24054300785064697,-1.3295137882232666,0.00073
756.86523822,537000,78603,5370,100.0,6,0.024933556094765663,-384.300537109375,533999,0.2674531936645508,-1.0720359086990356,0.00073
756.41376276,538000,78760,5380,100.0,6,0.02526271902024746,-384.72015380859375,534999,0.31264686584472656,-1.3344935178756714,0.00073
756.38605469,539000,78917,5390,100.0,6,0.025497037917375565,-383.4776611328125,535999,0.5177607536315918,0.5801137685775757,0.00073
757.24306037,540000,79076,5400,100.0,6,0.024498136714100838,-384.2749328613281,536999,0.3177533447742462,-0.5771796107292175,0.00073
757.83991003,541000,79233,5410,100.0,6,0.024812089279294014,-384.2293395996094,537999,0.30618736147880554,-0.24069298803806305,0.00073
758.0607179200001,542000,79389,5420,100.0,6,0.0263658557087183,-383.7003173828125,538999,0.46447503566741943,-2.0047521591186523,0.00073
757.23438651,543000,79545,5430,100.0,6,0.026492901146411896,-384.2950744628906,539999,0.2564639449119568,-0.29482612013816833,0.00073
758.72684751,544000,79701,5440,100.0,6,0.026319021359086037,-383.7664794921875,540999,0.24022990465164185,-0.2258329689502716,0.00073
758.2769085799998,545000,79858,5450,100.0,6,0.02686351351439953,-383.74267578125,541999,0.38016849756240845,0.7995581030845642,0.00073
758.3186929399999,546000,80016,5460,100.0,6,0.02560439147055149,-383.5993957519531,542999,0.6994267702102661,-1.0926252603530884,0.00073
758.3659127899998,547000,80174,5470,100.0,6,0.025634432211518288,-383.5887451171875,543999,0.26590633392333984,-0.46786022186279297,0.00073
759.0575187600001,548000,80333,5480,100.0,6,0.026986129581928253,-383.5810852050781,544999,0.35350409150123596,-0.8686928749084473,0.00073
759.0050480299999,549000,80491,5490,100.0,6,0.026741085574030876,-383.810302734375,545999,0.3094226121902466,-0.33509111404418945,0.00073
758.3138642400002,550000,80650,5500,100.0,6,0.026498379185795784,-384.5405578613281,546999,0.21476247906684875,-0.4137910008430481,0.00073
758.6793545100002,551000,80809,5510,100.0,6,0.02549712173640728,-383.575439453125,547999,0.33874836564064026,-0.4704461693763733,0.00073
759.1005395899999,552000,80967,5520,100.0,6,0.026290755718946457,-383.944091796875,548999,0.31445756554603577,-0.9967197179794312,0.00073
758.91282264,553000,81124,5530,100.0,6,0.02552700601518154,-383.4070739746094,549999,0.37857484817504883,-0.3801659941673279,0.00073
758.8564523399999,554000,81281,5540,100.0,6,0.025845127180218697,-382.9043884277344,550999,0.38054797053337097,1.9870867729187012,0.00073
758.8085825100002,555000,81438,5550,100.0,6,0.025441031903028488,-383.74932861328125,551999,0.218973308801651,-0.9674098491668701,0.00073
759.1820492699999,556000,81597,5560,100.0,6,0.02643752098083496,-383.77276611328125,552999,0.5900859236717224,0.8172134160995483,0.00073
758.1889712699999,557000,81753,5570,100.0,6,0.026822151616215706,-383.2579345703125,553999,0.5466324090957642,0.9326168298721313,0.00073
757.35415359,558000,81913,5580,100.0,6,0.0276503823697567,-383.29168701171875,554999,0.39603570103645325,0.42075443267822266,0.00073
757.9307178999998,559000,82071,5590,100.0,6,0.032662805169820786,-382.5255126953125,555999,0.6623685359954834,0.357401043176651,0.00073
758.8442371199999,560000,82226,5600,100.0,6,0.027655472978949547,-382.886962890625,556999,0.2561489939689636,-0.7332077026367188,0.00073
758.8636912599999,561000,82382,5610,100.0,6,0.027636727318167686,-383.5148620605469,557999,0.4540591239929199,0.40633243322372437,0.00073
758.4544712699999,562000,82540,5620,100.0,6,0.02758301980793476,-383.3581237792969,558999,0.2626344561576843,0.6187224388122559,0.00073
758.8362177,563000,82696,5630,100.0,6,0.028266452252864838,-383.08251953125,559999,0.4209439158439636,-0.23732128739356995,0.00073
754.0473674600001,564000,82853,5640,100.0,6,0.02741575986146927,-383.1126708984375,560999,0.5229835510253906,1.1051424741744995,0.00073
752.6301377000002,565000,83010,5650,100.0,6,0.025676656514406204,-383.71832275390625,561999,0.3524675965309143,-1.1474454402923584,0.00073
752.12188057,566000,83169,5660,100.0,6,0.026920916512608528,-383.25091552734375,562999,1.0418384075164795,0.03527367115020752,0.00073
753.4801557599999,567000,83327,5670,100.0,6,0.02757369540631771,-383.42059326171875,563999,0.5227986574172974,0.11637759953737259,0.00073
753.84224266,568000,83488,5680,100.0,6,0.02672046236693859,-383.1434326171875,564999,0.2848605513572693,0.11585138738155365,0.00073
753.67018784,569000,83649,5690,100.0,6,0.025654442608356476,-382.94427490234375,565999,0.6523067951202393,1.0342849493026733,0.00073
752.87485868,570000,83817,5700,100.0,6,0.026043852791190147,-383.56182861328125,566999,0.6803191900253296,0.2602185010910034,0.00073
749.4690904200002,571000,83980,5710,100.0,6,0.028450429439544678,-382.84271240234375,567999,0.756561815738678,0.6459336876869202,0.00073
747.1233394599999,572000,84137,5720,100.0,6,0.028095591813325882,-383.0723571777344,568999,0.2880007028579712,1.0364264249801636,0.00073
746.59256853,573000,84296,5730,100.0,6,0.027868948876857758,-383.0377197265625,569999,0.3754768967628479,-0.05582320690155029,0.00073
750.4961531399999,574000,84453,5740,100.0,6,0.029366198927164078,-384.28302001953125,570999,0.1912461221218109,-0.5915594100952148,0.00073
750.87433745,575000,84612,5750,100.0,6,0.030767817050218582,-383.18731689453125,571999,0.168794646859169,-1.3770545721054077,0.00073
751.24678171,576000,84773,5760,100.0,6,0.02851771004498005,-383.28289794921875,572999,0.50514817237854,-0.49039456248283386,0.00073
749.4695158299999,577000,84935,5770,100.0,6,0.02777726575732231,-383.00872802734375,573999,0.431816041469574,-0.46741965413093567,0.00073
749.4656107599999,578000,85097,5780,100.0,6,0.030725562945008278,-382.5179443359375,574999,0.7364941835403442,1.4060370922088623,0.00073
