time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates
366000,3660,51323,100.0,783.0638060600002,7,0.0034883178304880857,0.00073,0.6803755760192871,0.14247283339500427,-398.43914794921875,362999
367000,3670,51467,100.0,783.0661822599999,7,0.003985843621194363,0.00073,0.14850234985351562,0.23097768425941467,-398.4195251464844,363999
368000,3680,51611,100.0,783.1040739299999,7,0.004140951205044985,0.00073,-2.8942794799804688,0.22940441966056824,-398.4856262207031,364999
369000,3690,51755,100.0,783.10353195,7,0.003970785066485405,0.00073,1.0170825719833374,0.07426536828279495,-398.6627197265625,365999
370000,3700,51899,100.0,783.10770762,7,0.004094810225069523,0.00073,-1.4706535339355469,0.07515859603881836,-398.57135009765625,366999
371000,3710,52042,100.0,783.11011195,7,0.004747234750539064,0.00073,-0.2941267490386963,0.04777437821030617,-398.4397888183594,367999
372000,3720,52185,100.0,783.0705583900001,7,0.0046270848251879215,0.00073,-1.317704200744629,0.11929593235254288,-398.2896423339844,368999
373000,3730,52328,100.0,783.0703469000001,7,0.0038472902961075306,0.00073,2.208315372467041,0.17908531427383423,-398.4454345703125,369999
374000,3740,52472,100.0,782.9923419999999,7,0.0040278248488903046,0.00073,0.2975708842277527,0.12814775109291077,-398.2216491699219,370999
375000,3750,52617,100.0,782.90989691,7,0.003883469384163618,0.00073,-1.5367121696472168,0.17101353406906128,-399.0663757324219,371999
376000,3760,52762,100.0,782.9118322899999,7,0.0036045704036951065,0.00073,0.8257347941398621,0.1145295798778534,-398.6042175292969,372999
377000,3770,52907,100.0,782.9537133400003,7,0.0036652698181569576,0.00073,1.4657325744628906,0.05469691753387451,-398.43511962890625,373999
378000,3780,53052,100.0,782.9144347600002,7,0.0037248467560857534,0.00073,0.7347930669784546,0.06868600100278854,-398.4776611328125,374999
379000,3790,53198,100.0,782.91647692,7,0.004031224176287651,0.00073,-0.8930748105049133,0.18014515936374664,-398.6972351074219,375999
380000,3800,53343,100.0,782.91770887,7,0.0043159290216863155,0.00073,-0.44198179244995117,0.10672251880168915,-398.6236267089844,376999
381000,3810,53487,100.0,782.7176817999998,7,0.0036109150387346745,0.00073,-4.131702423095703,0.11655198037624359,-398.3557434082031,377999
382000,3820,53631,100.0,781.98904056,7,0.005156781058758497,0.00073,-2.865039110183716,0.0660429298877716,-398.3685302734375,378999
383000,3830,53776,100.0,782.0667750700002,7,0.0039018304087221622,0.00073,-2.5496156215667725,0.16932660341262817,-398.6819152832031,379999
384000,3840,53921,100.0,782.10485023,7,0.00338081456720829,0.00073,-4.147805690765381,0.0646960437297821,-398.70037841796875,380999
385000,3850,54066,100.0,782.14448588,7,0.003148547140881419,0.00073,0.2902419865131378,0.03024699166417122,-398.7329406738281,381999
386000,3860,54209,100.0,782.18157856,7,0.003631549421697855,0.00073,-3.224990129470825,0.11116056144237518,-398.9455261230469,382999
387000,3870,54355,100.0,782.0596087700001,7,0.0036171930842101574,0.00073,2.3426666259765625,0.041949111968278885,-398.5707702636719,383999
388000,3880,54500,100.0,781.9794214199999,7,0.003410876030102372,0.00073,-0.8639580011367798,0.08646079897880554,-398.6427917480469,384999
389000,3890,54645,100.0,781.93774358,7,0.003750432515516877,0.00073,1.0282031297683716,0.07824837416410446,-398.5132751464844,385999
390000,3900,54790,100.0,781.7304817500001,7,0.0037730587646365166,0.00073,0.06543487310409546,0.08852493762969971,-398.7947998046875,386999
391000,3910,54934,100.0,782.0115938800002,7,0.0038169610779732466,0.00073,0.46858012676239014,0.10240226984024048,-398.4196472167969,387999
392000,3920,55077,100.0,782.7390435699999,7,0.0033361029345542192,0.00073,-1.7269283533096313,0.0573897622525692,-398.7322082519531,388999
393000,3930,55223,100.0,782.6631322399999,7,0.004667021334171295,0.00073,0.6078977584838867,0.16345098614692688,-398.3912353515625,389999
394000,3940,55368,100.0,782.7033951200001,7,0.0035015849862247705,0.00073,-1.6107149124145508,0.187444269657135,-398.4154968261719,390999
395000,3950,55512,100.0,782.7067062199999,7,0.003901155199855566,0.00073,-4.882787704467773,0.1311892569065094,-398.9141540527344,391999
396000,3960,55657,100.0,782.62969051,7,0.003144684946164489,0.00073,0.6652525663375854,0.11285342276096344,-398.73223876953125,392999
397000,3970,55802,100.0,782.75047639,7,0.0031098241452127695,0.00073,1.82499098777771,0.08254224061965942,-398.8482360839844,393999
398000,3980,55948,100.0,782.8331710999998,7,0.0034561380743980408,0.00073,-2.1990599632263184,0.03390498086810112,-398.5698547363281,394999
399000,3990,56093,100.0,782.8747298000001,7,0.003653834806755185,0.00073,3.1163065433502197,0.11433647572994232,-398.4665832519531,395999
400000,4000,56238,100.0,783.07714431,7,0.0031705929432064295,0.00073,-1.875471830368042,0.08356431126594543,-398.7325134277344,396999
401000,4010,56383,100.0,783.07490235,7,0.0031223695259541273,0.00073,0.3236101269721985,0.024708030745387077,-398.6234436035156,397999
402000,4020,56532,100.0,783.1136076600001,7,0.0033933864906430244,0.00073,-3.9687843322753906,0.027911555022001266,-398.9147033691406,398999
403000,4030,56679,100.0,783.1124265699998,7,0.0037075234577059746,0.00073,0.01662158966064453,0.06395649909973145,-398.534912109375,399999
404000,4040,56825,100.0,783.0754940200001,7,0.0033837868832051754,0.00073,-1.350441813468933,0.07461825013160706,-398.657470703125,400999
405000,4050,56972,100.0,783.0735164399999,7,0.0033759172074496746,0.00073,0.3946998119354248,0.17823264002799988,-398.4353332519531,401999
406000,4060,57119,100.0,783.15074004,7,0.0035913651809096336,0.00073,3.7593624591827393,0.15470552444458008,-398.4645080566406,402999
407000,4070,57267,100.0,783.15177956,7,0.003515738993883133,0.00073,-4.296415328979492,0.04954773187637329,-398.56524658203125,403999
408000,4080,57414,100.0,783.1518175400001,7,0.003443013411015272,0.00073,-3.347749710083008,0.037910763174295425,-398.78985595703125,404999
409000,4090,57559,100.0,783.1542416400001,7,0.002855141181498766,0.00073,-0.4904950261116028,0.06895327568054199,-398.294677734375,405999
410000,4100,57706,100.0,783.1175492200001,7,0.0036822252441197634,0.00073,-3.25673770904541,0.05545478314161301,-398.6611633300781,406999
411000,4110,57852,100.0,783.0786935399999,7,0.0037134436424821615,0.00073,0.22314321994781494,0.10460279881954193,-398.3661193847656,407999
412000,4120,57998,100.0,783.08051513,7,0.003183667315170169,0.00073,-1.988677978515625,0.14798599481582642,-398.9447326660156,408999
413000,4130,58145,100.0,783.08187039,7,0.003046795492991805,0.00073,-3.3391330242156982,0.137713223695755,-398.6616516113281,409999
414000,4140,58291,100.0,783.12252064,7,0.002825451083481312,0.00073,2.1411497592926025,0.25891804695129395,-398.6617431640625,410999
415000,4150,58437,100.0,783.16466862,7,0.0029315236024558544,0.00073,-1.5429224967956543,0.05448993295431137,-398.5377197265625,411999
416000,4160,58583,100.0,783.0445719100001,7,0.0031478835735470057,0.00073,-3.1146559715270996,0.22074832022190094,-399.20184326171875,412999
417000,4170,58730,100.0,783.0037779500001,7,0.003439843188971281,0.00073,3.160706043243408,0.1259438693523407,-398.7244873046875,413999
418000,4180,58877,100.0,783.0431062499998,7,0.0034113770816475153,0.00073,1.215748906135559,0.2239970713853836,-398.6010437011719,414999
419000,4190,59023,100.0,782.96074193,7,0.003541461890563369,0.00073,0.499811589717865,0.11538532376289368,-398.669921875,415999
420000,4200,59169,100.0,783.0004917799998,7,0.003391878679394722,0.00073,-0.8328956961631775,0.04856373742222786,-398.7500305175781,416999
421000,4210,59314,100.0,783.0418104500001,7,0.002923898631706834,0.00073,-1.5563037395477295,0.0419270396232605,-398.5917053222656,417999
422000,4220,59459,100.0,783.0418896499999,7,0.0028323049191385508,0.00073,-4.361304759979248,0.06313300877809525,-398.87603759765625,418999
423000,4230,59605,100.0,783.12293681,7,0.002597396494820714,0.00073,0.9578982591629028,0.13821136951446533,-398.6767578125,419999
424000,4240,59751,100.0,783.12155577,7,0.003173176432028413,0.00073,4.101984024047852,0.08880889415740967,-398.86053466796875,420999
425000,4250,59899,100.0,783.12353877,7,0.003639617469161749,0.00073,1.0790534019470215,0.08650508522987366,-398.4068298339844,421999
426000,4260,60044,100.0,783.24695667,7,0.002918548183515668,0.00073,0.13886624574661255,0.278328001499176,-398.6664733886719,422999
427000,4270,60190,100.0,783.2468234700001,7,0.0025619890075176954,0.00073,4.376402378082275,0.1930106282234192,-398.7493896484375,423999
428000,4280,60337,100.0,783.2494468299999,7,0.003311089938506484,0.00073,2.6605567932128906,0.8175266981124878,-398.52734375,424999
429000,4290,60483,100.0,783.3317272700001,7,0.0035236086696386337,0.00073,3.5138745307922363,0.12276410311460495,-398.9595642089844,425999
430000,4300,60629,100.0,783.3300086199998,7,0.002812659600749612,0.00073,-1.5560033321380615,0.11512473225593567,-398.85955810546875,426999
431000,4310,60775,100.0,783.3287890099999,7,0.0029529216699302197,0.00073,-5.798335075378418,0.12022887170314789,-398.8091735839844,427999
432000,4320,60923,100.0,783.33081485,7,0.0027594075072556734,0.00073,0.5944867730140686,0.0711548924446106,-398.74334716796875,428999
433000,4330,61069,100.0,783.2929752200001,7,0.0028474254067987204,0.00073,-0.007401406764984131,0.10876987874507904,-398.91741943359375,429999
434000,4340,61215,100.0,783.2549228500002,7,0.0026989674661308527,0.00073,-1.2125869989395142,0.047524094581604004,-398.7095947265625,430999
435000,4350,61363,100.0,783.2511783099998,7,0.003064157906919718,0.00073,-0.00019162893295288086,0.04956142604351044,-398.6286315917969,431999
436000,4360,61510,100.0,783.2517839499998,7,0.003094953950494528,0.00073,-2.596428871154785,0.16190752387046814,-398.793701171875,432999
437000,4370,61656,100.0,783.2527733700001,7,0.002574585611000657,0.00073,1.7595460414886475,0.07169824838638306,-398.56781005859375,433999
438000,4380,61801,100.0,783.2112106799999,7,0.0037046608049422503,0.00073,3.3793020248413086,0.15891070663928986,-398.6313171386719,434999
439000,4390,61950,100.0,783.20978982,7,0.0035776111762970686,0.00073,-0.5524799823760986,0.10776619613170624,-398.5019836425781,435999
440000,4400,62097,100.0,783.12834238,7,0.0032687156926840544,0.00073,-0.3731999397277832,0.25939616560935974,-398.1265869140625,436999
441000,4410,62243,100.0,783.0078893,7,0.0024480894207954407,0.00073,0.7798430919647217,0.0731947049498558,-398.87255859375,437999
442000,4420,62390,100.0,782.9673635400001,7,0.0028832945972681046,0.00073,-1.5612934827804565,0.11735498905181885,-398.65582275390625,438999
443000,4430,62538,100.0,782.92439915,7,0.003331472398713231,0.00073,-2.481679677963257,0.07427649199962616,-398.8220520019531,439999
444000,4440,62685,100.0,782.92861796,7,0.004103549290448427,0.00073,-1.2942535877227783,0.03594372421503067,-398.9459228515625,440999
445000,4450,62830,100.0,782.93105435,7,0.0029064547270536423,0.00073,4.507763862609863,0.07904784381389618,-398.48406982421875,441999
446000,4460,62975,100.0,782.9319824199999,7,0.0029793104622513056,0.00073,1.5359225273132324,0.0773099958896637,-398.6985778808594,442999
447000,4470,63120,100.0,782.9733989300001,7,0.002881362335756421,0.00073,-1.6310830116271973,0.04054528474807739,-398.7382507324219,443999
448000,4480,63266,100.0,782.7717555799999,7,0.00266738748177886,0.00073,-1.41408109664917,0.04088757559657097,-398.6065368652344,444999
449000,4490,63415,100.0,782.5317925999999,7,0.003440950531512499,0.00073,-0.5430207252502441,0.1176433265209198,-398.66326904296875,445999
450000,4500,63563,100.0,782.61613671,7,0.0027713398449122906,0.00073,2.196336030960083,0.2571512460708618,-398.5945129394531,446999
451000,4510,63710,100.0,782.6174699799999,7,0.0028994670137763023,0.00073,1.7908841371536255,0.027172118425369263,-398.8376159667969,447999
452000,4520,63857,100.0,782.53789466,7,0.0030481149442493916,0.00073,-0.9473990797996521,0.04119286313652992,-398.8443603515625,448999
453000,4530,64004,100.0,782.2578641900003,7,0.005325221456587315,0.00073,-0.6307452917098999,0.04749111086130142,-398.8905334472656,449999
454000,4540,64153,100.0,782.13531097,7,0.004074034746736288,0.00073,-0.4569541811943054,0.0760401040315628,-398.580078125,450999
455000,4550,64301,100.0,781.89683439,7,0.0027461748104542494,0.00073,7.137733459472656,0.6671059131622314,-398.1038818359375,451999
456000,4560,64450,100.0,781.6549611799998,7,0.0026571631897240877,0.00073,-2.773453712463379,0.08025189489126205,-398.6308898925781,452999
457000,4570,64597,100.0,781.57622071,7,0.0034464530181139708,0.00073,-2.412482738494873,0.02236645482480526,-398.7807312011719,453999
458000,4580,64745,100.0,781.7397920500001,7,0.0028861076571047306,0.00073,-1.4723029136657715,0.054517846554517746,-399.0513610839844,454999
459000,4590,64893,100.0,781.9430739700001,7,0.0029697236604988575,0.00073,-0.5674206018447876,0.033396393060684204,-398.9018859863281,455999
460000,4600,65043,100.0,781.9042304600001,7,0.003409664612263441,0.00073,-0.21006256341934204,0.05714143067598343,-398.8212890625,456999
461000,4610,65193,100.0,781.9458461400001,7,0.0026822988875210285,0.00073,-3.6261067390441895,0.031701985746622086,-398.81439208984375,457999
462000,4620,65341,100.0,782.0665977699999,7,0.003418315201997757,0.00073,-0.032457828521728516,0.07879174500703812,-398.6685791015625,458999
463000,4630,65491,100.0,782.42969795,7,0.0030477021355181932,0.00073,-0.41040268540382385,0.11953852325677872,-398.81488037109375,459999
464000,4640,65639,100.0,782.5488562399999,7,0.002379891462624073,0.00073,-6.8171586990356445,0.041396163403987885,-398.89093017578125,460999
465000,4650,65788,100.0,782.7890045199997,7,0.003017379203811288,0.00073,-3.194364309310913,0.02972705289721489,-398.4468078613281,461999
466000,4660,65939,100.0,782.5084458500002,7,0.0028382143937051296,0.00073,-2.0982749462127686,0.04486962780356407,-398.705810546875,462999
467000,4670,66088,100.0,781.8203530000001,7,0.005705625284463167,0.00073,-1.9887280464172363,0.10357966274023056,-398.70928955078125,463999
468000,4680,66236,100.0,781.6978028200001,7,0.0036424179561436176,0.00073,0.8776576519012451,0.09321312606334686,-398.406005859375,464999
469000,4690,66386,100.0,781.6134391699999,7,0.0026202185545116663,0.00073,-1.6747057437896729,0.07376551628112793,-398.5066833496094,465999
470000,4700,66534,100.0,781.65027387,7,0.002847821917384863,0.00073,-3.2609171867370605,0.05696875602006912,-398.88653564453125,466999
471000,4710,66681,100.0,781.7263100300001,7,0.002342566614970565,0.00073,-1.035555362701416,0.046793077141046524,-398.71533203125,467999
472000,4720,66827,100.0,781.68345705,7,0.0024113229010254145,0.00073,1.441049337387085,0.06408638507127762,-398.7163391113281,468999
473000,4730,66974,100.0,781.64300038,7,0.0031467233784496784,0.00073,0.23865589499473572,0.21109893918037415,-398.7667236328125,469999
474000,4740,67121,100.0,781.56212732,7,0.00351348496042192,0.00073,-1.6745274066925049,0.049081072211265564,-398.9017333984375,470999
475000,4750,67268,100.0,781.5603585899999,7,0.002727408893406391,0.00073,1.9044156074523926,0.07933439314365387,-398.7369384765625,471999
476000,4760,67415,100.0,782.0403222699999,7,0.0029341501649469137,0.00073,-1.525037407875061,0.10153175890445709,-398.78143310546875,472999
477000,4770,67562,100.0,782.6867353999999,7,0.0024385638535022736,0.00073,2.122636318206787,0.09952526539564133,-398.71673583984375,473999
478000,4780,67709,100.0,782.5267156199999,7,0.0025930011179298162,0.00073,3.2177200317382812,0.09509765356779099,-398.66351318359375,474999
479000,4790,67856,100.0,782.4478086800002,7,0.0026848388370126486,0.00073,-0.5075746178627014,0.11484716087579727,-398.7611389160156,475999
480000,4800,68002,100.0,782.3676326199998,7,0.0026899788063019514,0.00073,-4.470430374145508,0.03121071867644787,-398.98065185546875,476999
481000,4810,68148,100.0,782.36963206,7,0.002558079082518816,0.00073,2.5783112049102783,0.04777730256319046,-398.79949951171875,477999
482000,4820,68297,100.0,782.2517611300001,7,0.002716103568673134,0.00073,-1.218664288520813,0.1629345417022705,-398.93023681640625,478999
483000,4830,68445,100.0,782.25359949,7,0.0023127614986151457,0.00073,-0.7711687088012695,0.025036348029971123,-398.8056640625,479999
484000,4840,68594,100.0,782.2547981000002,7,0.003659648122265935,0.00073,3.2515368461608887,0.08803725987672806,-398.70489501953125,480999
485000,4850,68742,100.0,781.7715540700001,7,0.0041829664260149,0.00073,-4.005249500274658,0.07785096764564514,-398.8847351074219,481999
486000,4860,68889,100.0,781.7764252699999,7,0.0026543226558715105,0.00073,-4.635748386383057,0.10962174832820892,-398.618408203125,482999
487000,4870,69037,100.0,781.6981365600001,7,0.002722318284213543,0.00073,3.656794309616089,0.12421524524688721,-398.180908203125,483999
488000,4880,69185,100.0,781.97939955,7,0.0023484965786337852,0.00073,-1.2765194177627563,0.04101850092411041,-398.83538818359375,484999
489000,4890,69334,100.0,782.1808140299999,7,0.0023960834369063377,0.00073,2.4682395458221436,0.06218194216489792,-398.66845703125,485999
490000,4900,69482,100.0,782.1808054199998,7,0.003233363153412938,0.00073,0.4367433786392212,0.053530253469944,-398.746826171875,486999
491000,4910,69631,100.0,782.0642294099998,7,0.003233147319406271,0.00073,-2.932860851287842,0.08245962858200073,-398.98779296875,487999
492000,4920,69779,100.0,782.0629795599998,7,0.0022613892797380686,0.00073,-6.213649749755859,0.5699429512023926,-398.9801025390625,488999
493000,4930,69927,100.0,782.02015389,7,0.00258413003757596,0.00073,-3.041163444519043,0.059578098356723785,-398.78289794921875,489999
494000,4940,70074,100.0,782.1006812299999,7,0.0028611337766051292,0.00073,1.419823408126831,0.08349547535181046,-398.788818359375,490999
495000,4950,70222,100.0,782.5866717800001,7,0.0029390454292297363,0.00073,3.7722153663635254,0.1399964690208435,-398.6435546875,491999
496000,4960,70370,100.0,782.5831284300001,7,0.0025118559133261442,0.00073,-0.5230442881584167,0.03965508192777634,-398.8711853027344,492999
497000,4970,70520,100.0,782.78124823,7,0.003558363765478134,0.00073,-1.7798620462417603,0.08417388051748276,-398.94744873046875,493999
498000,4980,70669,100.0,782.8626157499999,7,0.002851478522643447,0.00073,-1.2699573040008545,0.06293917447328568,-399.0058898925781,494999
499000,4990,70818,100.0,782.66047689,7,0.003656975692138076,0.00073,-1.7212414741516113,0.07082819193601608,-398.85321044921875,495999
500000,5000,70969,100.0,782.53998241,7,0.0030233401339501143,0.00073,-2.3587160110473633,0.10599663853645325,-398.9412536621094,496999
501000,5010,71120,100.0,782.5394011500002,7,0.0029258469585329294,0.00073,0.24686811864376068,0.21470457315444946,-398.264892578125,497999
502000,5020,71269,100.0,782.6613387799999,7,0.0025521174538880587,0.00073,1.9394445419311523,0.1316853165626526,-398.47027587890625,498999
503000,5030,71417,100.0,782.7407381500001,7,0.002241584938019514,0.00073,3.205990791320801,0.10921002924442291,-398.699462890625,499999
504000,5040,71570,100.0,782.5738544400003,7,0.002450900850817561,0.00073,4.768706321716309,0.0418001264333725,-399.0654296875,500999
505000,5050,71721,100.0,782.52938956,7,0.0035836673341691494,0.00073,2.778414011001587,0.05510840564966202,-398.68353271484375,501999
506000,5060,71871,100.0,782.4848777400001,7,0.0032437359914183617,0.00073,1.6590309143066406,0.09934057295322418,-398.5938720703125,502999
507000,5070,72021,100.0,782.4053246500001,7,0.0023562475107610226,0.00073,5.592982769012451,0.05026906356215477,-398.53546142578125,503999
508000,5080,72170,100.0,782.3629212100001,7,0.002665875479578972,0.00073,-5.650336265563965,0.10657165944576263,-398.72137451171875,504999
509000,5090,72319,100.0,782.52301218,7,0.0024673007428646088,0.00073,-0.028513550758361816,0.07925820350646973,-398.90313720703125,505999
510000,5100,72468,100.0,782.56549638,7,0.0023013469763100147,0.00073,4.590214252471924,0.07913456112146378,-398.5228271484375,506999
511000,5110,72620,100.0,782.48299679,7,0.003059885697439313,0.00073,3.2994778156280518,0.082769975066185,-398.78192138671875,507999
512000,5120,72768,100.0,782.1588353300001,7,0.0034860779996961355,0.00073,-1.0995614528656006,0.10394878685474396,-398.7723083496094,508999
513000,5130,72917,100.0,781.6770974599999,7,0.0026376494206488132,0.00073,-2.629236936569214,0.0685662105679512,-398.859130859375,509999
514000,5140,73065,100.0,781.84140614,7,0.0030418902169913054,0.00073,6.526620388031006,0.12935246527194977,-398.38427734375,510999
515000,5150,73214,100.0,780.1474226900001,7,0.005726058501750231,0.00073,0.0535445511341095,0.06364241242408752,-398.734619140625,511999
516000,5160,73365,100.0,780.18960559,7,0.004348344169557095,0.00073,-0.6390537023544312,0.12365804612636566,-398.4913024902344,512999
517000,5170,73516,100.0,780.2676510300001,7,0.002948654117062688,0.00073,-0.1413501799106598,0.052396856248378754,-398.2574157714844,513999
518000,5180,73667,100.0,780.2300206499999,7,0.0037339997943490744,0.00073,3.4393177032470703,0.22655129432678223,-398.8148193359375,514999
519000,5190,73818,100.0,780.2310313600001,7,0.0032184685114771128,0.00073,-4.0073561668396,0.06193649768829346,-398.98846435546875,515999
520000,5200,73969,100.0,780.3892147600001,7,0.002279487671330571,0.00073,0.9163050651550293,0.2063380926847458,-398.5234375,516999
521000,5210,74120,100.0,780.5859947700001,7,0.0032357878517359495,0.00073,6.015050411224365,0.4615362286567688,-398.7970275878906,517999
522000,5220,74273,100.0,780.90917328,7,0.0024650380946695805,0.00073,-0.026167750358581543,0.161458820104599,-398.4870910644531,518999
523000,5230,74425,100.0,781.3908707400001,7,0.0024066821206361055,0.00073,-3.2784619331359863,0.053556233644485474,-399.031005859375,519999
524000,5240,74576,100.0,781.43254483,7,0.0026431588921695948,0.00073,-1.8311184644699097,0.0889231264591217,-398.9678955078125,520999
525000,5250,74728,100.0,783.1663374199999,7,0.002344394801184535,0.00073,2.3214056491851807,0.05656905099749565,-398.6654052734375,521999
526000,5260,74883,100.0,783.1252362100001,7,0.0029043778777122498,0.00073,-0.4781029522418976,0.050604887306690216,-398.89776611328125,522999
527000,5270,75039,100.0,783.0857831100001,7,0.00267467787489295,0.00073,0.3979116678237915,0.16148722171783447,-398.7366943359375,523999
528000,5280,75191,100.0,783.1240052500002,7,0.0027891627978533506,0.00073,-2.8793091773986816,0.10720252245664597,-399.1270751953125,524999
529000,5290,75349,100.0,783.0426413499999,7,0.0029101907275617123,0.00073,-5.964679718017578,0.11590921133756638,-398.7364196777344,525999
530000,5300,75510,100.0,782.9194628299999,7,0.004254969302564859,0.00073,0.5296080112457275,0.08048618584871292,-398.6319580078125,526999
531000,5310,75666,100.0,782.8006383900002,7,0.003479717066511512,0.00073,1.1463871002197266,0.08876216411590576,-398.5542297363281,527999
532000,5320,75822,100.0,782.7998359700001,7,0.0024710234720259905,0.00073,0.7307736873626709,0.1103927344083786,-398.6861572265625,528999
533000,5330,75977,100.0,782.7174294499999,7,0.0025914707221090794,0.00073,1.7138471603393555,0.0464695543050766,-398.6230773925781,529999
534000,5340,76131,100.0,782.6369830599999,7,0.0035766593646258116,0.00073,0.21689856052398682,0.03199975937604904,-398.69403076171875,530999
535000,5350,76288,100.0,782.6366116000002,7,0.002903544344007969,0.00073,-3.428154230117798,0.0783068984746933,-398.6403503417969,531999
536000,5360,76442,100.0,782.67663602,7,0.0030939357820898294,0.00073,-2.8409132957458496,0.07625805586576462,-398.53057861328125,532999
537000,5370,76598,100.0,782.5958846599999,7,0.0032550159376114607,0.00073,-3.67171573638916,0.026241380721330643,-398.8349304199219,533999
538000,5380,76754,100.0,782.6337809199999,7,0.0026251471135765314,0.00073,3.306915760040283,0.25884583592414856,-398.6368408203125,534999
539000,5390,76911,100.0,782.7141352000002,7,0.0024200461339205503,0.00073,-2.608569622039795,0.15200188755989075,-398.57757568359375,535999
540000,5400,77071,100.0,782.75766553,7,0.003322456730529666,0.00073,-2.8456268310546875,0.0393562987446785,-398.73187255859375,536999
541000,5410,77227,100.0,782.8391718299998,7,0.0022513263393193483,0.00073,0.6329025626182556,0.07761556655168533,-398.5488586425781,537999
542000,5420,77384,100.0,782.8005885299999,7,0.0023604827001690865,0.00073,2.6473100185394287,0.09990756213665009,-398.644287109375,538999
543000,5430,77541,100.0,782.7638560000003,7,0.004137623589485884,0.00073,8.34607982635498,0.05696935951709747,-398.9100341796875,539999
544000,5440,77698,100.0,782.76314482,7,0.004447503015398979,0.00073,-1.5920917987823486,0.05947880446910858,-398.6989440917969,540999
545000,5450,77854,100.0,782.72893164,7,0.003184175817295909,0.00073,-3.9731028079986572,0.04604179784655571,-398.66290283203125,541999
546000,5460,78011,100.0,782.7314253800001,6,0.002084297128021717,0.00073,-0.45182710886001587,0.03223086893558502,-398.53533935546875,542999
547000,5470,78169,100.0,782.8150221800001,6,0.0025565754622220993,0.00073,-2.0273685455322266,0.02083638682961464,-399.0272521972656,543999
548000,5480,78325,100.0,782.6987674499999,6,0.0026238642167299986,0.00073,-3.925462007522583,0.10758407413959503,-398.7822570800781,544999
549000,5490,78481,100.0,782.57994931,6,0.0026194751262664795,0.00073,1.2640585899353027,0.014194274321198463,-398.7826843261719,545999
550000,5500,78639,100.0,782.497468,6,0.0052317483350634575,0.00073,-1.0624244213104248,0.06404278427362442,-398.6258850097656,546999
551000,5510,78796,100.0,782.50178202,6,0.0033924400340765715,0.00073,-3.787087917327881,0.14067676663398743,-398.72698974609375,547999
552000,5520,78951,100.0,782.5850315299999,6,0.0025966758839786053,0.00073,0.9338937997817993,0.031266361474990845,-398.60089111328125,548999
553000,5530,79109,100.0,782.6273531200001,6,0.0031349980272352695,0.00073,5.4960713386535645,0.09871840476989746,-398.6194763183594,549999
554000,5540,79265,100.0,782.66895295,6,0.0028528589755296707,0.00073,0.20813924074172974,0.06886052340269089,-398.739990234375,550999
555000,5550,79419,100.0,782.7072649400001,6,0.002856076695024967,0.00073,-4.802789688110352,0.09412543475627899,-398.7340393066406,551999
556000,5560,79572,100.0,782.6675086600002,6,0.0024583765771239996,0.00073,-4.660271167755127,0.1739150434732437,-398.9001770019531,552999
557000,5570,79727,100.0,782.7075094899999,6,0.0026405020616948605,0.00073,-2.3631927967071533,0.17191557586193085,-398.7480163574219,553999
558000,5580,79883,100.0,782.83132289,6,0.003020268166437745,0.00073,-0.2804390788078308,0.03348880261182785,-398.5562744140625,554999
559000,5590,80041,100.0,782.63300445,6,0.003453316166996956,0.00073,1.2492666244506836,0.049921706318855286,-398.842041015625,555999
560000,5600,80198,100.0,782.67409868,6,0.0027434471994638443,0.00073,-0.6763319969177246,0.031161295250058174,-398.6336975097656,556999
561000,5610,80354,100.0,782.70951891,6,0.002984234131872654,0.00073,-3.840970039367676,0.014550214633345604,-398.8115234375,557999
562000,5620,80513,100.0,782.7058554600001,6,0.0025847891811281443,0.00073,2.505424976348877,0.036966536194086075,-398.47894287109375,558999
563000,5630,80671,100.0,782.74498366,6,0.003252883907407522,0.00073,3.2542495727539062,0.18510714173316956,-398.66033935546875,559999
564000,5640,80831,100.0,782.6667176199999,6,0.0024995659478008747,0.00073,-2.0125584602355957,0.02995779924094677,-398.59136962890625,560999
565000,5650,80988,100.0,782.5492252,6,0.002414994640275836,0.00073,-1.018137812614441,0.049848396331071854,-398.5869445800781,561999
566000,5660,81145,100.0,782.5523870300001,6,0.0031117007602006197,0.00073,1.2356698513031006,0.06542466580867767,-398.87786865234375,562999
567000,5670,81302,100.0,782.55224978,6,0.002676439704373479,0.00073,3.7557830810546875,0.033007584512233734,-398.7437744140625,563999
568000,5680,81460,100.0,782.5482725200002,6,0.002489797305315733,0.00073,0.4609086513519287,0.18191426992416382,-398.82391357421875,564999
569000,5690,81618,100.0,782.9092327799999,6,0.002634059637784958,0.00073,-3.112029552459717,0.0199218038469553,-399.1204528808594,565999
570000,5700,81776,100.0,782.9542309299999,6,0.00231622694991529,0.00073,1.9262219667434692,0.09289544075727463,-398.6158752441406,566999
571000,5710,81934,100.0,782.9175228600002,6,0.002348855137825012,0.00073,-0.6576789617538452,0.02441282942891121,-398.8554992675781,567999
572000,5720,82089,100.0,782.7978229099998,6,0.0027828060556203127,0.00073,-3.0936155319213867,0.04661469906568527,-398.8287048339844,568999
