rollout/ep_rew_mean,time/fps,time/episodes,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,train/ent_coef
766.0433967799999,7,670,9061,100.0,67000,-392.71734619140625,0.00073,63999,0.1253884881734848,-1.4065117835998535,0.0038700818549841642
765.7066080400001,7,680,9203,100.0,68000,-392.28045654296875,0.00073,64999,0.1058310717344284,-0.007814556360244751,0.004067460540682077
765.0671492400002,7,690,9345,100.0,69000,-392.2008972167969,0.00073,65999,0.08923350274562836,-2.9193148612976074,0.003605104982852936
764.9511562,7,700,9486,100.0,70000,-392.11614990234375,0.00073,66999,0.1532493531703949,3.0538699626922607,0.0035819041077047586
764.0720145999999,7,710,9628,100.0,71000,-392.2113037109375,0.00073,67999,0.11340072751045227,2.1077396869659424,0.0037175610195845366
764.6162262600001,7,720,9770,100.0,72000,-392.395751953125,0.00073,68999,0.12535759806632996,0.693606972694397,0.0035502421669662
764.1940845099999,7,730,9912,100.0,73000,-393.075439453125,0.00073,69999,0.09949371963739395,-6.147645950317383,0.0034576132893562317
764.50367213,7,740,10055,100.0,74000,-393.5210876464844,0.00073,70999,0.036629945039749146,-0.27862048149108887,0.0033787726424634457
764.2432310699999,7,750,10198,100.0,75000,-393.6982421875,0.00073,71999,0.49059420824050903,-1.6661148071289062,0.003356695408001542
763.22866779,7,760,10340,100.0,76000,-392.8629150390625,0.00073,72999,0.09060407429933548,2.282222270965576,0.00334050296805799
762.4850504000002,7,770,10482,100.0,77000,-392.2537536621094,0.00073,73999,0.09125229716300964,6.972496032714844,0.0035156668163836002
762.4763291799999,7,780,10625,100.0,78000,-392.3569030761719,0.00073,74999,0.2726980447769165,0.6880720257759094,0.0032572548370808363
762.98147919,7,790,10768,100.0,79000,-392.8810119628906,0.00073,75999,0.10897128283977509,-7.43304443359375,0.0032327882945537567
763.1920307099999,7,800,10913,100.0,80000,-392.5704040527344,0.00073,76999,0.05742676183581352,-1.4393783807754517,0.003017088398337364
762.4421748399999,7,810,11057,100.0,81000,-393.0326843261719,0.00073,77999,0.07194826006889343,2.0235838890075684,0.0029970728792250156
762.2142912,7,820,11199,100.0,82000,-392.58270263671875,0.00073,78999,0.06524311006069183,-3.019766330718994,0.0031218156218528748
759.6412660999999,7,830,11343,100.0,83000,-393.1184387207031,0.00073,79999,0.11188207566738129,-5.390989780426025,0.003126345807686448
759.7638386499999,7,840,11488,100.0,84000,-392.79180908203125,0.00073,80999,0.0808350145816803,0.7840728759765625,0.0028488554526120424
760.2280371100002,7,850,11632,100.0,85000,-392.95147705078125,0.00073,81999,0.17011836171150208,-3.0739126205444336,0.003107212483882904
759.9879275399998,7,860,11777,100.0,86000,-393.1369934082031,0.00073,82999,0.08798398077487946,0.565750002861023,0.0030026573222130537
759.29100428,7,870,11923,100.0,87000,-393.09014892578125,0.00073,83999,0.15223771333694458,-0.20125019550323486,0.0029481900855898857
758.93276319,7,880,12065,100.0,88000,-393.3809509277344,0.00073,84999,0.07827312499284744,-3.4712882041931152,0.002747660269960761
758.8685768500001,7,890,12209,100.0,89000,-393.45849609375,0.00073,85999,0.08596792072057724,0.9004375338554382,0.002694930648431182
759.18487714,7,900,12353,100.0,90000,-393.5035095214844,0.00073,86999,0.060909830033779144,-3.0812206268310547,0.0027132725808769464
759.29245526,7,910,12496,100.0,91000,-392.5889587402344,0.00073,87999,0.14101888239383698,-2.198570966720581,0.0029306530486792326
759.7698296700001,7,920,12641,100.0,92000,-392.62078857421875,0.00073,88999,0.09938111156225204,-1.1240153312683105,0.0028899305034428835
760.6506048000001,7,930,12784,100.0,93000,-392.74700927734375,0.00073,89999,0.1363978087902069,7.301345348358154,0.00277915270999074
760.5033609600001,7,940,12928,100.0,94000,-393.5569763183594,0.00073,90999,0.11717694997787476,-8.161460876464844,0.0026399544440209866
760.25932745,7,950,13071,100.0,95000,-392.8224792480469,0.00073,91999,0.20797237753868103,4.48036527633667,0.002821483416482806
760.6601387000001,7,960,13216,100.0,96000,-392.89190673828125,0.00073,92999,0.07866726815700531,1.8719935417175293,0.003348357044160366
758.8859046700001,7,970,13359,100.0,97000,-393.39617919921875,0.00073,93999,0.04627250134944916,-3.6086971759796143,0.002750346204265952
759.2066736,7,980,13503,100.0,98000,-393.3037414550781,0.00073,94999,0.06598600745201111,-1.1578705310821533,0.002551872981712222
759.7148831700001,7,990,13648,100.0,99000,-393.4324035644531,0.00073,95999,0.05123407393693924,-4.034173011779785,0.002579272259026766
758.0523489599999,7,1000,13790,100.0,100000,-393.4288635253906,0.00073,96999,0.06393460184335709,-8.786945343017578,0.0026263778563588858
757.98139114,7,1010,13934,100.0,101000,-393.2879638671875,0.00073,97999,0.2251705378293991,3.7683370113372803,0.002544294809922576
757.1382442299999,7,1020,14076,100.0,102000,-392.69598388671875,0.00073,98999,0.1287231743335724,-1.5195839405059814,0.002359448466449976
757.9364461,7,1030,14219,100.0,103000,-393.8714904785156,0.00073,99999,0.1449229121208191,-4.6053080558776855,0.0023697123397141695
759.0827710299999,7,1040,14362,100.0,104000,-392.6767883300781,0.00073,100999,0.13405223190784454,2.9618914127349854,0.002446016063913703
758.9973665399998,7,1050,14507,100.0,105000,-392.7794189453125,0.00073,101999,0.5462060570716858,1.820314884185791,0.002486157463863492
758.8296654399998,7,1060,14651,100.0,106000,-393.6167907714844,0.00073,102999,0.13947582244873047,0.7289116382598877,0.0022988812997937202
760.2372550499999,7,1070,14794,100.0,107000,-393.29937744140625,0.00073,103999,0.05956486985087395,-0.8983182907104492,0.0025493602734059095
760.4002787200001,7,1080,14937,100.0,108000,-393.29522705078125,0.00073,104999,0.06676327437162399,0.43025344610214233,0.0022616966161876917
759.6407752100001,7,1090,15082,100.0,109000,-393.53741455078125,0.00073,105999,0.06371985375881195,-2.4229013919830322,0.0022826450876891613
760.2483529200002,7,1100,15226,100.0,110000,-393.1365966796875,0.00073,106999,0.06048496440052986,0.21235942840576172,0.002397828735411167
759.99042734,7,1110,15371,100.0,111000,-393.47088623046875,0.00073,107999,0.04458165913820267,-3.1937694549560547,0.0021900502033531666
762.3502718299999,7,1120,15514,100.0,112000,-393.24371337890625,0.00073,108999,0.09851332008838654,-0.31899070739746094,0.0020779836922883987
761.26806642,7,1130,15658,100.0,113000,-393.17877197265625,0.00073,109999,0.06083352118730545,-2.8190860748291016,0.002325142500922084
760.1229476999998,7,1140,15803,100.0,114000,-394.3492431640625,0.00073,110999,0.05305514484643936,-6.112329006195068,0.0020797699689865112
760.01186136,7,1150,15948,100.0,115000,-393.25836181640625,0.00073,111999,0.039254866540431976,-1.7694343328475952,0.002108481014147401
760.6039314200002,7,1160,16091,100.0,116000,-393.8546447753906,0.00073,112999,0.08236497640609741,-4.659806728363037,0.0023769664112478495
761.6681169400002,7,1170,16235,100.0,117000,-393.1768493652344,0.00073,113999,0.09758090227842331,-6.240377426147461,0.001980837434530258
761.8511812,7,1180,16380,100.0,118000,-393.15960693359375,0.00073,114999,0.06766127794981003,1.3605691194534302,0.0022083534859120846
762.12897362,7,1190,16524,100.0,119000,-392.8647766113281,0.00073,115999,0.10289499163627625,1.8268437385559082,0.0021589938551187515
761.4958047,7,1200,16667,100.0,120000,-393.53448486328125,0.00073,116999,0.12081121653318405,-0.1812768131494522,0.002263629110530019
762.9664368499999,7,1210,16811,100.0,121000,-393.6409912109375,0.00073,117999,0.09736670553684235,-1.669762372970581,0.0022046342492103577
761.2413025799999,7,1220,16955,100.0,122000,-393.583251953125,0.00073,118999,0.08603303134441376,-0.11462140083312988,0.002087460830807686
762.4645362600002,7,1230,17098,100.0,123000,-393.7669982910156,0.00073,119999,0.04338318854570389,-3.1392455101013184,0.002059244317933917
763.89224019,7,1240,17243,100.0,124000,-393.6171569824219,0.00073,120999,0.07137708365917206,0.9219331741333008,0.0022505298256874084
764.5371592200001,7,1250,17386,100.0,125000,-394.0328063964844,0.00073,121999,0.10205136239528656,-0.47840046882629395,0.0018247547559440136
763.0095337100001,7,1260,17531,100.0,126000,-393.4544372558594,0.00073,122999,0.1042470633983612,1.132993459701538,0.0019503292860463262
762.92646222,7,1270,17675,100.0,127000,-393.6169738769531,0.00073,123999,0.3378177583217621,-3.0797922611236572,0.0019038558239117265
762.1747368600003,7,1280,17820,100.0,128000,-394.2203674316406,0.00073,124999,0.13501739501953125,-2.1896119117736816,0.002253936603665352
762.2814638000001,7,1290,17965,100.0,129000,-394.47918701171875,0.00073,125999,0.0613497719168663,-1.8725817203521729,0.0020122998394072056
762.7683841700002,7,1300,18108,100.0,130000,-393.377685546875,0.00073,126999,0.11121097207069397,-0.5404170751571655,0.0021266653202474117
761.63951121,7,1310,18252,100.0,131000,-393.2404479980469,0.00073,127999,0.06395460665225983,1.9301581382751465,0.0018630860140547156
761.0826553600002,7,1320,18397,100.0,132000,-393.9288635253906,0.00073,128999,0.0812172144651413,-3.0218544006347656,0.0019444114295765758
761.22586039,7,1330,18543,100.0,133000,-393.9264831542969,0.00073,129999,0.05226444453001022,-1.3295085430145264,0.0020557751413434744
760.2374883299999,7,1340,18686,100.0,134000,-394.29632568359375,0.00073,130999,0.0473029688000679,-3.4536874294281006,0.0018919281428679824
759.0930401300002,7,1350,18832,100.0,135000,-393.91668701171875,0.00073,131999,0.06411540508270264,-1.153531789779663,0.0017072060145437717
760.22955292,7,1360,18977,100.0,136000,-392.76806640625,0.00073,132999,0.30078500509262085,0.8122421503067017,0.001829467248171568
761.93990368,7,1370,19121,100.0,137000,-393.34375,0.00073,133999,0.07471373677253723,0.024278581142425537,0.0015214717714115977
762.31235857,7,1380,19265,100.0,138000,-393.6730651855469,0.00073,134999,0.07346797734498978,-0.10198569297790527,0.0017850649310275912
762.4516857399999,7,1390,19410,100.0,139000,-394.3963317871094,0.00073,135999,0.12032285332679749,-6.040403366088867,0.0017777970060706139
763.2805134999998,7,1400,19554,100.0,140000,-393.9674987792969,0.00073,136999,0.11693641543388367,-1.1377966403961182,0.0018397339154034853
763.8782470000001,7,1410,19698,100.0,141000,-393.05755615234375,0.00073,137999,0.047703396528959274,0.3932766914367676,0.0018562438199296594
763.1033088300001,7,1420,19842,100.0,142000,-393.73846435546875,0.00073,138999,0.14832429587841034,-1.2615898847579956,0.001943729119375348
762.92868633,7,1430,19986,100.0,143000,-393.59808349609375,0.00073,139999,0.10570257157087326,-10.296720504760742,0.0028915461152791977
763.8461319400002,7,1440,20131,100.0,144000,-393.70513916015625,0.00073,140999,0.043024130165576935,-4.766111373901367,0.002056264318525791
764.7133001500001,7,1450,20275,100.0,145000,-393.2821960449219,0.00073,141999,0.07355740666389465,2.6334784030914307,0.0017122132703661919
764.5983724800001,7,1460,20421,100.0,146000,-393.92059326171875,0.00073,142999,0.02909637987613678,-4.282402038574219,0.001467230380512774
763.3178312800001,7,1470,20568,100.0,147000,-393.80560302734375,0.00073,143999,0.03949429467320442,-0.0979006290435791,0.0014348872937262058
764.4739164599999,7,1480,20714,100.0,148000,-393.4281005859375,0.00073,144999,0.06970001757144928,-9.572505950927734e-05,0.0015857531689107418
764.3536781199999,7,1490,20859,100.0,149000,-393.7220153808594,0.00073,145999,0.06634372472763062,3.1032185554504395,0.0016585056437179446
763.1105106099999,7,1500,21003,100.0,150000,-394.12689208984375,0.00073,146999,0.08076386153697968,1.9097270965576172,0.0015956584829837084
763.2281593700001,7,1510,21146,100.0,151000,-393.649169921875,0.00073,147999,0.24158065021038055,1.14267897605896,0.0017665117047727108
764.1909264700001,7,1520,21291,100.0,152000,-393.8330078125,0.00073,148999,0.14172983169555664,-2.765610694885254,0.001982919406145811
764.0518454099999,7,1530,21435,100.0,153000,-393.5893249511719,0.00073,149999,0.16583308577537537,-1.317694902420044,0.0016762338345870376
764.2306424200001,7,1540,21580,100.0,154000,-394.8145751953125,0.00073,150999,0.07138121128082275,-8.425748825073242,0.0017766512464731932
764.98927738,7,1550,21726,100.0,155000,-393.51885986328125,0.00073,151999,0.04958079755306244,3.6790130138397217,0.001757813268341124
764.82247899,7,1560,21871,100.0,156000,-393.6422119140625,0.00073,152999,0.1430639922618866,-2.38161563873291,0.0015533417463302612
764.97670113,7,1570,22017,100.0,157000,-393.4689025878906,0.00073,153999,0.056301288306713104,5.885712623596191,0.0016111445147544146
763.16181852,7,1580,22164,100.0,158000,-394.0684814453125,0.00073,154999,0.059204719960689545,-1.760282039642334,0.0020584589801728725
763.9298192599999,7,1590,22308,100.0,159000,-393.6436462402344,0.00073,155999,0.09316683560609818,-0.539938747882843,0.0016585657140240073
765.29669473,7,1600,22455,100.0,160000,-393.7444152832031,0.00073,156999,0.0973476693034172,-0.5344525575637817,0.001588378450833261
764.84186266,7,1610,22599,100.0,161000,-394.2707824707031,0.00073,157999,0.021601712331175804,-2.013848304748535,0.001521590049378574
765.1970113100001,7,1620,22744,100.0,162000,-393.9964599609375,0.00073,158999,0.20554091036319733,2.7473371028900146,0.0017712917178869247
764.9031748100001,7,1630,22887,100.0,163000,-393.8399963378906,0.00073,159999,0.06620271503925323,-1.2732305526733398,0.0016232614871114492
763.64126205,7,1640,23032,100.0,164000,-393.89801025390625,0.00073,160999,0.06001148000359535,-6.911623001098633,0.001785632804967463
763.22894758,7,1650,23176,100.0,165000,-393.8713684082031,0.00073,161999,0.07380349189043045,-0.18894550204277039,0.0013950516004115343
763.6425097199999,7,1660,23320,100.0,166000,-393.8124084472656,0.00073,162999,0.10295622050762177,0.599818229675293,0.0017884738044813275
762.5984293199998,7,1670,23464,100.0,167000,-393.9080505371094,0.00073,163999,0.0588453933596611,-3.1306326389312744,0.0016533542657271028
763.77110511,7,1680,23609,100.0,168000,-393.4144592285156,0.00073,164999,0.03170168399810791,0.8818748593330383,0.001740031992085278
763.57318255,7,1690,23753,100.0,169000,-393.28387451171875,0.00073,165999,0.12255588173866272,-1.1956911087036133,0.00163731025531888
763.77304667,7,1700,23897,100.0,170000,-394.18170166015625,0.00073,166999,0.0679611787199974,0.9515988230705261,0.001757158781401813
762.62375345,7,1710,24041,100.0,171000,-394.45440673828125,0.00073,167999,0.048237137496471405,-4.328862190246582,0.0015425336314365268
761.5733862,7,1720,24187,100.0,172000,-393.8156433105469,0.00073,168999,0.1409377157688141,-0.3213277757167816,0.0017466939752921462
761.39245074,7,1730,24331,100.0,173000,-394.47552490234375,0.00073,169999,0.0340631902217865,-3.896470546722412,0.001481725019402802
761.6498077699999,7,1740,24476,100.0,174000,-394.1754455566406,0.00073,170999,0.04547407478094101,-0.26589900255203247,0.001555394846946001
761.87573928,7,1750,24620,100.0,175000,-394.1426086425781,0.00073,171999,0.11258208751678467,0.5802040696144104,0.0016224372666329145
762.8962939300001,7,1760,24763,100.0,176000,-394.222900390625,0.00073,172999,0.03863203898072243,-3.24686336517334,0.001440502586774528
762.4169689900002,7,1770,24907,100.0,177000,-394.2047424316406,0.00073,173999,0.32448434829711914,-1.860011339187622,0.0016518294578418136
762.9794751899999,7,1780,25054,100.0,178000,-393.91949462890625,0.00073,174999,0.11454590409994125,-0.33073535561561584,0.0014085854636505246
761.36519163,7,1790,25200,100.0,179000,-393.56182861328125,0.00073,175999,0.05060919374227524,-2.5843586921691895,0.001510830596089363
761.09636565,7,1800,25345,100.0,180000,-394.0398864746094,0.00073,176999,0.04870254173874855,-1.9911983013153076,0.001667460659518838
761.9454006199999,7,1810,25489,100.0,181000,-394.23577880859375,0.00073,177999,0.03464590013027191,-4.208761215209961,0.0014791145222261548
762.75141529,7,1820,25635,100.0,182000,-393.9276123046875,0.00073,178999,0.042132969945669174,-3.7526535987854004,0.0015606696251779795
762.6264439700001,7,1830,25781,100.0,183000,-393.5141906738281,0.00073,179999,0.07353372871875763,0.6589327454566956,0.0014744598884135485
763.5488849800001,7,1840,25927,100.0,184000,-393.47998046875,0.00073,180999,0.1398680955171585,3.4460504055023193,0.0016301696887239814
763.11476184,7,1850,26072,100.0,185000,-393.8891296386719,0.00073,181999,0.05192802473902702,-2.5982015132904053,0.0014892759500071406
762.9370900900001,7,1860,26217,100.0,186000,-393.8995361328125,0.00073,182999,0.0687103122472763,5.394256114959717,0.0018327712314203382
763.6971761699999,7,1870,26360,100.0,187000,-392.71282958984375,0.00073,183999,0.08869025111198425,4.294188976287842,0.0015583562199026346
762.54333113,7,1880,26505,100.0,188000,-393.81756591796875,0.00073,184999,0.09414020925760269,6.803939342498779,0.001187809044495225
762.8016514,7,1890,26650,100.0,189000,-393.89910888671875,0.00073,185999,0.03374562785029411,0.821718156337738,0.0013880472397431731
762.0281514600001,7,1900,26796,100.0,190000,-393.9585266113281,0.00073,186999,0.022072218358516693,-8.087115287780762,0.0015139185125008225
762.3276458100001,7,1910,26942,100.0,191000,-394.20770263671875,0.00073,187999,0.04563929885625839,-1.1528866291046143,0.0017739610048010945
762.7981411599999,7,1920,27087,100.0,192000,-394.1865234375,0.00073,188999,0.15966784954071045,-5.2366485595703125,0.0014826473779976368
763.4133583900001,7,1930,27232,100.0,193000,-394.0771484375,0.00073,189999,0.046211592853069305,-1.5707087516784668,0.001402781461365521
763.2800895099999,7,1940,27375,100.0,194000,-393.9820556640625,0.00073,190999,0.2413266897201538,-0.5956350564956665,0.0014823087258264422
763.22141725,7,1950,27520,100.0,195000,-393.89556884765625,0.00073,191999,0.1026448979973793,-0.885351300239563,0.0013873240677639842
762.3964447599999,7,1960,27666,100.0,196000,-393.9931335449219,0.00073,192999,0.055869948118925095,-1.1609126329421997,0.0014098419342190027
762.4669930700001,7,1970,27812,100.0,197000,-393.7808837890625,0.00073,193999,0.09567239880561829,-3.4648642539978027,0.0014079917455092072
762.5426910399999,7,1980,27955,100.0,198000,-394.0748596191406,0.00073,194999,0.08391857147216797,-4.779642105102539,0.0011707411613315344
763.6341903400003,7,1990,28101,100.0,199000,-393.5434875488281,0.00073,195999,0.09136718511581421,-1.4479118585586548,0.0015373538481071591
765.00323439,7,2000,28245,100.0,200000,-394.125,0.00073,196999,0.11855141818523407,1.8745672702789307,0.001346343313343823
766.2507415699998,7,2010,28390,100.0,201000,-393.59661865234375,0.00073,197999,0.0531860776245594,0.5251278877258301,0.0012618334731087089
765.5546611800002,7,2020,28536,100.0,202000,-393.97210693359375,0.00073,198999,0.1036960631608963,-3.045863389968872,0.0015537396539002657
765.34169858,7,2030,28681,100.0,203000,-394.1527099609375,0.00073,199999,0.05393758416175842,-3.0718605518341064,0.0014062613481655717
764.57536425,7,2040,28826,100.0,204000,-394.1278381347656,0.00073,200999,0.0861281007528305,-1.0609179735183716,0.0014232973335310817
764.1724821700002,7,2050,28973,100.0,205000,-394.5984191894531,0.00073,201999,0.06320793181657791,-1.1688449382781982,0.0013530862051993608
764.90844066,7,2060,29120,100.0,206000,-393.9290771484375,0.00073,202999,0.060248348861932755,-3.405963659286499,0.0014765100786462426
765.72635303,7,2070,29266,100.0,207000,-393.71533203125,0.00073,203999,0.029636044055223465,-3.305422306060791,0.0016096578910946846
767.5031930499999,7,2080,29412,100.0,208000,-394.37701416015625,0.00073,204999,0.10262386500835419,-3.2854807376861572,0.0012437107507139444
768.3706672999999,7,2090,29557,100.0,209000,-394.144287109375,0.00073,205999,0.12925119698047638,0.7075766324996948,0.0014639974106103182
