time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/actor_loss,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/critic_loss
6,2050,200.0,63749,406394,1857.78160396,-549.9494018554688,0.00073,0.02947811409831047,403393,-8.298845291137695,28.65431022644043
6,2060,200.0,64108,408394,1902.3046814200006,-533.1868896484375,0.00073,0.0293074119836092,405393,-0.6210736036300659,34.96198272705078
6,2070,200.0,64467,410394,1932.45065459,-547.989013671875,0.00073,0.028664443641901016,407393,0.035910725593566895,34.52777862548828
6,2080,200.0,64881,412394,1862.0384206399997,-543.8740234375,0.00073,0.02954302541911602,409393,-7.554570198059082,30.693878173828125
6,2090,200.0,65235,414394,1866.69440383,-557.4893798828125,0.00073,0.02970888838171959,411393,-0.4395679831504822,23.892833709716797
6,2100,200.0,65593,416394,1848.72669245,-569.7587890625,0.00073,0.0280966367572546,413393,2.1034836769104004,32.807098388671875
6,2110,200.0,65946,418394,1813.8404907499998,-547.2003784179688,0.00073,0.02879527397453785,415393,5.516925811767578,32.55345153808594
6,2120,200.0,66291,420394,1856.39395625,-561.2684326171875,0.00073,0.027678342536091805,417393,-3.0447497367858887,27.28847885131836
6,2130,200.0,66609,422394,1832.13079829,-558.9767456054688,0.00073,0.028058800846338272,419393,-5.10298490524292,29.44904327392578
6,2140,200.0,66944,424394,1807.3010712999999,-549.458984375,0.00073,0.027904313057661057,421393,4.074583053588867,25.134967803955078
6,2150,200.0,67288,426394,1812.473278,-556.3394165039062,0.00073,0.02846553362905979,423393,1.0705955028533936,30.658422470092773
6,2160,200.0,67627,428394,1784.7650571000004,-576.71630859375,0.00073,0.027686836197972298,425393,-12.216827392578125,31.70846939086914
6,2170,200.0,67966,430394,1753.8002539299998,-578.6668090820312,0.00073,0.02814156748354435,427393,-0.240622878074646,28.761184692382812
6,2180,200.0,68318,432394,1795.9244000899996,-571.3661499023438,0.00073,0.0284135602414608,429393,-10.654339790344238,24.820724487304688
6,2190,200.0,68673,434394,1817.57664459,-555.03515625,0.00073,0.026860510930418968,431393,10.032550811767578,28.493579864501953
6,2200,200.0,69020,436394,1840.4948100099998,-570.6561889648438,0.00073,0.027642250061035156,433393,-0.2180551290512085,29.576446533203125
6,2210,200.0,69345,438394,1888.6322598499994,-571.057373046875,0.00073,0.02701701782643795,435393,-0.441430926322937,25.177993774414062
6,2220,200.0,69650,440394,1938.37799646,-577.8887939453125,0.00073,0.028318412601947784,437393,7.360152244567871,34.10264205932617
6,2230,200.0,69957,442394,1920.85231209,-570.0045166015625,0.00073,0.027387497946619987,439393,-2.509523630142212,27.638275146484375
6,2240,200.0,70270,444394,1947.4367376999996,-572.6591796875,0.00073,0.02747378684580326,441393,-8.049237251281738,21.910179138183594
6,2250,200.0,70572,446394,1958.9291192200003,-573.3084106445312,0.00073,0.026572132483124733,443393,-5.43850564956665,26.690710067749023
6,2260,200.0,70868,448394,1950.46502314,-579.8197631835938,0.00073,0.025772616267204285,445393,-2.4706413745880127,28.72096061706543
6,2270,200.0,71178,450394,1918.99240555,-580.9923095703125,0.00073,0.026831047609448433,447393,-3.3488521575927734,35.26575469970703
6,2280,200.0,71514,452394,1952.27703945,-590.1265869140625,0.00073,0.026773173362016678,449393,-6.512810707092285,22.374725341796875
6,2290,200.0,71845,454394,1980.4285027700003,-583.1697998046875,0.00073,0.025695541873574257,451393,5.2447590827941895,21.843278884887695
6,2300,200.0,72159,456394,1976.7955110100002,-580.4058227539062,0.00073,0.02555355429649353,453393,-7.3131585121154785,22.699268341064453
6,2310,200.0,72457,458394,1983.8362077900001,-557.787109375,0.00073,0.025490861386060715,455393,4.433648109436035,24.060710906982422
6,2320,200.0,72792,460394,1954.9144182799998,-562.2572021484375,0.00073,0.025146812200546265,457393,9.192870140075684,29.492916107177734
6,2330,200.0,73148,462394,1985.61603327,-576.008544921875,0.00073,0.025510402396321297,459393,2.857008934020996,33.807456970214844
6,2340,200.0,73491,464394,1962.6958319,-582.338134765625,0.00073,0.024443702772259712,461393,3.88613224029541,30.939863204956055
6,2350,200.0,73835,466394,1979.9013873899999,-596.6218872070312,0.00073,0.024594085291028023,463393,3.883514165878296,23.738178253173828
6,2360,200.0,74172,468394,1999.05620753,-590.3582763671875,0.00073,0.023756634443998337,465393,-9.565998077392578,19.830547332763672
6,2370,200.0,74501,470394,2007.34417813,-590.1387939453125,0.00073,0.024027973413467407,467393,-14.01423454284668,20.82139015197754
6,2380,200.0,74836,472394,1967.17465148,-586.74365234375,0.00073,0.025033047422766685,469393,3.65907883644104,23.383464813232422
6,2390,200.0,75167,474394,1862.9598931199996,-581.8679809570312,0.00073,0.02569420076906681,471393,-9.94327449798584,22.48223114013672
6,2400,200.0,75480,476394,1851.85780804,-585.890380859375,0.00073,0.023965604603290558,473393,1.8532543182373047,26.25438117980957
6,2410,200.0,75803,478394,1801.7681703999997,-590.9517211914062,0.00073,0.02331233024597168,475393,7.616738796234131,23.279041290283203
6,2420,200.0,76121,480394,1788.130405,-591.8099365234375,0.00073,0.023989958688616753,477393,3.1895413398742676,23.179332733154297
6,2430,200.0,76451,482394,1807.2194753899998,-589.5560913085938,0.00073,0.02327370084822178,479393,-2.160879373550415,26.53950309753418
6,2440,200.0,76790,484394,1761.8924446900003,-594.012451171875,0.00073,0.02484278194606304,481393,-8.76127815246582,21.574913024902344
6,2450,200.0,77105,486394,1686.6301965000002,-593.0899658203125,0.00073,0.022874416783452034,483393,-8.410810470581055,20.79727554321289
6,2460,200.0,77404,488394,1690.3245788000004,-589.57861328125,0.00073,0.023822655901312828,485393,2.2373287677764893,20.027318954467773
6,2470,200.0,77704,490394,1718.1752486799999,-590.2044067382812,0.00073,0.024646691977977753,487393,-5.306562423706055,21.442920684814453
6,2480,200.0,78003,492394,1744.14759319,-590.9073486328125,0.00073,0.022461000829935074,489393,3.7076807022094727,22.3564395904541
6,2490,200.0,78305,494394,1803.50872304,-588.256103515625,0.00073,0.023181218653917313,491393,16.83038902282715,30.092756271362305
6,2500,200.0,78601,496394,1744.1760455699996,-594.522216796875,0.00073,0.024568233639001846,493393,-7.159905433654785,23.339672088623047
6,2510,200.0,78893,498394,1791.7784071299998,-593.8362426757812,0.00073,0.023379379883408546,495393,6.471553802490234,18.2106990814209
6,2520,200.0,79240,500394,1797.6978114499998,-593.7830200195312,0.00073,0.024123890325427055,497393,3.9192190170288086,20.946460723876953
6,2530,200.0,79571,502394,1796.5063795800002,-598.1184692382812,0.00073,0.022706901654601097,499393,-1.1109156608581543,20.820072174072266
6,2540,200.0,79913,504394,1849.69193887,-601.8912963867188,0.00073,0.02335318550467491,501393,6.092607021331787,22.31081771850586
6,2550,200.0,80252,506394,1921.0630565600002,-605.2962036132812,0.00073,0.02301165461540222,503393,-3.5574846267700195,20.1507625579834
6,2560,200.0,80593,508394,1908.40464722,-610.4306640625,0.00073,0.022941846400499344,505393,-0.645531177520752,22.502246856689453
6,2570,200.0,80932,510394,1794.98542481,-591.923583984375,0.00073,0.023334311321377754,507393,11.66952896118164,20.03934669494629
6,2580,200.0,81264,512394,1803.9924588099998,-602.3546142578125,0.00073,0.022807853296399117,509393,6.666593074798584,20.129234313964844
6,2590,200.0,81595,514394,1754.8088493000002,-606.4786376953125,0.00073,0.023599330335855484,511393,4.149341106414795,29.983768463134766
6,2600,200.0,81934,516394,1755.63148098,-605.8097534179688,0.00073,0.022997470572590828,513393,-7.070064067840576,22.87525177001953
6,2610,200.0,82265,518394,1745.35528346,-615.6805419921875,0.00073,0.02205110527575016,515393,-4.194778919219971,19.755992889404297
6,2620,200.0,82656,520394,1734.0071340100005,-614.2603149414062,0.00073,0.023347077891230583,517393,-2.989905834197998,21.077646255493164
6,2630,200.0,83122,522394,1743.7782326800004,-606.20849609375,0.00073,0.02306199073791504,519393,3.333760976791382,21.789569854736328
6,2640,200.0,83513,524394,1720.1825587500002,-608.6910400390625,0.00073,0.02371772564947605,521393,-4.009674072265625,18.764114379882812
6,2650,200.0,83864,526394,1704.20806759,-605.6524658203125,0.00073,0.02299366518855095,523393,5.5873565673828125,21.384368896484375
6,2660,200.0,84219,528394,1681.3684883100002,-603.4150390625,0.00073,0.023902880027890205,525393,-9.115808486938477,25.443466186523438
6,2670,200.0,84574,530394,1814.55070279,-606.5743408203125,0.00073,0.022826142609119415,527393,1.9502267837524414,18.76905059814453
6,2680,200.0,84955,532394,1801.1189274699998,-617.797119140625,0.00073,0.02368033304810524,529393,6.532383918762207,20.963611602783203
6,2690,200.0,85274,534394,1893.7379395800003,-610.7607421875,0.00073,0.022836919873952866,531393,-3.808361291885376,20.020273208618164
6,2700,200.0,85594,536394,1963.0282667699998,-608.570068359375,0.00073,0.02292921580374241,533393,-8.329012870788574,21.1307315826416
6,2710,200.0,85907,538394,1955.3376316699996,-617.2608032226562,0.00073,0.022079607471823692,535393,3.471299648284912,18.63894271850586
6,2720,200.0,86215,540394,1991.2472128900001,-608.7056274414062,0.00073,0.021094268187880516,537393,4.799860000610352,16.354690551757812
6,2730,200.0,86514,542394,1944.0545769500002,-604.5302734375,0.00073,0.021695077419281006,539393,3.245208263397217,23.761001586914062
6,2740,200.0,86821,544394,1971.2378739699998,-604.1666870117188,0.00073,0.02218317613005638,541393,0.2526325583457947,17.955730438232422
6,2750,200.0,87121,546394,1999.2521225199996,-623.3327026367188,0.00073,0.022655900567770004,543393,1.165922999382019,27.647212982177734
6,2760,200.0,87422,548394,2020.30497096,-619.742919921875,0.00073,0.02235332876443863,545393,-1.4591927528381348,24.47299575805664
6,2770,200.0,87718,550394,2008.2659075499996,-622.8048706054688,0.00073,0.022274814546108246,547393,-0.7014106512069702,25.01803970336914
6,2780,200.0,88037,552394,1968.9039796300003,-626.3409423828125,0.00073,0.022472277283668518,549393,2.5595250129699707,23.746997833251953
6,2790,200.0,88364,554394,1972.3905207599996,-621.139892578125,0.00073,0.02215423807501793,551393,-0.3650848865509033,17.47667694091797
6,2800,200.0,88687,556394,1995.3585870600002,-618.7118530273438,0.00073,0.02191937156021595,553393,12.884946823120117,24.698850631713867
6,2810,200.0,89017,558394,2039.38486789,-617.9785766601562,0.00073,0.022683650255203247,555393,-4.6912522315979,17.661514282226562
6,2820,200.0,89340,560394,2040.28221675,-615.927734375,0.00073,0.02192755602300167,557393,-7.394501686096191,19.341384887695312
6,2830,200.0,89674,562394,2077.08269529,-625.4019775390625,0.00073,0.021988017484545708,559393,-11.937703132629395,14.566850662231445
6,2840,200.0,90002,564394,2100.70559761,-611.1044311523438,0.00073,0.021739372983574867,561393,3.117469310760498,16.563093185424805
6,2850,200.0,90337,566394,2111.85716804,-632.8802490234375,0.00073,0.02220204286277294,563393,2.2695207595825195,17.783613204956055
6,2860,200.0,90668,568394,2112.9151368,-625.3421020507812,0.00073,0.021237513050436974,565393,8.339347839355469,19.26357650756836
6,2870,200.0,90996,570394,2148.34567222,-612.8971557617188,0.00073,0.02114611305296421,567393,7.716957092285156,18.64316177368164
6,2880,200.0,91321,572394,2212.4721411399996,-626.450439453125,0.00073,0.021277040243148804,569393,-4.052098751068115,18.385852813720703
6,2890,200.0,91644,574394,2179.95012378,-613.8324584960938,0.00073,0.02032526768743992,571393,6.814547538757324,16.406278610229492
6,2900,200.0,91963,576394,2159.6238211100003,-622.6903076171875,0.00073,0.0213973056524992,573393,4.575738430023193,20.50728988647461
6,2910,200.0,92294,578394,2090.44483963,-632.20458984375,0.00073,0.020864520221948624,575393,-3.1253771781921387,14.988576889038086
6,2920,200.0,92624,580394,2080.4635189199994,-635.1947021484375,0.00073,0.020932402461767197,577393,-14.97994613647461,19.079498291015625
6,2930,200.0,92949,582394,2041.57497658,-629.8272705078125,0.00073,0.022291261702775955,579393,-0.5112642645835876,19.019046783447266
6,2940,200.0,93276,584394,1983.6532108099998,-622.2493896484375,0.00073,0.021329475566744804,581393,5.391186714172363,15.889976501464844
6,2950,200.0,93598,586394,1932.6361049500003,-631.0550537109375,0.00073,0.021131860092282295,583393,-5.349262237548828,19.629772186279297
6,2960,200.0,93914,588394,1956.36784943,-631.0708618164062,0.00073,0.0206044502556324,585393,5.74714994430542,15.644094467163086
6,2970,200.0,94224,590394,1911.1760585900001,-646.0388793945312,0.00073,0.02109399251639843,587393,-11.77894401550293,18.47974395751953
6,2980,200.0,94525,592394,1880.9582528900003,-621.212646484375,0.00073,0.020350350067019463,589393,6.026991367340088,27.667633056640625
6,2990,200.0,94865,594394,1899.96792429,-615.264892578125,0.00073,0.020506303757429123,591393,-3.438946485519409,18.6700496673584
6,3000,200.0,95217,596394,1895.34005202,-633.0216064453125,0.00073,0.020533215254545212,593393,8.49239730834961,17.19333267211914
6,3010,200.0,95577,598394,1952.28677726,-629.52587890625,0.00073,0.020592516288161278,595393,-8.618362426757812,16.10824203491211
6,3020,200.0,95918,600394,1891.10240165,-616.3953857421875,0.00073,0.0202863197773695,597393,8.185585021972656,13.020111083984375
6,3030,200.0,96246,602394,1945.99534863,-632.4481811523438,0.00073,0.020826131105422974,599393,14.134535789489746,15.074189186096191
6,3040,200.0,96565,604394,2012.7627445100004,-622.75537109375,0.00073,0.02014622837305069,601393,13.547996520996094,19.87496566772461
6,3050,200.0,96889,606394,2048.9030606899996,-628.0208740234375,0.00073,0.020143015310168266,603393,3.9207763671875,17.539234161376953
6,3060,200.0,97221,608394,2027.8892133599998,-626.2191162109375,0.00073,0.020956965163350105,605393,5.908738136291504,17.150863647460938
6,3070,200.0,97547,610394,2008.94173695,-643.2142333984375,0.00073,0.019537361338734627,607393,2.2452375888824463,16.003543853759766
6,3080,200.0,97904,612394,1966.80633795,-644.178955078125,0.00073,0.020818740129470825,609393,-11.298721313476562,18.061723709106445
6,3090,200.0,98248,614394,1923.3911626000001,-628.8184204101562,0.00073,0.02122177742421627,611393,1.293931007385254,20.24199676513672
6,3100,200.0,98557,616394,1885.4727347300002,-627.9853515625,0.00073,0.01998489908874035,613393,9.741799354553223,21.15809440612793
6,3110,200.0,98866,618394,1772.1597861199998,-629.4891967773438,0.00073,0.020711371675133705,615393,3.591495990753174,24.700408935546875
6,3120,200.0,99174,620394,1811.33719525,-625.6731567382812,0.00073,0.01983587071299553,617393,11.007976531982422,23.826576232910156
6,3130,200.0,99502,622394,1768.0371667899997,-647.4866943359375,0.00073,0.020079076290130615,619393,8.690150260925293,12.973793029785156
6,3140,200.0,99841,624394,1767.8213884300003,-638.15283203125,0.00073,0.020682016387581825,621393,0.058135032653808594,20.564105987548828
6,3150,200.0,100186,626394,1759.69001758,-646.0747680664062,0.00073,0.019880447536706924,623393,-0.10312485694885254,18.631267547607422
6,3160,200.0,100512,628394,1739.1023535,-647.9033203125,0.00073,0.020559128373861313,625393,-2.367781162261963,16.13705062866211
6,3170,200.0,100826,630394,1733.4997233100003,-651.4282836914062,0.00073,0.02072037197649479,627393,-9.000297546386719,19.180171966552734
6,3180,200.0,101132,632394,1739.5597629600002,-646.02587890625,0.00073,0.020973294973373413,629393,-1.3919682502746582,18.773378372192383
6,3190,200.0,101437,634394,1792.3873433,-629.8102416992188,0.00073,0.021494494751095772,631393,5.106410980224609,31.087230682373047
6,3200,200.0,101745,636394,1812.9620172399996,-636.6513671875,0.00073,0.020453909412026405,633393,4.457472324371338,24.177597045898438
6,3210,200.0,102046,638394,1921.28672526,-640.6893310546875,0.00073,0.02037215232849121,635393,-0.8687199354171753,13.903968811035156
6,3220,200.0,102349,640394,1899.3766157399996,-648.490478515625,0.00073,0.020609987899661064,637393,-0.21938657760620117,16.144489288330078
6,3230,200.0,102734,642394,1879.0856901099999,-638.3782348632812,0.00073,0.01993762142956257,639393,3.862375497817993,16.37474250793457
6,3240,200.0,103086,644394,1811.8422147400001,-639.2674560546875,0.00073,0.02011161670088768,641393,8.20358657836914,22.06707191467285
6,3250,200.0,103461,646394,1784.2452765500002,-646.0399169921875,0.00073,0.020890023559331894,643393,1.683976173400879,22.24036407470703
6,3260,200.0,103841,648394,1816.3345511300001,-641.2488403320312,0.00073,0.020371856167912483,645393,5.017341613769531,24.309371948242188
6,3270,200.0,104222,650394,1862.7316391099998,-635.5545654296875,0.00073,0.02072766423225403,647393,3.3033671379089355,19.326560974121094
6,3280,200.0,104584,652394,1938.86521119,-637.0091552734375,0.00073,0.02056135982275009,649393,-0.20375502109527588,20.24899673461914
6,3290,200.0,104944,654394,1888.14818587,-639.202880859375,0.00073,0.0206960067152977,651393,-2.9424374103546143,19.389873504638672
6,3300,200.0,105342,656394,1884.7646105500003,-639.9412841796875,0.00073,0.0206628255546093,653393,-0.09431576728820801,20.236976623535156
6,3310,200.0,105737,658394,1852.6814977600004,-635.7665405273438,0.00073,0.021478567272424698,655393,5.014946460723877,22.66385269165039
6,3320,200.0,106119,660394,1887.2532369599999,-645.855712890625,0.00073,0.021638579666614532,657393,1.199082851409912,21.72616958618164
6,3330,200.0,106469,662394,1959.4595962,-638.4609985351562,0.00073,0.021086866036057472,659393,3.4598774909973145,17.678096771240234
6,3340,200.0,106799,664394,2021.6105317200002,-650.4447631835938,0.00073,0.02040966972708702,661393,0.28561830520629883,15.74072551727295
6,3350,200.0,107138,666394,2042.8518747899996,-640.2091064453125,0.00073,0.020951850339770317,663393,9.824936866760254,15.036266326904297
6,3360,200.0,107475,668394,2062.9206101,-637.0244750976562,0.00073,0.02137729711830616,665393,6.463997840881348,27.685302734375
6,3370,200.0,107898,670394,2066.95860077,-643.8585205078125,0.00073,0.021797319874167442,667393,2.0780673027038574,18.699790954589844
6,3380,200.0,108228,672394,2013.3884648399999,-643.7919311523438,0.00073,0.021655667573213577,669393,-5.791682243347168,16.070600509643555
6,3390,200.0,108544,674394,1952.04825635,-644.9637451171875,0.00073,0.02118516154587269,671393,6.700292587280273,17.932247161865234
6,3400,200.0,108855,676394,1962.9075429999998,-662.0968017578125,0.00073,0.020765181630849838,673393,-2.6937129497528076,14.499164581298828
6,3410,200.0,109164,678394,2015.2368878099996,-648.0084228515625,0.00073,0.02128329500555992,675393,2.715769052505493,20.492774963378906
6,3420,200.0,109477,680394,2022.62897253,-644.9942626953125,0.00073,0.020390616729855537,677393,3.673124074935913,21.31616973876953
6,3430,200.0,109778,682394,2040.2861684700003,-646.1339111328125,0.00073,0.021050121635198593,679393,15.492997169494629,18.781700134277344
6,3440,200.0,110077,684394,2002.1535938599998,-641.574951171875,0.00073,0.020641623064875603,681393,-2.1614890098571777,13.98575210571289
6,3450,200.0,110398,686394,2037.4677357399999,-645.4046020507812,0.00073,0.021157238632440567,683393,1.1414885520935059,21.521270751953125
6,3460,200.0,110743,688394,2040.53372083,-642.193359375,0.00073,0.02099374681711197,685393,12.137367248535156,14.65385913848877
6,3470,200.0,111087,690394,2081.0650592899997,-654.2950439453125,0.00073,0.021014444530010223,687393,-5.902347564697266,17.897491455078125
6,3480,200.0,111414,692394,2142.95108713,-655.02587890625,0.00073,0.021310124546289444,689393,-0.5520758628845215,15.198843955993652
6,3490,200.0,111755,694394,2244.98130022,-661.5562744140625,0.00073,0.021189849823713303,691393,0.9607181549072266,19.455690383911133
6,3500,200.0,112104,696394,2232.69459711,-655.9159545898438,0.00073,0.02043919265270233,693393,-2.206216335296631,13.454066276550293
6,3510,200.0,112438,698394,2188.4265947100002,-651.4761962890625,0.00073,0.020504962652921677,695393,6.181721210479736,16.040203094482422
6,3520,200.0,112787,700394,2144.50158269,-659.8511352539062,0.00073,0.020128579810261726,697393,12.297159194946289,17.04214096069336
6,3530,200.0,113147,702394,2139.50328579,-658.4498901367188,0.00073,0.020449375733733177,699393,12.216304779052734,15.766148567199707
6,3540,200.0,113481,704394,2176.99622423,-670.1851806640625,0.00073,0.020067287608981133,701393,-8.915696144104004,15.12425422668457
6,3550,200.0,113832,706394,2156.3361755,-659.3292846679688,0.00073,0.02042757347226143,703393,-2.4729952812194824,19.561527252197266
6,3560,200.0,114195,708394,2163.4502049300004,-658.9724731445312,0.00073,0.02076576091349125,705393,0.8011578321456909,17.34638023376465
6,3570,200.0,114551,710394,2118.4603803299997,-659.9140014648438,0.00073,0.02081344462931156,707393,3.8956239223480225,19.38011932373047
6,3580,200.0,114921,712394,2114.3455428999996,-664.68359375,0.00073,0.0204135961830616,709393,-1.0008043050765991,19.293432235717773
6,3590,200.0,115295,714394,2128.1284293699996,-659.4673461914062,0.00073,0.021585408598184586,711393,7.885050296783447,12.935882568359375
6,3600,200.0,115640,716394,2155.86317609,-665.5223999023438,0.00073,0.020876899361610413,713393,-1.8421123027801514,17.533723831176758
6,3610,200.0,116002,718394,2164.812190269999,-666.4033813476562,0.00073,0.020053623244166374,715393,-2.200634002685547,18.650524139404297
6,3620,200.0,116342,720394,2233.7287285599996,-663.510009765625,0.00073,0.02141750603914261,717393,-0.058379173278808594,19.504047393798828
6,3630,200.0,116641,722394,2141.8414186600003,-668.1520385742188,0.00073,0.02055579051375389,719393,-0.6652934551239014,18.04998207092285
6,3640,200.0,116927,724394,2141.8386479100004,-672.8762817382812,0.00073,0.02060312032699585,721393,-7.9001970291137695,17.015623092651367
6,3650,200.0,117215,726394,2164.2650524500004,-657.3530883789062,0.00073,0.021505244076251984,723393,-6.196767330169678,17.538394927978516
6,3660,200.0,117502,728394,2161.7829707700002,-678.891357421875,0.00073,0.021055221557617188,725393,-10.241535186767578,14.720804214477539
6,3670,200.0,117802,730394,2180.49335832,-667.3605346679688,0.00073,0.020439011976122856,727393,1.1771427392959595,13.821017265319824
6,3680,200.0,118110,732394,2168.09440601,-675.1090087890625,0.00073,0.01993206888437271,729393,3.9758121967315674,18.117191314697266
6,3690,200.0,118441,734394,2155.7045730100003,-659.0321655273438,0.00073,0.020508991554379463,731393,16.3673038482666,18.48227310180664
6,3700,200.0,118807,736394,2169.7069650800004,-678.5992431640625,0.00073,0.02063305675983429,733393,-9.590620994567871,16.432716369628906
6,3710,200.0,119162,738394,2223.04352648,-670.8489990234375,0.00073,0.021188324317336082,735393,-3.1241910457611084,22.982004165649414
6,3720,200.0,119524,740394,2223.5277944500003,-660.4949340820312,0.00073,0.0204066913574934,737393,7.291548728942871,17.61318016052246
6,3730,200.0,119902,742394,2297.8370147200003,-672.4351196289062,0.00073,0.021078642457723618,739393,2.8785808086395264,18.370742797851562
6,3740,200.0,120281,744394,2267.3482813400005,-666.22216796875,0.00073,0.02105342410504818,741393,2.603450059890747,20.80910873413086
6,3750,200.0,120658,746394,2226.6566770700006,-665.0200805664062,0.00073,0.02008439600467682,743393,15.799638748168945,20.457508087158203
6,3760,200.0,121062,748394,2126.53627057,-660.0066528320312,0.00073,0.021352000534534454,745393,0.6908450126647949,25.894166946411133
6,3770,200.0,121437,750394,2130.6100109599997,-682.852294921875,0.00073,0.021329466253519058,747393,5.459691047668457,24.708417892456055
6,3780,200.0,121813,752394,2162.0949756000005,-681.3095092773438,0.00073,0.020909009501338005,749393,-8.636510848999023,12.838005065917969
6,3790,200.0,122165,754394,2163.27199256,-677.3324584960938,0.00073,0.021828237920999527,751393,-6.588623046875,20.622451782226562
6,3800,200.0,122527,756394,2150.7555827600004,-668.2908325195312,0.00073,0.020671693608164787,753393,2.0996968746185303,16.24892234802246
6,3810,200.0,122892,758394,2072.4333196000002,-671.8548583984375,0.00073,0.021573400124907494,755393,-2.7958974838256836,19.184131622314453
6,3820,200.0,123272,760394,2088.5022990800003,-690.7953491210938,0.00073,0.0223810113966465,757393,-16.529361724853516,22.02490234375
6,3830,200.0,123668,762394,2071.7678996400005,-672.70458984375,0.00073,0.022165095433592796,759393,-0.6283621788024902,13.356168746948242
6,3840,200.0,124076,764394,2124.8993124299996,-672.531982421875,0.00073,0.021304307505488396,761393,12.294187545776367,29.015548706054688
6,3850,200.0,124471,766394,2134.16065703,-680.631103515625,0.00073,0.02204098179936409,763393,5.593626022338867,15.924151420593262
6,3860,200.0,124805,768394,2232.91095735,-675.4093017578125,0.00073,0.021190404891967773,765393,-2.078350305557251,27.569900512695312
6,3870,200.0,125146,770394,2227.3298277199997,-653.2960205078125,0.00073,0.021805303171277046,767393,2.577385663986206,19.80184555053711
6,3880,200.0,125494,772394,2151.7524529899997,-671.7296752929688,0.00073,0.02192022278904915,769393,-4.428544998168945,18.694377899169922
6,3890,200.0,125829,774394,2167.9955659,-685.36181640625,0.00073,0.021690992638468742,771393,2.208674430847168,16.542984008789062
6,3900,200.0,126155,776394,2137.35118004,-674.6123046875,0.00073,0.021810274571180344,773393,-2.6482532024383545,13.019545555114746
6,3910,200.0,126502,778394,2170.0579716000007,-673.423095703125,0.00073,0.021392393857240677,775393,-8.28443431854248,16.465063095092773
6,3920,200.0,126896,780394,2164.34566287,-671.6964111328125,0.00073,0.020843680948019028,777393,9.189226150512695,19.042739868164062
6,3930,200.0,127285,782394,2182.425753310001,-674.286865234375,0.00073,0.02162642776966095,779393,-3.1322226524353027,15.296810150146484
6,3940,200.0,127686,784394,2145.3697806600003,-687.9638671875,0.00073,0.021554213017225266,781393,-16.710617065429688,17.168190002441406
6,3950,200.0,128093,786394,2153.3208882699996,-680.1550903320312,0.00073,0.021653860807418823,783393,8.98326301574707,16.746185302734375
6,3960,200.0,128451,788394,2188.28295058,-670.4547729492188,0.00073,0.022364294156432152,785393,6.238309860229492,18.365989685058594
6,3970,200.0,128812,790394,2177.7079178199997,-671.4532470703125,0.00073,0.02234714664518833,787393,13.58533763885498,24.490482330322266
6,3980,200.0,129192,792394,2247.35582683,-684.9775390625,0.00073,0.020636504516005516,789393,8.98604965209961,22.03852653503418
6,3990,200.0,129557,794394,2235.6955554699994,-688.1113891601562,0.00073,0.021665150299668312,791393,-3.820573329925537,15.768842697143555
6,4000,200.0,129925,796394,2271.17573825,-672.6380615234375,0.00073,0.020680153742432594,793393,3.022899866104126,25.34958839416504
6,4010,200.0,130278,798394,2247.32488744,-684.2984008789062,0.00073,0.02163141965866089,795393,16.263275146484375,15.314772605895996
6,4020,200.0,130633,800394,2204.37135992,-681.2579345703125,0.00073,0.021027715876698494,797393,6.343660354614258,19.849485397338867
6,4030,200.0,130987,802394,2209.25950428,-684.1549072265625,0.00073,0.021236121654510498,799393,-2.280644416809082,23.58160400390625
6,4040,200.0,131325,804394,2239.1751473799995,-693.52197265625,0.00073,0.021320447325706482,801393,-2.2879772186279297,26.12712860107422
6,4050,200.0,131670,806394,2275.04257892,-670.7705078125,0.00073,0.020222743973135948,803393,5.827928066253662,16.614362716674805
6,4060,200.0,132032,808394,2245.37270396,-692.4522705078125,0.00073,0.022413482889533043,805393,-5.327795028686523,10.710540771484375
6,4070,200.0,132359,810394,2267.7260325199995,-681.5322265625,0.00073,0.021169913932681084,807393,11.416497230529785,17.435279846191406
6,4080,200.0,132684,812394,2264.66022487,-697.1612548828125,0.00073,0.021503280848264694,809393,-6.133094787597656,12.717401504516602
6,4090,200.0,133011,814394,2308.56105991,-693.8096923828125,0.00073,0.02205311320722103,811393,-7.246801376342773,13.444198608398438
6,4100,200.0,133331,816394,2342.3703175699998,-684.8101806640625,0.00073,0.021636242046952248,813393,-0.3587712049484253,15.770965576171875
6,4110,200.0,133625,818394,2386.8542989499997,-694.0679931640625,0.00073,0.021901030093431473,815393,6.1969075202941895,16.570402145385742
6,4120,200.0,133922,820394,2394.6107087500004,-710.0281982421875,0.00073,0.022215789183974266,817393,-5.818500995635986,12.680174827575684
6,4130,200.0,134237,822394,2411.75416272,-698.6512451171875,0.00073,0.021374570205807686,819393,0.4848642349243164,20.15880584716797
6,4140,200.0,134593,824394,2392.01728903,-700.9649658203125,0.00073,0.02233075350522995,821393,-11.535789489746094,15.452930450439453
6,4150,200.0,134972,826394,2384.4681434300005,-701.4512329101562,0.00073,0.021731829270720482,823393,5.650853157043457,16.114456176757812
