time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/ent_coef,train/n_updates,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/actor_loss
7,385000,53647,144.87248164000002,100.0,3850,0.004314618185162544,381999,0.00073,0.11561226844787598,-3.5927224159240723,-153.2720184326172
7,386000,53787,144.89793387,100.0,3860,0.0048729111440479755,382999,0.00073,0.06844144314527512,-3.981541156768799,-150.64599609375
7,387000,53928,144.56944581,100.0,3870,0.005617114249616861,383999,0.00073,0.06283922493457794,3.7929420471191406,-150.66580200195312
7,388000,54069,143.11989896,100.0,3880,0.004988385364413261,384999,0.00073,0.1469426155090332,7.008155345916748,-149.75787353515625
7,389000,54210,182.65795068,100.0,3890,0.003935088869184256,385999,0.00073,0.09520907700061798,-9.192708969116211,-149.25607299804688
7,390000,54352,222.89211043,100.0,3900,0.004516360815614462,386999,0.00073,0.05091073736548424,2.5344834327697754,-149.7209014892578
7,391000,54495,222.48955086999996,100.0,3910,0.004452502354979515,387999,0.00073,0.06601638346910477,-6.113354682922363,-149.67294311523438
7,392000,54637,256.94764820999995,100.0,3920,0.00410244008526206,388999,0.00073,0.08762718737125397,-11.192193031311035,-149.39614868164062
7,393000,54779,298.04692065,100.0,3930,0.003973768558353186,389999,0.00073,0.07549914717674255,2.5731911659240723,-150.2664794921875
7,394000,54920,299.56400173000003,100.0,3940,0.003601210191845894,390999,0.00073,0.0864291712641716,7.2951250076293945,-150.1212921142578
7,395000,55060,300.14326346000007,100.0,3950,0.0034925153013318777,391999,0.00073,0.0841062068939209,21.709136962890625,-148.94447326660156
7,396000,55202,300.36112985,100.0,3960,0.003358772024512291,392999,0.00073,0.04288734495639801,8.971447944641113,-150.13137817382812
7,397000,55345,300.8815165,100.0,3970,0.003672249848023057,393999,0.00073,0.06288723647594452,7.7165327072143555,-150.08038330078125
7,398000,55490,302.71801283,100.0,3980,0.0039828019216656685,394999,0.00073,0.0808485895395279,6.084792137145996,-150.33856201171875
7,399000,55631,302.95774482999997,100.0,3990,0.003406266449019313,395999,0.00073,0.07516105473041534,-11.760653495788574,-150.29061889648438
7,400000,55774,302.81860232,100.0,4000,0.0035472216550260782,396999,0.00073,0.08247841894626617,2.9605700969696045,-150.11936950683594
7,401000,55920,303.25566721,100.0,4010,0.0032952495384961367,397999,0.00073,0.07015360891819,10.97571849822998,-149.8134765625
7,402000,56066,303.4344933,100.0,4020,0.0033921552821993828,398999,0.00073,0.029747167602181435,-8.352807998657227,-151.04769897460938
7,403000,56212,303.41200427,100.0,4030,0.003563449252396822,399999,0.00073,0.08986026048660278,-8.072405815124512,-150.5474853515625
7,404000,56356,301.79512933,100.0,4040,0.004803525749593973,400999,0.00073,0.3370499312877655,2.3168673515319824,-151.798583984375
7,405000,56502,264.33524017999997,100.0,4050,0.015021858736872673,401999,0.00073,1.6228523254394531,172.8131866455078,-232.49212646484375
7,406000,56645,213.03898380999996,100.0,4060,0.02070128172636032,402999,0.00073,0.683554470539093,-11.053519248962402,-246.0096435546875
7,407000,56790,195.89480575000002,100.0,4070,0.0162893645465374,403999,0.00073,0.3770509362220764,-40.98394775390625,-213.82891845703125
7,408000,56936,189.39061922000005,100.0,4080,0.01029609888792038,404999,0.00073,0.2551444470882416,-52.195228576660156,-191.43600463867188
7,409000,57082,187.61036294000004,100.0,4090,0.007390214595943689,405999,0.00073,0.1402444690465927,12.27651596069336,-180.3271026611328
7,410000,57225,182.59246190000005,100.0,4100,0.007910099811851978,406999,0.00073,0.5525715351104736,16.699798583984375,-176.624267578125
7,411000,57373,145.85333796000003,100.0,4110,0.025787878781557083,407999,0.00073,1.524857997894287,81.24005126953125,-222.50514221191406
7,412000,57519,97.17371605000002,100.0,4120,0.025955259799957275,408999,0.00073,0.6647108793258667,-41.442527770996094,-216.97640991210938
7,413000,57663,76.61941119,100.0,4130,0.012957249768078327,409999,0.00073,0.3566596508026123,-46.35185623168945,-194.48080444335938
7,414000,57806,73.27820637999999,100.0,4140,0.00782054290175438,410999,0.00073,0.3463515341281891,18.818286895751953,-179.71160888671875
7,415000,57953,110.04736664,100.0,4150,0.006977101322263479,411999,0.00073,0.2532995343208313,23.524154663085938,-170.98129272460938
7,416000,58102,160.78996069,100.0,4160,0.004115469288080931,412999,0.00073,0.08554919064044952,-31.451866149902344,-166.02291870117188
7,417000,58244,177.61019015,100.0,4170,0.0038390199188143015,413999,0.00073,0.08627818524837494,7.34420919418335,-161.706298828125
7,418000,58385,183.81776552000002,100.0,4180,0.003165636444464326,414999,0.00073,0.1113814264535904,-11.342039108276367,-158.7291717529297
7,419000,58527,184.56903199,100.0,4190,0.004333178512752056,415999,0.00073,0.09763812273740768,-39.4561767578125,-157.3040008544922
7,420000,58668,189.29478587000003,100.0,4200,0.00353921833448112,416999,0.00073,0.08800610899925232,9.291263580322266,-153.8307342529297
7,421000,58812,225.85692290999998,100.0,4210,0.003278992371633649,417999,0.00073,0.10422976315021515,-15.885984420776367,-154.53480529785156
7,422000,58956,274.51854863000005,100.0,4220,0.0034021856263279915,418999,0.00073,0.1371546983718872,-0.12341833114624023,-153.48333740234375
7,423000,59099,295.35532368,100.0,4230,0.0035837816540151834,419999,0.00073,0.1226942241191864,3.491485118865967,-152.6122589111328
7,424000,59241,300.36074653000003,100.0,4240,0.003405293682590127,420999,0.00073,0.06930145621299744,-0.29916977882385254,-152.72149658203125
7,425000,59384,299.82481183,100.0,4250,0.004289032891392708,421999,0.00073,0.1470663696527481,-7.432461738586426,-151.93174743652344
7,426000,59526,300.08973740999994,100.0,4260,0.004646089393645525,422999,0.00073,0.17258857190608978,14.954611778259277,-152.93508911132812
7,427000,59668,300.2829249200001,100.0,4270,0.0038536449428647757,423999,0.00073,0.11145158112049103,20.99612045288086,-151.85447692871094
7,428000,59811,300.62428493,100.0,4280,0.003962459042668343,424999,0.00073,0.08534179627895355,-26.465608596801758,-152.5315704345703
7,429000,59953,302.00432219,100.0,4290,0.00423043966293335,425999,0.00073,0.06953047215938568,-13.764481544494629,-151.3019256591797
7,430000,60094,302.51203136,100.0,4300,0.0037736885715276003,426999,0.00073,0.07275312393903732,10.82760238647461,-151.5412139892578
7,431000,60234,302.79433037,100.0,4310,0.0034575555473566055,427999,0.00073,0.07876947522163391,-15.83631706237793,-151.74951171875
7,432000,60376,302.80131637000005,100.0,4320,0.003331319894641638,428999,0.00073,0.07556004077196121,-12.862337112426758,-151.4698028564453
7,433000,60519,302.61650356999996,100.0,4330,0.0034009027294814587,429999,0.00073,0.04897359758615494,2.7433481216430664,-151.81021118164062
7,434000,60662,302.73015154,100.0,4340,0.0035988858435302973,430999,0.00073,0.06256692856550217,4.913172721862793,-151.74252319335938
7,435000,60802,303.85875727,100.0,4350,0.003933567553758621,431999,0.00073,0.06254558265209198,7.6536383628845215,-151.22930908203125
7,436000,60941,303.71988607,100.0,4360,0.003701226320117712,432999,0.00073,0.07402663677930832,-5.217677593231201,-151.39962768554688
7,437000,61081,303.41534699000005,100.0,4370,0.0033317250199615955,433999,0.00073,0.07628500461578369,8.533987045288086,-151.44522094726562
7,438000,61223,302.59374887,100.0,4380,0.003406727919355035,434999,0.00073,0.06296782940626144,20.39275550842285,-151.725830078125
7,439000,61365,297.67086772000005,100.0,4390,0.004627250134944916,435999,0.00073,0.06848790496587753,-28.759401321411133,-152.03091430664062
7,440000,61508,297.43055417,100.0,4400,0.005065917037427425,436999,0.00073,0.07593148946762085,-38.06214141845703,-151.74180603027344
7,441000,61649,296.97045490000005,100.0,4410,0.004139350261539221,437999,0.00073,0.1181095764040947,-20.051729202270508,-151.67727661132812
7,442000,61792,296.79354954,100.0,4420,0.003099888563156128,438999,0.00073,0.0613325871527195,-14.98097038269043,-151.47669982910156
7,443000,61935,296.72372874999996,100.0,4430,0.0032514294143766165,439999,0.00073,0.1513645350933075,8.539730072021484,-150.51939392089844
7,444000,62080,297.10764631999996,100.0,4440,0.003320933086797595,440999,0.00073,0.1775079220533371,-1.3175363540649414,-150.7867889404297
7,445000,62226,297.57692437000003,100.0,4450,0.004013272002339363,441999,0.00073,0.08378984779119492,9.733811378479004,-152.5811309814453
7,446000,62369,297.23399823,100.0,4460,0.003207365982234478,442999,0.00073,0.09186315536499023,8.621153831481934,-151.07257080078125
7,447000,62515,297.74602405,100.0,4470,0.003188316011801362,443999,0.00073,0.062101610004901886,3.916550636291504,-152.5015869140625
7,448000,62660,298.05702809999997,100.0,4480,0.0033705064561218023,444999,0.00073,0.05117661505937576,-12.394432067871094,-152.90110778808594
7,449000,62805,302.49316616,100.0,4490,0.003118301508948207,445999,0.00073,0.11696964502334595,-9.396150588989258,-152.32553100585938
7,450000,62950,302.26026167,100.0,4500,0.0031910156831145287,446999,0.00073,0.10430992394685745,-13.765042304992676,-152.91815185546875
7,451000,63095,302.82400868999997,100.0,4510,0.0033594095148146152,447999,0.00073,0.08092740923166275,-10.973817825317383,-152.0236053466797
7,452000,63240,303.16763112999996,100.0,4520,0.0033800601959228516,448999,0.00073,0.09889812022447586,0.5196676254272461,-151.73126220703125
7,453000,63384,303.05569903,100.0,4530,0.003347780555486679,449999,0.00073,0.16135096549987793,-5.071890354156494,-151.4759521484375
7,454000,63531,302.24842978999993,100.0,4540,0.003170961979776621,450999,0.00073,0.110985666513443,0.973694384098053,-152.1434326171875
7,455000,63677,302.99070746999996,100.0,4550,0.0033798571676015854,451999,0.00073,0.0443013459444046,-2.5393834114074707,-152.41932678222656
7,456000,63824,303.74382861000004,100.0,4560,0.0033155533019453287,452999,0.00073,0.07248404622077942,-11.795753479003906,-152.38906860351562
7,457000,63972,303.87874659,100.0,4570,0.004383491817861795,453999,0.00073,0.0728355422616005,1.67299222946167,-152.68667602539062
7,458000,64116,304.37630624,100.0,4580,0.003695382270962,454999,0.00073,0.06823411583900452,-13.727972030639648,-153.2712860107422
7,459000,64261,304.77334064,100.0,4590,0.0038935544434934855,455999,0.00073,0.1311749666929245,-7.428521156311035,-152.1090087890625
7,460000,64409,305.22665569,100.0,4600,0.0037954775616526604,456999,0.00073,0.1285833865404129,26.11089324951172,-151.61358642578125
7,461000,64555,305.691618,100.0,4610,0.003474913537502289,457999,0.00073,0.07940006256103516,13.806986808776855,-152.1207275390625
7,462000,64706,305.55242799999996,100.0,4620,0.003858190029859543,458999,0.00073,0.10735630244016647,6.845859527587891,-152.3172149658203
7,463000,64856,305.66467893000004,100.0,4630,0.003931964281946421,459999,0.00073,0.06638598442077637,-2.6048824787139893,-152.64901733398438
7,464000,65008,307.24665942,100.0,4640,0.003427984891459346,460999,0.00073,0.10732419788837433,6.210453033447266,-153.4822235107422
7,465000,65159,305.09074984999995,100.0,4650,0.004025520756840706,461999,0.00073,0.06991787999868393,-27.096590042114258,-152.6288604736328
7,466000,65315,314.39973216000004,100.0,4660,0.0043674493208527565,462999,0.00073,0.06461261212825775,-5.658577919006348,-154.5451202392578
7,467000,65462,323.07074974000005,100.0,4670,0.0055678472854197025,463999,0.00073,0.12676715850830078,2.5620930194854736,-154.3586883544922
7,468000,65610,321.16156708,100.0,4680,0.008670817129313946,464999,0.00073,0.15856768190860748,-2.3105289936065674,-159.94744873046875
7,469000,65760,323.35635116000003,100.0,4690,0.010118898935616016,465999,0.00073,0.2395802140235901,11.361881256103516,-162.30307006835938
7,470000,65908,326.84619637,100.0,4700,0.013496614061295986,466999,0.00073,0.31403985619544983,0.25910675525665283,-169.39852905273438
7,471000,66053,340.20274556000004,100.0,4710,0.0149129843339324,467999,0.00073,0.4536662697792053,5.813030242919922,-174.65750122070312
7,472000,66198,362.27879951,100.0,4720,0.018089458346366882,468999,0.00073,0.6350672245025635,6.267993927001953,-179.96311950683594
7,473000,66344,380.51715351,100.0,4730,0.02319406159222126,469999,0.00073,0.6317760944366455,3.799337863922119,-191.23155212402344
7,474000,66493,398.20450327,100.0,4740,0.024955205619335175,470999,0.00073,1.231021761894226,-1.5342357158660889,-201.1956024169922
7,475000,66638,397.97506832,100.0,4750,0.024872224777936935,471999,0.00073,0.8866788148880005,-4.856857776641846,-209.1828155517578
