rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/episodes,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/critic_loss
337.6527856900001,42038,295676,7,46.28,6820,0.00073,-583.694091796875,-8.29172134399414,292675,0.07686316967010498,535.375244140625
371.74210059999996,42108,296176,7,46.81,6830,0.00073,-572.6041259765625,-3.1482291221618652,293175,0.08066647499799728,954.113525390625
353.11803621000007,42179,296676,7,47.42,6840,0.00073,-686.8179931640625,14.013757705688477,293675,0.07902686297893524,754.1073608398438
361.71494644000006,42247,297148,7,47.28,6850,0.00073,-512.648193359375,-7.651847839355469,294147,0.0794232040643692,440.6937561035156
353.68206852,42318,297623,7,47.18,6860,0.00073,-595.2803344726562,4.346122741699219,294622,0.07878262549638748,554.3275146484375
359.44869844,42386,298087,7,47.15,6870,0.00073,-681.700927734375,2.8865652084350586,295086,0.07681512087583542,418.0469055175781
321.0836114300001,42453,298545,7,47.1,6880,0.00073,-630.802734375,2.8608360290527344,295544,0.07417026162147522,458.5860290527344
366.84523572000006,42523,299033,7,47.37,6890,0.00073,-654.0682983398438,6.129265308380127,296032,0.07466109097003937,492.7431335449219
339.87683911999994,42591,299502,7,47.73,6900,0.00073,-625.9364624023438,3.3596925735473633,296501,0.07322445511817932,450.3999938964844
349.68214024,42659,299986,7,47.93,6910,0.00073,-576.7063598632812,-5.672856330871582,296985,0.07113613188266754,402.173095703125
373.13630912,42730,300486,7,48.1,6920,0.00073,-518.6495361328125,-12.253554344177246,297485,0.07023635506629944,632.1605224609375
338.02112718999996,42801,300986,7,48.1,6930,0.00073,-587.82080078125,-0.8570873737335205,297985,0.07162129878997803,510.7193603515625
382.60191884,42868,301460,7,47.84,6940,0.00073,-659.2872314453125,8.067845344543457,298459,0.07064840942621231,360.92169189453125
344.30072855,42936,301934,7,47.86,6950,0.00073,-580.1813354492188,-5.267500877380371,298933,0.06865439563989639,566.981689453125
295.83201611,43006,302425,7,48.02,6960,0.00073,-569.170654296875,-2.6727025508880615,299424,0.06738096475601196,668.0445556640625
284.71422954,43075,302910,7,48.23,6970,0.00073,-578.927978515625,-7.246704578399658,299909,0.07014150172472,471.58343505859375
300.73817251,43143,303384,7,48.39,6980,0.00073,-605.6620483398438,10.012386322021484,300383,0.06980359554290771,716.976806640625
283.17670342,43209,303855,7,48.22,6990,0.00073,-644.4544677734375,8.198038101196289,300854,0.07324687391519547,2622.07763671875
327.13754828,43278,304340,7,48.38,7000,0.00073,-564.179443359375,-3.459289312362671,301339,0.06758631765842438,16767.677734375
316.11687314,43348,304840,7,48.54,7010,0.00073,-655.4095458984375,6.5461626052856445,301839,0.0674259141087532,668.5538940429688
310.14243294,43418,305340,7,48.54,7020,0.00073,-642.2335205078125,1.0113544464111328,302339,0.0669364333152771,1501.527587890625
293.33061796999993,43489,305840,7,48.54,7030,0.00073,-662.552734375,10.345232009887695,302839,0.07087934762239456,999.9920654296875
263.3297453,43557,306317,7,48.57,7040,0.00073,-671.6336669921875,12.428339958190918,303316,0.0707961842417717,518.54296875
239.61955523999998,43623,306777,7,48.43,7050,0.00073,-708.1002807617188,13.198902130126953,303776,0.07039099931716919,1193.450927734375
267.575614,43690,307241,7,48.16,7060,0.00073,-593.5201416015625,0.0011630058288574219,304240,0.07052034139633179,517.18115234375
301.62176811,43758,307714,7,48.04,7070,0.00073,-584.5369262695312,-10.409201622009277,304713,0.07113876193761826,377.61895751953125
290.92231517,43824,308173,7,47.89,7080,0.00073,-592.9846801757812,1.330006718635559,305172,0.06975897401571274,575.31298828125
290.60143029000005,43892,308640,7,47.85,7090,0.00073,-686.8856201171875,8.830180168151855,305639,0.06894031912088394,600.4111328125
233.6730385,43958,309101,7,47.61,7100,0.00073,-588.877197265625,5.69453239440918,306100,0.0704437866806984,505.0157470703125
274.2397317400001,44030,309601,7,47.61,7110,0.00073,-627.1167602539062,7.343016624450684,306600,0.06610874086618423,691.9658203125
255.76903664000005,44097,310070,7,47.3,7120,0.00073,-693.086669921875,6.494243621826172,307069,0.07139495760202408,530.6199340820312
311.00237761000005,44155,310461,7,46.21,7130,0.00073,-585.0029907226562,-7.265655517578125,307460,0.06960201263427734,296.77276611328125
331.16478596,44218,310901,7,45.84,7140,0.00073,-662.4725341796875,6.378532409667969,307900,0.06710702180862427,467.50347900390625
331.53816037,44280,311324,7,45.47,7150,0.00073,-583.2111206054688,2.59081768989563,308323,0.06627501547336578,574.1797485351562
380.0172397100001,44337,311713,7,44.72,7160,0.00073,-555.666015625,-3.237302780151367,308712,0.0667145848274231,625.5849609375
336.85308826,44392,312093,7,43.79,7170,0.00073,-648.8455200195312,-6.1859893798828125,309092,0.06863906979560852,675.1942138671875
322.05607213999997,44461,312566,7,43.93,7180,0.00073,-580.0278930664062,-1.4954941272735596,309565,0.06704527884721756,573.3359375
355.41783356,44518,312961,7,43.21,7190,0.00073,-663.3817749023438,3.8459949493408203,309960,0.06856841593980789,2034.5697021484375
393.06849474,44587,313445,7,43.44,7200,0.00073,-599.8216552734375,-5.4773640632629395,310444,0.06678853929042816,922.711181640625
402.86851356,44646,313851,7,42.5,7210,0.00073,-674.8206787109375,5.342461585998535,310850,0.06807912141084671,533.4044189453125
392.87313998999997,44710,314296,7,42.26,7220,0.00073,-622.8380737304688,-5.16870641708374,311295,0.06990434974431992,426.3121337890625
353.93568688000005,44773,314730,7,42.69,7230,0.00073,-611.6026000976562,6.250914096832275,311729,0.06739399582147598,1126.232421875
298.85578094,44840,315196,7,42.95,7240,0.00073,-708.3927612304688,11.597071647644043,312195,0.06868453323841095,860.3659057617188
332.04870081,44903,315630,7,43.06,7250,0.00073,-595.9039306640625,2.4067165851593018,312629,0.07403545826673508,820.3163452148438
273.14456924,44974,316125,7,44.12,7260,0.00073,-684.6690673828125,7.284324645996094,313124,0.06727097928524017,599.827880859375
293.13346802999996,45043,316596,7,45.03,7270,0.00073,-665.158935546875,12.828901290893555,313595,0.0732954889535904,573.5430908203125
320.73953622,45112,317080,7,45.14,7280,0.00073,-710.6420288085938,9.55876350402832,314079,0.07276986539363861,491.2095031738281
274.32775634999996,45181,317553,7,45.92,7290,0.00073,-709.8486328125,9.052162170410156,314552,0.07560387253761292,636.7555541992188
308.71307342999995,45254,318051,7,46.06,7300,0.00073,-662.8888549804688,-2.8561744689941406,315050,0.07607874274253845,446.51544189453125
325.06247127999995,45326,318545,7,46.94,7310,0.00073,-770.349853515625,8.2129487991333,315544,0.07668373733758926,568.8309936523438
314.85448039,45400,319045,7,47.49,7320,0.00073,-678.2811279296875,6.016056060791016,316044,0.07920566201210022,1056.049072265625
333.47274849,45468,319514,7,47.84,7330,0.00073,-586.0997314453125,-9.506071090698242,316513,0.0766497403383255,4991.958984375
331.4323948399999,45540,320014,7,48.18,7340,0.00073,-602.3804321289062,-7.612105369567871,317013,0.07513540983200073,446.657958984375
316.59083457,45609,320495,7,48.65,7350,0.00073,-647.7144165039062,1.8437376022338867,317494,0.07143191993236542,678.5655517578125
313.87104353,45680,320995,7,48.7,7360,0.00073,-604.501953125,-2.067718505859375,317994,0.06862796097993851,557.239501953125
361.49912324999997,45752,321483,7,48.87,7370,0.00073,-669.8941040039062,2.4725687503814697,318482,0.07098976522684097,760.6099853515625
366.2958809299999,45822,321968,7,48.88,7380,0.00073,-654.1875,0.6471097469329834,318967,0.07108249515295029,1120.592529296875
375.02043592999996,45889,322432,7,48.79,7390,0.00073,-589.1776733398438,3.489053964614868,319431,0.06962380558252335,19870.45703125
362.63112107999996,45960,322916,7,48.65,7400,0.00073,-650.818359375,3.8598108291625977,319915,0.06825216114521027,693.2576904296875
303.56020438,46022,323341,7,47.96,7410,0.00073,-649.6387329101562,0.5374261140823364,320340,0.06807193160057068,531.509033203125
336.68620236000004,46095,323834,7,47.89,7420,0.00073,-707.8460693359375,12.926207542419434,320833,0.07060833275318146,758.0377807617188
321.22456528,46168,324334,7,48.2,7430,0.00073,-585.2391967773438,-7.119370460510254,321333,0.07163911312818527,419.2988586425781
342.41554849,46242,324834,7,48.2,7440,0.00073,-664.5067138671875,0.3295847177505493,321833,0.07427146285772324,582.527099609375
346.90530305999994,46309,325299,7,48.04,7450,0.00073,-689.0997314453125,5.171321868896484,322298,0.073628269135952,612.1879272460938
340.95952958000004,46378,325781,7,47.86,7460,0.00073,-602.9041748046875,-6.281876564025879,322780,0.07327254861593246,545.8875732421875
320.27069417999996,46450,326272,7,47.89,7470,0.00073,-640.8441772460938,5.927929878234863,323271,0.07251495867967606,725.7262573242188
326.7542092599999,46521,326764,7,47.96,7480,0.00073,-687.4576416015625,14.672386169433594,323763,0.07081522792577744,678.79736328125
329.78246831999996,46594,327264,7,48.32,7490,0.00073,-707.4854125976562,7.696161270141602,324263,0.06565462797880173,708.018310546875
276.18627717,46667,327759,7,48.43,7500,0.00073,-650.0090942382812,7.126219749450684,324758,0.0695565715432167,563.6480712890625
275.3084283,46740,328259,7,49.18,7510,0.00073,-770.5323486328125,12.962763786315918,325258,0.0698167085647583,592.0820922851562
284.64788665,46805,328701,7,48.67,7520,0.00073,-710.2361450195312,12.100641250610352,325700,0.06816156208515167,640.8507080078125
277.83466236000004,46871,329155,7,48.21,7530,0.00073,-700.212890625,8.274272918701172,326154,0.07028932124376297,636.20361328125
272.56358677000003,46942,329644,7,48.1,7540,0.00073,-617.0693359375,0.8802410960197449,326643,0.06955669075250626,471.6365051269531
273.42203873999995,47015,330144,7,48.45,7550,0.00073,-636.70556640625,3.5108675956726074,327143,0.06980544328689575,500.535400390625
286.86490576,47087,330644,7,48.63,7560,0.00073,-619.1228637695312,-1.2092918157577515,327643,0.06934577226638794,1707.3109130859375
335.22621784999995,47160,331144,7,48.72,7570,0.00073,-713.1632080078125,7.49186372756958,328143,0.0698590874671936,777.26123046875
322.1947584,47232,331644,7,48.8,7580,0.00073,-588.9375,-6.751201152801514,328643,0.06743747740983963,1363.3779296875
331.0415537299999,47302,332131,7,48.67,7590,0.00073,-602.8577880859375,2.090487480163574,329130,0.06670844554901123,832.7216796875
375.94970007999996,47372,332616,7,48.57,7600,0.00073,-613.201904296875,-5.346833229064941,329615,0.0666893795132637,1559.1707763671875
428.12106590999997,47445,333116,7,48.57,7610,0.00073,-609.0789794921875,-6.590794086456299,330115,0.07161100208759308,503.3550109863281
392.31050663999997,47508,333553,7,48.52,7620,0.00073,-671.9797973632812,1.9271794557571411,330552,0.06930266320705414,951.9963989257812
389.79094141999997,47579,334047,7,48.92,7630,0.00073,-617.1339111328125,6.994604110717773,331046,0.06828401237726212,793.3260498046875
367.34406612,47650,334547,7,49.03,7640,0.00073,-612.906982421875,-6.051812171936035,331546,0.07366684079170227,500.0836181640625
461.41060296,47722,335047,7,49.03,7650,0.00073,-614.1676025390625,-1.084744930267334,332046,0.07081440091133118,730.1172485351562
458.17134462,47793,335539,7,48.95,7660,0.00073,-552.643798828125,-16.025184631347656,332538,0.07058443129062653,413.5438232421875
418.27225876999995,47862,336028,7,48.84,7670,0.00073,-719.562744140625,5.543316841125488,333027,0.06905335187911987,613.7250366210938
450.51935770000006,47930,336502,7,48.58,7680,0.00073,-615.41796875,3.9858248233795166,333501,0.07057797163724899,919.0487060546875
430.72454222,47998,336976,7,48.45,7690,0.00073,-562.269775390625,-11.43171501159668,333975,0.0758795514702797,1037.7174072265625
378.26338511,48068,337461,7,48.45,7700,0.00073,-623.9044189453125,1.6147418022155762,334460,0.07067489624023438,562.590087890625
329.48629867999995,48141,337961,7,48.45,7710,0.00073,-640.3240356445312,-1.6547236442565918,334960,0.07511608302593231,401.08892822265625
345.0406961100001,48211,338439,7,48.86,7720,0.00073,-609.5678100585938,-1.199838399887085,335438,0.07558334618806839,639.923828125
351.48124501,48279,338880,7,48.33,7730,0.00073,-687.8558349609375,5.490431308746338,335879,0.074799083173275,868.7656860351562
402.27051150000005,48352,339380,7,48.33,7740,0.00073,-745.7081909179688,18.486656188964844,336379,0.07623275369405746,513.5137939453125
336.37547461,48418,339847,7,48.0,7750,0.00073,-698.3265380859375,4.746793746948242,336846,0.07846472412347794,643.3526000976562
336.96762457,48491,340347,7,48.08,7760,0.00073,-655.387451171875,-1.534592866897583,337346,0.07891310751438141,534.9578857421875
270.47186179000005,48559,340820,7,47.92,7770,0.00073,-700.431640625,7.772884368896484,337819,0.0777357891201973,746.0993041992188
246.05956645000003,48632,341320,7,48.18,7780,0.00073,-649.517578125,10.68308162689209,338319,0.07991176843643188,645.128662109375
291.25147118,48704,341820,7,48.44,7790,0.00073,-549.287841796875,-8.539015769958496,338819,0.08045628666877747,369.83270263671875
325.11545775999997,48777,342320,7,48.59,7800,0.00073,-586.4081420898438,-7.675477027893066,339319,0.08281581103801727,383.746826171875
335.3320990099999,48847,342803,7,48.42,7810,0.00073,-599.7532958984375,-2.756812334060669,339802,0.08087634295225143,1395.20751953125
364.90876383999995,48920,343303,7,48.64,7820,0.00073,-650.7139282226562,5.757994651794434,340302,0.0791538804769516,2924.02490234375
362.54093667,48990,343787,7,49.07,7830,0.00073,-662.802734375,-3.474705219268799,340786,0.08265244215726852,1380.6689453125
332.3541275,49058,344256,7,48.76,7840,0.00073,-663.2870483398438,-3.5661749839782715,341255,0.07711370289325714,587.1886596679688
323.66277053000005,49131,344756,7,49.09,7850,0.00073,-589.6882934570312,-6.409806728363037,341755,0.08221536129713058,1311.0211181640625
315.38256972000005,49203,345256,7,49.09,7860,0.00073,-673.3402709960938,5.874460220336914,342255,0.08207366615533829,549.6014404296875
336.5775442700001,49275,345753,7,49.33,7870,0.00073,-629.846435546875,3.453233003616333,342752,0.08203626424074173,607.1514282226562
302.42530194000005,49344,346234,7,49.14,7880,0.00073,-769.1678466796875,8.032417297363281,343233,0.08366665244102478,518.3789672851562
259.32416161000003,49416,346734,7,49.14,7890,0.00073,-727.0750732421875,0.8907170295715332,343733,0.08123600482940674,377.4984130859375
266.35208474,49482,347184,7,48.64,7900,0.00073,-784.8721923828125,17.76289176940918,344183,0.08010328561067581,5223.298828125
283.08085996000005,49548,347648,7,48.45,7910,0.00073,-626.4386596679688,-4.503911972045898,344647,0.08015383780002594,3463.672119140625
261.33065676,49619,348142,7,48.39,7920,0.00073,-714.3113403320312,-7.628718376159668,345141,0.08067186176776886,608.5517578125
291.49985458,49681,348571,7,47.84,7930,0.00073,-738.1470947265625,6.951571464538574,345570,0.08159466087818146,592.6616821289062
352.30255212,49745,349022,7,47.66,7940,0.00073,-664.6822509765625,-5.710337162017822,346021,0.08263902366161346,525.166748046875
325.94675292,49802,349412,7,46.56,7950,0.00073,-777.583740234375,16.4110164642334,346411,0.08457358181476593,675.85498046875
319.27434266,49865,349858,7,46.02,7960,0.00073,-609.81005859375,-3.2806859016418457,346857,0.080991230905056,678.4127807617188
330.4390479599999,49929,350308,7,45.55,7970,0.00073,-618.2960815429688,-5.03956413269043,347307,0.08147091418504715,399.07720947265625
324.32304544999994,49997,350784,7,45.5,7980,0.00073,-643.43115234375,2.406651258468628,347783,0.08001890033483505,644.2296142578125
359.13975135999993,50060,351233,7,44.99,7990,0.00073,-711.6759033203125,5.739068984985352,348232,0.08085041493177414,705.4423828125
345.93935648999997,50128,351708,7,45.24,8000,0.00073,-674.8782958984375,5.706723213195801,348707,0.08385004848241806,933.7860107421875
313.5034656099999,50200,352208,7,45.6,8010,0.00073,-727.1016845703125,1.5264679193496704,349207,0.0802939236164093,580.585205078125
332.6539780299999,50271,352708,7,45.66,8020,0.00073,-712.1959228515625,-4.249811172485352,349707,0.08343187719583511,405.73089599609375
361.57507755000006,50343,353208,7,46.37,8030,0.00073,-700.8136596679688,-4.5451860427856445,350207,0.08168456703424454,780.689453125
288.89230838,50414,353708,7,46.86,8040,0.00073,-662.698974609375,-5.436419486999512,350707,0.08288303017616272,965.0933837890625
304.76103667999996,50486,354208,7,47.96,8050,0.00073,-675.0836791992188,1.358238697052002,351207,0.08296060562133789,493.99224853515625
321.30450846,50556,354702,7,48.44,8060,0.00073,-697.7747192382812,3.985269069671631,351701,0.08169054239988327,643.48876953125
340.40262353,50625,355177,7,48.69,8070,0.00073,-650.8447875976562,-5.533698081970215,352176,0.08406387269496918,896.49853515625
360.69393313,50683,355580,7,47.96,8080,0.00073,-741.979736328125,0.9613336324691772,352579,0.08224404603242874,802.848388671875
321.88585022999996,50755,356080,7,48.47,8090,0.00073,-685.2540893554688,-6.619072437286377,353079,0.08340609818696976,435.6197509765625
334.76580799000004,50812,356484,7,47.76,8100,0.00073,-717.8085327148438,-1.5707920789718628,353483,0.08286372572183609,552.2919921875
337.69562834,50876,356929,7,47.21,8110,0.00073,-649.94482421875,-4.831741809844971,353928,0.0860857293009758,599.0213012695312
310.26331023,50941,357396,7,46.88,8120,0.00073,-708.5927734375,-2.8567299842834473,354395,0.08354535698890686,463.69329833984375
256.75382886000006,51012,357896,7,46.88,8130,0.00073,-686.0704956054688,-4.045431137084961,354895,0.08430419862270355,496.44049072265625
268.93875326000006,51073,358330,7,46.22,8140,0.00073,-679.172607421875,-3.0587069988250732,355329,0.08342606574296951,665.811767578125
256.34431768999997,51143,358830,7,46.22,8150,0.00073,-692.631591796875,5.86342191696167,355829,0.08525602519512177,616.19287109375
255.42810828999998,51213,359327,7,46.25,8160,0.00073,-709.4299926757812,6.8489460945129395,356326,0.08333603292703629,480.0982666015625
228.92240776999998,51283,359827,7,46.5,8170,0.00073,-663.01708984375,-6.287935256958008,356826,0.08203039318323135,555.3804321289062
308.28945323000005,51353,360327,7,47.47,8180,0.00073,-765.5836791992188,-1.031502366065979,357326,0.0817619189620018,2016.619384765625
286.49288006,51425,360827,7,47.47,8190,0.00073,-740.563232421875,0.6291332244873047,357826,0.08460790663957596,461.32623291015625
268.63852095000004,51496,361327,7,48.43,8200,0.00073,-718.9024658203125,4.9417009353637695,358326,0.08340190351009369,725.9859619140625
349.5780079,51566,361827,7,48.98,8210,0.00073,-738.6070556640625,-6.715548515319824,358826,0.08339552581310272,600.5612182617188
376.92112132,51635,362305,7,49.09,8220,0.00073,-737.7450561523438,-0.8619399070739746,359304,0.08278278261423111,473.0389404296875
365.11458089,51707,362805,7,49.09,8230,0.00073,-781.1641845703125,11.374666213989258,359804,0.08741150796413422,1103.9483642578125
341.8842883500001,51774,363274,7,49.44,8240,0.00073,-748.4908447265625,1.9372670650482178,360273,0.08591105788946152,615.3700561523438
355.7428262700001,51846,363774,7,49.44,8250,0.00073,-653.3334350585938,-8.902803421020508,360773,0.08668502420186996,585.406005859375
367.89999938,51918,364274,7,49.47,8260,0.00073,-816.880615234375,14.7076416015625,361273,0.0875176340341568,1531.6663818359375
384.69791794,51985,364740,7,49.13,8270,0.00073,-810.7509765625,14.042047500610352,361739,0.08678001910448074,3266.9521484375
349.03227668,52057,365240,7,49.13,8280,0.00073,-743.4830322265625,1.9855670928955078,362239,0.08823239058256149,614.7157592773438
399.7603639399999,52128,365740,7,49.13,8290,0.00073,-774.2098999023438,-0.6008886098861694,362739,0.08451248705387115,18227.953125
384.22764939,52199,366240,7,49.13,8300,0.00073,-832.4238891601562,7.9947991371154785,363239,0.08344122767448425,1090.932861328125
320.12357416000003,52267,366711,7,48.84,8310,0.00073,-739.38623046875,8.959601402282715,363710,0.08463665843009949,909.6888427734375
313.34093446,52337,367202,7,48.97,8320,0.00073,-728.216064453125,-0.9168179035186768,364201,0.09183797240257263,1229.070556640625
352.94663983000004,52405,367674,7,48.69,8330,0.00073,-739.1585693359375,-2.680833101272583,364673,0.0855952799320221,1237.3719482421875
351.44987435,52474,368155,7,48.81,8340,0.00073,-717.7734375,-9.887730598449707,365154,0.09195403009653091,1020.5311889648438
351.01401512000007,52546,368647,7,48.73,8350,0.00073,-721.9490966796875,0.47984158992767334,365646,0.0925980880856514,34676.23046875
332.39641746000007,52619,369147,7,48.73,8360,0.00073,-792.5370483398438,1.8140053749084473,366146,0.09189456701278687,1464.358642578125
318.86806506,52692,369647,7,49.07,8370,0.00073,-853.4859619140625,3.1334362030029297,366646,0.09324974566698074,539.4327392578125
255.85171393999997,52755,370089,7,48.49,8380,0.00073,-695.5720825195312,-11.748615264892578,367088,0.09914519637823105,569.4744262695312
242.95666496,52817,370521,7,47.81,8390,0.00073,-837.4544677734375,1.6532363891601562,367520,0.09969764202833176,451.83367919921875
226.44205688999998,52884,370992,7,47.52,8400,0.00073,-686.9556884765625,-6.510114669799805,367991,0.10206681489944458,523.0399780273438
239.50751380999995,52952,371464,7,47.53,8410,0.00073,-795.3014526367188,-2.1635890007019043,368463,0.10567127168178558,1211.01123046875
265.74494862,53024,371964,7,47.62,8420,0.00073,-743.680419921875,6.011849403381348,368963,0.10564963519573212,699.2877807617188
307.51520701999993,53094,372456,7,47.82,8430,0.00073,-866.9852294921875,5.845921039581299,369455,0.1113942563533783,748.058837890625
338.87198298000004,53165,372951,7,47.96,8440,0.00073,-861.2786865234375,0.1371610164642334,369950,0.11094965785741806,6213.484375
324.85052729,53237,373451,7,48.04,8450,0.00073,-755.0722045898438,-2.125418186187744,370450,0.11068098992109299,605.2249755859375
337.23274586,53309,373951,7,48.04,8460,0.00073,-742.4231567382812,-0.1744031310081482,370950,0.11479654163122177,4637.828125
308.18143994999997,53382,374451,7,48.04,8470,0.00073,-821.040771484375,13.095050811767578,371450,0.10858681052923203,799.27099609375
362.1357085599999,53455,374951,7,48.62,8480,0.00073,-749.44580078125,-6.8805389404296875,371950,0.1049816757440567,1646.588623046875
365.10112233,53523,375426,7,49.05,8490,0.00073,-728.760498046875,-1.4485297203063965,372425,0.09807910025119781,1144.14208984375
421.46264307999996,53594,375926,7,49.34,8500,0.00073,-715.5774536132812,-1.1072871685028076,372925,0.09964592754840851,820.06640625
399.14618037,53663,376413,7,49.49,8510,0.00073,-853.499755859375,7.511722564697266,373412,0.09822894632816315,685.10009765625
351.6274257,53735,376913,7,49.49,8520,0.00073,-720.1348266601562,-5.010458469390869,373912,0.09848682582378387,651.514404296875
321.58317596,53807,377409,7,49.53,8530,0.00073,-687.703857421875,-5.599538326263428,374408,0.09337564557790756,578.1029052734375
314.28167348999995,53879,377909,7,49.58,8540,0.00073,-737.379150390625,-0.6708965301513672,374908,0.09019418060779572,1643.066650390625
341.12439197,53951,378403,7,49.52,8550,0.00073,-736.8351440429688,-4.93587589263916,375402,0.09384092688560486,1150.42724609375
367.5761728600001,54025,378903,7,49.52,8560,0.00073,-794.7535400390625,13.377402305603027,375902,0.08743852376937866,664.172119140625
396.7776834399999,54095,379379,7,49.28,8570,0.00073,-703.7071533203125,1.476143479347229,376378,0.08875510841608047,901.75732421875
363.708275,54160,379825,7,48.74,8580,0.00073,-740.6812744140625,3.870988607406616,376824,0.08668746054172516,3905.81103515625
347.51130380999996,54226,380276,7,48.5,8590,0.00073,-754.4585571289062,3.241593599319458,377275,0.0897597149014473,852.9027709960938
320.14479933,54293,380723,7,47.97,8600,0.00073,-778.1740112304688,2.5477852821350098,377722,0.08949467539787292,1080.029052734375
312.78316994,54370,381223,7,48.1,8610,0.00073,-759.539794921875,2.154034376144409,378222,0.08908507227897644,2002.1512451171875
357.69681471999996,54445,381723,7,48.1,8620,0.00073,-820.1648559570312,1.35036301612854,378722,0.0949525311589241,853.723388671875
349.63152541999995,54517,382223,7,48.14,8630,0.00073,-759.404052734375,-1.916600227355957,379222,0.09853789210319519,991.50927734375
366.0439027199999,54591,382723,7,48.14,8640,0.00073,-797.39697265625,6.622679233551025,379722,0.09910537302494049,1294.8175048828125
362.68441863,54664,383223,7,48.2,8650,0.00073,-823.171875,-2.276102066040039,380222,0.10811495035886765,670.655029296875
385.73806596999987,54737,383723,7,48.2,8660,0.00073,-651.4312744140625,-6.82515811920166,380722,0.10880395770072937,689.8602294921875
381.56081236,54805,384193,7,48.14,8670,0.00073,-847.3630981445312,2.282881259918213,381192,0.11255524307489395,1175.795654296875
377.43526559,54879,384693,7,48.68,8680,0.00073,-876.9197998046875,2.5353493690490723,381692,0.11825493723154068,826.1753540039062
378.25778721,54953,385193,7,49.17,8690,0.00073,-781.4486083984375,-1.7468347549438477,382192,0.12943392992019653,2289.04736328125
392.3027197,55023,385664,7,49.41,8700,0.00073,-754.839599609375,-0.33079993724823,382663,0.1476818472146988,835.208984375
405.23680727,55097,386164,7,49.41,8710,0.00073,-913.1126708984375,2.2850499153137207,383163,0.1506231725215912,695.73193359375
378.10116275,55171,386664,7,49.41,8720,0.00073,-869.51123046875,5.294764518737793,383663,0.149875208735466,745.3790893554688
353.61686353,55245,387164,7,49.41,8730,0.00073,-821.1387329101562,-4.656424045562744,384163,0.14362311363220215,604.0791015625
336.97016861,55321,387664,7,49.41,8740,0.00073,-862.5018310546875,6.565886497497559,384663,0.132313534617424,865.8740844726562
317.81542028,55396,388164,7,49.41,8750,0.00073,-715.317138671875,-8.570270538330078,385163,0.13413238525390625,538.2095947265625
269.55038786,55469,388647,7,49.24,8760,0.00073,-777.188232421875,-0.9749703407287598,385646,0.12108952552080154,727.6370849609375
343.42417729,55544,389147,7,49.54,8770,0.00073,-777.1699829101562,2.4267818927764893,386146,0.1164281964302063,784.59619140625
342.88767032,55619,389647,7,49.54,8780,0.00073,-750.7263793945312,0.1819286346435547,386646,0.11634451150894165,994.4487915039062
372.25531485000005,55693,390147,7,49.54,8790,0.00073,-794.5604248046875,-6.30897331237793,387146,0.10916877537965775,582.0015258789062
389.50598783000004,55767,390647,7,49.83,8800,0.00073,-771.654052734375,-3.1933610439300537,387646,0.10935351997613907,1238.255615234375
395.78095959000007,55841,391147,7,49.83,8810,0.00073,-834.2754516601562,3.2570478916168213,388146,0.10547707974910736,811.2197265625
417.8129784000001,55908,391606,7,49.42,8820,0.00073,-747.138427734375,-1.731505274772644,388605,0.10058355331420898,420.732177734375
415.35893925,55980,392106,7,49.42,8830,0.00073,-719.6767578125,-7.713159084320068,389105,0.10170230269432068,689.2069091796875
461.08751229000006,56051,392592,7,49.28,8840,0.00073,-731.7882080078125,-9.657915115356445,389591,0.09965609759092331,693.3856201171875
444.10128356,56122,393070,7,49.06,8850,0.00073,-873.9644165039062,11.984341621398926,390069,0.10429123789072037,2249.846923828125
462.8195637600001,56197,393570,7,49.23,8860,0.00073,-786.6275634765625,-4.581408977508545,390569,0.10440485924482346,712.022216796875
463.88648046,56269,394058,7,49.11,8870,0.00073,-813.4205322265625,5.255185127258301,391057,0.10820208489894867,659.4420166015625
515.2546374,56337,394525,7,48.78,8880,0.00073,-898.1592407226562,0.04006314277648926,391524,0.10961881279945374,690.6474609375
485.24552921,56411,395025,7,48.78,8890,0.00073,-895.4105224609375,11.335206031799316,392024,0.11077933013439178,763.7728271484375
515.0061196299998,56484,395518,7,48.71,8900,0.00073,-817.6954345703125,-0.2652270793914795,392517,0.11282514780759811,605.5118408203125
533.1333398300001,56558,396018,7,48.71,8910,0.00073,-760.988037109375,-3.9116694927215576,393017,0.11131148040294647,567.5930786132812
528.34565175,56629,396500,7,48.94,8920,0.00073,-933.6293334960938,8.445867538452148,393499,0.10984228551387787,1948.092041015625
497.15650181000007,56702,397000,7,48.94,8930,0.00073,-863.5706787109375,3.2458667755126953,393999,0.11260457336902618,1070.056640625
449.21023653,56775,397500,7,49.08,8940,0.00073,-876.9493408203125,5.33510684967041,394499,0.10806453973054886,490.96356201171875
491.15607697,56848,398000,7,49.3,8950,0.00073,-738.1449584960938,-7.577152252197266,394999,0.1064601019024849,1431.3497314453125
483.34937884000004,56921,398500,7,49.3,8960,0.00073,-886.5712890625,0.518837571144104,395499,0.10848754644393921,772.6505126953125
395.74553569000005,56994,398996,7,49.38,8970,0.00073,-756.3659057617188,0.3736072778701782,395995,0.11112713813781738,640.97705078125
328.18113185000004,57066,399496,7,49.71,8980,0.00073,-827.9816284179688,-0.08408188819885254,396495,0.1145363301038742,6501.5283203125
