time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,train/ent_coef,train/n_updates,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/actor_loss
351549,50421,357.95152684000016,3520,6,100.0,0.07482261210680008,348548,11.475726127624512,-0.2647114396095276,0.00073,-189.47219848632812
352549,50568,355.07140527999996,3530,6,100.0,0.0744583010673523,349548,12.632476806640625,0.3695756793022156,0.00073,-203.95925903320312
353549,50715,370.14913158,3540,6,100.0,0.07212256640195847,350548,11.096031188964844,0.23182111978530884,0.00073,-217.37762451171875
354549,50861,378.7558345599999,3550,6,100.0,0.07765039056539536,351548,15.141313552856445,-0.48790502548217773,0.00073,-196.20541381835938
355549,51008,397.50371871999994,3560,6,100.0,0.0789780393242836,352548,13.635784149169922,-0.4167047142982483,0.00073,-208.36325073242188
356549,51155,422.12287026000007,3570,6,100.0,0.08050460368394852,353548,16.87274169921875,0.2189599871635437,0.00073,-201.31248474121094
357549,51300,433.99253547,3580,6,100.0,0.07164418697357178,354548,9.759603500366211,0.4797351360321045,0.00073,-219.43357849121094
358549,51448,416.5013409299999,3590,6,100.0,0.07365147769451141,355548,12.86331558227539,0.6126991510391235,0.00073,-202.3273468017578
359549,51595,433.35771552,3600,6,100.0,0.07855578511953354,356548,12.323826789855957,0.10084377229213715,0.00073,-220.38461303710938
360549,51744,425.5956785700001,3610,6,100.0,0.07988955825567245,357548,11.615578651428223,-0.35294604301452637,0.00073,-215.98001098632812
361549,51891,442.7133300699999,3620,6,100.0,0.0745672732591629,358548,17.24207878112793,-0.37093985080718994,0.00073,-206.95838928222656
362549,52038,433.57985425999993,3630,6,100.0,0.07562322169542313,359548,11.24399185180664,-0.9938391447067261,0.00073,-217.76919555664062
363549,52184,424.0590276500001,3640,6,100.0,0.07483167201280594,360548,13.002357482910156,0.010127134621143341,0.00073,-203.72608947753906
364549,52331,412.76335801,3650,6,100.0,0.07429958879947662,361548,14.04409122467041,0.27076923847198486,0.00073,-210.92718505859375
365549,52480,420.98909535000007,3660,6,100.0,0.07385055720806122,362548,10.13823127746582,-0.7651439905166626,0.00073,-202.88162231445312
366549,52626,428.8472558700001,3670,6,100.0,0.07385729998350143,363548,13.577341079711914,0.03813378885388374,0.00073,-217.04641723632812
367549,52774,449.95869589999995,3680,6,100.0,0.07583095878362656,364548,10.488584518432617,-0.6273880004882812,0.00073,-199.9750213623047
368549,52921,457.84354792000005,3690,6,100.0,0.07378890365362167,365548,9.113670349121094,-1.0955511331558228,0.00073,-210.1188507080078
369549,53070,433.87378058999997,3700,6,100.0,0.0732467845082283,366548,10.450965881347656,-0.5393278002738953,0.00073,-211.49452209472656
370549,53219,434.9121774199999,3710,6,100.0,0.0731215551495552,367548,14.441156387329102,0.7126169800758362,0.00073,-213.40725708007812
371549,53367,427.8102963199999,3720,6,100.0,0.07298380881547928,368548,10.465481758117676,0.28720879554748535,0.00073,-213.26319885253906
372549,53516,432.7898345799999,3730,6,100.0,0.07297592610120773,369548,12.297283172607422,0.511261522769928,0.00073,-215.2295684814453
373549,53664,446.94821757000005,3740,6,100.0,0.07240259647369385,370548,12.610639572143555,1.0090123414993286,0.00073,-215.16404724121094
374549,53815,455.58228902999997,3750,6,100.0,0.07249747961759567,371548,13.144766807556152,-0.1817953884601593,0.00073,-207.53012084960938
375549,53963,434.4491399100001,3760,6,100.0,0.07288562506437302,372548,10.881811141967773,-0.34192022681236267,0.00073,-209.1707000732422
376549,54111,430.71641796999995,3770,6,100.0,0.07121008634567261,373548,11.158565521240234,0.4896595776081085,0.00073,-230.50743103027344
377549,54256,409.29357198,3780,6,100.0,0.07362069934606552,374548,7.985222339630127,-0.381178081035614,0.00073,-206.79380798339844
378549,54404,424.13490188,3790,6,100.0,0.07126450538635254,375548,10.856649398803711,0.1335335373878479,0.00073,-213.55458068847656
379549,54551,447.9020459500001,3800,6,100.0,0.07073412835597992,376548,9.893994331359863,0.43134385347366333,0.00073,-202.19459533691406
380549,54698,445.03425041,3810,6,100.0,0.0724698156118393,377548,8.897598266601562,-0.14614665508270264,0.00073,-208.70724487304688
381549,54845,439.37479366,3820,6,100.0,0.06973595917224884,378548,10.798815727233887,-0.43638962507247925,0.00073,-215.33917236328125
382549,54991,444.69826833999997,3830,6,100.0,0.0725361555814743,379548,8.600057601928711,-0.25336745381355286,0.00073,-208.9174041748047
383549,55138,423.0004155099999,3840,6,100.0,0.06960888206958771,380548,13.260472297668457,0.16240623593330383,0.00073,-219.12034606933594
384549,55287,428.01121403999997,3850,6,100.0,0.0706474706530571,381548,10.419839859008789,-0.6007137298583984,0.00073,-212.78631591796875
385549,55434,434.2489747499999,3860,6,100.0,0.07073694467544556,382548,13.360908508300781,0.13634805381298065,0.00073,-208.2830810546875
386549,55583,436.22137246000005,3870,6,100.0,0.07047486305236816,383548,10.405779838562012,-0.18385834991931915,0.00073,-203.82835388183594
387549,55731,447.13020880999994,3880,6,100.0,0.07000555843114853,384548,9.240081787109375,0.4824602007865906,0.00073,-224.1346435546875
388549,55878,442.09595796,3890,6,100.0,0.06933857500553131,385548,10.999919891357422,0.17397445440292358,0.00073,-210.26962280273438
389549,56028,427.87418765,3900,6,100.0,0.06916214525699615,386548,10.1097412109375,-0.6197547316551208,0.00073,-207.0162811279297
