iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,1.5563015937805176,-549.4048296879281,4.91696265779002,-539.4021494757056,-566.5120805849199,0.0,0.41692591993116873,0.1,0.038944244384765625,0.2210545539855957,0.051303893,0.22564,-549.4048296879281,-0.1568065231697465,-2.538173993428325,0.0,1708,0.1349780559539795,0.9998473277657963,0.9758046595327096,-618.7199795930226,0.0
1,1.2112345695495605,-548.5149024771482,4.48092294677487,-540.4893798024301,-562.7038580689165,0.0,0.5249277717178634,0.1,0.041420698165893555,0.2925441265106201,0.047499686,0.18073007,-549.3158369668502,-0.15713192834836273,-2.533715275425384,0.0,1684,0.1706526279449463,0.9757538744698566,0.7519308946320743,-609.7468672667927,0.0
2,1.3180322647094727,-549.1608415499525,5.529176767110756,-538.4106682364769,-574.1939007515806,0.0,0.5319644714118186,0.1,0.02787613868713379,0.2723865509033203,0.053152073,0.18365584,-549.3003374251605,-0.15910881069336466,-2.53702698761782,0.0,1697,0.13843083381652832,0.75141894023081,0.205092395261207,-603.837716593235,0.0
3,1.2635769844055176,-549.0004641927818,4.073069370432752,-541.2854648573168,-560.6959874232222,0.0,0.6380874356220763,0.1,0.03681230545043945,0.29439425468444824,0.047843784,0.13901353,-549.2703501019226,-0.15515652975330618,-2.5361969005917775,0.0,1697,0.17676234245300293,0.20722732040109293,0.020967891279070904,-629.9514818240549,0.0
4,1.3297791481018066,-548.3926149374571,4.836539111239866,-539.4194267422491,-561.1061580302539,0.0,0.6028285211171172,0.1,0.028505802154541016,0.24012541770935059,0.05577164,0.15365104,-549.1825765854761,-0.15231668805938647,-2.5330876153198445,0.0,1710,0.13726568222045898,0.02073855833460644,0.01900307310568153,-674.4361577666217,0.0
5,1.3345446586608887,-548.2913705812874,4.924454519289565,-540.4873635728779,-566.1739418606608,0.0,0.5410478185471416,0.1,0.006222963333129883,0.33432698249816895,0.051413752,0.13958594,-549.0934559850573,-0.1543979038477774,-2.5326431721293408,0.0,1710,0.157912015914917,0.018789646762172835,0.01717581288780133,-616.650684804293,0.0
6,1.2930002212524414,-548.682717995459,4.301403675113564,-539.8435492880068,-563.4287675418677,0.0,0.5906224943785958,0.1,0.021948575973510742,0.26895618438720703,0.053374488,0.14678563,-549.0523821860975,-0.15636855609500475,-2.534514357498244,0.0,1696,0.11111927032470703,0.017615924497012977,0.01568489216458771,-676.6362372819817,0.0
7,1.358860731124878,-550.4881168533926,5.531344447655095,-536.4578390365027,-564.6454114929558,0.0,0.5822353750413157,0.1,0.029343128204345703,0.31148576736450195,0.053105228,0.15318516,-549.195955652827,-0.16097831544759697,-2.5434760228515056,0.0,1747,0.12918329238891602,0.016360762115675935,0.01379611071359028,-622.4519221782093,0.0
8,1.304356575012207,-550.2739487620194,5.792124099512475,-540.8644778586053,-569.7392696849422,0.0,0.6332759862558117,0.1,0.0308990478515625,0.3073081970214844,0.05232979,0.15340056,-549.3037549637463,-0.1635720631809464,-2.542517316403085,0.0,1714,0.14248919486999512,0.01424726224139574,0.01139200868208116,-568.0566617428863,0.0
9,1.3316545486450195,-548.7447462991855,6.515312037079266,-536.5180047392347,-589.9679199903526,0.0,0.5722776119235499,0.1,0.017505407333374023,0.2749810218811035,0.04871605,0.12490636,-549.2478540972902,-0.15660591153352957,-2.5348415440402188,0.0,1733,0.12300443649291992,0.01082803566341486,0.008097109766593703,-569.0924837819309,0.0
10,1.3165550231933594,-547.3313386179158,4.233690843275492,-539.0189248969104,-557.8812510501547,0.0,0.6040718443743534,0.1,0.027693748474121094,0.2602684497833252,0.04962966,0.11397571,-549.0562025493527,-0.15254128784329643,-2.527911124053168,0.0,1675,0.1560659408569336,0.008146350916130371,0.00587727554624743,-568.8393576366269,0.0
11,1.2858548164367676,-547.9131014355736,4.981126317819949,-539.8477210179793,-563.8297603303048,0.0,0.5468342894681473,0.1,0.027477025985717773,0.25335073471069336,0.052415453,0.13698517,-548.9418924379748,-0.15032060968324248,-2.530849472430487,0.0,1703,0.12926554679870605,0.005767029474547059,0.003973200682015064,-590.1173533927264,0.0
12,1.3304917812347412,-547.312535066974,6.872557138782944,-539.756891899972,-598.6370209546795,0.0,0.5183359802663492,0.1,0.02820301055908203,0.269641637802124,0.05178351,0.15073584,-548.7789567008748,-0.1530269073991575,-2.5277773491700923,0.0,1702,0.1762409210205078,0.003949255135389999,0.002696022048450491,-564.749103955322,0.0
13,1.7055823802947998,-547.7282201950198,4.329903638345304,-539.4316393238091,-560.6576222465956,0.0,0.5741902298260402,0.1,0.013777494430541992,0.30606794357299805,0.047688726,0.147399,-548.6738830502893,-0.15970646608865738,-2.529891231163502,0.0,1687,0.12650585174560547,0.0027733490760658355,0.0017766795024360758,-562.4387455905706,0.0
14,1.429438591003418,-547.4432049713777,5.589883908980351,-537.8439873568026,-579.1728608448426,0.0,0.5855137601706492,0.1,0.024263620376586914,0.2809433937072754,0.052489538,0.14069898,-548.5508152423981,-0.1535436878507478,-2.528403594562213,0.0,1713,0.11823654174804688,0.0017412675817340979,0.001133044132330923,-564.1499110435361,0.0
15,1.5035946369171143,-547.7765854625723,5.188152744154101,-537.5030291939024,-566.3481931703353,0.0,0.5560824943520764,0.1,0.02471303939819336,0.2564857006072998,0.05105209,0.14907649,-548.4733922644156,-0.1524457154944846,-2.530174949586907,0.0,1727,0.13975119590759277,0.00113802968239627,0.0007593662526699788,-567.7944604524309,0.0
16,1.4065940380096436,-547.0136137957953,4.793182827443959,-536.9331411057696,-560.9967292332801,0.0,0.5880280930383659,0.1,0.039801836013793945,0.2604343891143799,0.05030696,0.16139881,-548.3274144175535,-0.15638036459688645,-2.5263435024276153,0.0,1703,0.17305684089660645,0.0007537573731608579,0.0005371816424581257,-562.9806487273389,0.0
17,2.063837766647339,-546.4393313250283,4.468428948058557,-537.5825022528094,-560.326892323765,0.0,0.6055426674618186,0.1,0.021339893341064453,0.2581632137298584,0.05035028,0.15914157,-548.138606108301,-0.15284498797166055,-2.523380291228378,0.0,1742,0.20685744285583496,0.0005891104674723734,0.00045967333840612014,-566.5433697934415,0.0
18,1.5198426246643066,-547.0641650803344,4.83565606921853,-537.3497250107586,-561.1533250633432,0.0,0.568789929805166,0.1,0.039520978927612305,0.27562808990478516,0.0507445,0.16573079,-548.0311620055044,-0.1517975490426473,-2.5265283796112725,0.0,1722,0.14421558380126953,0.00041000426670993224,0.00033728336833012607,-559.7944983566175,0.0
19,1.4200289249420166,-546.9643339183673,5.323306684332094,-535.5341050807679,-561.574869050311,0.0,0.5725894876996259,0.1,0.013218879699707031,0.26267051696777344,0.05038461,0.18129292,-547.9244791967907,-0.15750175122893526,-2.526094297401107,0.0,1685,0.1278533935546875,0.00033602205077334804,0.0002887984959587051,-563.5112088807538,0.0
20,1.5061826705932617,-546.3832883843005,5.235028259517959,-534.2278431839854,-560.1317420750077,0.0,0.5584305554337429,0.1,0.026690244674682617,0.2364497184753418,0.049265828,0.18268074,-547.7703601155417,-0.15453024180224356,-2.5231256479923005,0.0,1708,0.11785316467285156,0.0003277960718975547,0.000286319860883501,-555.7802488350917,0.0
21,1.320652961730957,-545.1278296286703,5.009075288947639,-533.0643051729879,-559.9205037437706,0.0,0.5308357068968356,0.1,0.013715505599975586,0.2581441402435303,0.0502346,0.18961495,-547.5061070668546,-0.1507397143289154,-2.5169685316302925,0.0,1690,0.13699698448181152,0.0003322117755899175,0.00029853120551072616,-552.6835337078508,0.0
22,1.2904505729675293,-545.4060566627742,5.116267203182579,-532.7009635162493,-564.0331899471045,0.0,0.5481111739065475,0.1,0.01692056655883789,0.25548386573791504,0.051586315,0.18748744,-547.2961020264465,-0.14820591421060383,-2.518278190116382,0.0,1713,0.16117286682128906,0.00025166645928223713,0.00023198064293707572,-547.3310492300085,0.0
23,1.2898190021514893,-545.1457815100442,5.140572023531508,-536.7403668599342,-568.5559643033563,0.0,0.5570433476839063,0.1,0.03309988975524902,0.26865124702453613,0.049969036,0.18058166,-547.0810699748063,-0.15329616031992607,-2.516976463579429,0.0,1704,0.1888127326965332,0.0002735774815137943,0.00024567466091061804,-546.3027050374918,0.0
24,1.2795207500457764,-544.558793910493,5.200346039557092,-537.4260345763471,-574.7012506961007,0.0,0.5602652550268516,0.1,0.0059435367584228516,0.25936269760131836,0.051458508,0.20256706,-546.8288423683749,-0.14707730322616805,-2.5140544398398332,0.0,1708,0.1833972930908203,0.00021064474645503576,0.0001926117114239238,-549.4532131745439,0.0
