rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,train/ent_coef_loss,train/actor_loss
100.0,255.42471495,6,3750,375000,58754,0.00073,0.004032267723232508,0.41034358739852905,371999,-24.420730590820312,-148.06085205078125
100.0,289.78139917,6,3760,376000,58934,0.00073,0.0036772647872567177,0.4081838130950928,372999,16.6159610748291,-145.47035217285156
100.0,289.81915865,6,3770,377000,59084,0.00073,0.0038104471750557423,0.3874465823173523,373999,17.689682006835938,-146.4142608642578
100.0,290.45034711,6,3780,378000,59232,0.00073,0.0035868471022695303,0.6171855330467224,374999,-2.974778652191162,-146.81146240234375
100.0,290.99726245,6,3790,379000,59379,0.00073,0.003727952716872096,0.3214941620826721,375999,-1.1575684547424316,-148.0644989013672
100.0,291.06344806000004,6,3800,380000,59534,0.00073,0.003774280659854412,0.540422797203064,376999,-13.022285461425781,-146.2095184326172
100.0,290.95500012,6,3810,381000,59710,0.00073,0.0038169536273926497,0.42157894372940063,377999,21.474166870117188,-147.39395141601562
100.0,291.08327033,6,3820,382000,59906,0.00073,0.0038168972823768854,0.2682884931564331,378999,-11.751439094543457,-146.4908905029297
100.0,290.38741647,6,3830,383000,60096,0.00073,0.003459156956523657,0.4672703146934509,379999,20.084270477294922,-146.8014678955078
100.0,290.52894563000007,6,3840,384000,60238,0.00073,0.003272728528827429,0.3866514563560486,380999,-7.207374572753906,-146.85324096679688
100.0,290.60076662000006,6,3850,385000,60380,0.00073,0.00319123943336308,0.42548173666000366,381999,7.592002868652344,-146.60287475585938
100.0,290.68302743,6,3860,386000,60523,0.00073,0.0029823905788362026,0.3770729899406433,382999,-13.52035140991211,-148.34194946289062
100.0,291.60268647,6,3870,387000,60666,0.00073,0.002995207207277417,0.24382533133029938,383999,13.550171852111816,-146.9066619873047
100.0,290.99635266999996,6,3880,388000,60805,0.00073,0.003040617099031806,0.333706259727478,384999,-2.1104750633239746,-147.75941467285156
100.0,290.92743085999996,6,3890,389000,60946,0.00073,0.002851670142263174,0.5384832620620728,385999,-9.040201187133789,-146.2493133544922
100.0,290.97939521,6,3900,390000,61085,0.00073,0.002580014057457447,0.34172093868255615,386999,5.234654903411865,-146.1941680908203
100.0,289.83974144,6,3910,391000,61253,0.00073,0.002909859176725149,0.3376336991786957,387999,12.413522720336914,-145.81155395507812
100.0,286.97421502000003,6,3920,392000,61449,0.00073,0.0032085024286061525,0.24631908535957336,388999,17.516653060913086,-146.3692626953125
100.0,288.11966906,6,3930,393000,61634,0.00073,0.002711623441427946,0.24879637360572815,389999,14.977937698364258,-145.25900268554688
100.0,288.23899009999997,6,3940,394000,61831,0.00073,0.002521632704883814,0.2468460202217102,390999,-16.096097946166992,-146.04306030273438
100.0,288.17282351,6,3950,395000,62034,0.00073,0.00277684535831213,0.3371569514274597,391999,22.966611862182617,-145.6370849609375
100.0,288.20536562999996,6,3960,396000,62209,0.00073,0.002315250691026449,0.2162635326385498,392999,-12.32391357421875,-146.98463439941406
100.0,288.27894772,6,3970,397000,62383,0.00073,0.0026558013632893562,0.239890456199646,393999,-8.676274299621582,-146.27212524414062
100.0,285.60754302,6,3980,398000,62560,0.00073,0.002454150700941682,0.2602440118789673,394999,-22.736248016357422,-146.24754333496094
100.0,284.74802982999995,6,3990,399000,62744,0.00073,0.0026245098561048508,0.27802854776382446,395999,1.9902184009552002,-146.38543701171875
100.0,284.97820936,6,4000,400000,62931,0.00073,0.002442731522023678,0.37101030349731445,396999,-6.495601654052734,-146.76776123046875
100.0,286.58671518000006,6,4010,401000,63115,0.00073,0.0024237751495093107,0.20809096097946167,397999,-22.579792022705078,-148.28616333007812
100.0,289.7784219,6,4020,402000,63304,0.00073,0.002365261083468795,0.3409407436847687,398999,14.914389610290527,-147.1858673095703
100.0,289.9819093,6,4030,403000,63498,0.00073,0.002280511660501361,0.28308963775634766,399999,2.464362144470215,-147.48060607910156
100.0,290.37557502,6,4040,404000,63680,0.00073,0.0027422807179391384,0.3079833686351776,400999,-3.9946200847625732,-147.58839416503906
100.0,290.66681671,6,4050,405000,63849,0.00073,0.0024407601449638605,0.24399632215499878,401999,18.57053565979004,-144.96266174316406
100.0,290.86573617999994,6,4060,406000,64023,0.00073,0.002652225084602833,0.41147130727767944,402999,103.69705200195312,-149.74053955078125
100.0,267.40308426,6,4070,407000,64210,0.00073,0.005339006893336773,0.4707639813423157,403999,-22.425342559814453,-154.60606384277344
100.0,270.08337986,6,4080,408000,64433,0.00073,0.003243533428758383,0.42937156558036804,404999,-31.78695297241211,-150.17210388183594
100.0,270.85591428000004,6,4090,409000,64645,0.00073,0.002710171742364764,0.3958475887775421,405999,0.4843108654022217,-149.42837524414062
100.0,270.61079419,6,4100,410000,64838,0.00073,0.0024281374644488096,0.2272258698940277,406999,-42.62006378173828,-150.60098266601562
100.0,270.33644418,6,4110,411000,65039,0.00073,0.0023718704469501972,0.15757057070732117,407999,-5.2633161544799805,-149.56748962402344
100.0,270.27185482,6,4120,412000,65286,0.00073,0.002164051402360201,0.22786962985992432,408999,-30.238359451293945,-150.740966796875
100.0,259.73771729,6,4130,413000,65470,0.00073,0.003704895731061697,0.9999909996986389,409999,36.25843811035156,-151.8035430908203
100.0,209.08451317000004,6,4140,414000,65640,0.00073,0.011539493687450886,1.6213773488998413,410999,84.97308349609375,-198.6361541748047
100.0,177.82170113,6,4150,415000,65800,0.00073,0.010417044162750244,0.692385196685791,411999,-54.873695373535156,-189.2137908935547
100.0,176.45885941,6,4160,416000,65967,0.00073,0.006620184518396854,0.47547686100006104,412999,-55.610321044921875,-177.47531127929688
100.0,199.19679055,6,4170,417000,66130,0.00073,0.004319457802921534,0.4505176544189453,413999,-10.172704696655273,-169.0361328125
100.0,198.46477564,6,4180,418000,66296,0.00073,0.0035557416267693043,0.5027894973754883,414999,-16.657438278198242,-164.5364227294922
100.0,198.39542261999998,6,4190,419000,66469,0.00073,0.0034765542950481176,0.561790943145752,415999,15.218563079833984,-159.1665802001953
100.0,182.62956155,6,4200,420000,66642,0.00073,0.007193338591605425,4.328332901000977,416999,451.37689208984375,-180.031005859375
100.0,133.19945784,6,4210,421000,66803,0.00073,0.012318393215537071,1.2305567264556885,417999,-12.38460636138916,-219.18466186523438
100.0,125.41378895000001,6,4220,422000,66957,0.00073,0.009356974624097347,0.5564981698989868,418999,-54.95281982421875,-196.74095153808594
100.0,135.20256665,6,4230,423000,67108,0.00073,0.005954524967819452,0.5688552856445312,419999,-51.55044174194336,-182.7362518310547
100.0,185.46540140000002,6,4240,424000,67260,0.00073,0.004892680794000626,0.5482088327407837,420999,-4.715206146240234,-172.65927124023438
100.0,214.99386662999999,6,4250,425000,67412,0.00073,0.003992348909378052,0.4825153946876526,421999,36.313968658447266,-165.4090118408203
100.0,210.97486956,6,4260,426000,67639,0.00073,0.003986590541899204,0.5215561389923096,422999,-17.760128021240234,-161.3041534423828
100.0,200.90884794000004,6,4270,427000,67880,0.00073,0.004283154848963022,0.3635099530220032,423999,-16.559091567993164,-160.9697265625
100.0,202.02359574000005,6,4280,428000,68113,0.00073,0.0026890900917351246,0.321018248796463,424999,-32.85016632080078,-156.54867553710938
100.0,202.14747325999997,6,4290,429000,68339,0.00073,0.002503321971744299,0.2980545163154602,425999,-2.566408634185791,-154.14451599121094
100.0,218.13474848,6,4300,430000,68545,0.00073,0.002665473846718669,0.22710852324962616,426999,13.213456153869629,-151.90585327148438
100.0,266.74136274,6,4310,431000,68769,0.00073,0.00240040710195899,0.31684184074401855,427999,32.33699035644531,-150.0114288330078
100.0,274.0059606,6,4320,432000,69005,0.00073,0.002707787323743105,0.38801002502441406,428999,29.423500061035156,-150.06082153320312
100.0,271.07375484000005,6,4330,433000,69224,0.00073,0.004111683461815119,0.38739070296287537,429999,1.2294352054595947,-153.56910705566406
100.0,255.87665806999996,6,4340,434000,69433,0.00073,0.004794109612703323,0.6384755969047546,430999,29.0550537109375,-154.52513122558594
100.0,206.99225512000004,6,4350,435000,69667,0.00073,0.01642095297574997,1.9394770860671997,431999,27.350488662719727,-226.18844604492188
100.0,162.87973273,6,4360,436000,69877,0.00073,0.014424237422645092,1.7363536357879639,432999,-26.699708938598633,-221.40293884277344
100.0,118.01532793999999,6,4370,437000,70107,0.00073,0.03304193913936615,6.52371072769165,433999,43.349525451660156,-361.2237854003906
100.0,67.01726202,6,4380,438000,70319,0.00073,0.02523479238152504,2.9504051208496094,434999,-59.373958587646484,-330.20391845703125
100.0,49.043064910000005,6,4390,439000,70484,0.00073,0.012661803513765335,1.7494518756866455,435999,-51.43550109863281,-273.59759521484375
100.0,44.9379069,6,4400,440000,70650,0.00073,0.007662766147404909,0.8874176740646362,436999,-20.224807739257812,-234.89471435546875
100.0,45.25607128000001,6,4410,441000,70822,0.00073,0.006208308972418308,0.715363621711731,437999,4.222014427185059,-208.07785034179688
100.0,42.261854050000004,6,4420,442000,70998,0.00073,0.00449184887111187,0.91074538230896,438999,-3.976447820663452,-188.178955078125
100.0,37.02330554,6,4430,443000,71188,0.00073,0.0037222278770059347,0.46577849984169006,439999,-5.9166998863220215,-177.66079711914062
100.0,45.11596533,6,4440,444000,71367,0.00073,0.0035685845650732517,0.5057590007781982,440999,8.478927612304688,-166.6745147705078
100.0,95.83795137000001,6,4450,445000,71537,0.00073,0.002929616253823042,0.5373459458351135,441999,-3.425140380859375,-159.7640838623047
100.0,145.55947584,6,4460,446000,71725,0.00073,0.00314710452221334,0.3269449472427368,442999,-40.304588317871094,-157.8224639892578
100.0,201.40921582,6,4470,447000,71907,0.00073,0.003016245551407337,0.20867305994033813,443999,-5.631547927856445,-153.7002716064453
100.0,252.73431510999998,6,4480,448000,72073,0.00073,0.002949807094410062,0.3557390570640564,444999,-1.9143158197402954,-152.50050354003906
100.0,271.1140877,6,4490,449000,72293,0.00073,0.00286050490103662,0.2434801459312439,445999,-10.16319751739502,-151.8440704345703
100.0,266.97713946000005,6,4500,450000,72520,0.00073,0.002524273470044136,0.22723765671253204,446999,-1.066309928894043,-149.7774658203125
100.0,268.01554936,6,4510,451000,72739,0.00073,0.0031070420518517494,0.318221777677536,447999,-19.4644775390625,-149.0394287109375
100.0,271.29301505,6,4520,452000,72975,0.00073,0.0025337133556604385,0.3930519223213196,448999,0.6462429761886597,-146.7549285888672
100.0,277.5011143,6,4530,453000,73147,0.00073,0.0026833349838852882,0.37605735659599304,449999,-4.8697662353515625,-147.16860961914062
100.0,285.28343796999997,6,4540,454000,73325,0.00073,0.0024334739428013563,0.3277827203273773,450999,-15.48141860961914,-149.20657348632812
100.0,282.92837965,6,4550,455000,73483,0.00073,0.002566214418038726,0.2871575355529785,451999,-15.338363647460938,-147.37896728515625
100.0,279.57282571999997,6,4560,456000,73634,0.00073,0.0030123216565698385,0.3703349530696869,452999,11.059679985046387,-147.60682678222656
100.0,279.40903726000005,6,4570,457000,73800,0.00073,0.0033911154605448246,0.4447816014289856,453999,8.992752075195312,-150.5136260986328
100.0,266.55310284999996,6,4580,458000,73963,0.00073,0.006857467349618673,3.732658624649048,454999,369.7220458984375,-173.0474090576172
100.0,219.42913036000004,6,4590,459000,74128,0.00073,0.014227904379367828,3.5446760654449463,455999,75.73683166503906,-272.1775817871094
100.0,211.23550387999995,6,4600,460000,74286,0.00073,0.015661094337701797,1.3416032791137695,456999,-25.655418395996094,-255.73048400878906
100.0,210.25677578000003,6,4610,461000,74443,0.00073,0.010438390076160431,0.6753054857254028,457999,-26.67340087890625,-224.22825622558594
100.0,189.69417162999997,6,4620,462000,74596,0.00073,0.007115957327187061,1.2080748081207275,458999,-21.009639739990234,-201.63230895996094
100.0,153.67809988000002,6,4630,463000,74743,0.00073,0.013578730635344982,2.631793975830078,459999,19.0118465423584,-223.42437744140625
100.0,130.07475975999998,6,4640,464000,74890,0.00073,0.011057869531214237,1.0568807125091553,460999,-60.858367919921875,-209.9399871826172
100.0,125.40209251999998,6,4650,465000,75038,0.00073,0.007267498876899481,0.8223512768745422,461999,-26.296707153320312,-193.5790557861328
100.0,126.37154434,6,4660,466000,75185,0.00073,0.005017571151256561,1.3431681394577026,462999,-32.74497604370117,-181.50521850585938
100.0,122.17400299,6,4670,467000,75385,0.00073,0.003943092655390501,0.558860719203949,463999,-12.401839256286621,-171.53189086914062
100.0,107.07469259999999,6,4680,468000,75572,0.00073,0.004169448744505644,0.8210134506225586,464999,23.098957061767578,-166.88748168945312
100.0,106.93184135999999,6,4690,469000,75753,0.00073,0.0038039805367588997,0.7174181938171387,465999,8.093219757080078,-161.933349609375
100.0,122.54933446999998,6,4700,470000,75906,0.00073,0.003319514449685812,0.3388683795928955,466999,-6.2673540115356445,-160.5650634765625
100.0,123.62189255000001,6,4710,471000,76053,0.00073,0.0032822336070239544,0.4169517457485199,467999,23.622058868408203,-155.90858459472656
100.0,144.89869792000002,6,4720,472000,76204,0.00073,0.002854463178664446,0.2743847966194153,468999,-10.688589096069336,-152.0740966796875
100.0,183.85482992000001,6,4730,473000,76351,0.00073,0.002856090199202299,0.35294392704963684,469999,-17.72338104248047,-153.25497436523438
100.0,207.47107535000004,6,4740,474000,76498,0.00073,0.0027122313622385263,0.35172659158706665,470999,-6.210476875305176,-151.4524383544922
100.0,213.18281946,6,4750,475000,76645,0.00073,0.0029162641149014235,0.3281060457229614,471999,6.0171051025390625,-149.3852081298828
100.0,215.92058444999998,6,4760,476000,76842,0.00073,0.002600128995254636,0.46691519021987915,472999,8.317296981811523,-149.32618713378906
100.0,221.40739833999996,6,4770,477000,77057,0.00073,0.002578086918219924,0.4123764932155609,473999,-36.2983512878418,-150.44821166992188
100.0,250.43089862,6,4780,478000,77276,0.00073,0.0026417060289531946,0.2464897334575653,474999,-25.01105499267578,-151.29190063476562
100.0,297.77117733000006,6,4790,479000,77501,0.00073,0.003314762841910124,0.39379507303237915,475999,55.9274787902832,-148.33306884765625
100.0,299.08136877,6,4800,480000,77675,0.00073,0.003788931528106332,0.35038620233535767,476999,1.9568670988082886,-147.8841552734375
100.0,299.89532864,6,4810,481000,77850,0.00073,0.003364457515999675,0.6036331653594971,477999,-2.4690513610839844,-150.48684692382812
100.0,301.48893559000004,6,4820,482000,78026,0.00073,0.0037225899286568165,0.7414495348930359,478999,12.689441680908203,-148.36058044433594
100.0,300.38265892000004,6,4830,483000,78193,0.00073,0.004009478725492954,0.40076765418052673,479999,14.470342636108398,-149.67955017089844
100.0,301.0465911399999,6,4840,484000,78389,0.00073,0.004034698940813541,0.4306788742542267,480999,10.277063369750977,-150.0786590576172
100.0,304.11246127000004,6,4850,485000,78556,0.00073,0.0034941043704748154,0.538567066192627,481999,18.602880477905273,-148.6214141845703
100.0,301.95781740999996,6,4860,486000,78726,0.00073,0.004250313621014357,0.4422105550765991,482999,17.797256469726562,-151.92276000976562
100.0,301.44553152,6,4870,487000,78898,0.00073,0.004965543281286955,0.4655647873878479,483999,4.065439224243164,-150.48883056640625
100.0,299.56535976,6,4880,488000,79070,0.00073,0.004571151919662952,0.4572557806968689,484999,-6.004830837249756,-156.40834045410156
100.0,299.91881198,6,4890,489000,79242,0.00073,0.004572941921651363,0.7515443563461304,485999,9.05887222290039,-156.2317657470703
100.0,275.88291030999994,6,4900,490000,79399,0.00073,0.015252773649990559,4.934403419494629,486999,137.56365966796875,-202.4142608642578
100.0,223.60175282,6,4910,491000,79561,0.00073,0.02278689481317997,4.925806522369385,487999,-14.096090316772461,-244.9156036376953
100.0,174.92881961000003,6,4920,492000,79730,0.00073,0.01611451245844364,2.974477529525757,488999,-29.085670471191406,-234.97959899902344
100.0,135.97464417,6,4930,493000,79896,0.00073,0.011567596346139908,1.0396878719329834,489999,-41.54137420654297,-223.53651428222656
100.0,129.77443317,6,4940,494000,80066,0.00073,0.007473884616047144,0.8417408466339111,490999,-28.74369239807129,-205.42758178710938
100.0,127.43857220999999,6,4950,495000,80230,0.00073,0.00505910674110055,0.7966161966323853,491999,-28.08673667907715,-188.04489135742188
100.0,130.56798442000002,6,4960,496000,80403,0.00073,0.004999861586838961,0.8796457648277283,492999,-10.071329116821289,-177.18670654296875
100.0,132.22534152,6,4970,497000,80578,0.00073,0.006255852524191141,0.6922883987426758,493999,22.15953826904297,-169.86866760253906
100.0,129.78598692000003,6,4980,498000,80752,0.00073,0.005365833640098572,0.5172905921936035,494999,-27.489471435546875,-165.1018524169922
100.0,132.27392618000002,6,4990,499000,80917,0.00073,0.00547117181122303,0.894798755645752,495999,29.57867431640625,-160.42039489746094
100.0,157.94941746000003,6,5000,500000,81077,0.00073,0.006516106426715851,0.7362542748451233,496999,8.345226287841797,-156.97434997558594
100.0,211.77952535,6,5010,501000,81240,0.00073,0.005796000827103853,0.5408400297164917,497999,33.97882080078125,-156.57794189453125
100.0,259.37568324000006,6,5020,502000,81387,0.00073,0.006563327740877867,0.6174665689468384,498999,0.593134880065918,-158.0374755859375
100.0,300.45509374,6,5030,503000,81545,0.00073,0.006257135421037674,0.8828312158584595,499999,11.59833812713623,-153.28204345703125
100.0,305.55487007000005,6,5040,504000,81697,0.00073,0.006593079771846533,0.7766579985618591,500999,-3.803145408630371,-157.2100372314453
100.0,307.00233296000005,6,5050,505000,81848,0.00073,0.006751219742000103,1.0961270332336426,501999,6.159928321838379,-157.99351501464844
100.0,308.16182867000003,6,5060,506000,82004,0.00073,0.00691094808280468,1.0890848636627197,502999,-1.96260666847229,-156.02197265625
100.0,308.11363373000006,6,5070,507000,82157,0.00073,0.007141577545553446,0.7412251234054565,503999,14.830820083618164,-157.49671936035156
100.0,312.57281892,6,5080,508000,82308,0.00073,0.007513365242630243,1.1679106950759888,504999,-5.487580299377441,-160.8782958984375
100.0,311.61230634,6,5090,509000,82456,0.00073,0.007052168715745211,1.240584373474121,505999,22.504337310791016,-155.4296875
100.0,312.43608818,6,5100,510000,82605,0.00073,0.007626979611814022,1.2120344638824463,506999,-6.803597450256348,-157.92822265625
100.0,315.01014544000003,6,5110,511000,82752,0.00073,0.008794738911092281,1.7214524745941162,507999,25.647390365600586,-159.7066650390625
100.0,288.55095145,6,5120,512000,82900,0.00073,0.032069768756628036,7.000856399536133,508999,15.696828842163086,-259.2325439453125
100.0,255.51143512000002,6,5130,513000,83068,0.00073,0.0224127396941185,2.6520800590515137,509999,-34.56175231933594,-251.8892059326172
100.0,217.01409002,6,5140,514000,83255,0.00073,0.02701481617987156,6.914831638336182,510999,9.4038724899292,-265.36187744140625
100.0,163.74108803000001,6,5150,515000,83431,0.00073,0.026732759550213814,3.701415538787842,511999,10.391721725463867,-265.44427490234375
100.0,120.99191868,6,5160,516000,83605,0.00073,0.013579890131950378,2.0204105377197266,512999,-15.8430814743042,-240.63438415527344
100.0,118.19350189,6,5170,517000,83772,0.00073,0.011437300592660904,1.660872459411621,513999,-9.944869041442871,-223.0943145751953
100.0,119.87724578,6,5180,518000,83946,0.00073,0.00953226163983345,1.3353826999664307,514999,5.084853172302246,-205.6334991455078
100.0,121.52730069,6,5190,519000,84121,0.00073,0.010010642930865288,1.6190083026885986,515999,-15.07567024230957,-192.09310913085938
100.0,124.37613308,6,5200,520000,84320,0.00073,0.010361060500144958,1.5925922393798828,516999,3.127774238586426,-188.62869262695312
100.0,122.67700718999998,6,5210,521000,84518,0.00073,0.009627476334571838,1.8880270719528198,517999,11.316080093383789,-183.19134521484375
100.0,149.99802917,6,5220,522000,84723,0.00073,0.01155276782810688,2.6132044792175293,518999,11.267163276672363,-182.40696716308594
100.0,174.70634236,6,5230,523000,84911,0.00073,0.016754115000367165,2.98095703125,519999,1.4369518756866455,-194.64874267578125
100.0,207.40018768000002,6,5240,524000,85093,0.00073,0.013276500627398491,1.8311656713485718,520999,6.956174373626709,-199.020263671875
100.0,260.64610117,6,5250,525000,85291,0.00073,0.011025262996554375,2.271461009979248,521999,0.1082296371459961,-190.47064208984375
100.0,304.45949465000007,6,5260,526000,85467,0.00073,0.010846422053873539,2.792130947113037,522999,-16.46759796142578,-185.5614471435547
100.0,310.51684825,6,5270,527000,85641,0.00073,0.01119269896298647,1.699280023574829,523999,-2.711247682571411,-180.4844970703125
100.0,315.3557015,6,5280,528000,85828,0.00073,0.01155014056712389,1.9071084260940552,524999,-4.215274333953857,-171.83682250976562
100.0,319.15369769999995,6,5290,529000,86008,0.00073,0.011022455990314484,1.3525363206863403,525999,-9.173636436462402,-175.8544921875
100.0,324.43074558000006,6,5300,530000,86194,0.00073,0.013241461478173733,1.9613850116729736,526999,2.839996576309204,-176.9642333984375
100.0,333.06597166,6,5310,531000,86380,0.00073,0.012784712016582489,1.9908301830291748,527999,-3.2411069869995117,-175.96693420410156
100.0,340.63860801999994,6,5320,532000,86739,0.00073,0.013286968693137169,2.440722942352295,528999,0.8349897861480713,-179.3770751953125
100.0,355.8221481599999,6,5330,533000,87220,0.00073,0.01529130432754755,3.3991751670837402,529999,-1.328366994857788,-180.67234802246094
100.0,368.1999485,6,5340,534000,87506,0.00073,0.015960747376084328,2.585986614227295,530999,-6.089231967926025,-187.9329833984375
100.0,376.42111603999996,6,5350,535000,87705,0.00073,0.01491693127900362,4.224881172180176,531999,1.0516002178192139,-182.88467407226562
100.0,377.06209592999994,6,5360,536000,87885,0.00073,0.015440157614648342,2.667879819869995,532999,-11.824850082397461,-189.44537353515625
100.0,373.87956472000013,6,5370,537000,88070,0.00073,0.015506976284086704,6.912814140319824,533999,-6.40042781829834,-187.80198669433594
100.0,372.00039897999994,6,5380,538000,88257,0.00073,0.016738632693886757,3.575965404510498,534999,1.928860068321228,-185.891845703125
100.0,372.35797179,6,5390,539000,88477,0.00073,0.015996428206562996,4.112104415893555,535999,-6.511906623840332,-189.3059539794922
100.0,372.96903555999995,6,5400,540000,88653,0.00073,0.015731051564216614,4.688832759857178,536999,-2.139432907104492,-188.86111450195312
100.0,369.49888471000014,6,5410,541000,88895,0.00073,0.0175051037222147,5.5830254554748535,537999,-2.5793850421905518,-189.1446533203125
100.0,367.89268665000003,6,5420,542000,89090,0.00073,0.016675163060426712,6.159193515777588,538999,-3.9006662368774414,-192.1832733154297
100.0,366.17330111,6,5430,543000,89244,0.00073,0.01838984154164791,7.3673601150512695,539999,-0.6046954393386841,-187.64683532714844
100.0,371.83918228000005,6,5440,544000,89410,0.00073,0.017827631905674934,11.226085662841797,540999,12.36014175415039,-189.45811462402344
100.0,368.7122087899999,6,5450,545000,89572,0.00073,0.028386469930410385,21.308134078979492,541999,-1.3870878219604492,-217.35958862304688
100.0,351.98083195,6,5460,546000,89744,0.00073,0.03864628076553345,13.847606658935547,542999,-17.561222076416016,-265.1383056640625
100.0,339.24626723,6,5470,547000,89908,0.00073,0.03680801764130592,23.10980796813965,543999,92.34432220458984,-294.07489013671875
100.0,277.80463299999997,6,5480,548000,90067,0.00073,0.07148414105176926,24.13372230529785,544999,-9.787673950195312,-483.70538330078125
100.0,232.0117596,6,5490,549000,90224,0.00073,0.039402611553668976,10.37144660949707,545999,-29.199115753173828,-453.6856689453125
100.0,187.94616633,6,5500,550000,90372,0.00073,0.027646711096167564,11.017170906066895,546999,15.830290794372559,-393.31561279296875
100.0,120.7184425,6,5510,551000,90523,0.00073,0.037095893174409866,6.802454948425293,547999,-23.695653915405273,-400.59051513671875
100.0,61.89343850999999,6,5520,552000,90673,0.00073,0.021393535658717155,5.6552734375,548999,2.16668438911438,-352.3287048339844
100.0,22.32878798,6,5530,553000,90822,0.00073,0.016862476244568825,6.453607082366943,549999,2.8671395778656006,-309.6112976074219
100.0,10.906592450000003,6,5540,554000,90992,0.00073,0.016987519338726997,8.911073684692383,550999,12.336183547973633,-276.2884521484375
100.0,21.98398056,6,5550,555000,91144,0.00073,0.018029797822237015,5.796873569488525,551999,-6.509822845458984,-249.17333984375
100.0,48.819793610000005,6,5560,556000,91292,0.00073,0.019602177664637566,8.36124038696289,552999,-5.688320159912109,-223.96905517578125
100.0,68.52007186,6,5570,557000,91440,0.00073,0.022008057683706284,7.1448493003845215,553999,3.422434091567993,-229.59686279296875
100.0,138.53336232,6,5580,558000,91585,0.00073,0.021990491077303886,9.094806671142578,554999,-2.1735522747039795,-222.6954345703125
100.0,201.34978440999998,6,5590,559000,91729,0.00073,0.021673519164323807,7.7828826904296875,555999,-0.4386392831802368,-220.84652709960938
100.0,258.30228802,6,5600,560000,91878,0.00073,0.020501835271716118,7.263127326965332,556999,8.284019470214844,-213.68748474121094
100.0,334.33350463000005,6,5610,561000,92060,0.00073,0.02005775086581707,7.9906005859375,557999,-2.651639699935913,-209.32264709472656
100.0,403.71942249000006,6,5620,562000,92247,0.00073,0.020238015800714493,6.874232292175293,558999,9.331988334655762,-212.89279174804688
100.0,456.70161085,6,5630,563000,92442,0.00073,0.019555391743779182,5.292936325073242,559999,-3.3851125240325928,-205.64144897460938
100.0,477.16552355000005,6,5640,564000,92622,0.00073,0.019673293456435204,6.089018821716309,560999,3.0712873935699463,-203.74319458007812
100.0,473.05511172999996,6,5650,565000,92801,0.00073,0.020001128315925598,13.269784927368164,561999,11.213818550109863,-207.52996826171875
100.0,479.19458612999995,6,5660,566000,92997,0.00073,0.0208709929138422,8.376646995544434,562999,-12.307682037353516,-203.70721435546875
100.0,488.1612867400001,6,5670,567000,93166,0.00073,0.020633524283766747,5.478067398071289,563999,3.6266980171203613,-206.7105255126953
100.0,500.11987122,6,5680,568000,93342,0.00073,0.021843865513801575,11.295034408569336,564999,3.428985357284546,-207.60682678222656
100.0,504.29875577999996,6,5690,569000,93511,0.00073,0.025683604180812836,10.365005493164062,565999,3.079350709915161,-216.8466033935547
100.0,505.02263151000005,6,5700,570000,93692,0.00073,0.022230274975299835,8.553732872009277,566999,1.5411385297775269,-229.11654663085938
100.0,518.61475806,6,5710,571000,93871,0.00073,0.021501455456018448,6.328251361846924,567999,1.5511634349822998,-207.43930053710938
100.0,529.17765454,6,5720,572000,94048,0.00073,0.02519228681921959,5.951349258422852,568999,-1.6706058979034424,-211.20794677734375
100.0,529.76314611,6,5730,573000,94234,0.00073,0.025867948308587074,7.8212432861328125,569999,-0.37988710403442383,-230.72747802734375
100.0,541.8868309200001,6,5740,574000,94418,0.00073,0.02274988405406475,6.109878063201904,570999,-3.704221487045288,-230.46153259277344
100.0,564.73184812,6,5750,575000,94603,0.00073,0.021321488544344902,7.537776470184326,571999,4.5192999839782715,-223.74415588378906
100.0,570.2768116,6,5760,576000,94771,0.00073,0.020622611045837402,10.829906463623047,572999,6.897556781768799,-218.87095642089844
100.0,561.84251551,6,5770,577000,94946,0.00073,0.02434614859521389,8.005189895629883,573999,3.5382494926452637,-219.8485565185547
100.0,537.3905155000001,6,5780,578000,95119,0.00073,0.022153466939926147,8.739055633544922,574999,-3.4619791507720947,-230.7033233642578
100.0,522.3025754,6,5790,579000,95295,0.00073,0.021899521350860596,8.112991333007812,575999,-0.8153533935546875,-220.73529052734375
100.0,531.9091051400001,6,5800,580000,95475,0.00073,0.022585928440093994,9.512688636779785,576999,3.429910659790039,-226.18759155273438
100.0,530.8926146999999,6,5810,581000,95647,0.00073,0.025419987738132477,14.403615951538086,577999,4.0396037101745605,-227.16676330566406
100.0,483.9571201099999,6,5820,582000,95831,0.00073,0.09108861535787582,48.91497039794922,578999,5.850052356719971,-516.4864501953125
100.0,425.56166998000003,6,5830,583000,96005,0.00073,0.05708559229969978,16.618703842163086,579999,-36.37078857421875,-491.7956848144531
100.0,349.1682604400001,6,5840,584000,96186,0.00073,0.034697115421295166,12.043146133422852,580999,-7.529172897338867,-424.18505859375
100.0,254.23656139000002,6,5850,585000,96358,0.00073,0.03925477713346481,15.543157577514648,581999,5.8965888023376465,-399.0638427734375
100.0,193.42432443999994,6,5860,586000,96537,0.00073,0.034198738634586334,11.332847595214844,582999,-3.872117757797241,-382.6849365234375
