time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss
6,1213548,6080,200.0,2836.13732434,174082,-824.0076904296875,-4.587460517883301,0.009258230216801167,0.00073,1210547,2.2945828437805176
6,1215548,6090,200.0,2852.8785363900006,174374,-833.2086791992188,-17.870092391967773,0.010429991409182549,0.00073,1212547,2.2446560859680176
6,1217548,6100,200.0,2885.41256439,174664,-832.3192138671875,-16.289182662963867,0.008879927918314934,0.00073,1214547,1.9534169435501099
6,1219548,6110,200.0,2898.0307662299992,174955,-829.9154663085938,-7.822375774383545,0.008762544952332973,0.00073,1216547,3.998317241668701
6,1221548,6120,200.0,2897.358459039999,175249,-826.5916748046875,-5.7285356521606445,0.009096024557948112,0.00073,1218547,2.793663501739502
6,1223548,6130,200.0,2868.1853115000004,175544,-827.1424560546875,16.24295425415039,0.00918964296579361,0.00073,1220547,2.6043906211853027
6,1225548,6140,200.0,2919.41811741,175838,-816.45947265625,3.7585670948028564,0.008976418524980545,0.00073,1222547,3.7544031143188477
6,1227548,6150,200.0,2914.236355740001,176127,-823.6085815429688,-7.696748733520508,0.008758275769650936,0.00073,1224547,3.2524771690368652
6,1229548,6160,200.0,2838.9340883499995,176420,-828.409912109375,-11.460618019104004,0.009752967394888401,0.00073,1226547,2.8901026248931885
6,1231548,6170,200.0,2837.02042862,176722,-828.3330078125,23.995182037353516,0.008897844702005386,0.00073,1228547,4.524942874908447
6,1233548,6180,200.0,2837.105066619999,177015,-826.1525268554688,-11.440245628356934,0.010911946184933186,0.00073,1230547,2.5902957916259766
6,1235548,6190,200.0,2843.52925811,177306,-832.4729614257812,-6.515533447265625,0.008766322396695614,0.00073,1232547,3.0856642723083496
6,1237548,6200,200.0,2835.25619229,177597,-827.0798950195312,19.914268493652344,0.008807324804365635,0.00073,1234547,3.3522720336914062
