iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
26,1.4905998706817627,-542.499052191116,3.9341810146606004,-533.0088670716951,-553.333078966072,0.0,0.532129019151387,0.1,0.012078285217285156,0.3297414779663086,0.049523115,0.18465506,-546.119617675041,-0.14549093478699537,-2.5037692930772737,0.0,1628,0.1890113353729248,0.00016626923107188727,0.00015273112406771915,-536.9422297802516,0.0
27,1.7433805465698242,-543.2895472691366,4.39037383976477,-533.4412528560215,-557.5339441434653,0.0,0.5459016775511598,0.1,0.011441230773925781,0.3618452548980713,0.050917074,0.18782373,-545.8366106344506,-0.15059194380490368,-2.5077247252803985,0.0,1668,0.2897939682006836,0.00018352264789996942,0.00016569060288005048,-543.4420471569472,0.0
28,1.655477523803711,-543.2886698324456,5.252640562759735,-534.4865665836999,-559.9073320563399,0.0,0.560864893008059,0.1,0.04797506332397461,0.3708066940307617,0.049368333,0.17866111,-545.5818165542502,-0.14623814224654935,-2.507613783434762,0.0,1703,0.24742484092712402,0.00018400192883232498,0.00016733727815241854,-541.7617386963511,0.0
29,1.686173439025879,-542.305417912136,4.169098855135329,-533.9207560343436,-555.9027224355073,0.0,0.5658565175914124,0.1,0.030121326446533203,0.3158397674560547,0.050904494,0.18337625,-545.2541766900388,-0.14366141295395224,-2.5028468613035524,0.0,1684,0.17315077781677246,0.0001760586750276753,0.00016141935361540111,-565.9900785181055,0.0
30,1.6418359279632568,-541.5611331649054,3.405956935374276,-533.9936851763275,-552.029020153259,0.0,0.5435671824378653,0.1,0.013446807861328125,0.38393378257751465,0.049879327,0.19504601,-544.8848723375255,-0.141453552719192,-2.4989601302245945,0.0,1659,0.17488670349121094,0.0001597700400912947,0.00014015265970156746,-567.7944483129312,0.0
31,1.2735021114349365,-542.5728034941117,4.892566508119691,-533.3371249864911,-561.5140218203106,0.0,0.5496001532647156,0.1,0.05276799201965332,0.29233312606811523,0.049564198,0.17795466,-544.6536654531841,-0.14596076439955,-2.5041512554544103,0.0,1709,0.33355021476745605,0.00014413147135806107,0.0001320596475501185,-569.1302192424098,0.0
32,1.6083135604858398,-542.3055943378382,3.7666466860948598,-533.6236815264642,-554.2171557788961,0.0,0.545659954332459,0.1,0.04721689224243164,0.24663496017456055,0.050115496,0.17894934,-544.4188583416495,-0.1446551067616646,-2.502779219999104,0.0,1699,0.2781102657318115,0.0001277161815410668,0.00011794765536206452,-580.4162969870532,0.0
33,1.2290759086608887,-540.8152411252404,3.2104301285755095,-530.9000597386851,-550.945342325074,0.0,0.5218952453281822,0.1,0.033266305923461914,0.30416202545166016,0.04874763,0.19293588,-544.0584966200086,-0.14113925678188344,-2.4953341872272152,0.0,1660,0.3421022891998291,0.00013595296333724917,0.00012747746581054207,-545.9913687155066,0.0
34,1.8127195835113525,-541.3271782515767,3.297781053632684,-534.6702246468088,-551.826370347108,0.0,0.5331219383594984,0.1,0.0448458194732666,0.24434876441955566,0.051158197,0.19524746,-543.7853647831654,-0.14165324806579863,-2.4979068482641575,0.0,1673,0.40960073471069336,0.00010519856041597599,9.965928086640815e-05,-539.0609311929117,0.0
35,1.356682300567627,-540.6438052856855,4.545144440290464,-530.3014445532137,-555.2844584185734,0.0,0.5178000485087826,0.1,0.04563593864440918,0.2763803005218506,0.05088507,0.19525011,-543.4712088334174,-0.14354318552953838,-2.49456004548467,0.0,1645,0.3118109703063965,0.00010824674628288441,0.0001023720814886466,-541.0274683884392,0.0
36,1.3583002090454102,-540.3633525950943,3.2681511828718723,-532.6440371416126,-548.784765135822,0.0,0.5309978927926648,0.1,0.06612920761108398,0.22165799140930176,0.04963339,0.18731757,-543.1604232095851,-0.142426396740548,-2.4931120170460868,0.0,1670,0.3087608814239502,0.00010201614371388021,9.242080932856677e-05,-545.3779767500021,0.0
37,1.7778081893920898,-540.603634289573,3.8916237230454493,-533.1548802514446,-556.1499571743908,0.0,0.5519696335356137,0.1,0.028174400329589844,0.2888031005859375,0.05134397,0.18570068,-542.9047443175839,-0.1442591262660583,-2.494208360784036,0.0,1675,0.4002976417541504,9.724554652276664e-05,9.437079035067375e-05,-549.9266592317639,0.0
38,2.134930372238159,-540.4875539040098,6.494906142283893,-530.2260456778714,-593.3122307115389,0.0,0.5226269300329689,0.1,0.0688009262084961,0.19997525215148926,0.05106085,0.17636429,-542.6630252762266,-0.13905996655317707,-2.4937800549452995,0.0,1699,0.20953083038330078,0.00013634319007225482,0.00011761682165762057,-557.0928404830692,0.0
39,1.7437822818756104,-539.7119633870789,3.9685352345323883,-530.0527431837129,-554.8381721748344,0.0,0.5099205374042701,0.1,0.02393054962158203,0.359316349029541,0.050507296,0.21231759,-542.3679190873117,-0.1439167442388846,-2.4898667301006387,0.0,1640,0.3189125061035156,0.00010071132436266499,9.25854268402946e-05,-541.2748440629119,0.0
40,1.3702094554901123,-539.3909628911102,3.368396175572894,-532.5565006347152,-549.0319315055981,0.0,0.5133807654716502,0.1,0.03569841384887695,0.1851496696472168,0.05133721,0.18637393,-542.0702234676916,-0.1414906084575388,-2.4881968898538847,0.0,1645,0.2902181148529053,0.00011128763482563906,0.00010293537470479335,-563.3821174830973,0.0
41,1.4232945442199707,-539.6155165645034,3.764394125584668,-532.6472338560369,-560.2909943408426,0.0,0.5259023717998677,0.1,0.052134037017822266,0.34749913215637207,0.050089926,0.19054744,-541.8247527773727,-0.13869306513789392,-2.4892844348285457,0.0,1668,0.4180729389190674,0.00010710415669369019,9.96750067392714e-05,-555.2095673725371,0.0
42,1.2316737174987793,-539.2622900522357,3.4979116437140205,-531.3760222130952,-553.7988525354754,0.0,0.555297800036783,0.1,0.011574268341064453,0.2963089942932129,0.050403733,0.17480952,-541.5685065048591,-0.13622322790408883,-2.487616539753843,0.0,1694,0.43335628509521484,0.00010492605656002793,9.604902267107236e-05,-561.9350956749,0.0
43,1.2137601375579834,-538.8258478434504,3.397189145075991,-531.0175717817579,-548.9733223829023,0.0,0.5204818878225379,0.1,0.027425050735473633,0.42577338218688965,0.050506808,0.19184144,-541.2942406387182,-0.13612926323554997,-2.485324783590521,0.0,1659,0.3411595821380615,8.404795176153577e-05,8.076953990283996e-05,-569.7208932649847,0.0
44,1.6170005798339844,-538.513619158698,3.198505862558176,-532.1480368577153,-551.7619188306653,0.0,0.5412330620596233,0.1,0.03228282928466797,0.34598422050476074,0.04983183,0.17555384,-541.0161784907161,-0.13619264942843082,-2.483777377992752,0.0,1651,0.29851293563842773,0.00011492827814886221,0.00010179650592359506,-567.8618370120022,0.0
45,1.5997467041015625,-538.6685832168572,3.367795172840908,-531.2366639799164,-547.3359824646049,0.0,0.50618058098148,0.1,0.026021718978881836,0.33429551124572754,0.050385047,0.17829962,-540.7814189633302,-0.132735257538152,-2.484594576325579,0.0,1682,0.3211555480957031,0.00010427111590542452,9.461473815951435e-05,-563.5430370143104,0.0
46,1.6816229820251465,-539.0715894385762,3.707627365123687,-532.3574179243445,-554.148716603427,0.0,0.5176143133799369,0.1,0.03545498847961426,0.2734551429748535,0.04992595,0.18821634,-540.6104360108549,-0.13406035203873787,-2.4866242703881674,0.0,1717,0.37824201583862305,0.00011631135313275946,9.82695637815112e-05,-561.9442554673864,0.0
47,1.599778652191162,-538.4721185606367,3.3531578678359235,-531.3466918637562,-546.6829839591242,0.0,0.5065926062174974,0.1,0.04905271530151367,0.3878169059753418,0.0500706,0.19163193,-540.396604265833,-0.1327057164536741,-2.4835989241217256,0.0,1687,0.4200112819671631,8.90573788767588e-05,8.74430133574008e-05,-545.0514323255538,0.0
48,1.6462528705596924,-539.9187343081185,3.7866751793278395,-532.2711722826947,-559.2850600243717,0.0,0.5300651012645343,0.1,0.02885580062866211,0.28042054176330566,0.05023112,0.17859194,-540.3488172700617,-0.13232070873653426,-2.490800986123324,0.0,1763,0.32138633728027344,0.0001098433648530553,9.518825374298954e-05,-551.5297184237608,0.0
49,1.6069586277008057,-539.0309355295931,4.714422835742281,-530.6334883784042,-558.6146054444276,0.0,0.5415833599797342,0.1,0.02544116973876953,0.33597493171691895,0.04983899,0.18954466,-540.2170290960148,-0.13633174140594095,-2.4863902045107786,0.0,1697,0.42006587982177734,0.0001070068796407073,9.19342662225634e-05,-545.1354282564545,0.0
50,1.606760025024414,-538.2323748817778,3.9206232650105077,-531.5437375798467,-552.4997690177574,0.0,0.5247824103340535,0.1,0.018314123153686523,0.3222975730895996,0.05053028,0.19735463,-540.0185636745912,-0.13283202143723657,-2.4825438821590047,0.0,1678,0.3564178943634033,0.0001002126084268299,9.07970657889555e-05,-542.4675237425342,0.0
51,1.6173672676086426,-539.0238220096597,3.3461963794237928,-531.7241030082262,-551.1503893607768,0.0,0.5691761296105052,0.1,0.027033090591430664,0.31085824966430664,0.04978378,0.1823063,-539.9190895080981,-0.13329740629856243,-2.4863886591117015,0.0,1731,0.31217122077941895,8.603125798181483e-05,8.092298740809434e-05,-542.2311601096588,0.0
52,1.7488319873809814,-538.3731849468213,3.5544608275173206,-528.7383293960169,-550.9199745558813,0.0,0.5380437414627339,0.1,0.030170679092407227,0.3106043338775635,0.049665052,0.18234935,-539.7644990519705,-0.1320849728939768,-2.4831109445804427,0.0,1704,0.3272380828857422,9.187502569244406e-05,8.791536919574874e-05,-541.8115078311389,0.0
53,1.2607948780059814,-538.774855571791,3.1487949926647962,-530.1406798775489,-547.5730196648457,0.0,0.5277210279371801,0.1,0.05985283851623535,0.3245573043823242,0.050314754,0.18932267,-539.6655347039525,-0.13382154986489989,-2.485090793969795,0.0,1720,0.37636280059814453,8.20779048425999e-05,7.865898451990278e-05,-541.5074012131445,0.0
54,1.779639482498169,-538.0540012294377,3.2866796813803942,-528.5333271159278,-550.7954143067026,0.0,0.5385681451981652,0.1,0.010956287384033203,0.3251042366027832,0.050235823,0.17628366,-539.5043813565011,-0.13225935352252036,-2.481562625559851,0.0,1685,0.37449145317077637,8.024752949896788e-05,7.41567390397986e-05,-541.3183474617275,0.0
55,1.7686071395874023,-538.4479448392212,3.42010324881729,-528.9024104191853,-552.404625878692,0.0,0.5459121502748054,0.1,0.02736043930053711,0.2496321201324463,0.05053697,0.17601162,-539.3987377047731,-0.13279599057558414,-2.4834648933891135,0.0,1723,0.41038060188293457,9.063814856156548e-05,8.490112629613573e-05,-540.8322749491581,0.0
56,1.99241304397583,-539.5840436411294,4.611264288767429,-531.9093443229284,-563.9908231263286,0.0,0.5374881926693599,0.1,0.07831001281738281,0.20317411422729492,0.050834313,0.17575844,-539.4172682984088,-0.13303684004128438,-2.489155120879074,0.0,1786,0.4179403781890869,8.798996560994979e-05,7.774039449455887e-05,-544.3898464874767,0.0
57,1.7723109722137451,-538.2635492826205,3.307658241567602,-530.8756419587514,-548.2369730991277,0.0,0.5348100749587428,0.1,0.03781628608703613,0.3476691246032715,0.0504915,0.19258659,-539.30189639683,-0.13218924332171214,-2.482612827805005,0.0,1727,0.45206284523010254,9.198588862247935e-05,8.304234807567619e-05,-544.7150293027485,0.0
58,1.7922883033752441,-538.2568265758599,3.3372659680041443,-529.7904167515311,-547.7556253941581,0.0,0.5496317708702744,0.1,0.039987802505493164,0.29613375663757324,0.052099265,0.18820684,-539.197389414733,-0.13357934976189414,-2.4826352989467404,0.0,1722,0.4179232120513916,8.263450625613147e-05,7.740294009350965e-05,-544.7778378539116,0.0
59,1.7771146297454834,-539.1395285110226,3.8471297377675135,-531.8434379710039,-553.298990208963,0.0,0.5498874850593086,0.1,0.0519106388092041,0.2788815498352051,0.049942486,0.18043306,-539.1916033243621,-0.1335341296553327,-2.48685868079226,0.0,1768,0.43640923500061035,8.786391529437557e-05,7.839946177716816e-05,-545.1666028027627,0.0
60,1.4170174598693848,-538.8196434517853,4.13891978485344,-531.0568200497406,-558.2118565077672,0.0,0.5707165061796031,0.1,0.019968509674072266,0.25673985481262207,0.04993974,0.17345695,-539.1544073371044,-0.1315922531155461,-2.4853433655500794,0.0,1759,0.3994896411895752,8.644967980697039e-05,7.97047770834094e-05,-550.5713003236767,0.0
61,1.964015007019043,-538.1326030159154,3.803263012545196,-530.148141899989,-551.4618113168464,0.0,0.5373966818893005,0.1,0.039589881896972656,0.30095934867858887,0.050123256,0.18108797,-539.0522269049856,-0.13315057747643433,-2.4820399332263734,0.0,1736,0.41573476791381836,7.852273285840648e-05,7.213728488200182e-05,-551.3389624991629,0.0
62,1.5711100101470947,-537.7913989008151,2.661586984816391,-530.3374599108739,-543.2686205227949,0.0,0.5525775178222723,0.1,0.06603622436523438,0.2919762134552002,0.048879623,0.17278163,-538.9261441045685,-0.1317365497790623,-2.4802024317174385,0.0,1720,0.45513486862182617,8.276201977587266e-05,7.781197893861407e-05,-547.0124764359327,0.0
63,1.5977871417999268,-538.1130870073001,3.896276118022808,-526.262587434649,-550.0178052602497,0.0,0.5707218523749563,0.1,0.05218172073364258,0.28834009170532227,0.050808497,0.17671785,-538.8448383948416,-0.133306458071781,-2.4818277392335832,0.0,1744,0.4582498073577881,6.780340924249926e-05,6.446628221428116e-05,-544.8978641286197,0.0
64,1.6350910663604736,-539.4345012996764,3.6621188841126937,-529.85449873762,-550.8182948824021,0.0,0.563803149096164,0.1,0.06115603446960449,0.20673823356628418,0.049761068,0.16946995,-538.9038046853251,-0.13214816084882378,-2.4883898627875065,0.0,1814,0.3890554904937744,6.858130825165262e-05,6.392760996867046e-05,-547.4611745218747,0.0
65,1.261171579360962,-539.0458343123322,4.388649779224147,-531.4996157911618,-558.6340724724482,0.0,0.5282034108590645,0.1,0.046776771545410156,0.2684295177459717,0.05107661,0.17804487,-538.9180076480259,-0.1328322980212058,-2.4865787711082117,0.0,1785,0.32799291610717773,9.171624380174972e-05,8.622458406266773e-05,-549.8022052238665,0.0
66,1.6847419738769531,-539.0932980570361,4.267169905802146,-530.8624543915582,-557.3832168024388,0.0,0.5527108437788921,0.1,0.07153844833374023,0.3523905277252197,0.050232455,0.17164327,-538.935536688927,-0.13092986426654118,-2.4866886304145415,0.0,1798,0.4151914119720459,8.486355861208602e-05,7.399342182800222e-05,-550.089587761694,0.0
67,1.2694649696350098,-539.0144096882822,3.416283581357516,-531.9002414496135,-551.3672098271404,0.0,0.5551414837673293,0.1,0.026983976364135742,0.3513453006744385,0.05063645,0.18862855,-538.9434239888625,-0.13236191974609648,-2.4863064920421176,0.0,1802,0.4051032066345215,7.79983217225106e-05,6.794658009262635e-05,-548.2986765444668,0.0
68,1.890939712524414,-538.767129058139,4.031782680837338,-529.6526014646583,-557.2796146191937,0.0,0.5391551923148676,0.1,0.06064891815185547,0.28963756561279297,0.051028002,0.19069429,-538.9257944957901,-0.12885572900999545,-2.4850650586096776,0.0,1792,0.28734660148620605,7.195429769070687e-05,6.532824573986596e-05,-546.0050906623592,0.0
69,1.6418187618255615,-538.4188249806867,3.79014129692358,-530.5485449341157,-551.0512053265634,0.0,0.5839466639354581,0.1,0.043454885482788086,0.2761650085449219,0.049955793,0.17248169,-538.8750975442798,-0.12652944851643108,-2.4833469223601106,0.0,1804,0.45530152320861816,7.282777422503665e-05,7.090488526094037e-05,-550.7752729278277,0.0
70,1.6180477142333984,-538.4222166339208,3.6403275077841877,-531.0686432313566,-550.6208055786616,0.0,0.5645373561860721,0.1,0.04691457748413086,0.31834840774536133,0.050541494,0.17536244,-538.8298094532439,-0.12865460481722846,-2.4833291276422575,0.0,1804,0.41092848777770996,8.876923910770742e-05,8.11426958630623e-05,-553.5970099916826,0.0
71,1.274162769317627,-538.7650412824228,3.2315587982704086,-530.4198314582734,-551.2306786455265,0.0,0.5478310505916385,0.1,0.012426376342773438,0.4010794162750244,0.05088837,0.17674388,-538.8233326361618,-0.127540172559103,-2.4851447269964084,0.0,1818,0.39174890518188477,7.733976874030997e-05,7.117731257519014e-05,-552.0576877125109,0.0
72,1.6650917530059814,-539.8330270631602,5.851160837865261,-532.0527773340366,-581.7139538786276,0.0,0.595184831400734,0.1,0.027390241622924805,0.2744319438934326,0.05020948,0.16803218,-538.9243020788617,-0.1307252127690155,-2.490537650212548,0.0,1869,0.36224794387817383,7.464449747582518e-05,6.743331958312067e-05,-555.9441990279189,0.0
73,1.673792839050293,-539.4190344404407,4.788061605834848,-530.0312728557182,-556.650987468576,0.0,0.569358330772965,0.1,0.07156872749328613,0.2928001880645752,0.05034825,0.18800248,-538.9737753150197,-0.13120017012011137,-2.48823500415695,0.0,1841,0.4723362922668457,6.955834594413932e-05,6.398073434624863e-05,-558.5157788027816,0.0
74,1.4306657314300537,-539.2501688039644,4.341716518698897,-531.2051318687221,-556.9070018542868,0.0,0.5632472670097165,0.1,0.032486677169799805,0.3129298686981201,0.049994133,0.18606323,-539.0014146639141,-0.12921984104236595,-2.487609977633689,0.0,1842,0.46059560775756836,7.698657434279754e-05,7.011540567029236e-05,-551.4420545278464,0.0
75,1.4180302619934082,-539.0540902260522,3.8988937262222065,-529.9845700529115,-549.8162469244382,0.0,0.5852394296166304,0.1,0.03336334228515625,0.27615809440612793,0.05041827,0.16989699,-539.0066822201279,-0.12802385840639116,-2.4864944601788532,0.0,1843,0.3358290195465088,7.583878015536808e-05,6.574587145159717e-05,-543.6219740406497,0.0
76,2.019716501235962,-539.6130393756498,4.404812786717072,-530.6129348774637,-554.3005080128459,0.0,0.5878756018141583,0.1,0.018271923065185547,0.4130513668060303,0.049582895,0.16095386,-539.0673179356801,-0.12988756545808394,-2.4892290594324593,0.0,1862,0.5000836849212646,7.122053693135804e-05,6.602029756376053e-05,-543.75222064457,0.0
77,1.8082189559936523,-539.5106306902957,4.680321751719354,-530.8784662541455,-553.3479434130949,0.0,0.5817804730032585,0.1,0.023572206497192383,0.398669958114624,0.050279226,0.16599263,-539.1116492111416,-0.12822850324115687,-2.488837471416357,0.0,1863,0.458282470703125,8.929796675482648e-05,7.246760180435884e-05,-544.037877602994,0.0
78,1.8088469505310059,-538.7796459548873,4.148716743905962,-530.1291801637607,-551.3610870311297,0.0,0.5760293401322524,0.1,0.03270769119262695,0.28503990173339844,0.050349794,0.17246173,-539.0784488855162,-0.12861927491844366,-2.485211503939406,0.0,1833,0.41048502922058105,7.0923103457141e-05,6.533636549991876e-05,-542.2448373561448,0.0
79,1.4163053035736084,-539.8670098438835,4.418788981027808,-530.3130104359217,-557.5105563771835,0.0,0.5672561642994609,0.1,0.0121307373046875,0.2693626880645752,0.05062024,0.17163607,-539.1573049813529,-0.12969838131479974,-2.49058794290263,0.0,1883,0.4421579837799072,8.085156833933302e-05,6.49524416233583e-05,-542.3257262624796,0.0
