rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/actor_loss,train/n_updates
48.38,35852,264730,463.62967655000006,5830,7,0.00073,-4.430140495300293,22091.083984375,0.11441744118928909,-928.433837890625,261729
48.14,35917,265206,540.4902678,5840,7,0.00073,-7.451645851135254,602.8812255859375,0.11133342981338501,-814.9306640625,262205
47.49,35976,265641,524.0243366999999,5850,7,0.00073,-4.833051681518555,3529.9970703125,0.10998725146055222,-904.5692749023438,262640
47.62,36042,266121,533.34805358,5860,7,0.00073,-7.521687984466553,402.68389892578125,0.10493726283311844,-890.6947631835938,263120
47.27,36106,266586,560.21450522,5870,7,0.00073,6.144370079040527,1055.1151123046875,0.105882428586483,-981.2428588867188,263585
47.58,36175,267086,489.06897761,5880,7,0.00073,6.299124717712402,681.3345947265625,0.1055784747004509,-927.8665771484375,264085
47.83,36243,267576,504.01570032,5890,7,0.00073,1.8821442127227783,879.7239990234375,0.10111553221940994,-853.401611328125,264575
47.69,36309,268062,569.29829559,5900,7,0.00073,4.382289409637451,552.18115234375,0.09811502695083618,-898.2224731445312,265061
48.03,36379,268562,549.24747202,5910,7,0.00073,-5.776586055755615,556.919921875,0.09526636451482773,-862.54248046875,265561
48.32,36448,269062,613.27070568,5920,7,0.00073,-4.657262802124023,504.20831298828125,0.09518732875585556,-855.631103515625,266061
47.6,36506,269490,630.2422759699999,5930,7,0.00073,-2.545606851577759,518.3970947265625,0.09481152892112732,-849.4197387695312,266489
47.63,36572,269969,585.12511804,5940,7,0.00073,10.253837585449219,847.2969970703125,0.09376005828380585,-922.38671875,266968
47.76,36633,270417,595.55399072,5950,7,0.00073,-8.197303771972656,589.90576171875,0.09167409688234329,-859.5732421875,267416
47.72,36699,270893,587.20327511,5960,7,0.00073,-6.0746588706970215,415.98858642578125,0.09102863073348999,-844.2649536132812,267892
47.84,36766,271370,632.2723169399999,5970,7,0.00073,4.69238805770874,1268.3616943359375,0.09358987957239151,-883.718017578125,268369
47.65,36835,271851,659.2282608099999,5980,7,0.00073,12.342384338378906,682.4205322265625,0.09517677873373032,-965.8389892578125,268850
47.64,36903,272340,653.23893777,5990,7,0.00073,-0.02058100700378418,777.1932373046875,0.09139257669448853,-952.3807373046875,269339
47.51,36968,272813,601.15105072,6000,7,0.00073,2.278231620788574,576.8243408203125,0.0918724462389946,-882.085693359375,269812
47.51,37037,273313,638.6204033800001,6010,7,0.00073,-5.556929588317871,495.43756103515625,0.09482689946889877,-786.2237548828125,270312
47.36,37104,273798,577.72652843,6020,7,0.00073,10.743461608886719,14099.294921875,0.09381059557199478,-937.7745361328125,270797
48.08,37173,274298,508.76234899,6030,7,0.00073,-4.351601600646973,495.55731201171875,0.0920616090297699,-841.756591796875,271297
47.97,37238,274766,565.21869099,6040,7,0.00073,2.590113639831543,561.825439453125,0.09583453834056854,-920.7514038085938,271765
48.49,37308,275266,589.5486427899999,6050,7,0.00073,-10.330286026000977,572.7634887695312,0.09789297729730606,-848.1546630859375,272265
48.73,37378,275766,650.99592896,6060,7,0.00073,1.941659927368164,2623.813720703125,0.09196799248456955,-864.8448486328125,272765
48.77,37445,276247,578.42894057,6070,7,0.00073,-12.169977188110352,439.97857666015625,0.09650849550962448,-824.0855102539062,273246
48.96,37514,276747,573.8281094700001,6080,7,0.00073,-2.170776128768921,739.4898681640625,0.0944548174738884,-838.8330078125,273746
48.83,37579,277223,641.33468821,6090,7,0.00073,3.4524319171905518,22347.18359375,0.09304241091012955,-849.8482666015625,274222
48.87,37644,277700,585.55090683,6100,7,0.00073,6.094627380371094,543.333984375,0.09748262166976929,-839.867919921875,274699
48.76,37712,278189,588.9571585900001,6110,7,0.00073,-5.2882399559021,1127.3101806640625,0.09253587573766708,-845.284423828125,275188
48.91,37781,278689,696.41078686,6120,7,0.00073,-0.8564032912254333,406.48736572265625,0.09214617311954498,-909.68310546875,275688
48.91,37851,279189,722.1992263699999,6130,7,0.00073,-8.46046257019043,544.1845703125,0.08904499560594559,-790.6238403320312,276188
49.11,37918,279677,733.1511323100001,6140,7,0.00073,11.122878074645996,1342.550048828125,0.08954162895679474,-947.8192138671875,276676
48.92,37986,280158,767.7344830000002,6150,7,0.00073,8.08381175994873,472.4461364746094,0.09075569361448288,-982.0538940429688,277157
48.66,38051,280632,738.3645339100002,6160,7,0.00073,2.1059865951538086,792.7369384765625,0.0900578424334526,-785.6143798828125,277631
48.85,38121,281132,800.2378046200002,6170,7,0.00073,-5.197123050689697,629.115478515625,0.08852849155664444,-882.517333984375,278131
48.83,38190,281630,798.7910007299998,6180,7,0.00073,-4.940970420837402,649.5919799804688,0.0902298241853714,-794.289794921875,278629
49.07,38260,282130,714.2017593500001,6190,7,0.00073,8.547796249389648,2129.461181640625,0.09435807913541794,-932.6130981445312,279129
49.09,38328,282609,733.92434421,6200,7,0.00073,-2.799344062805176,765.4061279296875,0.09117672592401505,-862.5699462890625,279608
48.71,38391,283060,747.8924828000002,6210,7,0.00073,-7.531538963317871,5863.1396484375,0.08982284367084503,-714.347900390625,280059
48.59,38459,283548,703.6451174099999,6220,7,0.00073,-8.62777328491211,486.74371337890625,0.09478218853473663,-813.844970703125,280547
48.2,38524,284009,685.8489369799998,6230,7,0.00073,-9.102188110351562,474.1817321777344,0.09171810746192932,-900.6663208007812,281008
48.13,38592,284490,633.6694729100001,6240,7,0.00073,-3.3168740272521973,850.3541259765625,0.09287887066602707,-840.5050048828125,281489
48.32,38662,284990,545.35701749,6250,7,0.00073,-3.3829824924468994,329.727783203125,0.08963200449943542,-780.3709716796875,281989
48.38,38729,285470,585.17929398,6260,7,0.00073,-2.2194995880126953,441.35107421875,0.08806540071964264,-836.574462890625,282469
47.98,38794,285930,604.19864491,6270,7,0.00073,-13.946318626403809,585.338134765625,0.09047028422355652,-723.6093139648438,282929
47.72,38860,286402,633.8458874300001,6280,7,0.00073,6.277090072631836,640.6079711914062,0.08752714842557907,-912.5790405273438,283401
47.72,38930,286902,701.75241687,6290,7,0.00073,-5.491949558258057,501.2855224609375,0.0857328549027443,-791.2554931640625,283901
47.93,39000,287402,675.0426668100001,6300,7,0.00073,-14.474055290222168,688.921875,0.08576750755310059,-808.7609252929688,284401
48.09,39064,287869,680.98954828,6310,7,0.00073,0.32356011867523193,872.6875610351562,0.08693871647119522,-881.16552734375,284868
48.21,39133,288369,667.7563456,6320,7,0.00073,-6.055559158325195,619.5084228515625,0.08895507454872131,-822.349609375,285368
48.6,39203,288869,726.6709761,6330,7,0.00073,-2.1377084255218506,688.3797607421875,0.08781193941831589,-811.4718627929688,285868
48.33,39267,289323,708.0325365000001,6340,7,0.00073,12.939095497131348,795.9337158203125,0.08626262098550797,-945.9149169921875,286322
48.33,39337,289823,744.6918427000002,6350,7,0.00073,1.961733102798462,517.36328125,0.09110797196626663,-890.8471069335938,286822
48.33,39404,290303,715.64730184,6360,7,0.00073,11.112631797790527,644.0861206054688,0.09017883241176605,-983.6350708007812,287302
48.73,39474,290803,633.55513124,6370,7,0.00073,5.19927978515625,610.4410400390625,0.08797992020845413,-788.01171875,287802
49.01,39543,291303,594.68254531,6380,7,0.00073,0.9640759229660034,519.0308227539062,0.0898582711815834,-854.82861328125,288302
49.01,39613,291803,537.0153268199999,6390,7,0.00073,1.986290693283081,560.61572265625,0.08705756813287735,-910.065185546875,288802
48.86,39680,292288,655.84637849,6400,7,0.00073,5.437557220458984,743.119384765625,0.09064677357673645,-854.3253173828125,289287
49.19,39749,292788,547.93046808,6410,7,0.00073,-6.10774040222168,516.5319213867188,0.09233955293893814,-771.3370971679688,289787
49.19,39819,293288,522.5109691,6420,7,0.00073,-6.646218299865723,395.8468017578125,0.08851924538612366,-779.4279174804688,290287
49.19,39888,293788,452.13011375,6430,7,0.00073,1.3960087299346924,694.9810791015625,0.08775124698877335,-900.614990234375,290787
49.65,39958,294288,471.62471335000004,6440,7,0.00073,2.0582213401794434,568.52294921875,0.08441808074712753,-844.16357421875,291287
49.65,40027,294788,506.89272600000004,6450,7,0.00073,12.578506469726562,938.6876220703125,0.08049623668193817,-869.634765625,291787
49.85,40096,295288,563.90477104,6460,7,0.00073,6.78130578994751,503.61090087890625,0.08372867107391357,-859.8955688476562,292287
49.85,40165,295788,586.84338864,6470,7,0.00073,1.1747902631759644,623.8997192382812,0.08911620825529099,-884.60546875,292787
49.85,40236,296288,636.29314163,6480,7,0.00073,-0.7825665473937988,1578.861572265625,0.0864374116063118,-787.0751342773438,293287
49.85,40306,296788,627.9370289899999,6490,7,0.00073,10.340102195739746,1188.886962890625,0.08467423915863037,-909.9375,293787
49.44,40369,297232,508.80576269,6500,7,0.00073,2.007093667984009,1506.212646484375,0.08701116591691971,-837.6328735351562,294231
49.44,40439,297732,561.8814198,6510,7,0.00073,11.569964408874512,906.4949951171875,0.08223941922187805,-983.8453979492188,294731
49.44,40508,298232,565.5542304100001,6520,7,0.00073,24.120779037475586,1139.203369140625,0.08399531245231628,-993.9093017578125,295231
49.44,40578,298732,578.6598375500001,6530,7,0.00073,11.172019958496094,511.3489990234375,0.08355531841516495,-927.3722534179688,295731
49.4,40646,299228,595.69241025,6540,7,0.00073,9.603211402893066,1860.97998046875,0.0867878869175911,-941.9812622070312,296227
49.4,40715,299728,572.24552624,6550,7,0.00073,-23.157007217407227,409.965087890625,0.0846845954656601,-736.6763916015625,296727
49.4,40784,300228,529.8318227,6560,7,0.00073,-2.6314754486083984,649.9967041015625,0.08382484316825867,-879.690185546875,297227
49.4,40853,300728,528.50274905,6570,7,0.00073,0.044489502906799316,390.47320556640625,0.08571409434080124,-855.3713989257812,297727
49.4,40924,301228,469.73789683,6580,7,0.00073,12.01289176940918,572.3090209960938,0.08402455598115921,-921.87646484375,298227
49.4,40993,301728,486.55989762999997,6590,7,0.00073,9.086743354797363,999.831298828125,0.08274773508310318,-945.4417724609375,298727
49.96,41063,302228,514.97622935,6600,7,0.00073,-5.622984886169434,513.1278686523438,0.08117774873971939,-829.623291015625,299227
49.68,41128,302700,488.63805326,6610,7,0.00073,-2.288356304168701,421.75732421875,0.08375386893749237,-938.8274536132812,299699
49.42,41194,303174,561.1650372299999,6620,7,0.00073,-25.867351531982422,394.5970153808594,0.08538763970136642,-653.9268798828125,300173
49.42,41262,303674,578.8796910599999,6630,7,0.00073,-8.831655502319336,1624.4432373046875,0.08267717808485031,-816.517578125,300673
49.22,41329,304150,520.83048844,6640,7,0.00073,4.382361888885498,575.6879272460938,0.08863459527492523,-932.5609130859375,301149
49.19,41398,304647,585.8430989299999,6650,7,0.00073,-14.11928939819336,708.80712890625,0.08724486082792282,-781.7083129882812,301646
49.19,41469,305147,578.37345848,6660,7,0.00073,0.6115424633026123,851.3386840820312,0.08839422464370728,-889.0239868164062,302146
48.44,41527,305572,571.88426685,6670,7,0.00073,3.0183777809143066,475.90936279296875,0.08652225881814957,-895.5448608398438,302571
48.21,41593,306049,570.00298874,6680,7,0.00073,-12.189393997192383,441.37298583984375,0.08562573790550232,-775.12939453125,303048
48.09,41661,306537,561.24593861,6690,7,0.00073,-9.792243957519531,401.74774169921875,0.08489163964986801,-881.821533203125,303536
48.09,41730,307037,540.16649179,6700,7,0.00073,4.455036163330078,1483.522705078125,0.08377230167388916,-975.94287109375,304036
47.89,41792,307489,546.98321893,6710,7,0.00073,5.122848033905029,4613.80615234375,0.08445601165294647,-892.4727783203125,304488
48.15,41861,307989,465.9712480399999,6720,7,0.00073,-8.359411239624023,476.04913330078125,0.08381319046020508,-865.7543334960938,304988
48.15,41930,308489,514.1918491399999,6730,7,0.00073,1.749013900756836,856.0547485351562,0.08287763595581055,-872.5950317382812,305488
48.39,41999,308989,520.80100468,6740,7,0.00073,-5.930471897125244,426.60052490234375,0.08618120104074478,-807.2821655273438,305988
48.42,42068,309489,441.37102315,6750,7,0.00073,-2.7455878257751465,575.7738037109375,0.084736667573452,-901.279541015625,306488
48.35,42135,309982,407.72241992999994,6760,7,0.00073,3.5951151847839355,600.5265502929688,0.08014050126075745,-906.4404296875,306981
48.98,42202,310470,425.60472016,6770,7,0.00073,-0.9991049766540527,1045.949462890625,0.08335714042186737,-900.4441528320312,307469
49.21,42271,310970,433.6271781899999,6780,7,0.00073,-11.705254554748535,488.555419921875,0.08665863424539566,-887.96337890625,307969
49.33,42340,311470,439.64155973,6790,7,0.00073,-5.011287689208984,689.8567504882812,0.08702917397022247,-843.5908203125,308469
49.3,42408,311967,447.89918611,6800,7,0.00073,-0.5485844612121582,515.4932861328125,0.0839538723230362,-956.8687744140625,308966
49.78,42477,312467,504.51348778,6810,7,0.00073,6.016019344329834,665.237060546875,0.0854959562420845,-965.233154296875,309466
49.78,42547,312967,581.4743278199999,6820,7,0.00073,4.251105785369873,564.798095703125,0.08696616441011429,-935.5877075195312,309966
49.78,42615,313467,539.57604585,6830,7,0.00073,-8.767070770263672,552.7283325195312,0.08411277085542679,-816.556884765625,310466
49.76,42683,313965,566.0176964,6840,7,0.00073,-3.0756607055664062,760.99853515625,0.08520593494176865,-837.1486206054688,310964
49.66,42750,314455,573.4523671900001,6850,7,0.00073,3.7271690368652344,383.09893798828125,0.08732781559228897,-913.7222900390625,311454
49.57,42817,314939,570.34706912,6860,7,0.00073,-1.6005630493164062,570.2613525390625,0.09034653753042221,-857.4630126953125,311938
49.69,42885,315439,538.9826116600001,6870,7,0.00073,6.82033634185791,625.03271484375,0.08684571832418442,-916.2200927734375,312438
49.69,42954,315939,648.2861288099999,6880,7,0.00073,-4.699028968811035,691.0872802734375,0.08980441093444824,-780.6654052734375,312938
49.51,43019,316421,710.21325775,6890,7,0.00073,0.7272357940673828,1410.5623779296875,0.09277746081352234,-920.1243286132812,313420
49.54,43089,316921,770.47783963,6900,7,0.00073,4.447854042053223,5592.826171875,0.09114523231983185,-952.1355590820312,313920
49.37,43156,317404,739.5537814000002,6910,7,0.00073,-12.701812744140625,820.236572265625,0.09648419916629791,-721.8239135742188,314403
49.35,43224,317902,645.7840703,6920,7,0.00073,-5.57895565032959,437.4141845703125,0.09642493724822998,-870.8063354492188,314901
49.35,43292,318402,695.3816724500002,6930,7,0.00073,0.06706947088241577,543.8433837890625,0.09818548709154129,-805.6820678710938,315401
49.37,43360,318902,712.19965131,6940,7,0.00073,-10.94275951385498,845.0549926757812,0.09631574898958206,-756.116455078125,315901
49.47,43428,319402,688.9384535199999,6950,7,0.00073,3.5416080951690674,5805.4052734375,0.09541311115026474,-957.0632934570312,316401
49.37,43494,319876,743.9592853200002,6960,7,0.00073,-11.700989723205566,388.3050842285156,0.09803634136915207,-731.3831787109375,316875
49.37,43562,320376,770.5722996099998,6970,7,0.00073,-11.298775672912598,623.3406982421875,0.0943181961774826,-797.2938232421875,317375
49.32,43630,320871,672.02157983,6980,7,0.00073,-10.358348846435547,463.7374267578125,0.09534511715173721,-775.7117919921875,317870
49.35,43696,321356,595.62243837,6990,7,0.00073,-0.38717037439346313,523.7740478515625,0.09463027119636536,-870.4727172851562,318355
49.35,43764,321856,556.40470754,7000,7,0.00073,-3.1654672622680664,525.8232421875,0.09697091579437256,-898.744384765625,318855
49.41,43831,322345,593.9784360299999,7010,7,0.00073,3.776369094848633,1662.6343994140625,0.09442552179098129,-947.6499633789062,319344
49.43,43899,322845,620.62976837,7020,7,0.00073,-5.180919647216797,487.043212890625,0.09502982348203659,-780.1577758789062,319844
49.37,43966,323339,583.5791701900001,7030,7,0.00073,10.04814624786377,499.26556396484375,0.10035452991724014,-924.0420532226562,320338
49.37,44035,323839,616.1873202200001,7040,7,0.00073,4.517515659332275,1225.349365234375,0.09794896841049194,-976.2708129882812,320838
48.99,44098,324301,650.8267633600001,7050,7,0.00073,-5.379331111907959,413.60723876953125,0.09849298000335693,-857.2249755859375,321300
49.18,44165,324794,626.0888372300001,7060,7,0.00073,-1.167710781097412,475.2301940917969,0.09100812673568726,-914.664306640625,321793
49.05,44231,325281,618.1867881700001,7070,7,0.00073,-14.75848388671875,376.5686950683594,0.0910176932811737,-717.5250854492188,322280
49.1,44300,325781,669.8146004099998,7080,7,0.00073,3.6592657566070557,520.4816284179688,0.08478312194347382,-899.8497924804688,322780
49.03,44366,326259,667.22728451,7090,7,0.00073,1.3656017780303955,1367.6407470703125,0.09475859999656677,-865.3685302734375,323258
49.03,44434,326759,660.8621894799998,7100,7,0.00073,-4.087652206420898,419.8963623046875,0.09145010262727737,-904.5698852539062,323758
49.14,44504,327259,598.1777730499999,7110,7,0.00073,2.6879043579101562,527.9814453125,0.09096602350473404,-1008.5331420898438,324258
49.14,44572,327759,635.0538898,7120,7,0.00073,-3.2074272632598877,25704.29296875,0.08829899877309799,-787.3696899414062,324758
49.14,44640,328253,602.9878723499999,7130,7,0.00073,-7.996789455413818,384.263671875,0.09219919890165329,-856.1846923828125,325252
49.1,44709,328749,531.70141965,7140,7,0.00073,-3.2548775672912598,709.777099609375,0.08734176307916641,-879.5651245117188,325748
49.47,44778,329248,485.40747269999997,7150,7,0.00073,-5.782334327697754,386.0350341796875,0.08686770498752594,-901.7741088867188,326247
49.43,44847,329737,492.1923341900001,7160,7,0.00073,3.13100528717041,798.8856201171875,0.08133375644683838,-888.9425048828125,326736
49.56,44916,330237,580.44573249,7170,7,0.00073,4.6112141609191895,3920.68212890625,0.08333410322666168,-812.5602416992188,327236
49.15,44980,330696,520.90859381,7180,7,0.00073,3.5867655277252197,1187.337158203125,0.08022132515907288,-899.3460693359375,327695
49.11,45047,331170,551.70833574,7190,7,0.00073,-4.842911243438721,495.88336181640625,0.08562979847192764,-815.6976928710938,328169
48.83,45112,331642,535.84433783,7200,7,0.00073,10.015020370483398,627.2283935546875,0.08316454291343689,-920.7008666992188,328641
48.83,45181,332142,526.7113932799999,7210,7,0.00073,-3.4320485591888428,607.5596923828125,0.08361053466796875,-907.1915283203125,329141
48.83,45250,332642,560.00447848,7220,7,0.00073,7.086136817932129,1088.1138916015625,0.0867316797375679,-921.5947875976562,329641
48.48,45313,333101,604.55763172,7230,7,0.00073,3.0921807289123535,521.2393188476562,0.08925270289182663,-882.1526489257812,330100
48.18,45377,333567,631.5691856599999,7240,7,0.00073,-1.0732953548431396,578.644775390625,0.08766640722751617,-914.8116455078125,330566
47.92,45442,334040,713.3229065500001,7250,7,0.00073,-7.698090076446533,638.12939453125,0.09055997431278229,-841.343994140625,331039
48.03,45513,334540,657.8820385399999,7260,7,0.00073,-3.02371883392334,2303.5234375,0.08597986400127411,-875.9436645507812,331539
48.03,45588,335040,569.08861466,7270,7,0.00073,4.800693988800049,721.9737548828125,0.08893623948097229,-883.860107421875,332039
48.33,45658,335529,566.88070021,7280,7,0.00073,0.19964498281478882,617.068115234375,0.08873369544744492,-903.2158203125,332528
48.55,45727,336025,525.95497201,7290,7,0.00073,3.4153504371643066,2460.51611328125,0.08887229114770889,-854.4047241210938,333024
48.83,45797,336525,515.2766565099998,7300,7,0.00073,1.706298828125,746.5096435546875,0.09198290854692459,-965.4571533203125,333524
48.74,45865,337016,560.9089610499999,7310,7,0.00073,4.212569713592529,618.255859375,0.0892278254032135,-875.767578125,334015
48.74,45935,337516,464.40614499000003,7320,7,0.00073,-0.3506355285644531,585.6659545898438,0.08873530477285385,-895.42333984375,334515
49.15,46006,338016,421.1925927399999,7330,7,0.00073,5.0411810874938965,797.2967529296875,0.08561495691537857,-939.0421142578125,335015
49.45,46079,338512,376.06336824999994,7340,7,0.00073,-3.0771431922912598,562.307373046875,0.0872732400894165,-886.8231201171875,335511
49.72,46149,339012,327.27271086,7350,7,0.00073,4.6834306716918945,597.9976806640625,0.08621418476104736,-956.6716918945312,336011
49.58,46216,339498,368.83962292,7360,7,0.00073,-0.3752889633178711,767.8441162109375,0.0848955512046814,-860.6815185546875,336497
48.76,46276,339916,374.92444237,7370,7,0.00073,-4.292318344116211,375.942138671875,0.08823904395103455,-862.8848266601562,336915
48.38,46338,340367,435.84338091999996,7380,7,0.00073,-1.3300588130950928,2744.979736328125,0.08470872789621353,-948.367431640625,337366
48.03,46403,340828,473.72629859999995,7390,7,0.00073,-4.906916618347168,638.4813842773438,0.0851532369852066,-796.4415283203125,337827
47.74,46470,341299,515.4709344299999,7400,7,0.00073,-7.542175769805908,552.8831787109375,0.08640514314174652,-930.8972778320312,338298
47.83,46542,341799,518.07876985,7410,7,0.00073,9.907215118408203,738.3659057617188,0.08313506096601486,-956.475341796875,338798
47.83,46618,342299,542.80024384,7420,7,0.00073,1.1166841983795166,3818.59716796875,0.0815487653017044,-927.674072265625,339298
46.95,46678,342711,563.33387745,7430,7,0.00073,-9.253532409667969,748.1953735351562,0.08311709016561508,-917.0411376953125,339710
45.96,46734,343108,591.6960472799999,7440,7,0.00073,-2.4450523853302,6442.0078125,0.08570075035095215,-956.9410400390625,340107
45.65,46801,343577,635.8359537199999,7450,7,0.00073,1.409037470817566,476.3323974609375,0.08571899682283401,-862.512939453125,340576
45.31,46865,344029,615.5988860100001,7460,7,0.00073,2.9149506092071533,1021.3287353515625,0.08241957426071167,-853.8819580078125,341028
45.82,46931,344498,698.91468869,7470,7,0.00073,1.6837308406829834,850.0126342773438,0.08512260764837265,-934.5181274414062,341497
46.31,47001,344998,674.8293566,7480,7,0.00073,5.999787330627441,636.998046875,0.08858142048120499,-932.2183227539062,341997
45.49,47055,345377,607.44200556,7490,7,0.00073,-7.500792503356934,787.9570922851562,0.08706174045801163,-893.944580078125,342376
45.78,47125,345877,657.74810272,7500,7,0.00073,-6.620168209075928,522.738525390625,0.09037110209465027,-831.1060180664062,342876
45.44,47190,346343,614.23819153,7510,7,0.00073,-2.356825828552246,707.873291015625,0.08464909344911575,-841.9214477539062,343342
44.75,47251,346774,630.9322870999999,7520,7,0.00073,0.9160466194152832,567.4080810546875,0.08776327222585678,-951.150634765625,343773
45.22,47319,347233,670.5732376700001,7530,7,0.00073,10.449355125427246,1024.53515625,0.08351365476846695,-924.2418212890625,344232
46.19,47393,347727,750.9822085999999,7540,7,0.00073,-7.425424575805664,1009.3719482421875,0.08339408785104752,-812.4306030273438,344726
46.5,47463,348227,762.6070043999998,7550,7,0.00073,18.161569595336914,729.6131591796875,0.08551944047212601,-987.107177734375,345226
46.86,47533,348715,828.6240206499999,7560,7,0.00073,-10.726741790771484,563.6387939453125,0.0843658521771431,-838.3778076171875,345714
47.17,47604,349215,719.00566853,7570,7,0.00073,12.55576229095459,595.6812744140625,0.0829908549785614,-984.67236328125,346214
47.17,47676,349715,714.59057635,7580,7,0.00073,8.823040008544922,2272.364990234375,0.08257139474153519,-979.3594360351562,346714
47.63,47736,350140,760.4997151699998,7590,7,0.00073,-2.856126308441162,666.4302368164062,0.08360990136861801,-937.42724609375,347139
47.39,47805,350616,734.8907340000001,7600,7,0.00073,0.2442035675048828,2099.5654296875,0.0857650563120842,-895.9078979492188,347615
47.18,47867,351061,789.9129627099999,7610,7,0.00073,9.785955429077148,717.8096923828125,0.0819718986749649,-945.6942749023438,348060
47.87,47939,351561,782.23216701,7620,7,0.00073,-1.0743968486785889,801.1133422851562,0.08499103784561157,-910.3034057617188,348560
47.64,48001,351997,737.6897673799999,7630,7,0.00073,1.1564838886260986,1249.8375244140625,0.08795372396707535,-847.448974609375,348996
47.7,48071,352497,658.5814694899999,7640,7,0.00073,6.127236843109131,652.2523193359375,0.08790326863527298,-991.2078857421875,349496
47.7,48142,352997,567.40990715,7650,7,0.00073,1.5531327724456787,525.6161499023438,0.08632416278123856,-953.5357055664062,349996
47.82,48212,353497,497.73108363000006,7660,7,0.00073,3.171341896057129,605.8778076171875,0.08630716055631638,-919.6951293945312,350496
47.71,48280,353986,555.1371065,7670,7,0.00073,15.726205825805664,937.825439453125,0.08942531794309616,-940.923583984375,350985
47.71,48349,354486,545.91913875,7680,7,0.00073,-2.1541154384613037,675.6961669921875,0.0941237285733223,-950.8076171875,351485
48.27,48417,354967,579.63105583,7690,7,0.00073,-8.930062294006348,463.99298095703125,0.09477207064628601,-821.9793701171875,351966
48.22,48483,355438,554.51732558,7700,7,0.00073,10.800532341003418,566.1828002929688,0.08992379158735275,-1020.5115966796875,352437
48.45,48549,355906,484.68272254000004,7710,7,0.00073,-0.9210186004638672,591.2589111328125,0.09118494391441345,-853.4550170898438,352905
48.45,48619,356406,515.20612011,7720,7,0.00073,11.877365112304688,568.1123657226562,0.09721174836158752,-1101.9261474609375,353405
49.06,48689,356903,489.2087073700001,7730,7,0.00073,-5.558355331420898,571.909423828125,0.09599475562572479,-850.78662109375,353902
49.06,48759,357403,529.0938683100001,7740,7,0.00073,-2.84846830368042,593.3340454101562,0.0941075012087822,-959.2518920898438,354402
48.69,48825,357866,567.66363729,7750,7,0.00073,0.7645866870880127,640.5419921875,0.09470091760158539,-980.3040161132812,354865
48.69,48895,358366,547.30598094,7760,7,0.00073,2.896036386489868,467.4656677246094,0.09469911456108093,-938.5591430664062,355365
48.77,48965,358863,547.1082707999999,7770,7,0.00073,-2.322261333465576,1305.9638671875,0.09436507523059845,-900.6774291992188,355862
48.77,49035,359363,557.12329758,7780,7,0.00073,-2.850905656814575,610.2532348632812,0.10231362283229828,-919.5374755859375,356362
48.96,49106,359863,506.45851762999996,7790,7,0.00073,2.687948703765869,523.2813720703125,0.10207100212574005,-959.2360229492188,356862
49.25,49176,360363,480.87784493000004,7800,7,0.00073,-1.0808595418930054,489.7476501464844,0.10358864814043045,-957.15380859375,357362
49.54,49246,360860,540.2511408099999,7810,7,0.00073,9.65726089477539,1603.048095703125,0.102797731757164,-997.861083984375,357859
49.54,49316,361360,581.9506594699999,7820,7,0.00073,-13.856209754943848,490.28570556640625,0.09921131283044815,-869.720947265625,358359
49.4,49383,361843,575.8013833299999,7830,7,0.00073,-11.904743194580078,775.166015625,0.0941893681883812,-910.2202758789062,358842
49.4,49454,362343,623.72269448,7840,7,0.00073,2.243529796600342,600.2691650390625,0.09771767258644104,-897.7001953125,359342
49.75,49524,362841,612.78035925,7850,7,0.00073,-2.7310597896575928,1663.7459716796875,0.09611006081104279,-924.03076171875,359840
49.75,49595,363341,667.3280013899998,7860,7,0.00073,-2.7123682498931885,1306.212646484375,0.09667570888996124,-861.9567260742188,360340
49.78,49666,363841,617.3531398900001,7870,7,0.00073,-2.4775443077087402,457.54742431640625,0.09677496552467346,-942.5186767578125,360840
49.71,49735,364334,557.97059875,7880,7,0.00073,13.934319496154785,1263.1259765625,0.09381479769945145,-936.3986206054688,361333
49.71,49805,364834,541.79865423,7890,7,0.00073,1.8764324188232422,1104.960205078125,0.09189194440841675,-922.0494384765625,361833
49.71,49876,365334,638.74672524,7900,7,0.00073,9.119007110595703,2930.414794921875,0.09675611555576324,-977.1813354492188,362333
49.74,49946,365834,679.7395092200001,7910,7,0.00073,-4.985487937927246,709.941650390625,0.09637930989265442,-966.934326171875,362833
49.74,50016,366334,568.7699174700001,7920,7,0.00073,-3.137322425842285,547.0930786132812,0.09396486729383469,-823.7255249023438,363333
49.91,50085,366834,695.8987679100001,7930,7,0.00073,5.571125507354736,2846.80859375,0.09562376141548157,-986.8510131835938,363833
49.91,50154,367334,659.2574771800001,7940,7,0.00073,-7.820223808288574,20107.62890625,0.09891907125711441,-868.6687622070312,364333
49.93,50222,367834,660.9732361399999,7950,7,0.00073,-0.676750898361206,1518.3525390625,0.09652533382177353,-869.8887939453125,364833
49.93,50291,368334,645.2167588700001,7960,7,0.00073,7.1981000900268555,776.087890625,0.1002475917339325,-917.925048828125,365333
49.87,50359,368828,630.51307164,7970,7,0.00073,-7.849042892456055,572.0233154296875,0.10190404951572418,-902.8872680664062,365827
49.81,50425,369315,694.69669019,7980,7,0.00073,5.709893226623535,1128.564453125,0.10126301646232605,-934.897705078125,366314
