rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/ent_coef_loss,train/n_updates,train/ent_coef,train/critic_loss,train/actor_loss,train/learning_rate
764.4738993599999,56219,6,100.0,390000,3900,3.8527159690856934,386999,0.0006212999578565359,0.04379706084728241,-394.4357604980469,0.00073
764.3411223500001,56369,6,100.0,391000,3910,3.8704886436462402,387999,0.0007178878295235336,0.01524370163679123,-394.4495849609375,0.00073
763.2578100400002,56518,6,100.0,392000,3920,0.2120581567287445,388999,0.0009697619825601578,0.00926731526851654,-394.41522216796875,0.00073
763.1772686,56668,6,100.0,393000,3930,-4.170283317565918,389999,0.0006833791267126799,0.01188900787383318,-394.74896240234375,0.00073
764.03405454,56817,6,100.0,394000,3940,-2.6620912551879883,390999,0.000617028446868062,0.06577075272798538,-394.28057861328125,0.00073
763.29720736,56966,6,100.0,395000,3950,5.1472086906433105,391999,0.0007711013313382864,0.030404191464185715,-394.29229736328125,0.00073
762.91035249,57114,6,100.0,396000,3960,-4.09866189956665,392999,0.0009173798025585711,0.07091483473777771,-394.8703918457031,0.00073
762.5670188899999,57264,6,100.0,397000,3970,-0.0017910003662109375,393999,0.0007691187201999128,0.02175166830420494,-394.4966735839844,0.00073
763.2767597800001,57414,6,100.0,398000,3980,-3.0838451385498047,394999,0.0006997111486271024,0.008482501842081547,-394.7699890136719,0.00073
762.2386954000001,57563,6,100.0,399000,3990,-7.002317905426025,395999,0.0005846062558703125,0.02875836193561554,-395.0236511230469,0.00073
761.8536974299999,57713,6,100.0,400000,4000,-2.491295576095581,396999,0.0006791605846956372,0.03692098706960678,-394.9891357421875,0.00073
760.8996680100001,57862,6,100.0,401000,4010,1.3723759651184082,397999,0.0004947698907926679,0.03261883929371834,-394.8276672363281,0.00073
760.9766908299998,58012,6,100.0,402000,4020,-5.878426551818848,398999,0.000790750898886472,0.0447411946952343,-394.88970947265625,0.00073
762.2626527799999,58162,6,100.0,403000,4030,-0.5646339654922485,399999,0.0007607311708852649,0.012841249816119671,-394.6397399902344,0.00073
762.6511248499999,58312,6,100.0,404000,4040,-0.2634226679801941,400999,0.0007821885519661009,0.03172126039862633,-393.9687194824219,0.00073
762.5580242399999,58461,6,100.0,405000,4050,3.352705955505371,401999,0.0004846126539632678,0.0480322539806366,-394.5647277832031,0.00073
763.4823881499999,58611,6,100.0,406000,4060,-0.841987133026123,402999,0.0007154601044021547,0.03887172043323517,-394.5833435058594,0.00073
763.02973774,58761,6,100.0,407000,4070,1.5950936079025269,403999,0.0006194582092575729,0.05208557844161987,-394.33099365234375,0.00073
762.8112161799999,58910,6,100.0,408000,4080,-2.326101779937744,404999,0.0009205540991388261,0.00677383691072464,-394.8038024902344,0.00073
763.9500107899999,59060,6,100.0,409000,4090,-2.8584959506988525,405999,0.0007346254424192011,0.01780564710497856,-394.4829406738281,0.00073
764.60767479,59212,6,100.0,410000,4100,0.7193537950515747,406999,0.0005705510848201811,0.06452405452728271,-394.498291015625,0.00073
765.7208308700001,59361,6,100.0,411000,4110,3.984544277191162,407999,0.0006916449638083577,0.06147041171789169,-394.13287353515625,0.00073
767.59301259,59512,6,100.0,412000,4120,6.697014808654785,408999,0.0008325238013640046,0.031013626605272293,-394.07440185546875,0.00073
767.20716087,59663,6,100.0,413000,4130,-0.6242952942848206,409999,0.0006767454324290156,0.06357231736183167,-394.6180419921875,0.00073
766.36584094,59812,6,100.0,414000,4140,-2.604541778564453,410999,0.0008908215095289052,0.058727145195007324,-394.17584228515625,0.00073
766.2149919900003,59963,6,100.0,415000,4150,0.08738529682159424,411999,0.0005928559112362564,0.07361628860235214,-394.88360595703125,0.00073
765.7958686200001,60112,6,100.0,416000,4160,-1.6991736888885498,412999,0.0005392961902543902,0.4402979910373688,-393.8157043457031,0.00073
766.53756442,60261,6,100.0,417000,4170,-4.287086486816406,413999,0.0006019893335178494,0.020952751860022545,-394.9921569824219,0.00073
766.7776142599998,60410,6,100.0,418000,4180,1.7657842636108398,414999,0.0006686742417514324,0.05140186846256256,-394.9162902832031,0.00073
767.2510224500002,60558,6,100.0,419000,4190,-5.923009395599365,415999,0.0008434249320998788,0.040354788303375244,-394.6531982421875,0.00073
767.05755198,60705,6,100.0,420000,4200,-2.9173831939697266,416999,0.0006107929511927068,0.08596478402614594,-394.46710205078125,0.00073
767.08339971,60854,6,100.0,421000,4210,-4.507019996643066,417999,0.0009444429306313396,0.017856067046523094,-394.43109130859375,0.00073
766.3449457699999,61002,6,100.0,422000,4220,-0.7013071179389954,418999,0.0005812352173961699,0.022812500596046448,-394.4283752441406,0.00073
765.79698647,61152,6,100.0,423000,4230,-2.3269500732421875,419999,0.0007391194230876863,0.012497035786509514,-394.8060302734375,0.00073
766.4547105899999,61303,6,100.0,424000,4240,7.6233038902282715,420999,0.0008461105171591043,0.02041221410036087,-394.1666259765625,0.00073
765.88814978,61452,6,100.0,425000,4250,-2.369711399078369,421999,0.0009176707244478166,0.03380561247467995,-394.3901062011719,0.00073
765.6457785900001,61602,6,100.0,426000,4260,3.6457133293151855,422999,0.0007320563308894634,0.05788198113441467,-394.2073669433594,0.00073
766.1302111499998,61752,6,100.0,427000,4270,2.356710195541382,423999,0.0006458369316533208,0.006509395316243172,-393.94921875,0.00073
765.5430657500002,61904,6,100.0,428000,4280,-0.33126014471054077,424999,0.0006374576478265226,0.013943733647465706,-394.36468505859375,0.00073
765.1151865700001,62055,6,100.0,429000,4290,-1.638649344444275,425999,0.0009370342595502734,0.04646644741296768,-394.3460998535156,0.00073
