iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
36,1.7899000644683838,-539.961061395522,3.448487979598662,-532.0289180132705,-552.4800162585333,0.0,0.5145631191463611,0.1,0.05064725875854492,0.23631978034973145,0.04987577,0.1874638,-542.4355709096321,-0.14100823538242171,-2.4910871881748027,0.0,1662,0.36864304542541504,0.00010411832077111893,9.357099312087219e-05,-548.7834261344557,0.0
37,1.7416801452636719,-540.3293051880909,4.835417456083859,-530.208163315407,-570.0908190425307,0.0,0.519716840712793,0.1,0.012505054473876953,0.5891966819763184,0.05071724,0.19455181,-542.2249443374781,-0.14309052435232764,-2.4928624903669268,0.0,1673,0.4674072265625,9.675569430945444e-05,9.103817234709766e-05,-545.4239864235616,0.0
38,1.836073637008667,-539.6485746719937,3.09464119062872,-531.9012047333274,-550.2252409666248,0.0,0.5474640717751825,0.1,0.03237581253051758,0.7899541854858398,0.050065983,0.1820232,-541.9673073709297,-0.1360332325798765,-2.4895048506956705,0.0,1671,0.37343358993530273,0.0001038284482514673,9.707706152264775e-05,-546.1463752426499,0.0
39,1.3570106029510498,-539.4138214932476,4.039327710269249,-531.4040925461005,-552.520620007983,0.0,0.5052330585687195,0.1,0.02328634262084961,0.33602142333984375,0.05115106,0.20523742,-541.7119587831615,-0.14711560078656002,-2.488342433684016,0.0,1607,0.41961002349853516,9.943819856836629e-05,8.61157022466387e-05,-546.4069747135593,0.0
40,1.3814144134521484,-538.9179064775045,4.098257522159057,-532.0872628737488,-555.6031977656548,0.0,0.5200654132846607,0.1,0.06093740463256836,0.27298569679260254,0.049675357,0.19350636,-541.4325535525959,-0.14195731763393718,-2.485764427376988,0.0,1627,0.4383432865142822,0.00010613681949447948,9.616985572155433e-05,-551.4842637301226,0.0
41,1.4029772281646729,-539.2448643783781,3.6121803787251183,-530.8482792280411,-549.209804243128,0.0,0.5057150094978006,0.1,0.040001630783081055,0.27256202697753906,0.050853875,0.1962003,-541.2137846351742,-0.1404342632882867,-2.487522225199055,0.0,1641,0.38571715354919434,0.00010565174648832406,8.931886722911135e-05,-544.7846404753034,0.0
42,1.4886910915374756,-538.5576052857521,3.857096332835237,-532.3234001617158,-562.1760395431037,0.0,0.5194017048168941,0.1,0.013367176055908203,0.15674710273742676,0.049604792,0.18227898,-540.9481667002319,-0.1337155297982141,-2.48409127175303,0.0,1674,0.34656476974487305,9.652657273299412e-05,8.72051568821719e-05,-541.1604443922844,0.0
43,1.6061606407165527,-538.7080406210872,3.78412538469965,-531.2250618495016,-547.9616210052578,0.0,0.5324522973607434,0.1,0.01285862922668457,0.23070549964904785,0.050505124,0.19202158,-540.7241540923175,-0.13813970907361944,-2.4847996880837626,0.0,1663,0.3220548629760742,8.791740442221652e-05,7.471446389037737e-05,-541.381562891775,0.0
44,1.5704576969146729,-537.6663173890514,3.2349933794198047,-530.3815354821226,-545.3609554009727,0.0,0.5297244852915395,0.1,0.018065690994262695,0.2929258346557617,0.05023479,0.17860201,-540.4183704219909,-0.13642011366730603,-2.4795905386713737,0.0,1620,0.48917531967163086,8.231840412755451e-05,7.91438291497532e-05,-540.3829810710324,0.0
45,1.6325697898864746,-538.18486600834,3.398750113511105,-530.2353281249541,-547.8048354606366,0.0,0.5181466208427558,0.1,0.019649982452392578,0.11145615577697754,0.050676096,0.17079802,-540.1950199806258,-0.1309993066859325,-2.4822063900162727,0.0,1690,0.22901010513305664,0.00010356992746090598,8.488142198154765e-05,-536.6932112638613,0.0
46,1.6461372375488281,-538.2707144921759,3.6116286057080647,-529.9530020538954,-549.0793004651691,0.0,0.5083812892138291,0.1,0.0713036060333252,0.22990751266479492,0.050137036,0.18732557,-540.0025894317808,-0.13212611925398374,-2.4825948840839276,0.0,1695,0.45839524269104004,0.00011944471440701678,9.447294063881417e-05,-537.1368313925749,0.0
47,1.6160645484924316,-537.6911971244114,3.599403308130315,-529.7248747128376,-548.5831447466334,0.0,0.48894141419557313,0.1,0.03677630424499512,1.2497236728668213,0.050439797,0.20264442,-539.7714502010439,-0.13234111034287255,-2.4798307762725336,0.0,1669,0.4023091793060303,9.339293335976708e-05,8.608550665319973e-05,-537.8415523961207,0.0
48,1.336212396621704,-538.8991799334252,3.607444285392418,-531.0356251820789,-549.167765968755,0.0,0.535541044389173,0.1,0.0644526481628418,1.9394993782043457,0.051187783,0.17694075,-539.684223174282,-0.1332408423068908,-2.4856796713778375,0.0,1724,0.622570276260376,9.334624925324124e-05,9.321053214226509e-05,-538.2249224485785,0.0
49,1.6516015529632568,-538.849903843657,4.354271115883364,-530.315194051557,-555.5102669010672,0.0,0.5202092174985369,0.1,0.0697944164276123,0.7472245693206787,0.049299195,0.19022575,-539.6007912412196,-0.13286613685984297,-2.4855263315357803,0.0,1717,0.32918715476989746,0.00010090503542546398,9.56584573875925e-05,-536.7294486791442,0.0
50,1.7445917129516602,-537.6435387207401,3.9912501694411837,-529.7980438981615,-549.5679387121453,0.0,0.4688451054751917,0.1,0.06329631805419922,1.3387022018432617,0.05045026,0.22976118,-539.4050659891716,-0.13147947504868474,-2.4794672241561617,0.0,1661,0.37645602226257324,0.00010820260025089458,9.517220711872453e-05,-536.4417239007097,0.0
51,1.630486011505127,-538.5592544475404,3.483090831233893,-531.1146099966224,-552.3772309783164,0.0,0.48597012517006205,0.1,0.012386083602905273,0.7776641845703125,0.050686322,0.20130856,-539.3204848350085,-0.13252972889874207,-2.4840228076575976,0.0,1722,0.49139857292175293,9.796094097915869e-05,7.968388594693008e-05,-537.1336109313032,0.0
52,1.5938658714294434,-537.6181991050797,3.518031721575097,-530.1849231847424,-548.8049633941779,0.0,0.509908485877695,0.1,0.09981942176818848,0.5319080352783203,0.049368326,0.1898607,-539.1502562620157,-0.13341951018192935,-2.479267776672874,0.0,1663,0.36447596549987793,7.816823249845974e-05,7.379683586080656e-05,-537.5150679222552,0.0
53,1.620171308517456,-538.5856597686807,3.584031183937883,-531.202998180906,-550.7005991271986,0.0,0.539897840117542,0.1,0.07033538818359375,1.6851770877838135,0.050306242,0.18124452,-539.0937966126821,-0.13010923743789551,-2.484308982099444,0.0,1738,0.4768235683441162,8.641979809013397e-05,7.789031319931508e-05,-538.7318651061643,0.0
