time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/actor_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,train/ent_coef_loss
6,396000,100.0,770.9438367400002,57360,3960,-396.57855224609375,0.00073,0.001287817140109837,0.028218679130077362,392999,-2.2972521781921387
6,397000,100.0,770.1823680299999,57510,3970,-396.77764892578125,0.00073,0.0013157606590539217,0.05434948205947876,393999,1.2009645700454712
6,398000,100.0,771.0951224199999,57661,3980,-396.4698181152344,0.00073,0.0015654187882319093,0.09128381311893463,394999,1.075003743171692
6,399000,100.0,771.4908635399999,57812,3990,-396.5215759277344,0.00073,0.001254448899999261,0.05891603231430054,395999,2.481135606765747
6,400000,100.0,772.5126347099997,57963,4000,-396.5977783203125,0.00073,0.0015285895206034184,0.028268981724977493,396999,-3.6578471660614014
6,401000,100.0,772.95592136,58114,4010,-397.02886962890625,0.00073,0.001350873033516109,0.04065166413784027,397999,-0.7923047542572021
6,402000,100.0,771.37696608,58265,4020,-396.8643798828125,0.00073,0.001325875404290855,0.03447670489549637,398999,3.227517604827881
6,403000,100.0,771.4561619899999,58416,4030,-396.4259033203125,0.00073,0.0012499218573793769,0.04283900931477547,399999,2.5165953636169434
6,404000,100.0,770.90690106,58566,4040,-396.53240966796875,0.00073,0.0012237448245286942,0.06464360654354095,400999,-0.011193662881851196
6,405000,100.0,771.31151479,58717,4050,-396.1649475097656,0.00073,0.0014113608049228787,0.18018949031829834,401999,-1.0530905723571777
6,406000,100.0,771.6444455999999,58870,4060,-396.4739685058594,0.00073,0.00170709693338722,0.21056509017944336,402999,1.0184077024459839
6,407000,100.0,771.8925474399999,59024,4070,-396.53521728515625,0.00073,0.0014530991902574897,0.03578644618391991,403999,1.5910749435424805
6,408000,100.0,770.6110846,59175,4080,-397.0426025390625,0.00073,0.0010805799392983317,0.059698961675167084,404999,-0.9584273099899292
6,409000,100.0,769.7066644900002,59326,4090,-396.3636779785156,0.00073,0.0014113917713984847,0.03476862981915474,405999,6.792538166046143
6,410000,100.0,768.4554457100002,59476,4100,-396.4204406738281,0.00073,0.001211419585160911,0.07651065289974213,406999,2.2401583194732666
6,411000,100.0,767.5914737999998,59628,4110,-396.55596923828125,0.00073,0.0012712777825072408,0.06267722696065903,407999,0.08870929479598999
6,412000,100.0,769.1110933199999,59778,4120,-396.4599304199219,0.00073,0.0013249899493530393,0.12343801558017731,408999,-3.049771547317505
6,413000,100.0,768.2703681500003,59930,4130,-396.3656921386719,0.00073,0.0015869195340201259,0.09398721158504486,409999,0.767730712890625
6,414000,100.0,769.99090255,60080,4140,-396.44525146484375,0.00073,0.0014385208487510681,0.06686049699783325,410999,0.7816935777664185
6,415000,100.0,769.5707828399999,60231,4150,-396.7782897949219,0.00073,0.0015651419525966048,0.14591501653194427,411999,-2.0851480960845947
6,416000,100.0,769.6000885100001,60380,4160,-396.838623046875,0.00073,0.0018357213120907545,0.02864566072821617,412999,0.27819332480430603
6,417000,100.0,770.34128865,60530,4170,-396.40234375,0.00073,0.00171336077619344,0.031217407435178757,413999,-0.9961071014404297
6,418000,100.0,770.8281818999999,60679,4180,-396.768310546875,0.00073,0.0043175858445465565,0.06520503759384155,414999,-0.29907792806625366
6,419000,100.0,770.2333691000001,60828,4190,-396.36895751953125,0.00073,0.002039147773757577,0.04212982580065727,415999,-9.616707801818848
6,420000,100.0,770.8177751100001,60978,4200,-396.3403625488281,0.00073,0.0012773628113791347,0.022896671667695045,416999,-1.5859742164611816
6,421000,100.0,772.01784262,61128,4210,-396.5948791503906,0.00073,0.0015937642892822623,0.07872569561004639,417999,3.3360507488250732
6,422000,100.0,771.68086656,61280,4220,-396.701904296875,0.00073,0.0019612181931734085,0.0274047814309597,418999,1.0529423952102661
6,423000,100.0,772.4558915299999,61430,4230,-396.5128173828125,0.00073,0.00190217443741858,0.025290440768003464,419999,6.508325099945068
6,424000,100.0,772.04443239,61582,4240,-396.72235107421875,0.00073,0.0018081420566886663,0.05660737678408623,420999,-1.9433765411376953
6,425000,100.0,770.58517555,61732,4250,-396.9863586425781,0.00073,0.0017772774444893003,0.055593252182006836,421999,0.7770331501960754
6,426000,100.0,769.5137215999999,61884,4260,-396.50836181640625,0.00073,0.0015566970687359571,0.07539427280426025,422999,-0.16405078768730164
6,427000,100.0,767.21847511,62037,4270,-396.35150146484375,0.00073,0.0016833923291414976,0.06469886004924774,423999,2.740750551223755
6,428000,100.0,768.2065793500001,62191,4280,-396.55682373046875,0.00073,0.0015950985252857208,0.04744918271899223,424999,2.2003602981567383
6,429000,100.0,769.87043995,62342,4290,-396.520263671875,0.00073,0.001447369228117168,0.03548209369182587,425999,-0.2790772616863251
6,430000,100.0,769.8330465499998,62496,4300,-396.7190856933594,0.00073,0.001736143254674971,0.03537178039550781,426999,-4.264477729797363
6,431000,100.0,769.5705111200001,62649,4310,-396.8123779296875,0.00073,0.0015848309267312288,0.10487756133079529,427999,1.1687434911727905
6,432000,100.0,769.5882623300001,62801,4320,-396.6976013183594,0.00073,0.0012757435906678438,0.03527488559484482,428999,-0.4301484227180481
6,433000,100.0,769.45727984,62953,4330,-396.2641296386719,0.00073,0.001509051420725882,0.2119450867176056,429999,0.5760008692741394
6,434000,100.0,768.6771064500001,63104,4340,-396.6961364746094,0.00073,0.001519955461844802,0.10603161156177521,430999,-0.7766126394271851
6,435000,100.0,770.1239550599998,63255,4350,-396.34521484375,0.00073,0.0014413675526157022,0.07402262836694717,431999,1.9848761558532715
6,436000,100.0,770.8270937,63405,4360,-396.80078125,0.00073,0.001884360914118588,0.10744963586330414,432999,-2.3250234127044678
6,437000,100.0,772.3659623099999,63556,4370,-397.12042236328125,0.00073,0.001662838738411665,0.09878945350646973,433999,-2.780937671661377
6,438000,100.0,772.2016730099999,63709,4380,-396.60791015625,0.00073,0.0015201997011899948,0.0405099093914032,434999,-2.109757661819458
6,439000,100.0,771.1767057000002,63859,4390,-397.06903076171875,0.00073,0.0016452341806143522,0.08913715183734894,435999,-5.059501647949219
6,440000,100.0,772.17622368,64011,4400,-396.91253662109375,0.00073,0.0017901802202686667,0.058109134435653687,436999,-2.3540568351745605
6,441000,100.0,771.81358529,64163,4410,-396.96539306640625,0.00073,0.0014259085291996598,0.1225433200597763,437999,-0.2626285254955292
6,442000,100.0,771.6435960800002,64315,4420,-396.55743408203125,0.00073,0.0016877847956493497,0.04484285041689873,438999,2.587068557739258
6,443000,100.0,771.31638634,64467,4430,-396.4128723144531,0.00073,0.0018167456146329641,0.038666002452373505,439999,-3.0055603981018066
6,444000,100.0,771.88827361,64619,4440,-396.5657653808594,0.00073,0.0014052994083613157,0.016440993174910545,440999,-1.498486042022705
6,445000,100.0,772.72091616,64770,4450,-396.4940185546875,0.00073,0.0014318075263872743,0.01982739381492138,441999,-1.4194601774215698
6,446000,100.0,773.0729045500001,64920,4460,-396.4951477050781,0.00073,0.0014413881581276655,0.03563246130943298,442999,-0.292444109916687
6,447000,100.0,772.95233247,65071,4470,-396.20233154296875,0.00073,0.00152020703535527,0.04566172882914543,443999,3.8933849334716797
6,448000,100.0,772.16618013,65225,4480,-396.81744384765625,0.00073,0.0014335809973999858,0.04297345504164696,444999,-1.3473609685897827
6,449000,100.0,772.6696835700002,65377,4490,-396.325439453125,0.00073,0.0013199337990954518,0.0407249815762043,445999,-2.054598569869995
6,450000,100.0,771.96534725,65529,4500,-396.80889892578125,0.00073,0.0013507603434845805,0.03569900989532471,446999,-0.017131447792053223
6,451000,100.0,772.9573877800001,65681,4510,-396.08013916015625,0.00073,0.0013614512281492352,0.053960688412189484,447999,-0.04122421145439148
6,452000,100.0,773.08479455,65835,4520,-396.4586181640625,0.00073,0.0014099790714681149,0.0692005455493927,448999,-1.0220251083374023
6,453000,100.0,774.2372488099999,65986,4530,-396.53350830078125,0.00073,0.0013032243587076664,0.06500066816806793,449999,3.0843567848205566
6,454000,100.0,773.1022899399999,66137,4540,-396.43084716796875,0.00073,0.001614885637536645,0.047095466405153275,450999,1.0642051696777344
6,455000,100.0,772.0165391000003,66288,4550,-396.5418395996094,0.00073,0.0015969867818057537,0.05643918737769127,451999,2.455836772918701
6,456000,100.0,771.9858535699999,66442,4560,-396.5914306640625,0.00073,0.001515937619842589,0.035650745034217834,452999,-0.059832215309143066
6,457000,100.0,771.4448673400001,66595,4570,-396.6946105957031,0.00073,0.0013722555013373494,0.1233077421784401,453999,1.6964118480682373
6,458000,100.0,771.8667972100001,66747,4580,-396.05096435546875,0.00073,0.0015571551630273461,0.2909581959247589,454999,2.877531051635742
6,459000,100.0,771.6958480099998,66899,4590,-396.54278564453125,0.00073,0.0014090529875829816,0.07416486740112305,455999,-2.022881031036377
6,460000,100.0,772.5044119699998,67050,4600,-396.3245544433594,0.00073,0.0012160965707153082,0.02051255851984024,456999,0.3311625123023987
6,461000,100.0,770.6516054399998,67202,4610,-396.0231628417969,0.00073,0.001646303804591298,0.03427121415734291,457999,1.9373465776443481
6,462000,100.0,771.7665086300002,67353,4620,-396.4721984863281,0.00073,0.001434758654795587,0.04934937506914139,458999,-3.117469310760498
6,463000,100.0,770.067157,67504,4630,-395.8180236816406,0.00073,0.0014895984204486012,0.09654881060123444,459999,3.873655080795288
6,464000,100.0,771.1497256799998,67654,4640,-395.4613342285156,0.00073,0.0016462559578940272,0.03607279807329178,460999,3.8017563819885254
6,465000,100.0,771.5097753700002,67805,4650,-396.300048828125,0.00073,0.0017891050083562732,0.061489470303058624,461999,-0.662621259689331
6,466000,100.0,770.52841542,67957,4660,-396.5134582519531,0.00073,0.0016142589738592505,0.039619989693164825,462999,1.3374007940292358
6,467000,100.0,771.2904898299998,68109,4670,-396.2407531738281,0.00073,0.0014873831532895565,0.08555421233177185,463999,1.6014772653579712
6,468000,100.0,772.18766062,68261,4680,-396.5226745605469,0.00073,0.0016274675726890564,0.1018264889717102,464999,0.3766709268093109
6,469000,100.0,772.24780968,68416,4690,-395.87591552734375,0.00073,0.0016413171542808414,0.0817512795329094,465999,-0.7601752877235413
6,470000,100.0,771.91170971,68570,4700,-396.7531433105469,0.00073,0.0018502241000533104,0.06917008757591248,466999,-3.6139461994171143
6,471000,100.0,773.48731434,68722,4710,-396.23309326171875,0.00073,0.0015977233415469527,0.03913421928882599,467999,4.340582847595215
6,472000,100.0,772.11765246,68874,4720,-396.69012451171875,0.00073,0.0018449671333655715,0.08788444101810455,468999,1.512406587600708
6,473000,100.0,772.67034843,69029,4730,-396.0731201171875,0.00073,0.001694199163466692,0.17397230863571167,469999,0.6479700207710266
6,474000,100.0,772.0450384399999,69183,4740,-396.4118347167969,0.00073,0.0017382125370204449,0.02520808018743992,470999,1.8597493171691895
6,475000,100.0,772.68976872,69334,4750,-396.6952209472656,0.00073,0.0015952590620145202,0.040350399911403656,471999,-0.5896466374397278
6,476000,100.0,774.0363049099999,69487,4760,-396.9504699707031,0.00073,0.001750440220348537,0.07571854442358017,472999,-2.3656680583953857
6,477000,100.0,774.1840505399999,69641,4770,-396.5292053222656,0.00073,0.0018727312562987208,0.08791416138410568,473999,-0.7429122924804688
6,478000,100.0,773.2810959299999,69793,4780,-396.1282043457031,0.00073,0.0015836842358112335,0.1281290352344513,474999,1.9220025539398193
6,479000,100.0,772.42000616,69947,4790,-396.6121520996094,0.00073,0.0016466351225972176,0.0644042119383812,475999,-4.9210710525512695
6,480000,100.0,772.40981388,70099,4800,-396.29278564453125,0.00073,0.001946527510881424,0.054924920201301575,476999,1.8286892175674438
6,481000,100.0,770.87500976,70252,4810,-396.714111328125,0.00073,0.0015191483544185758,0.09858427941799164,477999,2.0732545852661133
6,482000,100.0,771.35367128,70403,4820,-396.6298828125,0.00073,0.0014935400104150176,0.10455331206321716,478999,1.0470421314239502
6,483000,100.0,771.7503574000002,70554,4830,-396.3547058105469,0.00073,0.001405184157192707,0.08778030425310135,479999,-1.5519659519195557
6,484000,100.0,772.4413139699999,70705,4840,-396.3614501953125,0.00073,0.0016603588592261076,0.05869729071855545,480999,5.482978820800781
6,485000,100.0,771.8676621399999,70857,4850,-396.94598388671875,0.00073,0.0017967772437259555,0.08748088032007217,481999,-3.293271541595459
6,486000,100.0,770.3497224300002,71010,4860,-396.32269287109375,0.00073,0.0016047056997194886,0.17571234703063965,482999,0.6073847413063049
6,487000,100.0,769.80930498,71163,4870,-395.88702392578125,0.00073,0.0014982513384893537,0.04646793007850647,483999,3.850182056427002
6,488000,100.0,769.72576867,71315,4880,-396.15283203125,0.00073,0.0026877825148403645,0.12015400826931,484999,3.460355281829834
6,489000,100.0,769.4644147800001,71468,4890,-396.2279968261719,0.00073,0.0031115151941776276,0.059247937053442,485999,-5.628055095672607
6,490000,100.0,769.0632060499998,71622,4900,-396.125,0.00073,0.0016012606211006641,0.04716528207063675,486999,-1.1381144523620605
6,491000,100.0,769.3689434,71777,4910,-396.3089599609375,0.00073,0.0014183103339746594,0.07056217640638351,487999,-2.2172985076904297
6,492000,100.0,770.0853432900002,71931,4920,-396.5044860839844,0.00073,0.0015515214763581753,0.04472915083169937,488999,0.5488215684890747
6,493000,100.0,769.55368381,72086,4930,-396.8037109375,0.00073,0.0017362881917506456,0.05778666213154793,489999,-2.653500556945801
6,494000,100.0,769.7935104499999,72237,4940,-396.2657470703125,0.00073,0.001839705859310925,0.043311696499586105,490999,1.07448148727417
6,495000,100.0,769.54255745,72390,4950,-396.1662292480469,0.00073,0.001584246871061623,0.046887367963790894,491999,2.1661205291748047
6,496000,100.0,769.7659268100002,72544,4960,-396.5840148925781,0.00073,0.0016607071738690138,0.03922608867287636,492999,-1.4289450645446777
6,497000,100.0,769.35332653,72696,4970,-396.08612060546875,0.00073,0.0013006015215069056,0.0425199493765831,493999,2.0926389694213867
6,498000,100.0,768.7291438600001,72848,4980,-396.59332275390625,0.00073,0.001700179767794907,0.06899981945753098,494999,1.9275076389312744
6,499000,100.0,770.66658646,73001,4990,-396.4355163574219,0.00073,0.0012236933689564466,0.06474634259939194,495999,-2.2107133865356445
6,500000,100.0,770.7171597399999,73152,5000,-396.591552734375,0.00073,0.001202823594212532,0.041477471590042114,496999,-3.3851125240325928
6,501000,100.0,771.1080890200001,73304,5010,-396.71307373046875,0.00073,0.001233680872246623,0.08058948069810867,497999,-0.7360787391662598
6,502000,100.0,770.5239573,73458,5020,-396.11297607421875,0.00073,0.0014943628339096904,0.07505477964878082,498999,-1.3877476453781128
6,503000,100.0,770.3422414,73609,5030,-396.07574462890625,0.00073,0.0015773437917232513,0.06267084926366806,499999,2.4408929347991943
6,504000,100.0,769.35780864,73762,5040,-396.44873046875,0.00073,0.0014144113520160317,0.048291534185409546,500999,3.093259334564209
6,505000,100.0,769.3281285099998,73914,5050,-396.5155334472656,0.00073,0.0015104177873581648,0.07027575373649597,501999,2.8148412704467773
6,506000,100.0,770.11659611,74067,5060,-396.6585388183594,0.00073,0.001403947826474905,0.09347820281982422,502999,4.057528018951416
6,507000,100.0,771.44438968,74222,5070,-396.7530517578125,0.00073,0.0013752431841567159,0.041509196162223816,503999,-3.797391414642334
6,508000,100.0,771.4459665900001,74374,5080,-396.8435363769531,0.00073,0.0012950701639056206,0.03092491254210472,504999,-1.1978486776351929
6,509000,100.0,770.9353466,74526,5090,-396.76300048828125,0.00073,0.0014604756142944098,0.028076857328414917,505999,-4.467146873474121
6,510000,100.0,770.9569232999999,74681,5100,-396.1845703125,0.00073,0.001423036097548902,0.028140824288129807,506999,-0.028886020183563232
6,511000,100.0,770.7461010399999,74834,5110,-396.3545837402344,0.00073,0.0015207043616101146,0.07665182650089264,507999,1.7607591152191162
6,512000,100.0,770.96734114,74988,5120,-396.21881103515625,0.00073,0.0013906562235206366,0.04403335973620415,508999,0.7654769420623779
6,513000,100.0,770.9525469600002,75142,5130,-396.5345153808594,0.00073,0.0011534641962498426,0.04782090336084366,509999,-2.154456615447998
6,514000,100.0,771.3130994200001,75295,5140,-396.2266845703125,0.00073,0.0015050466172397137,0.07520570605993271,510999,2.4645423889160156
6,515000,100.0,771.5158557999999,75451,5150,-396.0592041015625,0.00073,0.0014336267486214638,0.2500123679637909,511999,-0.7753874063491821
6,516000,100.0,771.4540613300003,75606,5160,-396.40643310546875,0.00073,0.0013142037205398083,0.07089562714099884,512999,1.4381766319274902
6,517000,100.0,771.19972175,75759,5170,-396.5601806640625,0.00073,0.001322166295722127,0.05102165415883064,513999,0.3257352411746979
6,518000,100.0,771.0963735400001,75912,5180,-396.3697814941406,0.00073,0.0014791900757700205,0.04458776116371155,514999,-3.5704729557037354
6,519000,100.0,769.3809242599997,76065,5190,-396.86968994140625,0.00073,0.0013547356938943267,0.03446609899401665,515999,-5.742576599121094
6,520000,100.0,769.7873449199999,76219,5200,-396.41717529296875,0.00073,0.0016299356939271092,0.05060329660773277,516999,-2.0680997371673584
6,521000,100.0,769.67548562,76372,5210,-396.4579162597656,0.00073,0.0016254596412181854,0.03730563074350357,517999,2.193671941757202
6,522000,100.0,769.8135590099998,76526,5220,-396.6239318847656,0.00073,0.0013029385590925813,0.043669119477272034,518999,-2.0036678314208984
6,523000,100.0,770.4355167699999,76677,5230,-396.4457092285156,0.00073,0.0017270969692617655,0.046486809849739075,519999,-2.8980202674865723
6,524000,100.0,770.01595207,76831,5240,-396.2344665527344,0.00073,0.001468063099309802,0.11887795478105545,520999,-4.217471122741699
6,525000,100.0,769.4508705999999,76984,5250,-396.51470947265625,0.00073,0.001395098865032196,0.03478400781750679,521999,4.172451019287109
6,526000,100.0,770.4295533499999,77140,5260,-396.29034423828125,0.00073,0.001579686882905662,0.03669023513793945,522999,-0.29122984409332275
6,527000,100.0,770.0632751600001,77293,5270,-396.958984375,0.00073,0.0011920133838430047,0.050501372665166855,523999,-1.9695571660995483
6,528000,100.0,770.8299219800002,77447,5280,-396.54827880859375,0.00073,0.0011285089422017336,0.04708394780755043,524999,-4.127190589904785
6,529000,100.0,772.73483221,77600,5290,-396.89813232421875,0.00073,0.0013433453859761357,0.12217384576797485,525999,-0.519775390625
6,530000,100.0,773.08120491,77755,5300,-396.00946044921875,0.00073,0.002137015573680401,0.09017129242420197,526999,-0.14819616079330444
6,531000,100.0,773.2759696499999,77910,5310,-395.5606384277344,0.00073,0.0012972246622666717,0.12959623336791992,527999,-1.408235788345337
6,532000,100.0,772.8191289099999,78066,5320,-396.6665954589844,0.00073,0.0015230802819132805,0.055648963898420334,528999,-1.2478299140930176
6,533000,100.0,773.09557098,78220,5330,-396.2957763671875,0.00073,0.0012761135585606098,0.02379726991057396,529999,3.609813928604126
6,534000,100.0,774.53729127,78376,5340,-396.66845703125,0.00073,0.001353534054942429,0.049858223646879196,530999,-1.5846052169799805
6,535000,100.0,775.9407693,78529,5350,-396.78021240234375,0.00073,0.0015304748667404056,0.03048929199576378,531999,-4.614770889282227
6,536000,100.0,774.7681927400001,78682,5360,-396.02191162109375,0.00073,0.0011757129104807973,0.11572552472352982,532999,-3.8875317573547363
6,537000,100.0,775.2694632499998,78836,5370,-396.33306884765625,0.00073,0.0020184272434562445,0.06768950074911118,533999,1.2015759944915771
6,538000,100.0,774.9771683600001,78991,5380,-396.8271484375,0.00073,0.001486747176386416,0.05575735121965408,534999,-4.192638397216797
6,539000,100.0,775.1672912,79147,5390,-396.17254638671875,0.00073,0.0011973677901551127,0.07631288468837738,535999,0.32391664385795593
6,540000,100.0,774.30172041,79301,5400,-396.15771484375,0.00073,0.0011792361037805676,0.12283779680728912,536999,5.686185836791992
6,541000,100.0,774.53013603,79455,5410,-396.11175537109375,0.00073,0.0015126053476706147,0.06785877794027328,537999,0.9185701608657837
6,542000,100.0,774.4853052999999,79610,5420,-396.5190734863281,0.00073,0.0015590176917612553,0.05449280887842178,538999,-0.8750652074813843
6,543000,100.0,773.7987008499999,79765,5430,-396.3217468261719,0.00073,0.0016944996314123273,0.07326314598321915,539999,5.0370283126831055
6,544000,100.0,772.7434805099999,79920,5440,-396.80810546875,0.00073,0.002006490482017398,0.07032529264688492,540999,-4.367634296417236
6,545000,100.0,772.12201508,80075,5450,-396.298095703125,0.00073,0.0013112297747284174,0.047948408871889114,541999,-1.793076992034912
6,546000,100.0,772.8767941599998,80229,5460,-396.4675598144531,0.00073,0.0016567809507250786,0.08837635070085526,542999,-1.5140602588653564
6,547000,100.0,773.3116857199999,80384,5470,-395.7415466308594,0.00073,0.0012949509546160698,0.07526333630084991,543999,10.73967170715332
6,548000,100.0,773.40280118,80538,5480,-396.3126525878906,0.00073,0.0012765346327796578,0.050781428813934326,544999,2.481274127960205
6,549000,100.0,772.8263489400001,80694,5490,-396.3923034667969,0.00073,0.0014458157820627093,0.07767412066459656,545999,-2.7384891510009766
6,550000,100.0,773.8914490099997,80852,5500,-396.12481689453125,0.00073,0.001545253093354404,0.2141820192337036,546999,-1.4295861721038818
6,551000,100.0,772.76669386,81010,5510,-396.3291320800781,0.00073,0.0013584280386567116,0.06555972993373871,547999,-2.1896650791168213
6,552000,100.0,773.9844534300001,81168,5520,-396.1475830078125,0.00073,0.0014131116913631558,0.057135410606861115,548999,-1.8816165924072266
6,553000,100.0,774.42247646,81327,5530,-396.6090393066406,0.00073,0.0014292808482423425,0.18728558719158173,549999,4.168349266052246
6,554000,100.0,775.21737087,81489,5540,-396.6262512207031,0.00073,0.0014246064238250256,0.04232383519411087,550999,-1.7933063507080078
6,555000,100.0,774.8891177299998,81648,5550,-396.6376953125,0.00073,0.001015191781334579,0.034551456570625305,551999,-2.987414598464966
6,556000,100.0,773.4640945599999,81807,5560,-396.32659912109375,0.00073,0.001737776561640203,0.05666964501142502,552999,0.6976782083511353
6,557000,100.0,772.1374604000001,81969,5570,-396.2613525390625,0.00073,0.0013837042497470975,0.04440820962190628,553999,2.4430665969848633
6,558000,100.0,772.6013217300001,82131,5580,-395.92413330078125,0.00073,0.0012940269662067294,0.1135515421628952,554999,5.444282054901123
6,559000,100.0,772.70889398,82292,5590,-396.47216796875,0.00073,0.001290291198529303,0.03426995128393173,555999,2.3085570335388184
6,560000,100.0,771.3899754999999,82454,5600,-396.19488525390625,0.00073,0.0014813859015703201,0.06524993479251862,556999,-1.777076005935669
6,561000,100.0,772.36191334,82616,5610,-396.1598815917969,0.00073,0.0013530300930142403,0.08323927223682404,557999,6.372267723083496
6,562000,100.0,771.0599846,82777,5620,-396.60626220703125,0.00073,0.0012718131765723228,0.04093440622091293,558999,-2.7403814792633057
6,563000,100.0,772.1332980999998,82937,5630,-396.41485595703125,0.00073,0.0013168345903977752,0.03727489709854126,559999,-0.22154194116592407
6,564000,100.0,770.7050939100002,83099,5640,-396.2516174316406,0.00073,0.0013640524121001363,0.0675697773694992,560999,0.013970136642456055
6,565000,100.0,770.6325591799999,83258,5650,-396.7061462402344,0.00073,0.001514983712695539,0.10077080130577087,561999,-0.4803485572338104
6,566000,100.0,770.5094930699998,83419,5660,-396.3578186035156,0.00073,0.0014658268773928285,0.0329490564763546,562999,-1.000429630279541
6,567000,100.0,772.0557225399998,83580,5670,-396.3234558105469,0.00073,0.0014845284167677164,0.11656832695007324,563999,-2.2391180992126465
6,568000,100.0,771.1806728999998,83740,5680,-396.142822265625,0.00073,0.001580083160661161,0.04419543594121933,564999,2.3471016883850098
6,569000,100.0,770.3022041600001,83900,5690,-396.1828918457031,0.00073,0.0015709380386397243,0.056449469178915024,565999,5.198294639587402
6,570000,100.0,769.90513914,84058,5700,-396.1500244140625,0.00073,0.001509554567746818,0.11588753014802933,566999,2.73056697845459
6,571000,100.0,769.98918585,84218,5710,-396.0946044921875,0.00073,0.0014117854880169034,0.12660545110702515,567999,2.641770362854004
6,572000,100.0,770.7557279,84381,5720,-396.53363037109375,0.00073,0.0015690380241721869,0.06659732758998871,568999,0.8286884427070618
6,573000,100.0,768.21654892,84541,5730,-396.7041015625,0.00073,0.0013874636497348547,0.0480600968003273,569999,-0.9715830683708191
6,574000,100.0,769.8507311300001,84702,5740,-396.1199951171875,0.00073,0.0015309908194467425,0.19689872860908508,570999,1.0994561910629272
6,575000,100.0,770.2388373499999,84862,5750,-396.3653564453125,0.00073,0.0016830399399623275,0.06251027435064316,571999,-0.6967418193817139
6,576000,100.0,771.1572294199999,85021,5760,-396.6421203613281,0.00073,0.0014981185086071491,0.039264265447854996,572999,-1.4317653179168701
6,577000,100.0,770.0644864300001,85181,5770,-396.2220764160156,0.00073,0.0013344946783035994,0.061168938875198364,573999,-0.0557364821434021
6,578000,100.0,770.77622317,85340,5780,-396.7435302734375,0.00073,0.001376095344312489,0.04149063676595688,574999,0.1357232630252838
6,579000,100.0,771.74817658,85500,5790,-396.299560546875,0.00073,0.0014145064633339643,0.16245795786380768,575999,1.1579304933547974
6,580000,100.0,771.81963409,85660,5800,-396.33587646484375,0.00073,0.0013065912062302232,0.21689099073410034,576999,-1.2148494720458984
6,581000,100.0,771.2986222100001,85819,5810,-396.0793151855469,0.00073,0.001593085820786655,0.04642979055643082,577999,6.643113136291504
6,582000,100.0,770.4061565500001,85977,5820,-396.1515197753906,0.00073,0.0017120973207056522,0.03566647320985794,578999,0.8988485336303711
6,583000,100.0,771.62963976,86137,5830,-396.42510986328125,0.00073,0.001388376927934587,0.09467370808124542,579999,1.3462448120117188
6,584000,100.0,770.8231076300002,86296,5840,-396.488525390625,0.00073,0.0017046972643584013,0.05117039009928703,580999,0.11586904525756836
6,585000,100.0,770.4569988799999,86456,5850,-396.542236328125,0.00073,0.001838030177168548,0.1553252637386322,581999,-3.0214271545410156
6,586000,100.0,770.4393384800001,86616,5860,-396.2459411621094,0.00073,0.0018060998991131783,0.04866423457860947,582999,1.4165706634521484
6,587000,100.0,769.8846791199999,86775,5870,-396.21685791015625,0.00073,0.0017110869521275163,0.02722930908203125,583999,0.3893654942512512
6,588000,100.0,769.6644238099999,86937,5880,-396.6270446777344,0.00073,0.0018020841525867581,0.05484071373939514,584999,1.6672816276550293
6,589000,100.0,768.96224834,87097,5890,-396.0447998046875,0.00073,0.0017977807438001037,0.024741893634200096,585999,-5.054232597351074
6,590000,100.0,769.91319514,87259,5900,-396.42303466796875,0.00073,0.0017035393975675106,0.02677687257528305,586999,-0.3776246905326843
6,591000,100.0,771.10894967,87419,5910,-396.1979064941406,0.00073,0.0017286821966990829,0.19301381707191467,587999,0.7291996479034424
6,592000,100.0,771.6227375300001,87582,5920,-396.7824401855469,0.00073,0.0018710647709667683,0.02384733222424984,588999,-2.887382984161377
6,593000,100.0,770.3604892,87746,5930,-396.7107238769531,0.00073,0.0014648186042904854,0.03594445809721947,589999,-2.126920223236084
6,594000,100.0,769.70875569,87909,5940,-396.39630126953125,0.00073,0.0014234445989131927,0.19993999600410461,590999,-1.9808895587921143
6,595000,100.0,770.49004067,88071,5950,-396.1768798828125,0.00073,0.0014296135632321239,0.03404369205236435,591999,1.2355376482009888
6,596000,100.0,771.27094692,88231,5960,-396.32733154296875,0.00073,0.0016189372399821877,0.04673177748918533,592999,-4.300768852233887
6,597000,100.0,772.7851355200002,88393,5970,-395.9350891113281,0.00073,0.0013677167007699609,0.1712363362312317,593999,2.7253077030181885
6,598000,100.0,773.14082528,88553,5980,-396.6016540527344,0.00073,0.0018372003687545657,0.08538572490215302,594999,-0.06953199207782745
6,599000,100.0,773.9412819199999,88714,5990,-396.4438171386719,0.00073,0.001597296679392457,0.23101644217967987,595999,-1.108569860458374
6,600000,100.0,773.95920885,88875,6000,-396.22869873046875,0.00073,0.0017452811589464545,0.05887257307767868,596999,1.2969920635223389
6,601000,100.0,774.2128298499999,89037,6010,-395.9425354003906,0.00073,0.0019255842780694366,0.045924168080091476,597999,1.1270475387573242
6,602000,100.0,774.4615227099999,89197,6020,-396.228515625,0.00073,0.0016123419627547264,0.05961579084396362,598999,1.2088477611541748
