time/episodes,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/ent_coef,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/n_updates
7000,16841,15.72,125576,-3.2071840799999993,7,0.000675323826726526,0.008440913632512093,0.00073,2.7739291191101074,10.760686874389648,122575
7010,16862,15.66,125730,-3.24544121,7,0.0006658154889009893,0.007236408069729805,0.00073,2.6823458671569824,-15.46056842803955,122729
7020,16884,15.64,125888,-3.29133907,7,0.0006706796120852232,0.007174754049628973,0.00073,2.7939910888671875,6.188571453094482,122887
7030,16906,15.67,126047,-3.2730876,7,0.000695522059686482,0.007749184966087341,0.00073,2.701707363128662,-11.013863563537598,123046
7040,16927,15.67,126203,-3.2815624900000007,7,0.0006572967977263033,0.00783077534288168,0.00073,2.583228826522827,-3.5903842449188232,123202
7050,16949,15.73,126362,-3.3136141200000004,7,0.0006536474102176726,0.011842929758131504,0.00073,2.8676300048828125,22.57950210571289,123361
7060,16971,15.78,126523,-3.2957475899999995,7,0.0006273462204262614,0.008635414764285088,0.00073,2.5612940788269043,-18.939373016357422,123522
7070,16993,15.83,126688,-3.31619802,7,0.0006310698809102178,0.006804103963077068,0.00073,2.7161777019500732,2.6435317993164062,123687
7080,17015,15.86,126851,-3.32901307,7,0.000619158148765564,0.009329085238277912,0.00073,2.759518623352051,11.18168830871582,123850
7090,17037,15.93,127010,-3.3314710099999996,7,0.0005943612195551395,0.010012883692979813,0.00073,2.761150598526001,-2.0088858604431152,124009
7100,17059,15.91,127167,-3.29939751,7,0.0005926993326283991,0.00831677671521902,0.00073,2.6914725303649902,-5.409083366394043,124166
7110,17080,15.97,127327,-3.25121276,7,0.0005960931302979589,0.006610680837184191,0.00073,2.787968873977661,-1.6534605026245117,124326
7120,17101,15.93,127481,-3.1900961500000005,7,0.0005867402069270611,0.008903587237000465,0.00073,2.751154661178589,5.4821062088012695,124480
7130,17122,15.92,127639,-3.1816893599999996,7,0.0005840175435878336,0.008905679918825626,0.00073,2.6994404792785645,-2.527472972869873,124638
7140,17144,15.97,127800,-3.1886489499999993,7,0.0006017761188559234,0.008236035704612732,0.00073,2.7209932804107666,5.419153690338135,124799
7150,17166,15.99,127961,-3.17143842,7,0.000598252983763814,0.005442001391202211,0.00073,2.7123539447784424,-6.791207313537598,124960
7160,17188,15.95,128118,-3.1702737599999993,7,0.0005932399653829634,0.007172560319304466,0.00073,2.6619668006896973,-0.6057851314544678,125117
7170,17210,15.86,128274,-3.14876084,7,0.000624540844000876,0.0068789198994636536,0.00073,2.7487783432006836,16.300094604492188,125273
7180,17231,15.77,128428,-3.127947040000001,7,0.0006163077196106315,0.007683769334107637,0.00073,2.6573736667633057,4.732855796813965,125427
7190,17253,15.76,128586,-3.1214510700000004,7,0.0006183586083352566,0.007184811867773533,0.00073,2.6159842014312744,-1.0386180877685547,125585
7200,17275,15.8,128747,-3.13949305,7,0.0006376954261213541,0.008992021903395653,0.00073,2.6798248291015625,5.521069049835205,125746
7210,17298,15.8,128907,-3.1571385500000004,7,0.000635974807664752,0.008384257555007935,0.00073,2.6723105907440186,7.771847724914551,125906
7220,17320,15.88,129069,-3.1653445500000004,7,0.0006453702226281166,0.007535786367952824,0.00073,2.786074161529541,12.783126831054688,126068
7230,17343,15.93,129232,-3.1630417100000003,7,0.0006417121039703488,0.007265998981893063,0.00073,2.683781147003174,-11.337620735168457,126231
7240,17367,15.96,129396,-3.1663461900000005,7,0.0006311529432423413,0.008184470236301422,0.00073,2.7511353492736816,13.756876945495605,126395
7250,17390,15.96,129557,-3.17664617,7,0.0006280582747422159,0.006466906517744064,0.00073,2.6448240280151367,-4.933325290679932,126556
7260,17413,15.98,129716,-3.1735104899999995,7,0.0006280277157202363,0.007075897417962551,0.00073,2.6686997413635254,-1.641066551208496,126715
7270,17436,16.06,129880,-3.1967326700000003,7,0.000630061374977231,0.008062884211540222,0.00073,2.689305067062378,-16.568767547607422,126879
7280,17459,16.08,130036,-3.1978746300000007,7,0.0006220440263859928,0.006136739626526833,0.00073,2.6317925453186035,-6.096721649169922,127035
7290,17481,16.08,130194,-3.18993879,7,0.0006163315265439451,0.00936969555914402,0.00073,2.699019432067871,14.795595169067383,127193
7300,17503,16.06,130353,-3.17009932,7,0.0006127301603555679,0.007593769114464521,0.00073,2.635774850845337,-2.231804847717285,127352
7310,17524,15.99,130506,-3.1587365099999993,7,0.0005982107250019908,0.0090872161090374,0.00073,2.7250165939331055,-14.552881240844727,127505
7320,17545,15.92,130661,-3.15203943,7,0.0005971369100734591,0.006581635680049658,0.00073,2.7784857749938965,26.111759185791016,127660
7330,17566,15.85,130817,-3.1519797200000004,7,0.0005996181280352175,0.007595423609018326,0.00073,2.7175509929656982,-1.4610227346420288,127816
7340,17588,15.81,130977,-3.1310998,7,0.0005820747464895248,0.007504934445023537,0.00073,2.6389458179473877,-0.16259264945983887,127976
7350,17610,15.75,131132,-3.11887751,7,0.0005935358931310475,0.006017709616571665,0.00073,2.6751341819763184,-15.34278678894043,128131
7360,17632,15.74,131290,-3.11496092,7,0.0005911277839913964,0.007814137265086174,0.00073,2.623431921005249,10.47547721862793,128289
7370,17654,15.73,131453,-3.0952341400000005,7,0.0005923116696067154,0.006436754018068314,0.00073,2.633044719696045,-1.7633790969848633,128452
7380,17676,15.77,131613,-3.11864865,7,0.0005939234979450703,0.007387926802039146,0.00073,2.6929032802581787,8.937151908874512,128612
7390,17698,15.81,131775,-3.13093274,7,0.0005990134086459875,0.007180541753768921,0.00073,2.743915319442749,7.893928527832031,128774
7400,17720,15.82,131935,-3.1540521700000004,7,0.0006232806481420994,0.006879451218992472,0.00073,2.6772234439849854,-0.5473687648773193,128934
7410,17743,15.89,132095,-3.15980165,7,0.0006089045200496912,0.007396357133984566,0.00073,2.621342182159424,-23.70497703552246,129094
7420,17765,15.95,132256,-3.16596562,7,0.0005954104708507657,0.006881780456751585,0.00073,2.687842845916748,15.163089752197266,129255
7430,17787,16.01,132418,-3.17318047,7,0.0006071593961678445,0.006959790363907814,0.00073,2.737497329711914,17.69500732421875,129417
7440,17808,15.97,132574,-3.1675269300000006,7,0.0006094505661167204,0.007781836204230785,0.00073,2.681083917617798,4.9325785636901855,129573
7450,17830,15.98,132730,-3.1708347900000002,7,0.0006061784224584699,0.0070202043280005455,0.00073,2.730407238006592,3.658470630645752,129729
7460,17852,16.0,132890,-3.19970209,7,0.0006034050020389259,0.006895286962389946,0.00073,2.7114155292510986,4.885425567626953,129889
7470,17874,15.97,133050,-3.195814439999999,7,0.0006044578622095287,0.008133810013532639,0.00073,2.6924238204956055,7.662631034851074,130049
7480,17896,15.96,133209,-3.1758435100000004,7,0.0006055945414118469,0.006782355718314648,0.00073,2.7042369842529297,-2.42733097076416,130208
7490,17918,15.93,133368,-3.1564712900000003,7,0.0006095956196077168,0.006786123383790255,0.00073,2.6567139625549316,-3.3614649772644043,130367
7500,17940,15.92,133527,-3.1275814399999997,7,0.0006080784369260073,0.005744908004999161,0.00073,2.5974936485290527,-23.736448287963867,130526
7510,17962,15.92,133687,-3.1309485400000003,7,0.000591598975006491,0.007797835394740105,0.00073,2.6196041107177734,-28.597206115722656,130686
7520,17983,15.88,133844,-3.1528825099999995,7,0.0005838872166350484,0.006368592381477356,0.00073,2.589930295944214,-0.06065511703491211,130843
7530,18005,15.86,134004,-3.14919973,7,0.0005949524347670376,0.006459342315793037,0.00073,2.6516849994659424,10.547115325927734,131003
7540,18028,15.91,134165,-3.16450099,7,0.0005869438755325973,0.00782347284257412,0.00073,2.6141369342803955,-3.3986010551452637,131164
7550,18051,15.99,134329,-3.1800179499999994,7,0.0005868023145012558,0.007966214790940285,0.00073,2.681975841522217,-16.848291397094727,131328
7560,18075,15.98,134488,-3.15357248,7,0.0005835022893734276,0.007202379871159792,0.00073,2.5331923961639404,-36.79008865356445,131487
7570,18097,15.99,134649,-3.17210119,7,0.0005832408205606043,0.007998345419764519,0.00073,2.669130563735962,10.51888656616211,131648
7580,18120,16.01,134810,-3.215970080000001,7,0.000582672655582428,0.007420613896101713,0.00073,2.6688826084136963,5.253695964813232,131809
7590,18145,16.2,134988,-3.61971574,7,0.0006404431769624352,0.008208025246858597,0.00073,2.5963680744171143,17.942075729370117,131987
7600,18172,16.55,135182,-3.97865072,7,0.0006081833853386343,0.006763833574950695,0.00073,2.7094228267669678,-1.6248970031738281,132181
7610,18198,16.83,135370,-4.1697453200000005,7,0.0005723069189116359,0.0068467287346720695,0.00073,2.660039186477661,-16.1075382232666,132369
7620,18223,17.08,135552,-4.249041569999999,7,0.0005657596630044281,0.008571304380893707,0.00073,2.7649788856506348,6.026522159576416,132551
7630,18248,17.24,135728,-4.2966953100000005,7,0.0005826054257340729,0.00824018009006977,0.00073,2.716461420059204,7.080704689025879,132727
7640,18271,17.28,135893,-4.30060282,7,0.0005891722976230085,0.006359546445310116,0.00073,2.6749041080474854,-12.994447708129883,132892
7650,18293,17.23,136052,-4.29102118,7,0.0006006801268085837,0.006500592455267906,0.00073,2.743356466293335,-15.309623718261719,133051
7660,18315,17.23,136211,-4.302010640000001,7,0.0006091376999393106,0.006293188780546188,0.00073,2.60469651222229,-7.892951011657715,133210
7670,18336,17.19,136368,-4.28425384,7,0.0006107749068178236,0.007723200134932995,0.00073,2.6826436519622803,-4.916744709014893,133367
7680,18358,17.14,136524,-4.25180272,7,0.0006024094764143229,0.0067496756091713905,0.00073,2.6295838356018066,-0.9619460105895996,133523
7690,18379,16.91,136679,-3.8553338800000008,7,0.0006034484831616282,0.006757455877959728,0.00073,2.562300205230713,-0.3072183132171631,133678
7700,18400,16.52,136834,-3.4986199700000005,7,0.0006139371544122696,0.006345543544739485,0.00073,2.810969829559326,10.025429725646973,133833
7710,18422,16.21,136991,-3.2972540299999995,7,0.0006211198633536696,0.00720390398055315,0.00073,2.664907455444336,-2.273528575897217,133990
7720,18443,15.98,137150,-3.2058690899999998,7,0.0006253138417378068,0.006549865007400513,0.00073,2.6531295776367188,10.678107261657715,134149
7730,18466,15.85,137313,-3.1853902299999985,7,0.0006304981070570648,0.008310902863740921,0.00073,2.696927547454834,-12.059381484985352,134312
7740,18487,15.81,137474,-3.18948058,7,0.0006196903996169567,0.00708562508225441,0.00073,2.688753128051758,-5.529425144195557,134473
7750,18509,15.81,137633,-3.19785795,7,0.0005974501837044954,0.0076378327794373035,0.00073,2.6042158603668213,2.498350143432617,134632
7760,18531,15.81,137792,-3.2054489800000003,7,0.0005879245582036674,0.006298957858234644,0.00073,2.551668882369995,-25.82737922668457,134791
7770,18553,15.85,137953,-3.21045881,7,0.0005843061371706426,0.007753179408609867,0.00073,2.6533522605895996,5.750941276550293,134952
7780,18574,15.85,138109,-3.18872436,7,0.0006151283741928637,0.008620224893093109,0.00073,2.666588068008423,19.008853912353516,135108
7790,18597,15.92,138271,-3.2040205399999997,7,0.0006321556284092367,0.005938681773841381,0.00073,2.6697683334350586,11.800363540649414,135270
7800,18618,15.96,138430,-3.202567669999999,7,0.0006130163092166185,0.006367923226207495,0.00073,2.654107093811035,-0.824542760848999,135429
7810,18640,16.01,138592,-3.20653221,7,0.0006090415408834815,0.0066766999661922455,0.00073,2.65132212638855,-18.77389144897461,135591
7820,18662,15.98,138748,-3.1850543599999996,7,0.0005925950245000422,0.008558806031942368,0.00073,2.655665874481201,4.564297676086426,135747
7830,18685,16.0,138913,-3.1595060200000002,7,0.0006045463378541172,0.007882839068770409,0.00073,2.6751413345336914,5.164753437042236,135912
7840,18707,16.05,139079,-3.14972541,7,0.0005990071222186089,0.007448920980095863,0.00073,2.6707441806793213,9.259242057800293,136078
7850,18730,16.11,139244,-3.1313662499999997,7,0.0005954740918241441,0.007139164488762617,0.00073,2.683817148208618,6.52534818649292,136243
7860,18752,16.14,139406,-3.11571697,7,0.0005897203809581697,0.00687740184366703,0.00073,2.64611554145813,-12.76718807220459,136405
7870,18774,16.1,139563,-3.091417290000001,7,0.0005869545275345445,0.006738575641065836,0.00073,2.600538730621338,-8.277647018432617,136562
7880,18797,16.17,139726,-3.0932831800000002,7,0.0005666671204380691,0.007577694021165371,0.00073,2.6157946586608887,4.057860374450684,136725
7890,18820,16.17,139888,-3.07653641,7,0.0005743200890719891,0.006640484556555748,0.00073,2.6078906059265137,-1.6662218570709229,136887
7900,18843,16.21,140051,-3.091213260000001,7,0.0005732366698794067,0.009109141305088997,0.00073,2.642019033432007,21.313833236694336,137050
7910,18866,16.19,140211,-3.0917221799999997,7,0.0006009018397890031,0.008926685899496078,0.00073,2.5310726165771484,0.7134685516357422,137210
7920,18888,16.23,140371,-3.1015597500000003,7,0.0005947878817096353,0.007795762736350298,0.00073,2.492976665496826,-6.506684303283691,137370
7930,18910,16.15,140528,-3.0870503400000007,7,0.0005889621679671109,0.006469860672950745,0.00073,2.5283243656158447,-0.6935350894927979,137527
7940,18932,16.06,140685,-3.0739583500000003,7,0.0006040472653694451,0.006445382721722126,0.00073,2.68239164352417,10.08128547668457,137684
7950,18954,15.99,140843,-3.0704308599999997,7,0.0006009975331835449,0.007057947106659412,0.00073,2.6409475803375244,-7.3377299308776855,137842
7960,18976,15.97,141003,-3.085687509999999,7,0.000594416749663651,0.007798355538398027,0.00073,2.6883647441864014,4.514096260070801,138002
7970,18998,15.97,141160,-3.0958518099999996,7,0.000602929329033941,0.0058013759553432465,0.00073,2.751838207244873,1.3259944915771484,138159
7980,19021,15.95,141321,-3.12135858,7,0.0006088545778766274,0.006229261867702007,0.00073,2.6886239051818848,31.679262161254883,138320
7990,19043,15.92,141480,-3.1210058400000005,7,0.0006130972760729492,0.006132357753813267,0.00073,2.626753330230713,4.009969234466553,138479
8000,19065,15.86,141637,-3.1218981799999996,7,0.0006300298846326768,0.007281318306922913,0.00073,2.580120086669922,-1.3302316665649414,138636
8010,19086,15.8,141791,-3.0990711799999997,7,0.0006201639771461487,0.005884082056581974,0.00073,2.6583447456359863,-9.228597640991211,138790
8020,19109,15.79,141950,-3.1001735100000003,7,0.0005833865725435317,0.007172012701630592,0.00073,2.5018720626831055,2.2696900367736816,138949
8030,19133,15.84,142112,-3.10295769,7,0.0005814708420075476,0.007731257937848568,0.00073,2.5310819149017334,4.016343593597412,139111
8040,19156,15.9,142275,-3.1246128700000004,7,0.0006058418075554073,0.0070260390639305115,0.00073,2.538405656814575,-26.775856018066406,139274
8050,19178,15.88,142431,-3.11809858,7,0.0005843824474141002,0.0069771925918757915,0.00073,2.558203935623169,12.018204689025879,139430
8060,19200,15.84,142587,-3.1062327300000003,7,0.000583648681640625,0.006916934158653021,0.00073,2.5246708393096924,-16.296062469482422,139586
8070,19222,15.84,142744,-3.12221552,7,0.0005929410108365119,0.006562346592545509,0.00073,2.632678270339966,14.633589744567871,139743
8080,19245,15.84,142905,-3.1200771400000002,7,0.0005827168351970613,0.006034131161868572,0.00073,2.5547521114349365,-15.705621719360352,139904
8090,19267,15.81,143061,-3.13237433,7,0.0005656105349771678,0.0062350137159228325,0.00073,2.658618927001953,-4.463310241699219,140060
8100,19289,15.8,143217,-3.1164830699999997,7,0.00058475456899032,0.006402057595551014,0.00073,2.50580096244812,-0.2189645767211914,140216
8110,19311,15.85,143376,-3.131107079999999,7,0.0005801107618026435,0.006767201703041792,0.00073,2.6558995246887207,6.6054887771606445,140375
8120,19332,15.83,143533,-3.1199073499999996,7,0.0005852293688803911,0.00586885679513216,0.00073,2.567650079727173,-0.4790945053100586,140532
8130,19354,15.77,143689,-3.12876551,7,0.0005999418790452182,0.006386266555637121,0.00073,2.6014974117279053,8.68068790435791,140688
8140,19376,15.73,143848,-3.11523189,7,0.0005791008588857949,0.007306793238967657,0.00073,2.5944418907165527,-5.589350700378418,140847
8150,19398,15.77,144008,-3.1437928,7,0.0005774175515398383,0.008162316866219044,0.00073,2.6834354400634766,28.30063247680664,141007
8160,19421,15.83,144170,-3.1598294800000004,7,0.0005754426238127053,0.00603280495852232,0.00073,2.6070237159729004,-0.400482177734375,141169
8170,19442,15.82,144326,-3.1366108400000003,7,0.0005712509737350047,0.006324533373117447,0.00073,2.596543073654175,9.523031234741211,141325
8180,19464,15.79,144484,-3.12933714,7,0.0005768536357209086,0.0073794350028038025,0.00073,2.7176766395568848,12.823187828063965,141483
8190,19487,15.82,144643,-3.11692573,7,0.0005723238573409617,0.00951521098613739,0.00073,2.603253126144409,12.111244201660156,141642
8200,19508,15.8,144797,-3.1048706900000007,7,0.0005686701624654233,0.00570086482912302,0.00073,2.62703275680542,-3.343813180923462,141796
8210,19529,15.79,144955,-3.10154402,7,0.0005830698064528406,0.00759724248200655,0.00073,2.571704149246216,26.523048400878906,141954
8220,19552,15.83,145116,-3.11859097,7,0.0005680747563019395,0.006187381222844124,0.00073,2.5799572467803955,4.369604110717773,142115
8230,19574,15.85,145274,-3.120993720000001,7,0.0005751510034315288,0.00667210016399622,0.00073,2.6133246421813965,-9.071025848388672,142273
8240,19596,15.86,145434,-3.1272954399999997,7,0.0005848798318766057,0.005360890179872513,0.00073,2.5333809852600098,0.7491674423217773,142433
8250,19618,15.82,145590,-3.1037051300000007,7,0.0005862610996700823,0.005498895887285471,0.00073,2.69071626663208,12.892289161682129,142589
8260,19639,15.75,145745,-3.0764218999999997,7,0.0005928864702582359,0.009703405201435089,0.00073,2.532925844192505,3.4897849559783936,142744
8270,19660,15.78,145904,-3.1006481599999995,7,0.0005815581534989178,0.006734228227287531,0.00073,2.7721450328826904,14.991053581237793,142903
8280,19682,15.77,146061,-3.0967803099999998,7,0.0005766803515143692,0.0059227244928479195,0.00073,2.6218130588531494,-0.9953782558441162,143060
8290,19704,15.73,146216,-3.0925447399999997,7,0.0005732060526497662,0.006806126795709133,0.00073,2.6296746730804443,-6.008732795715332,143215
8300,19726,15.77,146374,-3.1150109999999995,7,0.0005819906946271658,0.006360771134495735,0.00073,2.536435842514038,-20.788406372070312,143373
8310,19748,15.78,146533,-3.14121569,7,0.000564234796911478,0.005401043687015772,0.00073,2.571835994720459,-13.338899612426758,143532
8320,19770,15.73,146689,-3.1308685500000006,7,0.0005700390320271254,0.006947643123567104,0.00073,2.4538002014160156,-1.5010031461715698,143688
8330,19792,15.79,146853,-3.1664666,7,0.0005776885082013905,0.010183047503232956,0.00073,2.6359376907348633,13.882858276367188,143852
8340,19814,15.76,147010,-3.21235251,7,0.0005765308160334826,0.0067465403117239475,0.00073,2.4272332191467285,1.3884811401367188,144009
8350,19838,15.92,147182,-3.40276488,7,0.000576829188503325,0.008166891522705555,0.00073,2.5998778343200684,22.810867309570312,144181
8360,19864,16.26,147371,-3.7181370000000005,7,0.0005692382692359388,0.008553581312298775,0.00073,2.607032060623169,1.362987995147705,144370
8370,19888,16.43,147547,-3.7942498099999993,7,0.0005739841726608574,0.006459520198404789,0.00073,2.5192887783050537,-13.338166236877441,144546
8380,19910,16.44,147705,-3.8019530099999996,7,0.0005736227030865848,0.00802515633404255,0.00073,2.5999245643615723,5.857697486877441,144704
8390,19932,16.47,147863,-3.81508255,7,0.0005708278622478247,0.005726789124310017,0.00073,2.690417766571045,12.03001594543457,144862
8400,19953,16.46,148020,-3.8151897899999994,7,0.0005763680674135685,0.010416219010949135,0.00073,2.648498773574829,11.507673263549805,145019
8410,19975,16.39,148172,-3.786602040000001,7,0.0005735111190006137,0.006429440341889858,0.00073,2.696150302886963,6.370290756225586,145171
8420,19996,16.37,148326,-3.789964819999999,7,0.0005916198715567589,0.0073721036314964294,0.00073,2.5431394577026367,2.0506317615509033,145325
8430,20018,16.28,148481,-3.7559348,7,0.0005782984662801027,0.007297989912331104,0.00073,2.565459728240967,16.131267547607422,145480
8440,20039,16.22,148632,-3.70121723,7,0.0005762111977674067,0.0072978222742676735,0.00073,2.6515512466430664,-15.793478012084961,145631
8450,20059,16.02,148784,-3.5173278800000003,7,0.0005818976787850261,0.007746915332973003,0.00073,2.5874743461608887,11.828067779541016,145783
8460,20081,15.67,148938,-3.21335444,7,0.0005998325650580227,0.006733148358762264,0.00073,2.590568780899048,-11.41779899597168,145937
8470,20102,15.43,149090,-3.11125042,7,0.0005957470275461674,0.00925656408071518,0.00073,2.4633090496063232,16.091747283935547,146089
8480,20124,15.4,149245,-3.1002635400000003,7,0.0005859771627001464,0.008606364950537682,0.00073,2.706939220428467,15.617452621459961,146244
8490,20146,15.39,149402,-3.0959496500000006,7,0.0005747126415371895,0.007395278662443161,0.00073,2.677130937576294,18.40117073059082,146401
8500,20168,15.41,149561,-3.1020169699999998,7,0.0005748014664277434,0.006575527135282755,0.00073,2.561570405960083,6.980282306671143,146560
8510,20190,15.42,149714,-3.09122992,7,0.0005878536612726748,0.007163813337683678,0.00073,2.551377296447754,0.8966584205627441,146713
8520,20211,15.42,149868,-3.0781437600000006,7,0.0005861870595254004,0.007481919601559639,0.00073,2.595700740814209,7.5810041427612305,146867
8530,20232,15.43,150024,-3.0565699600000005,7,0.0005867018480785191,0.006895291619002819,0.00073,2.739434003829956,12.517890930175781,147023
8540,20254,15.49,150181,-3.0398224899999997,7,0.0005917030503042042,0.00682586757466197,0.00073,2.6408932209014893,-1.431281566619873,147180
8550,20276,15.56,150340,-3.0210016500000005,7,0.0005802548839710653,0.005965354852378368,0.00073,2.626897096633911,1.3291592597961426,147339
8560,20298,15.54,150492,-2.9982463499999996,7,0.0005742182256653905,0.008489458821713924,0.00073,2.6284594535827637,-4.910270690917969,147491
8570,20319,15.55,150645,-3.0099340800000003,7,0.0005792442243546247,0.0075037009082734585,0.00073,2.502351999282837,11.126117706298828,147644
8580,20341,15.51,150796,-3.0114139700000004,7,0.0005901926779188216,0.005904787220060825,0.00073,2.65696382522583,4.812029838562012,147795
8590,20362,15.47,150949,-3.0058873100000003,7,0.0005869495216757059,0.008090742863714695,0.00073,2.5843396186828613,-1.328334093093872,147948
8600,20385,15.44,151105,-3.00027186,7,0.0005805441178381443,0.007417707704007626,0.00073,2.5827558040618896,14.23356819152832,148104
8610,20406,15.41,151255,-3.0113120700000002,7,0.0005778838531114161,0.006900695618242025,0.00073,2.5095152854919434,-5.720047950744629,148254
8620,20427,15.41,151409,-3.00760265,7,0.000550995348021388,0.0064134662970900536,0.00073,2.6291792392730713,4.1269211769104,148408
8630,20449,15.39,151563,-3.00643524,7,0.0005621277960017323,0.006117307581007481,0.00073,2.566584587097168,3.1053240299224854,148562
8640,20470,15.39,151720,-3.02177073,7,0.0005682689952664077,0.006139551289379597,0.00073,2.573476791381836,-7.637386798858643,148719
8650,20492,15.33,151873,-3.04360173,7,0.0005487072048708797,0.008703026920557022,0.00073,2.5146231651306152,-9.891337394714355,148872
8660,20514,15.39,152031,-3.0472856299999993,7,0.0005418694927357137,0.005788293667137623,0.00073,2.6162636280059814,10.797626495361328,149030
8670,20535,15.39,152184,-3.04351228,7,0.0005484597641043365,0.0061896564438939095,0.00073,2.529547929763794,-13.796679496765137,149183
8680,20556,15.41,152337,-3.0180777699999997,7,0.0005682262126356363,0.007342503406107426,0.00073,2.5498557090759277,-9.536937713623047,149336
8690,20577,15.41,152490,-3.0138935399999998,7,0.0005730931297875941,0.008837902918457985,0.00073,2.5776476860046387,-7.433684349060059,149489
8700,20598,15.38,152643,-3.0015441800000002,7,0.000557257211767137,0.00563280563801527,0.00073,2.6283740997314453,0.7092928886413574,149642
8710,20620,15.44,152799,-3.0120614500000005,7,0.0005553536466322839,0.00804148893803358,0.00073,2.599858283996582,14.96749496459961,149798
8720,20642,15.43,152952,-3.0017086700000006,7,0.0005485591827891767,0.006195755209773779,0.00073,2.5629210472106934,-9.114326477050781,149951
8730,20662,15.41,153104,-3.0062572,7,0.0005521347047761083,0.0065490249544382095,0.00073,2.5343358516693115,7.451842784881592,150103
8740,20683,15.37,153257,-3.0008862000000005,7,0.0005506203160621226,0.006529209669679403,0.00073,2.4434657096862793,2.250248432159424,150256
8750,20705,15.44,153417,-2.997765889999999,7,0.0005647537764161825,0.007554743904620409,0.00073,2.497910976409912,-16.110858917236328,150416
8760,20727,15.47,153578,-3.0345419899999997,7,0.000566022761631757,0.005871184635907412,0.00073,2.5345003604888916,15.954431533813477,150577
8770,20749,15.57,153741,-3.07683852,7,0.0005727781681343913,0.0054898569360375404,0.00073,2.555635929107666,-16.920381546020508,150740
8780,20773,15.74,153911,-3.1113422999999996,7,0.0005638754810206592,0.006121207028627396,0.00073,2.494798183441162,17.991687774658203,150910
8790,20795,15.85,154075,-3.1153323400000006,7,0.0005619351286441088,0.006226470693945885,0.00073,2.5438947677612305,-15.065223693847656,151074
8800,20817,15.91,154234,-3.1209093299999995,7,0.0005549460183829069,0.005306205712258816,0.00073,2.4720163345336914,-4.465411186218262,151233
8810,20838,15.88,154387,-3.116409740000001,7,0.000576056248974055,0.006360083818435669,0.00073,2.516408920288086,-12.588827133178711,151386
8820,20859,15.88,154540,-3.14178474,7,0.000567724637221545,0.005580630619078875,0.00073,2.579507827758789,-21.247587203979492,151539
8830,20881,15.9,154694,-3.1518588199999997,7,0.0005494680954143405,0.007871480658650398,0.00073,2.5781097412109375,0.07919597625732422,151693
8840,20904,16.02,154859,-3.174658589999999,7,0.0005571196088567376,0.007251097820699215,0.00073,2.5446763038635254,19.528034210205078,151858
8850,20926,16.02,155019,-3.1866657699999994,7,0.0005638297880068421,0.006219700910151005,0.00073,2.622326374053955,14.283947944641113,152018
8860,20948,15.98,155176,-3.18381086,7,0.000558449188247323,0.008374769240617752,0.00073,2.5388851165771484,3.866630792617798,152175
8870,20969,15.91,155332,-3.1505136000000005,7,0.0005584193859249353,0.0071633788757026196,0.00073,2.4603633880615234,0.8847301006317139,152331
8880,20991,15.75,155486,-3.13716838,7,0.0005709459655918181,0.006582719273865223,0.00073,2.5198264122009277,-0.8663702011108398,152485
8890,21012,15.64,155639,-3.1360384,7,0.0005727005773223937,0.005895333830267191,0.00073,2.535998582839966,-8.658382415771484,152638
8900,21033,15.57,155791,-3.14413629,7,0.0005742015200667083,0.007656865753233433,0.00073,2.587270736694336,-10.134830474853516,152790
8910,21054,15.59,155946,-3.1382895200000003,7,0.0005667898221872747,0.00838673859834671,0.00073,2.563088893890381,15.959579467773438,152945
8920,21076,15.65,156105,-3.13206754,7,0.0005535352975130081,0.005995218642055988,0.00073,2.5871362686157227,-2.7908434867858887,153104
8930,21098,15.71,156265,-3.1227266999999994,7,0.0005645687924697995,0.00981519278138876,0.00073,2.4972915649414062,1.1396944522857666,153264
8940,21119,15.63,156422,-3.10151941,7,0.000580103020183742,0.005922780837863684,0.00073,2.41038179397583,-18.475736618041992,153421
8950,21141,15.62,156581,-3.08474493,7,0.0005696097505278885,0.00829329527914524,0.00073,2.5668907165527344,21.76723289489746,153580
8960,21163,15.63,156739,-3.0524848199999997,7,0.000563712848816067,0.007512182462960482,0.00073,2.5745034217834473,21.792245864868164,153738
8970,21186,15.69,156901,-3.07242354,7,0.000561554217711091,0.008813807740807533,0.00073,2.683614492416382,25.23080062866211,153900
8980,21208,15.75,157061,-3.0785910800000007,7,0.0005542095168493688,0.0061151860281825066,0.00073,2.5894453525543213,0.12571251392364502,154060
8990,21229,15.82,157221,-3.0874421000000005,7,0.0005298014148138463,0.005883015692234039,0.00073,2.5248425006866455,-20.763750076293945,154220
9000,21252,15.92,157383,-3.0837627899999998,7,0.0005301051423884928,0.007023879326879978,0.00073,2.4641432762145996,-0.9497039318084717,154382
9010,21274,15.98,157544,-3.0756310200000003,7,0.0005540988058783114,0.0068315062671899796,0.00073,2.5568814277648926,-2.1084890365600586,154543
9020,21296,15.95,157700,-3.07737591,7,0.0005486145964823663,0.006966043263673782,0.00073,2.4720683097839355,2.505977153778076,154699
9030,21318,15.91,157856,-3.0797866400000005,7,0.0005605592741630971,0.006590342149138451,0.00073,2.6209192276000977,16.710302352905273,154855
