rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate
925.66860319,8780,407630,55755,7,50.0,0.28520283102989197,1.5019209384918213,479.4209289550781,-2089.76025390625,404629,0.00073
929.6803639000001,8790,408130,55826,7,50.0,0.2793712615966797,-0.5819224715232849,201.43453979492188,-2115.111083984375,405129,0.00073
953.9420180800001,8800,408630,55895,7,50.0,0.2816199064254761,-2.614100217819214,223.70289611816406,-2128.777099609375,405629,0.00073
1135.55139193,8810,409130,55965,7,50.0,0.2920067608356476,0.5375850200653076,167.51092529296875,-2139.943359375,406129,0.00073
1319.51758851,8820,409630,56035,7,50.0,0.2887378931045532,-0.11095941066741943,184.37330627441406,-2129.06005859375,406629,0.00073
1337.4608757800002,8830,410130,56105,7,50.0,0.29590824246406555,0.15468676388263702,226.97914123535156,-2096.680908203125,407129,0.00073
1338.5194464899998,8840,410630,56174,7,50.0,0.2869519293308258,1.1884849071502686,7685.76513671875,-2142.699462890625,407629,0.00073
1490.00014612,8850,411130,56244,7,50.0,0.27786657214164734,0.6631591320037842,187.475830078125,-2077.316650390625,408129,0.00073
1678.08944157,8860,411630,56314,7,50.0,0.31556642055511475,0.22169262170791626,410.8087158203125,-2169.4326171875,408629,0.00073
1829.6357630000002,8870,412130,56383,7,50.0,0.2879530191421509,-2.421581983566284,199.83486938476562,-2102.14404296875,409129,0.00073
1829.4914094900003,8880,412630,56452,7,50.0,0.2859373986721039,1.0546696186065674,253.14620971679688,-2159.2255859375,409629,0.00073
1833.7807602299997,8890,413130,56521,7,50.0,0.27894267439842224,1.035770297050476,183.12094116210938,-2109.405517578125,410129,0.00073
1840.0084828799997,8900,413630,56589,7,50.0,0.2805503010749817,-2.313469648361206,197.4561004638672,-2127.001708984375,410629,0.00073
1844.4886736399997,8910,414130,56658,7,50.0,0.3034452497959137,-2.7061233520507812,186.9877166748047,-2138.6708984375,411129,0.00073
1845.5747683200002,8920,414630,56728,7,50.0,0.27872467041015625,-0.9023892879486084,180.38780212402344,-2187.4501953125,411629,0.00073
1854.0112905800001,8930,415130,56798,7,50.0,0.2809976637363434,-0.31985947489738464,310.6240234375,-2144.15576171875,412129,0.00073
1855.9761025500002,8940,415630,56867,7,50.0,0.28246623277664185,1.983852505683899,208.318359375,-2159.795654296875,412629,0.00073
1858.4878180000005,8950,416130,56936,7,50.0,0.2864384353160858,-1.5481717586517334,154.55926513671875,-2077.1064453125,413129,0.00073
1859.74110515,8960,416630,57005,7,50.0,0.2831842303276062,-0.47537606954574585,191.15826416015625,-2144.098388671875,413629,0.00073
1859.89699029,8970,417130,57076,7,50.0,0.28664085268974304,-0.9246692657470703,198.9829864501953,-2110.103515625,414129,0.00073
1864.0916485799999,8980,417630,57145,7,50.0,0.28506964445114136,-0.15638214349746704,136.78724670410156,-2116.510498046875,414629,0.00073
1865.5760449299999,8990,418130,57215,7,50.0,0.2784172594547272,0.003173738718032837,215.95669555664062,-2189.817626953125,415129,0.00073
1849.8078289599996,9000,418630,57284,7,50.0,0.26694563031196594,-0.08643683791160583,141.05044555664062,-2170.962890625,415629,0.00073
1847.0049789700001,9010,419130,57354,7,50.0,0.27150940895080566,1.6578372716903687,201.0023193359375,-2216.37060546875,416129,0.00073
1849.79605815,9020,419630,57424,7,50.0,0.28081491589546204,-1.4060616493225098,211.8433380126953,-2161.939453125,416629,0.00073
1850.28084724,9030,420130,57493,7,50.0,0.28858131170272827,1.8159047365188599,150.44309997558594,-2207.956787109375,417129,0.00073
1850.1222013899999,9040,420630,57563,7,50.0,0.28294435143470764,1.470627784729004,183.66397094726562,-2153.603759765625,417629,0.00073
1848.35456225,9050,421130,57633,7,50.0,0.2801138460636139,-0.49465227127075195,162.3153076171875,-2169.48681640625,418129,0.00073
1847.50408524,9060,421630,57703,7,50.0,0.278982937335968,-1.618723750114441,180.81411743164062,-2169.381591796875,418629,0.00073
1844.4420856099998,9070,422130,57772,7,50.0,0.2654111385345459,2.203916549682617,203.7987060546875,-2206.4990234375,419129,0.00073
1842.7059639500003,9080,422630,57843,7,50.0,0.2635107934474945,-0.10860010981559753,328.1025695800781,-2167.665771484375,419629,0.00073
1843.54111701,9090,423130,57913,7,50.0,0.2716812193393707,-0.3881039619445801,245.1931915283203,-2083.016357421875,420129,0.00073
1857.7276265399998,9100,423630,57983,7,50.0,0.2658631503582001,0.7667234539985657,161.7318878173828,-2182.232421875,420629,0.00073
1862.1196304800003,9110,424130,58052,7,50.0,0.28510627150535583,-0.47277504205703735,139.23060607910156,-2203.436279296875,421129,0.00073
1860.41248958,9120,424630,58121,7,50.0,0.2880376875400543,1.1272716522216797,182.26101684570312,-2103.6396484375,421629,0.00073
1861.1039143200003,9130,425130,58190,7,50.0,0.285200834274292,1.1407711505889893,189.6612548828125,-2170.266845703125,422129,0.00073
1863.0303720000002,9140,425630,58259,7,50.0,0.2881861925125122,0.9274271726608276,193.57562255859375,-2134.1962890625,422629,0.00073
1843.6446210600002,9150,426099,58325,7,49.69,0.2756733000278473,0.6130893230438232,147.88796997070312,-2188.90869140625,423098,0.00073
1843.9810592899998,9160,426599,58394,7,49.69,0.27404940128326416,1.9592833518981934,222.39056396484375,-2208.725830078125,423598,0.00073
1845.6254736399999,9170,427099,58464,7,49.69,0.27252456545829773,-2.0432159900665283,136.54786682128906,-2186.10693359375,424098,0.00073
1827.6114025,9180,427569,58529,7,49.39,0.27285921573638916,3.2687668800354004,176.419677734375,-2266.62646484375,424568,0.00073
1828.1292114299995,9190,428069,58598,7,49.39,0.28057557344436646,-2.3975870609283447,144.13877868652344,-2243.5224609375,425068,0.00073
1828.5307849699998,9200,428569,58668,7,49.39,0.26589545607566833,-1.6363275051116943,411.80633544921875,-2268.162109375,425568,0.00073
1825.5960613599996,9210,429069,58738,7,49.39,0.27603015303611755,0.4591054320335388,155.76803588867188,-2198.20703125,426068,0.00073
1827.2910708099994,9220,429569,58808,7,49.39,0.28645920753479004,-3.349229574203491,172.3482666015625,-2226.94140625,426568,0.00073
1826.4508208700001,9230,430069,58877,7,49.39,0.29051727056503296,3.318429470062256,204.425537109375,-2193.522216796875,427068,0.00073
1784.0675586,9240,430569,58947,7,49.39,0.2879374027252197,1.3745570182800293,199.48779296875,-2195.105224609375,427568,0.00073
1617.7756369900003,9250,431069,59017,7,49.7,0.2977920472621918,-2.3612236976623535,153.38140869140625,-2281.7275390625,428068,0.00073
1431.60214473,9260,431569,59088,7,49.7,0.29298990964889526,-0.8948396444320679,192.16079711914062,-2177.846923828125,428568,0.00073
1297.21160979,9270,432050,59155,7,49.51,0.29500696063041687,-0.44435614347457886,282.365234375,-2225.208251953125,429049,0.00073
1198.3783762300002,9280,432420,59208,7,48.51,0.30200836062431335,-1.5824447870254517,268.568603515625,-2239.697998046875,429419,0.00073
1009.7139895400002,9290,432918,59277,7,48.49,0.29459646344184875,1.3805240392684937,303.80859375,-2228.68310546875,429917,0.00073
823.3231401199998,9300,433415,59346,7,48.46,0.28597190976142883,-1.65485680103302,201.34841918945312,-2245.1884765625,430414,0.00073
716.9856203999999,9310,433909,59415,7,48.4,0.2929825186729431,-0.47900012135505676,248.1036834716797,-2268.354736328125,430908,0.00073
714.21870375,9320,434409,59485,7,48.4,0.2914091944694519,0.16830575466156006,245.37991333007812,-2215.561767578125,431408,0.00073
713.3015051900001,9330,434909,59555,7,48.4,0.2812019884586334,-0.6065343618392944,171.20623779296875,-2266.547119140625,431908,0.00073
753.7992756499999,9340,435409,59626,7,48.4,0.27774578332901,1.3498001098632812,591.692626953125,-2237.666259765625,432408,0.00073
941.8902006000001,9350,435909,59696,7,48.4,0.2711585760116577,-2.7613134384155273,207.9548797607422,-2267.320556640625,432908,0.00073
1086.1860583400003,9360,436407,59766,7,48.38,0.26793596148490906,1.3223897218704224,394.7728576660156,-2294.706298828125,433406,0.00073
1038.95607863,9370,436742,59812,7,46.92,0.28896763920783997,0.017719149589538574,191.58154296875,-2255.829345703125,433741,0.00073
968.4868585700002,9380,436893,59834,7,44.73,0.2873762845993042,2.5352981090545654,346.30377197265625,-2181.04443359375,433892,0.00073
968.4713772599998,9390,437110,59864,7,41.92,0.28671392798423767,0.03237020969390869,158.15829467773438,-2305.766845703125,434109,0.00073
967.5216637200001,9400,437428,59909,7,40.13,0.28950268030166626,0.11241370439529419,807.9757690429688,-2225.8486328125,434427,0.00073
886.56886472,9410,437692,59946,7,37.83,0.27192187309265137,0.8072057366371155,6963.767578125,-2229.396240234375,434691,0.00073
700.84585215,9420,437868,59971,7,34.59,0.27725711464881897,0.1210414469242096,238.79666137695312,-2287.367431640625,434867,0.00073
701.8851227500002,9430,438368,60041,7,34.59,0.2856060862541199,3.111659049987793,296.5336608886719,-2178.5986328125,435367,0.00073
702.0223847699999,9440,438868,60110,7,34.59,0.2942831218242645,-2.452042818069458,205.36366271972656,-2238.9091796875,435867,0.00073
700.3794326899999,9450,439368,60180,7,34.59,0.2716466188430786,2.5519838333129883,506.4312744140625,-2239.8779296875,436367,0.00073
741.71949463,9460,439868,60251,7,34.61,0.2699187099933624,-0.3945445716381073,306.25537109375,-2238.282470703125,436867,0.00073
924.6524915299998,9470,440368,60320,7,36.26,0.27185800671577454,2.0627808570861816,426.42449951171875,-2228.311767578125,437367,0.00073
1112.84939107,9480,440868,60391,7,39.75,0.27557802200317383,1.5849241018295288,491.8775939941406,-2249.916259765625,437867,0.00073
1301.58965744,9490,441368,60461,7,42.58,0.27810928225517273,-1.8761498928070068,274.3088073730469,-2271.2763671875,438367,0.00073
1491.30805433,9500,441868,60530,7,44.4,0.2839266359806061,0.08251428604125977,264.319091796875,-2253.468505859375,438867,0.00073
1679.25445558,9510,442368,60600,7,46.76,0.2720462381839752,1.2293996810913086,265.70098876953125,-2210.433349609375,439367,0.00073
1866.6523231900003,9520,442868,60669,7,50.0,0.27425986528396606,-1.3296915292739868,161.29672241210938,-2257.22802734375,439867,0.00073
1867.8147101700001,9530,443368,60739,7,50.0,0.2704507112503052,-2.4189109802246094,144.8724822998047,-2271.059814453125,440367,0.00073
1851.71533555,9540,443838,60804,7,49.7,0.26981380581855774,0.6981309652328491,730.6119384765625,-2236.252685546875,440837,0.00073
1846.69441986,9550,444338,60874,7,49.7,0.2740793228149414,0.27645033597946167,187.36328125,-2276.7138671875,441337,0.00073
1815.1244547400004,9560,444781,60936,7,49.13,0.26318174600601196,1.7430928945541382,127.14640808105469,-2308.92041015625,441780,0.00073
1683.6139685299997,9570,445281,61006,7,49.13,0.2873639762401581,-0.3165771961212158,269.0601501464844,-2276.222412109375,442280,0.00073
1494.2614250199997,9580,445781,61076,7,49.13,0.2615358531475067,-2.607834577560425,166.70571899414062,-2234.524658203125,442780,0.00073
1304.36057372,9590,446281,61146,7,49.13,0.2828843891620636,-2.842039108276367,192.79010009765625,-2251.9970703125,443280,0.00073
1299.46770616,9600,446781,61216,7,49.13,0.2858065068721771,1.9917643070220947,172.81231689453125,-2247.0732421875,443780,0.00073
1296.19018413,9610,447281,61286,7,49.13,0.28541797399520874,-0.9409065246582031,175.82431030273438,-2260.824951171875,444280,0.00073
1286.80415184,9620,447781,61356,7,49.13,0.2791147828102112,-1.0087122917175293,1626.579833984375,-2243.08984375,444780,0.00073
1281.0006466599998,9630,448281,61426,7,49.13,0.2798271179199219,-0.5409943461418152,200.88302612304688,-2244.35009765625,445280,0.00073
1294.47647208,9640,448781,61497,7,49.43,0.2911165654659271,0.22136421501636505,183.1351318359375,-2237.3251953125,445780,0.00073
1294.25352874,9650,449281,61569,7,49.43,0.2762780487537384,-0.6374930143356323,164.46592712402344,-2265.5009765625,446280,0.00073
1324.67075646,9660,449781,61640,7,50.0,0.2805302143096924,3.121648073196411,189.97573852539062,-2196.52734375,446780,0.00073
1443.9512497599999,9670,450281,61710,7,50.0,0.29473572969436646,2.2226803302764893,227.54910278320312,-2199.861083984375,447280,0.00073
1627.76741851,9680,450781,61780,7,50.0,0.2793271243572235,-0.30529460310935974,132.7199249267578,-2245.695556640625,447780,0.00073
1815.9761630700002,9690,451281,61850,7,50.0,0.2661040425300598,1.614530086517334,192.788818359375,-2238.5400390625,448280,0.00073
1818.8476817299995,9700,451781,61920,7,50.0,0.2598074972629547,-0.34507042169570923,171.97848510742188,-2207.404541015625,448780,0.00073
1822.4753731799997,9710,452281,61990,7,50.0,0.2578621208667755,0.6912793517112732,129.39517211914062,-2267.6611328125,449280,0.00073
1830.30178301,9720,452781,62060,7,50.0,0.2674945592880249,-0.6582085490226746,183.00918579101562,-2254.07421875,449780,0.00073
1835.1433649699998,9730,453281,62130,7,50.0,0.2584577798843384,-1.3767132759094238,194.907470703125,-2255.852294921875,450280,0.00073
1834.5066736200001,9740,453781,62200,7,50.0,0.25169819593429565,6.422327041625977,183.21261596679688,-2257.30517578125,450780,0.00073
1832.3582912400002,9750,454267,62268,7,49.86,0.2555031180381775,1.0402806997299194,266.7088623046875,-2214.57275390625,451266,0.00073
1832.2480553600003,9760,454767,62338,7,49.86,0.2587837874889374,-0.9134426712989807,165.462890625,-2253.58837890625,451766,0.00073
1844.4809386100003,9770,455267,62408,7,49.86,0.26003414392471313,4.85630989074707,194.33108520507812,-2212.462158203125,452266,0.00073
1831.6124958100002,9780,455767,62477,7,49.86,0.25557246804237366,1.1408863067626953,20041.109375,-2215.29443359375,452766,0.00073
1831.2908424200004,9790,456267,62547,7,49.86,0.25188693404197693,3.1467654705047607,223.46685791015625,-2246.659423828125,453266,0.00073
1826.6144360500004,9800,456767,62617,7,49.86,0.24424700438976288,4.257526397705078,165.1591033935547,-2281.034912109375,453766,0.00073
1825.15176154,9810,457267,62686,7,49.86,0.2641655504703522,2.184654474258423,125.47411346435547,-2225.681396484375,454266,0.00073
1826.08362626,9820,457767,62756,7,49.86,0.2621834874153137,-0.16070029139518738,331.34429931640625,-2246.8427734375,454766,0.00073
1826.21618952,9830,458267,62825,7,49.86,0.26405370235443115,3.154798984527588,199.163818359375,-2256.71044921875,455266,0.00073
1830.49449413,9840,458767,62895,7,49.86,0.25871625542640686,1.7638030052185059,177.0241241455078,-2316.787841796875,455766,0.00073
1818.75516002,9850,459234,62961,7,49.67,0.2540102005004883,-0.1404697299003601,118.45697021484375,-2232.39208984375,456233,0.00073
1821.55111227,9860,459734,63032,7,49.67,0.2538890242576599,-1.0110535621643066,187.17059326171875,-2304.905517578125,456733,0.00073
1820.0058221,9870,460234,63102,7,49.67,0.2621384263038635,-1.1357676982879639,239.3119354248047,-2245.9560546875,457233,0.00073
1836.09358558,9880,460734,63172,7,49.67,0.24371281266212463,-1.2869889736175537,9469.6728515625,-2312.368896484375,457733,0.00073
1835.1265125499997,9890,461234,63243,7,49.67,0.2568044364452362,-2.589935302734375,197.94686889648438,-2363.84033203125,458233,0.00073
1838.93973694,9900,461734,63314,7,49.67,0.257222056388855,-2.1372363567352295,124.57450103759766,-2319.9267578125,458733,0.00073
1838.5757187499999,9910,462234,63386,7,49.67,0.2525501549243927,3.313551902770996,192.03353881835938,-2220.121337890625,459233,0.00073
1839.1186818600002,9920,462734,63456,7,49.67,0.24815770983695984,0.8399578332901001,192.95628356933594,-2295.417724609375,459733,0.00073
1818.86546589,9930,463234,63527,7,49.67,0.2574721872806549,-1.547773838043213,129.84515380859375,-2339.826904296875,460233,0.00073
1631.99649008,9940,463620,63581,7,48.53,0.26014673709869385,1.4678865671157837,198.26898193359375,-2271.10498046875,460619,0.00073
1464.3668516199998,9950,463876,63617,7,46.42,0.262999951839447,-3.0651791095733643,244.61517333984375,-2228.3232421875,460875,0.00073
1368.8534797999996,9960,464245,63668,7,45.11,0.2599523961544037,-2.35477352142334,158.07171630859375,-2278.327392578125,461244,0.00073
1343.8757077000002,9970,464714,63734,7,44.8,0.275471568107605,-3.10939359664917,190.60389709472656,-2306.767822265625,461713,0.00073
1336.7624265799998,9980,465214,63804,7,44.8,0.25326383113861084,0.2700297236442566,126.3284912109375,-2300.429443359375,462213,0.00073
1330.1050927000001,9990,465714,63875,7,44.8,0.2607385218143463,1.0483206510543823,160.04653930664062,-2294.285400390625,462713,0.00073
1327.7033080099998,10000,466214,63945,7,44.8,0.2604864239692688,0.17275398969650269,205.9033203125,-2296.4609375,463213,0.00073
1327.83887577,10010,466714,64015,7,44.8,0.27414658665657043,-1.8686612844467163,259.42083740234375,-2287.176025390625,463713,0.00073
1324.4162941900001,10020,467214,64085,7,44.8,0.25521448254585266,0.30099987983703613,505.837646484375,-2298.175537109375,464213,0.00073
1282.76428882,10030,467714,64156,7,44.8,0.24901194870471954,-0.2553214728832245,179.95632934570312,-2309.497802734375,464713,0.00073
1282.31344864,10040,468191,64223,7,45.71,0.2586396336555481,5.186840534210205,248.12730407714844,-2307.594482421875,465190,0.00073
1282.51527915,10050,468664,64291,7,47.88,0.27802619338035583,-0.27028125524520874,318.3731689453125,-2325.10400390625,465663,0.00073
1190.41387452,10060,469164,64362,7,49.19,0.28936049342155457,0.011954456567764282,279.3886413574219,-2299.515625,466163,0.00073
1030.3734276,10070,469664,64433,7,49.5,0.26316747069358826,-1.0581616163253784,180.92974853515625,-2348.286376953125,466663,0.00073
1016.8850227000001,10080,470164,64503,7,49.5,0.26972517371177673,1.9189807176589966,192.7004852294922,-2364.53955078125,467163,0.00073
989.5255579699999,10090,470624,64569,7,49.1,0.26441285014152527,-1.6073037385940552,180.36093139648438,-2317.377197265625,467623,0.00073
992.7846900300001,10100,471124,64639,7,49.1,0.26103684306144714,2.261622905731201,221.98770141601562,-2335.34912109375,468123,0.00073
991.80104735,10110,471624,64710,7,49.1,0.2643006443977356,-2.5210001468658447,304.05157470703125,-2296.87744140625,468623,0.00073
992.4584900500001,10120,472124,64781,7,49.1,0.2506558299064636,-1.0064767599105835,5093.3447265625,-2350.888671875,469123,0.00073
1049.16640434,10130,472624,64851,7,49.1,0.24625380337238312,4.010067462921143,197.85116577148438,-2306.25537109375,469623,0.00073
1231.92297594,10140,473124,64920,7,49.33,0.2554159462451935,-2.3894803524017334,238.1263427734375,-2304.74755859375,470123,0.00073
1416.7466461799997,10150,473624,64990,7,49.6,0.25581204891204834,-0.6632328033447266,271.601806640625,-2278.23974609375,470623,0.00073
1603.4577131899998,10160,474124,65060,7,49.6,0.25516098737716675,-0.9724053144454956,3472.86669921875,-2281.04443359375,471123,0.00073
1779.2830070900004,10170,474624,65130,7,49.6,0.2546377182006836,1.1691371202468872,381.5240478515625,-2334.59716796875,471623,0.00073
1799.0139418700003,10180,475124,65200,7,49.6,0.2670024633407593,1.1400713920593262,248.4826202392578,-2346.782470703125,472123,0.00073
1738.79819289,10190,475624,65271,7,50.0,0.29160210490226746,-0.12384766340255737,277.7039794921875,-2459.421630859375,472623,0.00073
1550.0122216000004,10200,476124,65341,7,50.0,0.28941357135772705,0.4718114733695984,335.28253173828125,-2437.015625,473123,0.00073
1363.6908327600001,10210,476624,65412,7,50.0,0.2693956196308136,-1.188697099685669,219.25340270996094,-2422.810546875,473623,0.00073
1178.96532222,10220,477124,65482,7,50.0,0.2792866826057434,-2.5155677795410156,182.27505493164062,-2426.031005859375,474123,0.00073
995.5411127,10230,477594,65548,7,49.7,0.27296164631843567,-1.6551120281219482,482.6025695800781,-2378.56884765625,474593,0.00073
810.06996464,10240,478075,65616,7,49.51,0.2598782479763031,0.016637057065963745,228.14443969726562,-2346.009033203125,475074,0.00073
623.16944844,10250,478575,65685,7,49.51,0.25365763902664185,-2.681272029876709,239.00218200683594,-2341.861572265625,475574,0.00073
471.94805311000005,10260,479075,65755,7,49.51,0.23790141940116882,-0.15095028281211853,330.30364990234375,-2321.8505859375,476074,0.00073
478.85667431,10270,479575,65825,7,49.51,0.24194246530532837,1.5287530422210693,277.7296142578125,-2231.827392578125,476574,0.00073
475.87080592,10280,480075,65896,7,49.51,0.2579987049102783,4.351500988006592,175.80178833007812,-2265.7509765625,477074,0.00073
558.8267454799999,10290,480575,65965,7,49.51,0.24834956228733063,-0.5508524775505066,139.736083984375,-2305.4775390625,477574,0.00073
731.02885794,10300,481075,66035,7,49.51,0.24516549706459045,1.745705008506775,184.87600708007812,-2254.429443359375,478074,0.00073
917.2916498999999,10310,481575,66105,7,49.51,0.24265962839126587,1.6827324628829956,156.313720703125,-2284.1533203125,478574,0.00073
1103.11208607,10320,482075,66176,7,49.51,0.24438118934631348,0.32226961851119995,273.578369140625,-2319.937255859375,479074,0.00073
1290.95444898,10330,482575,66245,7,49.81,0.24940545856952667,0.7384905219078064,210.40870666503906,-2281.305908203125,479574,0.00073
1480.7647181299994,10340,483075,66315,7,50.0,0.2462029904127121,-1.2738772630691528,159.56338500976562,-2267.21728515625,480074,0.00073
1671.17087822,10350,483575,66384,7,50.0,0.24617284536361694,0.583387017250061,997.020263671875,-2275.0693359375,480574,0.00073
1822.9159261599998,10360,484075,66454,7,50.0,0.23476532101631165,1.1190588474273682,248.38790893554688,-2323.6669921875,481074,0.00073
1827.63519656,10370,484575,66523,7,50.0,0.23448793590068817,0.7286462187767029,249.52207946777344,-2283.2666015625,481574,0.00073
1832.9847277200001,10380,485075,66594,7,50.0,0.23846042156219482,-0.339996337890625,1227.3304443359375,-2278.407958984375,482074,0.00073
1845.0884292400003,10390,485575,66664,7,50.0,0.24707627296447754,1.4779348373413086,183.97747802734375,-2317.33154296875,482574,0.00073
1840.3871626700002,10400,486070,66733,7,49.95,0.2544630169868469,-0.3023541569709778,888.731689453125,-2300.8935546875,483069,0.00073
1778.69864625,10410,486557,66800,7,49.82,0.2570585310459137,3.0026865005493164,637.679443359375,-2388.94140625,483556,0.00073
1590.1835762600003,10420,487026,66865,7,49.51,0.2836478054523468,1.8564269542694092,640.80810546875,-2368.682373046875,484025,0.00073
1400.86992576,10430,487428,66922,7,48.53,0.2710786759853363,-0.039979487657547,494.67431640625,-2329.073974609375,484427,0.00073
1213.65140462,10440,487628,66950,7,45.53,0.276516854763031,0.3625570237636566,6327.919921875,-2343.67236328125,484627,0.00073
1025.01532656,10450,487785,66972,7,42.1,0.2691168785095215,1.329645037651062,210.75494384765625,-2327.82421875,484784,0.00073
838.9092093600002,10460,487959,66996,7,38.84,0.270864337682724,1.3984520435333252,175.01522827148438,-2358.47412109375,484958,0.00073
735.7514434599999,10470,488436,67063,7,38.61,0.2630999684333801,-0.27938011288642883,289.682373046875,-2312.732177734375,485435,0.00073
697.32240196,10480,488936,67132,7,38.61,0.2588197886943817,-2.003267526626587,212.0621337890625,-2320.26123046875,485935,0.00073
676.34020871,10490,489436,67202,7,38.61,0.25967592000961304,-1.2189569473266602,261.90118408203125,-2287.25439453125,486435,0.00073
693.27853561,10500,489936,67271,7,38.66,0.2649727165699005,0.6916816234588623,342.98272705078125,-2372.48974609375,486935,0.00073
753.9565345999998,10510,490436,67340,7,38.79,0.26750636100769043,1.5306307077407837,992.426513671875,-2376.4990234375,487435,0.00073
943.18627385,10520,490936,67410,7,39.1,0.26361149549484253,1.331730604171753,257.6809387207031,-2269.45458984375,487935,0.00073
1121.8675090799998,10530,491417,67477,7,39.89,0.26384133100509644,1.0628817081451416,371.3158264160156,-2313.294677734375,488416,0.00073
1311.8588113500002,10540,491917,67547,7,42.89,0.25226905941963196,-0.97246915102005,168.537841796875,-2318.4697265625,488916,0.00073
1482.7536241700002,10550,492386,67613,7,46.01,0.26043930649757385,-2.3508498668670654,17038.3359375,-2307.41748046875,489385,0.00073
1666.8657601999998,10560,492886,67684,7,49.27,0.25059324502944946,1.347787857055664,955.938720703125,-2301.700439453125,489885,0.00073
1768.7126511100003,10570,493386,67755,7,49.5,0.24362845718860626,0.4541955590248108,1275.2158203125,-2304.9072265625,490385,0.00073
1808.0934877200002,10580,493886,67826,7,49.5,0.2589128613471985,-0.6518750190734863,177.02703857421875,-2375.943603515625,490885,0.00073
1830.1446383999998,10590,494386,67896,7,49.5,0.25937747955322266,-0.9442030191421509,359.4112548828125,-2391.23974609375,491385,0.00073
1835.5738287199995,10600,494886,67967,7,49.5,0.2530859112739563,1.4688246250152588,206.67770385742188,-2352.04345703125,491885,0.00073
1837.9799018400001,10610,495386,68038,7,49.5,0.2529888451099396,-2.184401512145996,266.99713134765625,-2367.195556640625,492385,0.00073
1771.98797035,10620,495886,68108,7,49.5,0.26179084181785583,-0.2390972375869751,198.78594970703125,-2334.296142578125,492885,0.00073
1596.49710211,10630,496386,68179,7,49.69,0.2709929645061493,0.2131986767053604,344.1429443359375,-2343.416259765625,493385,0.00073
1407.7068248799999,10640,496886,68251,7,49.69,0.25468185544013977,-1.9873319864273071,182.33558654785156,-2294.01708984375,493885,0.00073
1397.7533108799998,10650,497386,68322,7,50.0,0.246919184923172,-0.2733997106552124,3949.523681640625,-2347.29248046875,494385,0.00073
1397.6998386999999,10660,497886,68395,7,50.0,0.23745568096637726,-1.8175870180130005,269.1379089355469,-2356.421630859375,494885,0.00073
1394.2808864300002,10670,498386,68466,7,50.0,0.2551565170288086,-0.28664687275886536,812.0540771484375,-2402.041748046875,495385,0.00073
1387.0811189899998,10680,498886,68538,7,50.0,0.25363242626190186,-2.372392416000366,132.9232177734375,-2430.377685546875,495885,0.00073
1340.58683745,10690,499358,68605,7,49.72,0.2479536086320877,1.9456061124801636,309.8829650878906,-2367.325439453125,496357,0.00073
1244.45173684,10700,499851,68676,7,49.65,0.2592830955982208,1.605604887008667,11623.728515625,-2398.12841796875,496850,0.00073
1057.64979027,10710,500168,68721,7,47.82,0.2792090177536011,0.6767276525497437,203.53131103515625,-2343.5791015625,497167,0.00073
936.5432765,10720,500572,68779,7,46.86,0.279834121465683,0.716375470161438,646.8331298828125,-2375.827880859375,497571,0.00073
934.11858942,10730,501041,68847,7,46.55,0.25338947772979736,-2.5577943325042725,222.73599243164062,-2397.53125,498040,0.00073
967.68626533,10740,501541,68918,7,46.55,0.27203312516212463,-3.6917638778686523,182.77706909179688,-2352.43408203125,498540,0.00073
994.2117620600002,10750,502041,68990,7,46.55,0.27139487862586975,-0.08317685127258301,6978.5,-2303.07080078125,499040,0.00073
992.2018246200001,10760,502541,69061,7,46.55,0.27405980229377747,-0.5221364498138428,1588.683837890625,-2386.65380859375,499540,0.00073
995.1625065500001,10770,503041,69132,7,46.55,0.26303502917289734,2.0753331184387207,264.8393249511719,-2321.391845703125,500040,0.00073
1001.0786496300002,10780,503541,69203,7,46.55,0.28532928228378296,-1.9812099933624268,218.58743286132812,-2362.381591796875,500540,0.00073
1047.94897169,10790,504041,69273,7,46.83,0.276302695274353,-1.2516260147094727,254.6172637939453,-2353.9111328125,501040,0.00073
1144.39957751,10800,504541,69343,7,46.9,0.273252934217453,0.5894688963890076,346.30487060546875,-2307.13623046875,501540,0.00073
1333.10883301,10810,505041,69414,7,48.73,0.267438679933548,0.7226001620292664,240.3149871826172,-2351.340087890625,502040,0.00073
1519.74080237,10820,505541,69484,7,49.69,0.27416306734085083,-0.8316985368728638,151.89883422851562,-2348.616455078125,502540,0.00073
1676.7263793299996,10830,506041,69556,7,50.0,0.2644968330860138,1.644964337348938,227.95376586914062,-2352.2060546875,503040,0.00073
1664.94523162,10840,506454,69615,7,49.13,0.2669315040111542,-0.11300846934318542,209.3632354736328,-2365.52685546875,503453,0.00073
1513.5472038399998,10850,506875,69674,7,48.34,0.2633109986782074,0.9248180389404297,411.4591979980469,-2364.298828125,503874,0.00073
1454.99295768,10860,507375,69746,7,48.34,0.2736680507659912,-3.113670825958252,381.3406066894531,-2352.427001953125,504374,0.00073
1426.87964106,10870,507875,69819,7,48.34,0.2702067494392395,-0.9367761611938477,281.93359375,-2352.40576171875,504874,0.00073
1361.9926846300002,10880,508375,69889,7,48.34,0.28170356154441833,-1.970728874206543,268.2857360839844,-2408.669677734375,505374,0.00073
